
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
                           Vac (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
                    193.214          |    590 |           |      |    11.64507696         -     18.062478           | 5s.6s          | 3S   | 5s.11p          | 1P*  |    |
                    193.61876        |  20000 | 9.6e+07   | C    |     5.2415551542831    -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
                    195.334          |    300 |           |      |    11.64507696         -     17.992064           | 5s.6s          | 3S   | 5s.8f           | 3F*  |    |
                    196.598          |    720 |           |      |    12.10438285         -     18.410600           | 5s.5d          | 1D   | 5s.11f          | 1F*  |    |
                    196.67087        |  92000 | 1.27e+09  | B+   |     7.8157833          -     14.1199298          | 5s.5p          | 1P*  | 5p2             | 1D   |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    197.732788       |  32000 | 2.7e+08   | B    |     5.37478689         -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
                    199.703          |    240 | 1.5e+07   | D+   |    12.10438285         -     18.313005           | 5s.5d          | 1D   | 5s.10f          | 1F*  |    |
                    199.804          |    140 |           |      |    12.10438285         -     18.310044           | 5s.5d          | 1D   | 5s.10f          | 3F*  |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                           Observed  |   Rel. |    Aki    | Acc. |                 Ei           Ek                  |      Lower level      |      Upper level       |Type|
                          Wavelength |   Int. |    s^-1   |      |                (eV)         (eV)                 |-----------------------|------------------------|    |
                           Air (nm)  |        |           |      |                                                  | Conf.          | Term | Conf.           | Term |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    200.812          |    140 |           |      |    11.64507696         -     17.817339           | 5s.6s          | 3S   | 5s.10p          | 3P*  |    |
                    203.979          |    330 | 4.0e+07   | D+   |    12.10438285         -     18.180840           | 5s.5d          | 1D   | 5s.9f           | 1F*  |    |
                    204.081          |   210* |           |      |    12.10438285         -     18.177846           | 5s.5d          | 1D   | 5s.9f           | 3F*  |    |
                    204.081          |   210* |           |      |    12.10438285         -     18.177605           | 5s.5d          | 1D   | 5s.9f           | 3F*  |    |
                    205.476          |    210 |           |      |    12.0302125          -     18.062478           | 5s.6s          | 1S   | 5s.11p          | 1P*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    205.572          |    400 |           |      |    12.0302125          -     18.059018           | 5s.6s          | 1S   | 5s.11p          | 3P*  |    |
                    207.857182       |  76000 | 4.2e+08   | B    |     5.6821033          -     11.64507696         | 5s.5p          | 3P*  | 5s.6s           | 3S   |    |
                    208.030          |    330 |           |      |    12.10438285         -     18.062478           | 5s.5d          | 1D   | 5s.11p          | 1P*  |    |
                    208.151          |    300 |           |      |    12.10438285         -     18.059018           | 5s.5d          | 1D   | 5s.11p          | 3P*  |    |
                    210.3891         |   1700 | 1.0e+07   | E    |    12.10438285         -     17.995618           | 5s.5d          | 1D   | 5s.8f           | 1F*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    210.510          |   190* |           |      |    12.10438285         -     17.992287           | 5s.5d          | 1D   | 5s.8f           | 3F*  |    |
                    210.510          |   190* |           |      |    12.10438285         -     17.992064           | 5s.5d          | 1D   | 5s.8f           | 3F*  |    |
                    213.564          |    160 | 3.5e+05   | E    |    11.64507696         -     17.448865           | 5s.6s          | 3S   | 5s.9p           | 3P*  |    |
                    213.9150         |    540 |           |      |    12.0302125          -     17.824352           | 5s.6s          | 1S   | 5s.10p          | 1P*  |    |
                    214.168          |    170 |           |      |    12.0302125          -     17.817339           | 5s.6s          | 1S   | 5s.10p          | 3P*  |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
                    216.6876         |    990 | 1.2e+07   | D+   |    12.10438285         -     17.824352           | 5s.5d          | 1D   | 5s.10p          | 1P*  |    |
                    216.9548         |    560 | 1.7e+06   | D+   |    12.10438285         -     17.817339           | 5s.5d          | 1D   | 5s.10p          | 3P*  |    |
                    219.265          |     70 | 3.8e+06   | D+   |    12.657388           -     18.310309           | 5s.5d          | 3D   | 5s.10f          | 3F*  |    |
                    219.5668         |    450 |           |      |    12.668046           -     18.313005           | 5s.5d          | 3D   | 5s.10f          | 1F*  |    |
                    219.727          |    97i |           |      |    12.6846240          -     18.325071           | 5s.5d          | 3D   | 5s<1/2,F=4>.10h |      |    |
                                     |        |           |      |                                                  |                |      |                 |      |    |
