
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |        Upper level         |Type|
          |             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|----------------------------|    |
          |              Vac (nm)  |       |           |      |                                    | Conf.            | Term    | Conf.            | Term    |    |
Pd I      |            247.64127   |  1700 | 1.18e+07  |      |    0.000000     -      5.0050926   | 4d10             | 1S      | 4d9.(2D<3/2>).5p | 2[3/2]* |    |
Pd II     |            248.65260   |   250 |           |      |    3.3596101    -      8.3443472   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 2G*     |    |
Pd II     |            248.89146   |   300 |           |      |    3.1100530    -      8.0900069   | 4d8.(3F).5s      | 4F      | 4d8.(3F).5p      | 4D*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            248.96028   |    75 |           |      |    5.4119731    -     10.3905502   | 4d8.(3P).5s      | 2P      | 4d8.(3P).5p      | 2D*     |    |
Pd II     |            249.87769   |   200 |           |      |    4.0022765    -      8.9625764   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4G*     |    |
Pd II     |            250.57293   |   150 |           |      |    4.2681173    -      9.2146551   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2G*     |    |
Pd II     |            251.44736   |    50 |           |      |    5.1082829    -     10.0376197   | 4d8.(1D).5s      | 2D      | 4d8.(1D).5p      | 2P*     |    |
Pd II     |            253.46005   |    80 |           |      |    4.6330369    -      9.5232332   | 4d8.(3P).5s      | 4P      | 4d8.(3P).5p      | 4P*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            253.93304   |    50 |           |      |    8.0900069    -     12.9710953   | 4d8.(3F).5p      | 4D*     | 4d8.(3F).6s      | 4F      |    |
Pd II     |            255.18452   |   150 |           |      |    5.5317522    -     10.3889041   | 4d8.(1G).5s      | 2G      | 4d8.(1G).5p      | 2H*     |    |
Pd II     |            256.55045   |   150 |           |      |    4.0022765    -      8.8335696   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2F*     |    |
Pd II     |            256.95444   |   100 |           |      |    4.2681173    -      9.0918149   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4F*     |    |
Pd II     |            259.32363   |    60 |           |      |    5.5183633    -     10.2979948   | 4d8.(1G).5s      | 2G      | 4d8.(3P).5p      | 4D*     |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            262.82406   |    50 |           |      |    4.4986778    -      9.2146551   | 4d8.(3P).5s      | 4P      | 4d8.(3F).5p      | 2G*     |    |
Pd III    |            263.322     |   100 |           |      |                                    |                  |         |                  |         |    |
Pd II     |            263.59330   |    70 |           |      |    4.2681173    -      8.9703332   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 2D*     |    |
Pd II     |            265.87201   |   150 |           |      |    4.0022765    -      8.6641930   | 4d8.(3F).5s      | 2F      | 4d8.(3F).5p      | 4F*     |    |
Pd I      |            276.30899   |  1900 | 1.69e+07  |      |    0.000000     -      4.4858320   | 4d10             | 1S      | 4d9.(2D<5/2>).5p | 2[3/2]* |    |
          |                        |       |           |      |                                    |                  |         |                  |         |    |
Pd II     |            277.66595   |   150 |           |      |    8.5071843    -     12.9710953   | 4d8.(3F).5p      | 4G*     | 4d8.(3F).6s      | 4F      |    |
