
---------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |               Rel. |    Aki    | Acc. |           Ei           Ek          |     Lower level     |     Upper level     |   Type|
            Wavelength |               Int. |    s^-1   |      |          (eV)         (eV)         |---------------------|---------------------|       |
             Vac (nm)  |                    |           |      |                                    | Conf.        | Term | Conf.        | Term |       |
            101.0251   |                810 | 4.7e+08   | D    |    34.818721     -     47.09133    | 3d3.(2G).4p  | 3F*  | 3d3.(2G).4d  | 3H   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.0351   |                810 | 6.e+08    | D    |    35.034385     -     47.30575    | 3d3.(2G).4p  | 1F*  | 3d3.(4P).4d  | 3F   |       |
            101.0529   |                900 | 1.3e+08   | D    |    32.098456     -     44.36766    | 3d3.(4F).4p  | 5D*  | 3d3.(4F).4d  | 5P   |       |
            101.0683   |              1200* | 2.4e+09   | D+   |    33.055789     -     45.32317    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3F   |       |
            101.0683   |              1200* | 2.7e+08   | D    |    36.108075     -     48.37543    | 3d3.(2D2).4p | 1F*  | 3d3.(2H).4d  | 1F   |       |
            101.1372   |               1300 | 2.7e+09   | C    |    32.230308     -     44.48935    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.1512   |               1300 | 2.3e+09   | C    |    32.300503     -     44.55784    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            101.1606   |             1200bl | 1.2e+08   | D    |    35.478646     -     47.734904   | 3d3.(2D2).4p | 3F*  | 3d3.(2P).4d  | 1F   |       |
            101.1816   |                530 |           |      |    32.158562     -     44.41215    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5F   |       |
            101.1858   |                610 |           |      |    35.597031     -     47.85021    | 3d3.(2P).4p  | 3F*  | 3d3.(2P).4d  | 3D   |       |
            101.2130   |                610 |           |      |    32.230308     -     44.48020    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
            101.2229   |                900 | 9.2e+08   | D+   |    36.108075     -     48.35664    | 3d3.(2D2).4p | 1F*  | 3d3.(2H).4d  | 1G   |       |
            101.2390   |     1200bl(Fe III) | 2.5e+09   | C    |    33.133598     -     45.38046    | 3d3.(4F).4p  | 3F*  | 3d3.(4F).4d  | 3F   |       |
            101.2537   |                810 | 1.3e+09   | D+   |    32.235325     -     44.48020    | 3d3.(4F).4p  | 5F*  | 3d3.(4F).4d  | 5G   |       |
            101.2714   |              210bl | 8.e+07    | D    |    34.566048     -     46.80869    | 3d3.(2G).4p  | 3G*  | 3d3.(4P).4d  | 3D   |       |
            101.2822   |                570 | 5.e+08    | D    |    32.286921     -     44.52848    | 3d3.(4F).4p  | 3D*  | 3d3.(4F).4d  | 5G   |       |
                       |                    |           |      |                                    |              |      |              |      |       |
