
--------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |       Lower level       |       Upper level       |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |-------------------------|-------------------------|    |
            Vac (nm)  |          |           |      |                                   | Conf.            | Term | Conf.            | Term |    |
            124.2875  |       10 |           |      |    13.431674    -     23.407288   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            124.4235  |        2 |           |      |    14.535917    -     24.500640   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(4S*).5f | 5F   |    |
            124.7610  |        3 |           |      |    13.919926    -     23.857684   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 1G   |    |
            124.9319  |        7 |           |      |    12.182993    -     22.107135   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3G   |    |
            125.1484  |        0 |           |      |    12.840820    -     22.747746   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 1P   |    |
            125.3650  |       10 |           |      |    12.182993    -     22.072823   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3P   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            126.7171  |        7 |           |      |    14.535917    -     24.320269   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3F   |    |
            126.9293  |        2 |           |      |    15.636858    -     25.404907   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 1G   |    |
            127.2819  |       10 |           |      |    12.840820    -     22.581754   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3S   |    |
            127.7742  |        3 |           |      |    15.636858    -     25.340245   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3D   |    |
            127.8311  |        2 |           |      |    14.757346    -     24.456409   | 5s2.5p3.(2D*).5d | 1P*  | 5s2.5p3.(2P*).4f | 3F   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            128.1633  |       11 |           |      |    12.840820    -     22.514748   | 5s.5p5           | 3P*  | 5s2.5p3.(2D*).4f | 3F   |    |
            129.2427  |        4 |           |      |    13.942010    -     23.535184   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 1D   |    |
            129.4477  |        6 |           |      |    13.942010    -     23.519982   | 5s2.5p3.(4S*).5d | 5D*  | 5s2.5p3.(2D*).4f | 3P   |    |
            129.4672  |        7 |           |      |    15.636858    -     25.213414   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3D   |    |
            129.9234  |        2 |           |      |    12.182993    -     21.725893   | 5s.5p5           | 3P*  | 5s2.5p3.(2P*).6p | 3D   |    |
                      |          |           |      |                                   |                  |      |                  |      |    |
            130.3385  |        2 |           |      |    15.030552    -     24.543079   | 5s2.5p3.(4S*).5d | 3D*  | 5s2.5p3.(2P*).4f | 3G   |    |
            130.5475  |        0 |           |      |    15.842966    -     25.340245   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(2P*).4f | 3D   |    |
            130.5721  |        4 |           |      |    16.139485    -     25.634972   | 5s2.5p3.(2D*).5d | 3F*  | 5s2.5p3.(2P*).4f | 3F   |    |
