
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |   Rel. |    Aki    | Acc. |             Ei           Ek             |          Lower level           |           Upper level            |   Type|
          |                Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)            |--------------------------------|----------------------------------|       |
          |                 Vac (nm)  |        |           |      |                                         | Conf.                | Term    | Conf.                 | Term     |       |
Ti III    |               129.1622    |     10 | 2.4e+08   | D    |      0.0000        -       9.599087     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
Ti III    |               129.3228    |     10 | 1.0e+08   | D    |      0.05212       -       9.639330     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               129.3710    |      1 |           |      |     61.16146       -      70.74511      | 3s2.3p5.4p           | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti III    |               129.4698    |     15 |           |      |      0.02292       -       9.599087     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3F*      |       |
Ti III    |               129.4698    |     15 |           |      |      0.02292       -       9.599408     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3D*      |       |
Ti III    |               129.5883    |     10 |           |      |      0.0000        -       9.567542     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3D*      |       |
Ti III    |               129.8659    |     20 |           |      |      0.0000        -       9.546811     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3D*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti III    |               129.8659    |     20 |           |      |      0.05212       -       9.599408     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3D*      |       |
Ti III    |               129.8970    |     20 | 4.9e+08   | D    |      0.02292       -       9.567542     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 3D*      |       |
Ti V      |               130.5018    |        |           |      |     61.75122       -      71.25171      | 3s2.3p5.4p           | 3P      | 3s2.3p5.(2P*<3/2>).4d | 2[5/2]*  |       |
Ti V      |               130.6108    |      8 |           |      |     61.25262       -      70.74511      | 3s2.3p5.4p           | 1D      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti XII    |               130.842     |        |           |      |    251.3990        -     260.875        | 2p6.7f               | 2F*     | 2p6.8g                | 2G       |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti XII    |               130.842     |        |           |      |    251.3990        -     260.875        | 2p6.7f               | 2F*     | 2p6.8g                | 2G       |       |
Ti V      |               131.5712    |        |           |      |     61.16146       -      70.58476      | 3s2.3p5.4p           | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]*  |       |
Ti XII    |               132.108     |        |           |      |    251.4846        -     260.8702       | 2p6.7g               | 2G      | 2p6.8h                | 2H*      |       |
Ti XII    |               132.258     |        |           |      |    251.5032        -     260.8776       | 2p6.7h               | 2H*     | 2p6.8i                | 2I       |       |
Ti XII    |               132.258     |        |           |      |    251.5131        -     260.888        | 2p6.7i               | 2I      | 2p6.8k                | 2K*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               132.6279    |      0 |           |      |     61.16146       -      70.50962      | 3s2.3p5.4p           | 3D      | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]*  |       |
Ti III    |               132.7592    |     12 | 3.2e+08   | D    |      1.05058       -      10.389486     | 3p6.3d2              | 1D      | 3p6.3d.4p             | 1P*      |       |
Ti V      |               132.8572    |      4 |           |      |     61.25262       -      70.58476      | 3s2.3p5.4p           | 1D      | 3s2.3p5.(2P*<3/2>).4d | 2[1/2]*  |       |
Ti III    |               132.9837    |      4 |           |      |      0.0000        -       9.323389     | 3p6.3d2              | 3F      | 3p6.3d.4p             | 1D*      |       |
Ti III    |               133.9691    |      5 |           |      |      1.05058       -      10.305185     | 3p6.3d2              | 1D      | 3p6.3d.4p             | 1F*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti V      |               135.6724    |      0 |           |      |     61.60659       -      70.74511      | 3s2.3p5.4p           | 1P      | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]*  |       |
Ti V      |               136.3148    |        |           |      |     62.76386       -      71.85928      | 3s.3p6.3d            | 1D      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |       |
Ti III    |               136.5021    |      0 |           |      |      1.30660       -      10.389486     | 3p6.3d2              | 3P      | 3p6.3d.4p             | 1P*      |       |
Ti II     |               136.699     |     0: |           |      |      1.11558341    -      10.1854826    | 3d3                  | a 2G    | 3d2.(3F).4f           | 2F*      |       |
Ti V      |               136.7797    |      2 |           |      |     62.76386       -      71.82833      | 3s.3p6.3d            | 1D      | 3s2.3p5.(2P*<1/2>).4d | 2[5/2]*  |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               136.835     |     1: |           |      |      1.11558341    -      10.1764441    | 3d3                  | a 2G    | 3d2.(3F).4f           | 4G*      |       |
Ti III    |               136.8442    |      2 |           |      |      1.32926       -      10.389486     | 3p6.3d2              | 3P      | 3p6.3d.4p             | 1P*      |       |
Ti II     |               136.864     |     3: |           |      |      1.13052319    -      10.1894513    | 3d3                  | a 2G    | 3d2.(3F).4f           | 2H*      |       |
Ti II     |               136.924     |     0: |           |      |      1.13052319    -      10.1854826    | 3d3                  | a 2G    | 3d2.(3F).4f           | 2F*      |       |
Ti II     |               136.957     |     0: |           |      |      1.13052319    -      10.18333711   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4D*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               137.061     |     2: |           |      |      1.13052319    -      10.1764441    | 3d3                  | a 2G    | 3d2.(3F).4f           | 4G*      |       |
Ti II     |               137.089     |     0: |           |      |      1.11558341    -      10.15968801   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4F*      |       |
Ti II     |               137.125     |     2: |           |      |      1.11558341    -      10.1572968    | 3d3                  | a 2G    | 3d2.(3F).4f           | 2H*      |       |
Ti II     |               137.160     |     0: |           |      |      0.02798372    -       9.06740404   | 3d2.(3F).4s          | a 4F    | 3d2.(3F).5p           | 2G*      |       |
Ti II     |               137.244     |     0: |           |      |      1.11558341    -      10.14947345   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4G*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               137.265     |     1: |           |      |      1.18010035    -      10.2126048    | 3d3                  | a 4P    | 3d2.(3F).4f           | 4S*      |       |
Ti II     |               137.279     |     0: |           |      |      1.11558341    -      10.14714458   | 3d3                  | a 2G    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               137.417     |     0: |           |      |      1.13052319    -      10.15301315   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4I*      |       |
Ti II     |               137.475     |     1: |           |      |      1.11558341    -      10.13425571   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4I*      |       |
Ti II     |               137.498     |     0: |           |      |      1.18010035    -      10.1972678    | 3d3                  | a 4P    | 3d2.(3F).4f           | 4P*      |       |
          |                           |        |           |      |                                         |                      |         |                       |          |       |
Ti II     |               137.507     |     1: |           |      |      1.13052319    -      10.14714458   | 3d3                  | a 2G    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               137.574     |     1: |           |      |      1.11558341    -      10.1277702    | 3d3                  | a 2G    | 3d2.(3F).4f           | 2G*      |       |
Ti II     |               137.673     |     0: |           |      |      1.13052319    -      10.13622091   | 3d3                  | a 2G    | 3d2.(3F).4f           | 4H*      |       |
Ti II     |               137.711     |     0: |           |      |      1.18010035    -      10.18333711   | 3d3                  | a 4P    | 3d2.(3F).4f           | 4D*      |       |
Ti II     |               137.739     |     1: |           |      |      1.16493093    -      10.1663325    | 3d3                  | a 4P    | 3d2.(3F).4f           | 2F*      |       |
