
---------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |     Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
          Wavelength |  Int. |     s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
           Vac (nm)  |       |            |      |                                   | Conf.  | Term | Conf.  | Term |    |
           250.694   |     * | 1.8126e+06 | AAA  |    69.585356    -     74.52943    | 1s.3d  | 3D   | 1s.7f  | 3F*  |    |
           250.694   |     * | 1.9476e+07 | AAA  |    69.585356    -     74.52943    | 1s.3d  | 3D   | 1s.7f  | 3F*  |    |
           250.694   |     * | 1.6359e+07 | AAA  |    69.585422    -     74.52943    | 1s.3d  | 3D   | 1s.7f  | 3F*  |    |
           250.878   |     * | 1.6484e+07 | AAA  |    69.589057    -     74.529570   | 1s.3d  | 1D   | 1s.7f  | 1F*  |    |
           250.878   |     * | 2.893e+06  | AA   |    69.589057    -     74.52943    | 1s.3d  | 1D   | 1s.7f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           253.949   |       | 1.7886e+07 | AAA  |    69.648470    -     74.529257   | 1s.3p  | 1P*  | 1s.7d  | 1D   |    |
           255.17    |    24 | 8.4872e+06 | AAA  |    69.648470    -     74.5058     | 1s.3p  | 1P*  | 1s.7s  | 1S   |    |
           255.9     |       | 1.2342e+07 | AAA  |    69.279625    -     74.1222     | 1s.3s  | 1S   | 1s.6p  | 1P*  |    |
           260.508   |     * | 1.3230e+07 | AAA  |    69.369199    -     74.127118   | 1s.3p  | 3P*  | 1s.6d  | 3D   |    |
           260.508   |     * | 3.1753e+07 | AAA  |    69.369332    -     74.127248   | 1s.3p  | 3P*  | 1s.6d  | 3D   |    |
                     |       |            |      |                                   |        |      |        |      |    |
           265.729   |     2 | 5.8049e+06 | AAA  |    69.369199    -     74.033683   | 1s.3p  | 3P*  | 1s.6s  | 3S   |    |
           265.730   |     3 | 9.6758e+06 | AAA  |    69.369332    -     74.033683   | 1s.3p  | 3P*  | 1s.6s  | 3S   |    |
           267.446   |       | 1.9081e+07 | AAA  |    68.780783    -     73.415260   | 1s.3s  | 3S   | 1s.5p  | 3P*  |    |
           272.824   |     * | 5.3806e+06 | AAA  |    69.585279    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
           272.824   |     * | 2.5635e+07 | AAA  |    69.585279    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           272.829   |    5* | 3.1456e+06 | AAA  |    69.585356    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
           272.829   |    5* | 1.5380e+05 | AAA  |    69.585356    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
           272.829   |    5* | 3.4603e+07 | AAA  |    69.585356    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
           272.832   |     2 | 2.9066e+07 | AAA  |    69.585422    -     74.128343   | 1s.3d  | 3D   | 1s.6f  | 3F*  |    |
           273.047   |     3 | 2.8653e+07 | AAA  |    69.589057    -     74.128473   | 1s.3d  | 1D   | 1s.6f  | 1F*  |    |
                     |       |            |      |                                   |        |      |        |      |    |
           273.055   |     1 | 5.796e+06  | AA   |    69.589057    -     74.128343   | 1s.3d  | 1D   | 1s.6f  | 3F*  |    |
           276.699   |       | 2.9368e+07 | AAA  |    69.648470    -     74.127982   | 1s.3p  | 1P*  | 1s.6d  | 1D   |    |
           279.031   |       | 1.3884e+07 | AAA  |    69.648470    -     74.090540   | 1s.3p  | 1P*  | 1s.6s  | 1S   |    |
           293.402   |     2 |            |      |                                   |        |      |        |      |    |
           293.407   |     2 |            |      |                                   |        |      |        |      |    |
                     |       |            |      |                                   |        |      |        |      |    |
           293.412   |     5 |            |      |                                   |        |      |        |      |    |
