
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |      Rel. |    Aki    | Acc. |            Ei           Ek            |                  Lower level                  |                  Upper level                   |Type|
          |              Wavelength |      Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------------------------------|------------------------------------------------|    |
          |               Vac (nm)  |           |           |      |                                       | Conf.                | Term                   | Conf.                | Term                    |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             188.5       |           |           |      |     5.4606245     -     12.038894     | 5d10.6s.6p           | 3P*                    | 5d9.6s2.(2D<5/2>).7s | 2[5/2]                  |    |
Hg II     |             188.9704    |        30 | 1.9e+08   |      |    11.8162066     -     18.3772437    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<2>,3/2]  |    |
Hg II     |             189.2086    |        4h | 3.7e+08   |      |    13.5380384     -     20.0908077    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<3/2>,1/2)<1>,5/2]  |    |
Hg III    |             189.477     |         1 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             189.5993    |        50 | 3.5e+07   |      |    10.6847690     -     17.2240546    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             190.0121    |      3000 | 1.9e+07   |      |     6.2680912     -     12.7931693    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<3/2>,3P<1>)*        |    |
Hg II     |             190.2609    |         5 | 9.7e+06   |      |    11.6660241     -     18.1825625    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,3P<0>)         |    |
Hg II     |             190.4700    |      2500 | 2.5e+08   |      |    10.4410070     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             191.5943    |        30 | 4.2e+07   |      |    13.1689884     -     19.6401683    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
Hg I      |             191.7       |           |           |      |     5.4606245     -     11.9260       | 5d10.6s.6p           | 3P*                    | 5d10.6p2             | 3P                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             192.5099    |        10 | 2.6e+07   |      |    11.9257831     -     18.3661925    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<2>,3/2]  |    |
Hg II     |             192.7605    |       800 | 8.5e+07   |      |    10.5183407     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             192.9040    |         1 | 6.8e+07   |      |    13.1529887     -     19.5802293    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
Hg II     |             193.4591    |        3w | 4.7e+08   |      |    13.1689884     -     19.577788     | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
Hg II     |             194.0219    |       180 | 1.7e+08   |      |    11.8017281     -     18.1919487    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             194.22729   |   750000E | 7.5e+08   |      |     0.000000      -      6.3834588    | 5d10.6s              | 2S                     | 5d10.6p              | 2P*                     |    |
Hg II     |             194.7491    |        45 | 1.7e+07   |      |    11.8162066     -     18.1825625    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,3P<0>)         |    |
Hg II     |             194.8622    |       800 | 3.2e+08   |      |    11.8017281     -     18.1643884    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             195.3074    |        45 | 2.2e+07   |      |    11.8162066     -     18.1643884    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             195.7320    |      3000 | 1.9e+08   |      |    10.4410070     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             195.7759    |        5x | 8.8e+06   |      |    11.6660241     -     17.9989787    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             195.9340    |         1 | 2.8e+06   |      |    12.0383412     -     18.3661925    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<2>,3/2]  |    |
Hg II     |             196.7771    |         5 | 9.8e+06   |      |    11.6660241     -     17.9667640    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             196.9241    |       2.5 | 8.4e+05   |      |    11.8017281     -     18.0977613    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg I      |             197.287     |           |           |      |     4.8864944     -     11.17093      | 5d10.6s.6p           | 3P*                    | 5d10.6p2             | 3P                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             197.3479    |       120 | 1.7e+08   |      |    11.8017281     -     18.0842469    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             197.3794    |    150000 | 5.5e+07   |      |     4.4032520     -     10.6847690    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<1>)*        |    |
Hg II     |             197.8036    |        20 | 7.7e+06   |      |    11.8162066     -     18.0842469    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             197.8804    |      7500 | 1.1e+08   |      |    10.6847690     -     16.9503896    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             198.0702    |      0.33 | 4.2e+05   |      |    10.4410070     -     16.7006046    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d10.8d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             198.1512    |       150 | 5.4e+06   |      |    10.5183407     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg II     |             198.7841    |    100000 | 4.3e+07   |      |     6.2680912     -     12.5052154    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<3/2>,3P<1>)*        |    |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |      Rel. |    Aki    | Acc. |            Ei           Ek            |                  Lower level                  |                  Upper level                   |Type|
          |              Wavelength |      Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------------------------------|------------------------------------------------|    |
          |               Air (nm)  |           |           |      |                                       | Conf.                | Term                   | Conf.                | Term                    |    |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             199.9987    |         1 | 8.8e+05   |      |    11.8017281     -     17.9989787    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg I      |             200.191     |        2d |           |      |     5.4606245     -     11.65203      | 5d10.6s.6p           | 3P*                    | 5d10.6p2             | 3P                      |    |
Hg II     |             200.4667    |        45 | 5.2e+07   |      |    11.8162066     -     17.9989787    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             201.0342    |       3.5 | 1.1e+06   |      |    10.5183407     -     16.6836669    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d10.8d              | 2D                      |    |
Hg II     |             201.5171    |         4 | 8.5e+06   |      |    11.8162066     -     17.9667640    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             201.7249    |         7 | 1.0e+07   |      |    12.0383412     -     18.1825625    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d9.6p2              | (2D<5/2>,3P<0>)         |    |
Hg II     |             202.2298    |       50u | 1.4e+08   |      |    13.5112682     -     19.6401683    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
Hg II     |             202.2326    |      600p | 7.7e+07   |      |    11.8017281     -     17.9305146    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             202.6860    |    175000 | 1.6e+07   |      |     4.4032520     -     10.5183407    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<1>)*        |    |
Hg II     |             202.9574    |        20 | 1.8e+07   |      |    11.8162066     -     17.9231321    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             203.1753    |       3.5 | 9.0e+06   |      |    13.1529887     -     19.2533690    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg II     |             203.7730    |       3.5 | 1.9e+07   |      |    11.9257831     -     18.0082618    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             204.2272    |         3 | 1.8e+08   |      |    13.5112682     -     19.5802293    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
Hg II     |             205.0051    |        10 | 1.7e+01   |      |    12.0383412     -     18.0842469    | 5d9.6s.6p            | (2D<3/2>,3P<0>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             205.1731    |       3.5 | 3.0e+06   |      |    11.9257831     -     17.9667640    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             205.2828    |    750000 | 5.9e+07   |      |     4.4032520     -     10.4410070    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<1>)*        |    |
Hg II     |             205.4764    |        20 |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             206.0306    |         2 | 7.3e+05   |      |    10.6847690     -     16.7006046    | 5d9.6s.6p            | (2D<5/2>,3P<1>)*       | 5d10.8d              | 2D                      |    |
Hg II     |             206.6657    |         3 | 3.0e+06   |      |    11.9257831     -     17.9231321    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             211.6423    |        45 | 4.8e+07   |      |    13.7838301     -     19.6401683    | 5d9.6s.6p            | (2D<3/2>,3P<2>)*       | 5d9.6p2              | (2D<5/2>,3P<2>)         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             214.8006    |     90000 | 1.1e+07   |      |     6.2680912     -     12.0383412    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<3/2>,3P<0>)*        |    |
Hg II     |             215.8535    |         1 | 1.2e+06   |      |    13.5112682     -     19.2533690    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg I      |             216.580     |           |           |      |     4.6673827     -     10.39022      | 5d10.6s.6p           | 3P*                    | 5d10.6s.20d          | 3D                      |    |
Hg I      |             216.812     |           |           |      |     4.6673827     -     10.38409      | 5d10.6s.6p           | 3P*                    | 5d10.6s.19d          | 3D                      |    |
Hg I      |             217.098     |      0h,w |           |      |     4.6673827     -     10.37656      | 5d10.6s.6p           | 3P*                    | 5d10.6s.18d          | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             217.1141    |        40 | 1.0e+06   |      |    11.6660241     -     17.3747895    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg I      |             217.305     |           |           |      |     4.6673827     -     10.37100      | 5d10.6s.6p           | 3P*                    | 5d10.6s.19s          | 3S                      |    |
Hg I      |             217.445     |      0h,w |           |      |     4.6673827     -     10.36747      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17d          | 3D                      |    |
Hg I      |             217.708     |           |           |      |     4.6673827     -     10.36060      | 5d10.6s.6p           | 3P*                    | 5d10.6s.18s          | 3S                      |    |
Hg I      |             217.876     |      1h,w |           |      |     4.6673827     -     10.35620      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16d          | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             218.0887    |         1 | 2.4e+07   |      |    13.1689884     -     18.8522431    | 5d9.6s.6p            | (2D<5/2>,1P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<1>)         |    |
Hg I      |             218.206     |           |           |      |     4.6673827     -     10.34756      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17s          | 3S                      |    |
Hg II     |             218.3157    |        40 | 1.0e+07   |      |    12.5052154     -     18.1825625    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<0>)         |    |
Hg I      |             218.421     |      1h,w |           |      |     4.6673827     -     10.34203      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15d          | 3D                      |    |
Hg II     |             218.6860    |         1 |           |      |    15.3010568     -     20.9687937    | 5d10.5f              | 2F*                    | 5d9.6p2              | (2D<5/2>,1D<2>)         |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             218.846     |           |           |      |     4.6673827     -     10.33095      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16s          | 3S                      |    |
Hg II     |             219.0167    |        18 | 2.6e+06   |      |    12.5052154     -     18.1643884    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg II     |             219.0744    |     15000 | 1.0e+07   |      |     6.2680912     -     11.9257831    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<2>)*        |    |
Hg I      |             219.125     |           |           |      |     4.6673827     -     10.32374      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14d          | 3D                      |    |
Hg I      |             219.686     |           |           |      |     4.6673827     -     10.30925      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             220.058     |         2 |           |      |     4.6673827     -     10.29979      | 5d10.6s.6p           | 3P*                    | 5d10.6s.13d          | 3D                      |    |
Hg II     |             220.6907    |        18 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             220.826     |         0 |           |      |     4.6673827     -     10.28020      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14s          | 3S                      |    |
Hg I      |             221.338     |         3 |           |      |     4.6673827     -     10.26726      | 5d10.6s.6p           | 3P*                    | 5d10.6s.12d          | 3D                      |    |
Hg II     |             221.6264    |       125 | 9.5e+06   |      |    12.5052154     -     18.0977613    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             222.4013    |      4500 | 2.7e+07   |      |    11.8017281     -     17.3747895    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg I      |             222.419     |           |           |      |     4.6673827     -     10.239961     | 5d10.6s.6p           | 3P*                    | 5d10.6s.13s          | 3S                      |    |
Hg II     |             222.4711    |    200000 | 7.5e+08   |      |     7.5144789     -     13.0857929    | 5d10.6p              | 2P*                    | 5d10.6d              | 2D                      |    |
Hg II     |             222.9807    |       400 | 1.0e+07   |      |    11.8162066     -     17.3747895    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             223.0032    |      7500 | 1.5e+08   |      |    11.6660241     -     17.2240546    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             223.094     |         0 |           |      |     4.6673827     -     10.22314      | 5d10.6s.6p           | 3P*                    | 5d10.6s.9f           | 3F*                     | E2 |
Hg I      |             223.157     |         6 |           |      |     4.6673827     -     10.221641     | 5d10.6s.6p           | 3P*                    | 5d10.6s.11d          | 3D                      |    |
Hg I      |             224.757     |         6 |           |      |     4.6673827     -     10.182075     | 5d10.6s.6p           | 3P*                    | 5d10.6s.12s          | 3S                      |    |
Hg I      |             225.205     |           |           |      |     4.8864944     -     10.39017      | 5d10.6s.6p           | 3P*                    | 5d10.6s.20d          | 3D                      |    |
Hg II     |             225.2786    |    100000 | 1.2e+08   |      |     7.5144789     -     13.0163736    | 5d10.6p              | 2P*                    | 5d10.6d              | 2D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             225.459     |         * |           |      |     4.8864944     -     10.38409      | 5d10.6s.6p           | 3P*                    | 5d10.6s.19d          | 3D                      |    |
Hg I      |             225.459     |         * |           |      |     4.8864944     -     10.38399      | 5d10.6s.6p           | 3P*                    | 5d10.6s.19d          | 3D                      |    |
Hg II     |             225.5468    |         4 | 1.3e+06   |      |    11.8162066     -     17.3115462    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d10.9d              | 2D                      |    |
Hg II     |             225.6120    |       2.5 | 3.5e+06   |      |    12.5052154     -     17.9989787    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,5/2]  |    |
Hg I      |             225.646     |           |           |      |     4.8864944     -     10.37941      | 5d10.6s.6p           | 3P*                    | 5d10.6s.20s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             225.763     |           |           |      |     4.8864944     -     10.37653      | 5d10.6s.6p           | 3P*                    | 5d10.6s.18d          | 3D                      |    |
Hg I      |             225.780     |         0 |           |      |     4.6673827     -     10.15717      | 5d10.6s.6p           | 3P*                    | 5d10.6s.8f           | 3F*                     | E2 |
Hg II     |             225.8678    |        10 | 9.5e+06   |      |    12.8786475     -     18.3661925    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<2>,3/2]  |    |
Hg I      |             225.871     |           |           |      |     4.6673827     -     10.15480      | 5d10.6s.6p           | 3P*                    | 5d10.6s.10d          | 3D                      |    |
Hg I      |             225.993     |           |           |      |     4.8864944     -     10.37100      | 5d10.6s.6p           | 3P*                    | 5d10.6s.19s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             226.02942   |    600000 | 3.0e+08   |      |     6.3834588     -     11.8670734    | 5d10.6p              | 2P*                    | 5d10.7s              | 2S                      |    |
Hg I      |             226.136     |         * |           |      |     4.8864944     -     10.36756      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17d          | 3D                      |    |
Hg I      |             226.136     |         * |           |      |     4.8864944     -     10.36747      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17d          | 3D                      |    |
Hg I      |             226.136     |         * |           |      |     4.8864944     -     10.36721      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17d          | 1D                      |    |
Hg II     |             226.22226   |    750000 | 8.0e+06   |      |     4.4032520     -      9.8821926    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<0>)*        |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             226.3634    |    100000 | 2.8e+08   |      |    11.2998584     -     16.7753837    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<3>,1/2]  |    |
Hg I      |             226.421     |           |           |      |     4.8864944     -     10.36060      | 5d10.6s.6p           | 3P*                    | 5d10.6s.18s          | 3S                      |    |
Hg I      |             226.602     |         * |           |      |     4.8864944     -     10.35629      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16d          | 3D                      |    |
Hg I      |             226.602     |         * |           |      |     4.8864944     -     10.35620      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16d          | 3D                      |    |
Hg I      |             226.602     |         * |           |      |     4.8864944     -     10.35599      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16d          | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             226.961     |           |           |      |     4.8864944     -     10.34756      | 5d10.6s.6p           | 3P*                    | 5d10.6s.17s          | 3S                      |    |
Hg I      |             226.980     |           |           |      |     0.000000      -      5.4606245    | 5d10.6s2             | 1S                     | 5d10.6s.6p           | 3P*                     | HF |
Hg I      |             227.190     |         * |           |      |     4.8864944     -     10.34212      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15d          | 3D                      |    |
Hg I      |             227.190     |         * |           |      |     4.8864944     -     10.34203      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15d          | 3D                      |    |
Hg I      |             227.190     |         * |           |      |     4.8864944     -     10.34173      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15d          | 1D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             227.654     |           |           |      |     4.8864944     -     10.33095      | 5d10.6s.6p           | 3P*                    | 5d10.6s.16s          | 3S                      |    |
Hg I      |             227.951     |         * |           |      |     4.8864944     -     10.32384      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14d          | 3D                      |    |
Hg I      |             227.951     |         * |           |      |     4.8864944     -     10.32374      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14d          | 3D                      |    |
Hg I      |             227.951     |         * |           |      |     4.8864944     -     10.32333      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14d          | 1D                      |    |
Hg I      |             228.391     |           |           |      |     4.6673827     -     10.094318     | 5d10.6s.6p           | 3P*                    | 5d10.6s.11s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             228.566     |           |           |      |     4.8864944     -     10.30925      | 5d10.6s.6p           | 3P*                    | 5d10.6s.15s          | 3S                      |    |
Hg II     |             228.7705    |         5 | 2.5e+06   |      |    12.5052154     -     17.9231321    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6s.6d            | [(2D<5/2>,1/2)<3>,3/2]  |    |
Hg II     |             228.9094    |        15 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             228.962     |         * |           |      |     4.8864944     -     10.29986      | 5d10.6s.6p           | 3P*                    | 5d10.6s.13d          | 3D                      |    |
Hg I      |             228.962     |         * |           |      |     4.8864944     -     10.29979      | 5d10.6s.6p           | 3P*                    | 5d10.6s.13d          | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             228.988     |           |           |      |     4.8864944     -     10.299231     | 5d10.6s.6p           | 3P*                    | 5d10.6s.13d          | 1D                      |    |
Hg II     |             229.1963    |     7000h | 1.2e+08   |      |    11.8162066     -     17.2240546    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d9.6s.7s            | [(2D<5/2>,1/2)<2>,1/2]  |    |
Hg II     |             229.6178    |     12000 | 1.7e+06   |      |     6.2680912     -     11.6660241    | 5d9.6s2              | 2D                     | 5d9.6s.6p            | (2D<5/2>,3P<2>)*        |    |
Hg I      |             229.703     |           |           |      |     4.8864944     -     10.28237      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14s          | 1S                      |    |
Hg I      |             229.797     |           |           |      |     4.8864944     -     10.28020      | 5d10.6s.6p           | 3P*                    | 5d10.6s.14s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg II     |             229.9813    |         4 | 5.3e+06   |      |    12.7931693     -     18.1825625    | 5d9.6s.6p            | (2D<3/2>,3P<1>)*       | 5d9.6p2              | (2D<5/2>,3P<0>)         |    |
Hg I      |             230.047     |         0 |           |      |     4.6673827     -     10.05556      | 5d10.6s.6p           | 3P*                    | 5d10.6s.7f           | 3F*                     | E2 |
Hg II     |             230.1363    |         6 | 1.6e+06   |      |    11.9257831     -     17.3115462    | 5d9.6s.6p            | (2D<5/2>,3P<2>)*       | 5d10.9d              | 2D                      |    |
Hg I      |             230.2059    |        30 |           |      |     4.6673827     -     10.051518     | 5d10.6s.6p           | 3P*                    | 5d10.6s.9d           | 3D                      |    |
Hg I      |             230.343     |         * |           |      |     4.8864944     -     10.267419     | 5d10.6s.6p           | 3P*                    | 5d10.6s.12d          | 3D                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             230.343     |         * |           |      |     4.8864944     -     10.26726      | 5d10.6s.6p           | 3P*                    | 5d10.6s.12d          | 3D                      |    |
Hg I      |             230.378     |           |           |      |     4.8864944     -     10.266533     | 5d10.6s.6p           | 3P*                    | 5d10.6s.12d          | 1D                      |    |
Hg I      |             231.388     |           |           |      |     4.8864944     -     10.24304      | 5d10.6s.6p           | 3P*                    | 5d10.6s.13s          | 1S                      |    |
Hg III    |             231.415     |         7 |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             231.521     |           |           |      |     4.8864944     -     10.239961     | 5d10.6s.6p           | 3P*                    | 5d10.6s.13s          | 3S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
Hg I      |             232.303     |           |           |      |     4.8864944     -     10.221926     | 5d10.6s.6p           | 3P*                    | 5d10.6s.11d          | 3D                      |    |
Hg I      |             232.3197    |        20 |           |      |     4.8864944     -     10.221641     | 5d10.6s.6p           | 3P*                    | 5d10.6s.11d          | 3D                      |    |
Hg I      |             232.356     |           |           |      |     4.8864944     -     10.220724     | 5d10.6s.6p           | 3P*                    | 5d10.6s.11d          | 1D                      |    |
Hg II     |             232.7233    |        20 | 3.0e+07   |      |    15.1211616     -     20.4470659    | 5d9.6s.6p            | (2D<3/2>,1P<1>)*       | 5d9.6s.6d            | [(2D<3/2>,1/2)<2>,5/2]  |    |
Hg I      |             233.855     |           |           |      |     4.8864944     -     10.186612     | 5d10.6s.6p           | 3P*                    | 5d10.6s.12s          | 1S                      |    |
          |                         |           |           |      |                                       |                      |                        |                      |                         |    |
