
----------------------------------------------------------------------------------------------------------------------------------------------
                 Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |  Lower level  |      Upper level      |Type|
                Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |---------------|-----------------------|    |
                 Vac (nm)  |       |           |      |                                         | Conf.  | Term | Conf.          | Term |    |
               160.7932    |     a |           |      |    3.553189+x      -    11.263983+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3d | 4D*  |    |
               166.2608    |     8 | 2.0e+07   | C    |    0.0000000       -     7.4572046      | 2s2.2p | 2P*  | 2s2.5s         | 2S   |    |
               166.3031    |    14 | 3.94e+07  | C    |    0.0018953       -     7.4572046      | 2s2.2p | 2P*  | 2s2.5s         | 2S   |    |
               166.6850    |    20 | 8.66e+07  | B+   |    0.0000000       -     7.438239       | 2s2.2p | 2P*  | 2s2.4d         | 2D   |    |
               166.7272    |   30* | 1.04e+08  | B+   |    0.0018953       -     7.438239       | 2s2.2p | 2P*  | 2s2.4d         | 2D   |    |
                           |       |           |      |                                         |        |      |                |      |    |
               166.7272    |   30* | 1.73e+07  | B+   |    0.0018953       -     7.438239       | 2s2.2p | 2P*  | 2s2.4d         | 2D   |    |
               181.784370  |    20 | 3.12e+07  | B+   |    0.0000000       -     6.82039945     | 2s2.2p | 2P*  | 2s2.4s         | 2S   |    |
               181.834891  |    30 | 6.22e+07  | B+   |    0.0018953       -     6.82039945     | 2s2.2p | 2P*  | 2s2.4s         | 2S   |    |
               182.589390  |    70 | 1.70e+08  | A    |    0.0000000       -     6.79032839     | 2s2.2p | 2P*  | 2s2.3d         | 2D   |    |
               182.639952  |   100 | 2.04e+08  | A    |    0.0018953       -     6.79034628     | 2s2.2p | 2P*  | 2s2.3d         | 2D   |    |
----------------------------------------------------------------------------------------------------------------------------------------------
                 Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |  Lower level  |      Upper level      |Type|
                Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |---------------|-----------------------|    |
                 Air (nm)  |       |           |      |                                         | Conf.  | Term | Conf.          | Term |    |
----------------------------------------------------------------------------------------------------------------------------------------------
                           |       |           |      |                                         |        |      |                |      |    |
               206.6377    |    30 | 6.9e+07   | D    |    3.552404+x      -     9.550557+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
               206.6654    |    40 | 1.6e+08   | D    |    3.553189+x      -     9.550557+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
               206.6930    |    11 | 3.0e+07   | D    |    3.552404+x      -     9.548970+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
               206.7020    |     6 | 3.8e+07   | D    |    3.551828+x      -     9.54817+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
               206.7193    |   30* | 1.0e+08   | D    |    3.553189+x      -     9.548970+x     | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               206.7193    |   30* | 1.8e+08   | D    |    3.552404+x      -     9.54817+x      | 2s.2p2 | 4P   | 2s.2p.(3P*).3s | 4P*  |    |
               208.888851  |    90 | 3.61e+07  | B+   |    0.0000000       -     5.9335270      | 2s2.2p | 2P*  | 2s.2p2         | 2D   |    |
               208.957004  |   150 | 4.33e+07  | B+   |    0.0018953       -     5.9334878      | 2s2.2p | 2P*  | 2s.2p2         | 2D   |    |
               238.86      |   30* | 5.9e+06   | D    |    5.9334878       -    11.122435       | 2s.2p2 | 2D   | 2s.2p.(3P*).3d | 2D*  |    |
               238.86      |   30* | 5.6e+06   | D    |    5.9335270       -    11.122026       | 2s.2p2 | 2D   | 2s.2p.(3P*).3d | 2D*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               249.67687   |   110 | 8.40e+07  | A    |    0.0000000       -     4.96428874     | 2s2.2p | 2P*  | 2s2.3s         | 2S   |    |
               249.77224   |   210 | 1.68e+08  | A    |    0.0018953       -     4.96428874     | 2s2.2p | 2P*  | 2s2.3s         | 2S   |    |
               286.11      |   20* | 9.9e+05   | D    |    6.79034628      -    11.122435       | 2s2.3d | 2D   | 2s.2p.(3P*).3d | 2D*  |    |
               286.11      |   20* | 9.5e+05   | D    |    6.79032839      -    11.122026       | 2s2.3d | 2D   | 2s.2p.(3P*).3d | 2D*  |    |
               550.4565    |    a* |           |      |    5.9334878       -     8.185267       | 2s.2p2 | 2D   | 2s2.11f        | 2F*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               550.4565    |    a* |           |      |    5.9335270       -     8.185267       | 2s.2p2 | 2D   | 2s2.11f        | 2F*  |    |
               556.3185    |    a* |           |      |    5.9334878       -     8.161540       | 2s.2p2 | 2D   | 2s2.10f        | 2F*  |    |
               556.3185    |    a* |           |      |    5.9335270       -     8.161540       | 2s.2p2 | 2D   | 2s2.10f        | 2F*  |    |
               563.3069    |       | 2.25e+05  | C+   |    4.96428874      -     7.16468303     | 2s2.3s | 2S   | 2s2.4p         | 2P*  |    |
               564.4321    |    a* |           |      |    5.9334878       -     8.129513       | 2s.2p2 | 2D   | 2s2.9f         | 2F*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               564.4321    |    a* |           |      |    5.9335270       -     8.129513       | 2s.2p2 | 2D   | 2s2.9f         | 2F*  |    |
               576.1943    |    a* | 5.7e+05   | D+   |    5.9334878       -     8.084684       | 2s.2p2 | 2D   | 2s2.8f         | 2F*  |    |
               576.1943    |    a* | 3.9e+04   | D+   |    5.9334878       -     8.084684       | 2s.2p2 | 2D   | 2s2.8f         | 2F*  |    |
               576.1943    |    a* | 5.3e+05   | D+   |    5.9335270       -     8.084684       | 2s.2p2 | 2D   | 2s2.8f         | 2F*  |    |
               581.840     |    60 |           |      |    8.991693        -    11.122026       | 2s.2p2 | 2P   | 2s.2p.(3P*).3d | 2D*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               582.107     |   100 |           |      |    8.993138        -    11.122435       | 2s.2p2 | 2P   | 2s.2p.(3P*).3d | 2D*  |    |
               582.233     |    10 |           |      |    8.993138        -    11.122026       | 2s.2p2 | 2P   | 2s.2p.(3P*).3d | 2D*  |    |
               594.263     |   3a* | 8.4e+05   | D+   |    5.9334878       -     8.0192660      | 2s.2p2 | 2D   | 2s2.7f         | 2F*  |    |
               594.263     |   3a* | 5.6e+04   | D+   |    5.9334878       -     8.0192660      | 2s.2p2 | 2D   | 2s2.7f         | 2F*  |    |
               594.272     |    2a | 7.9e+05   | D+   |    5.9335270       -     8.0192660      | 2s.2p2 | 2D   | 2s2.7f         | 2F*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               624.457     |   9a* | 1.4e+06   | D    |    5.9334878       -     7.9184149      | 2s.2p2 | 2D   | 2s2.6f         | 2F*  |    |
               624.457     |   9a* | 8.7e+04   | D    |    5.9334878       -     7.9184149      | 2s.2p2 | 2D   | 2s2.6f         | 2F*  |    |
               624.466     |    6a | 1.2e+06   | D    |    5.9335270       -     7.9184149      | 2s.2p2 | 2D   | 2s2.6f         | 2F*  |    |
               821.183     |    60 | 3.4e+06   | C    |    5.9334878       -     7.44290521     | 2s.2p2 | 2D   | 2s2.4f         | 2F*  |    |
               821.204     |    50 | 3.20e+06  | C    |    5.9335270       -     7.44290454     | 2s.2p2 | 2D   | 2s2.4f         | 2F*  |    |
                           |       |           |      |                                         |        |      |                |      |    |
               866.7223    |     4 | 1.84e+06  | B    |    6.02710301      -     7.4572046      | 2s2.3p | 2P*  | 2s2.5s         | 2S   |    |
               866.8570    |     8 | 3.67e+06  | B    |    6.02732399      -     7.4572046      | 2s2.3p | 2P*  | 2s2.5s         | 2S   |    |
              1166.3223    |   200 | 1.72e+07  | B    |    4.96428874      -     6.02732399     | 2s2.3s | 2S   | 2s2.3p         | 2P*  |    |
              1166.5648    |   100 | 1.72e+07  | B    |    4.96428874      -     6.02710301     | 2s2.3s | 2S   | 2s2.3p         | 2P*  |    |
