
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |      Lower level      |            Upper level            |Type|
          |               Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------|-----------------------------------|    |
          |                Vac (nm)  |        |           |      |                                       | Conf.          | Term | Conf.                | Term       |    |
Ge II     |              197.92736   |    200 |           |      |     0.2191243     -      6.4832502    | 4s2.4p         | 2P*  | 4s.4p2               | 4P         |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              198.7850    |   300h |           |      |     0.88342443    -      7.1205268    | 4s2.4p2        | 1D   | 4s2.4p.5d            | 3P*        |    |
Ge I      |              198.8268    |    300 | 2.5e+07   |      |     0.17481286    -      6.4106052    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
Ge I      |              199.8887    |   500r | 5.5e+07   |      |     0.17481286    -      6.3774744    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3P*        |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |      Lower level      |            Upper level            |Type|
          |               Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |-----------------------|-----------------------------------|    |
          |                Air (nm)  |        |           |      |                                       | Conf.          | Term | Conf.                | Term       |    |
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              200.70390   |     50 |           |      |     0.2191243     -      6.3945945    | 4s2.4p         | 2P*  | 4s.4p2               | 4P         |    |
Ge I      |              201.1293    |    200 |           |      |     0.88342443    -      7.0458281    | 4s2.4p2        | 1D   | 4s2.4p.5d            | 3F*        |    |
Ge I      |              201.90684   |   1700 |           |      |     0.06907582    -      6.2077589    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3F*        |    |
Ge III    |              201.922     |      2 |           |      |                                       |                |      |                      |            |    |
Ge III    |              202.225     |      4 |           |      |                                       |                |      |                      |            |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              204.17121   |  2400r | 1.1e+08   |      |     0.0000000     -      6.0706111    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3D*        |    |
Ge I      |              204.37695   |  1600r |           |      |     0.17481286    -      6.2393142    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3F*        |    |
Ge I      |              205.44609   |    420 |           |      |     0.17481286    -      6.2077589    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3F*        |    |
Ge I      |              205.72382   |   220h |           |      |     0.88342443    -      6.9082262    | 4s2.4p2        | 1D   | 4s2.4p.5d            | 3D*        |    |
Ge III    |              206.214     |      3 |           |      |                                       |                |      |                      |            |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              206.52149   |   750r | 8.5e+07   |      |     0.06907582    -      6.0706111    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3D*        |    |
Ge I      |              206.86562   |  2600r | 1.2e+08   |      |     0.06907582    -      6.0606279    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3D*        |    |
Ge I      |              208.60208   |    420 | 4.0e+07   |      |     0.06907582    -      6.0107596    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 1D*        |    |
Ge I      |              209.42582   |  2000r | 9.7e+07   |      |     0.17481286    -      6.0931284    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3D*        |    |
Ge III    |              210.005     |     15 |           |      |                                       |                |      |                      |            |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge III    |              210.242     |     15 |           |      |                                       |                |      |                      |            |    |
Ge III    |              210.445     |     25 |           |      |                                       |                |      |                      |            |    |
Ge I      |              210.58241   |    240 | 1.7e+07   |      |     0.17481286    -      6.0606279    | 4s2.4p2        | 3P   | 4s2.4p.4d            | 3D*        |    |
Ge I      |              212.47438   |    95H |           |      |     0.88342443    -      6.7168347    | 4s2.4p2        | 1D   | 4s2.4p.6s            | (3/2,1/2)* |    |
Ge II     |              216.9650    |      1 |           |      |     8.0609156     -     13.773596     | 4s.4p2         | 2D   | 4s2.7p               | 2P*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              217.3204    |     10 |           |      |     8.0609156     -     13.764266     | 4s.4p2         | 2D   | 4s2.7p               | 2P*        |    |
Ge II     |              217.7655    |     15 |           |      |     8.0818771     -     13.773596     | 4s.4p2         | 2D   | 4s2.7p               | 2P*        |    |
Ge I      |              218.64508   |    50h |           |      |     0.88342443    -      6.5522193    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 1P*        |    |
Ge II     |              219.7621    |    100 |           |      |     8.0609156     -     13.700901     | 4s.4p2         | 2D   | 4s2.5f               | 2F*        |    |
Ge I      |              219.87144   |   340r |           |      |     0.88342443    -      6.5206045    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 1F*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge II     |              220.5851    |    100 |           |      |     8.0818771     -     13.700821     | 4s.4p2         | 2D   | 4s2.5f               | 2F*        |    |
Ge I      |              222.03747   |     15 |           |      |     0.88342443    -      6.4656177    | 4s2.4p2        | 1D   | 4s2.4p.6s            | (1/2,1/2)* |    |
Ge I      |              225.60007   |     18 | 3.2e+06   |      |     0.88342443    -      6.3774744    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 3P*        |    |
Ge IV     |              229.30      |      2 |           |      |                                       |                |      |                      |            |    |
Ge I      |              231.42014   |     18 |           |      |     0.88342443    -      6.2393142    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 3F*        |    |
          |                          |        |           |      |                                       |                |      |                      |            |    |
Ge I      |              232.79181   |     24 |           |      |     0.88342443    -      6.2077589    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 3F*        |    |
Ge IV     |              234.337     |      2 |           |      |                                       |                |      |                      |            |    |
Ge I      |              235.92326   |     15 |           |      |     2.02929060    -      7.2829604    | 4s2.4p2        | 1S   | 4s2.4p.6d            | (1/2,3/2)* |    |
Ge II     |              237.5136    |      2 |           |      |    10.0442816     -     15.262777     | 4s2.4d         | 2D   | 4s2.11p              | 2P*        |    |
Ge I      |              237.91443   |     20 |           |      |     0.88342443    -      6.0931284    | 4s2.4p2        | 1D   | 4s2.4p.4d            | 3D*        |    |
