
--------------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level   |    Upper level     |Type|
             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------|--------------------|    |
              Vac (nm)  |       |           |      |                                     | Conf.    | Term | Conf.  | Term      |    |
             392.45879  |     3 |           |      |    14.9463479    -     18.1046182   | 4s.5p    | 1P*  | 4s.7s  | 1S        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             425.11546  |  4hfs |           |      |    14.1113707    -     17.0270325   | 4s.4d    | 3D   | 4s.4f  | 3F*       |    |
             425.4073   |  2hfs |           |      |    14.1146458    -     17.0283077   | 4s.4d    | 3D   | 4s.4f  | 1F*       |    |
             425.5720   |  4hfs |           |      |    14.1146458    -     17.0271799   | 4s.4d    | 3D   | 4s.4f  | 3F*       |    |
             425.5937   |  1hfs |           |      |    14.1146458    -     17.0270325   | 4s.4d    | 3D   | 4s.4f  | 3F*       |    |
             426.1478   |  1hfs |           |      |    14.1197158    -     17.0283077   | 4s.4d    | 3D   | 4s.4f  | 1F*       |    |
                        |       |           |      |                                     |          |      |        |           |    |
             426.20144  |  6hfs |           |      |    14.1197158    -     17.0279486   | 4s.4d    | 3D   | 4s.4f  | 3F*       |    |
             426.3136   |  1hfs |           |      |    14.1197158    -     17.0271799   | 4s.4d    | 3D   | 4s.4f  | 3F*       |    |
             470.517    |    0* |           |      |    17.0270325    -     19.66135     | 4s.4f    | 3F*  | 4s.8g  | (1/2,7/2) |    |
             470.517    |    0* |           |      |    17.0271799    -     19.66150     | 4s.4f    | 3F*  | 4s.8g  | (1/2,9/2) |    |
             470.652    |     0 |           |      |    17.0279486    -     19.66152     | 4s.4f    | 3F*  | 4s.8g  | (1/2,9/2) |    |
                        |       |           |      |                                     |          |      |        |           |    |
             470.719    |     0 |           |      |    17.0283077    -     19.66150     | 4s.4f    | 1F*  | 4s.8g  | (1/2,9/2) |    |
             471.907    |     0 |           |      |    14.6944157    -     17.3210185   | 4s.5p    | 3P*  | 4s.5d  | 1D        |    |
             521.646    |     0 |           |      |    17.0053649    -     19.38149     | 4s.5d    | 3D   | 4s.7f  | 3F*       |    |
             521.907    |     1 |           |      |    17.0067372    -     19.38168     | 4s.5d    | 3D   | 4s.7f  | 3F*       |    |
             521.96579  |    10 |           |      |    14.9463479    -     17.3210185   | 4s.5p    | 1P*  | 4s.5d  | 1D        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             522.2682   |     1 |           |      |    17.0088293    -     19.382125    | 4s.5d    | 3D   | 4s.7f  | 3F*       |    |
             522.416    |    1* |           |      |    17.0270325    -     19.39966     | 4s.4f    | 3F*  | 4s.7g  | (1/2,7/2) |    |
             522.416    |    1* |           |      |    17.0271799    -     19.399776    | 4s.4f    | 3F*  | 4s.7g  | (1/2,9/2) |    |
             522.444    |     1 |           |      |    17.0271799    -     19.39967     | 4s.4f    | 3F*  | 4s.7g  | (1/2,7/2) |    |
             522.599    |     1 |           |      |    17.0279486    -     19.39974     | 4s.4f    | 3F*  | 4s.7g  | (1/2,9/2) |    |
                        |       |           |      |                                     |          |      |        |           |    |
             522.674    |     1 |           |      |    17.0283077    -     19.399776    | 4s.4f    | 1F*  | 4s.7g  | (1/2,9/2) |    |
             533.8240   |  7hfs |           |      |    14.6834439    -     17.0053649   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
             536.04022  |  8hfs |           |      |    14.6944157    -     17.0067372   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
             536.3585   |  5hfs |           |      |    14.6944157    -     17.0053649   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
             541.63179  | 10hfs |           |      |    14.7203792    -     17.0088293   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
                        |       |           |      |                                     |          |      |        |           |    |
             542.1275   |  5hfs |           |      |    14.7203792    -     17.0067372   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
             542.454    |  1hfs |           |      |    14.7203792    -     17.0053649   | 4s.5p    | 3P*  | 4s.5d  | 3D        |    |
             629.451    |    4* |           |      |    17.0270325    -     18.99620     | 4s.4f    | 3F*  | 4s.6g  | (1/2,7/2) |    |
