
--------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |    Rel. |    Aki    | Acc. |            Ei           Ek            |        Lower level         |        Upper level         |Type|
              Wavelength |    Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------|----------------------------|    |
               Vac (nm)  |         |           |      |                                       | Conf.              | Term  | Conf.              | Term  |    |
             155.199     |      13 |           |      |    31.51244103    -     39.50119      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6d    | 4F    |    |
             155.570     |      15 |           |      |    31.52820928    -     39.49788      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6d    | 4P    |    |
             155.7487    |    60bl |           |      |    30.92735645    -     38.88790776   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
             156.23865   |      35 |           |      |    30.95829570    -     38.89385435   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
             156.356     |      18 |           |      |    30.95829570    -     38.88790776   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             156.591     |      28 |           |      |    30.97616349    -     38.89385435   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
             156.7526    |     140 |           |      |    30.88553045    -     38.79508360   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
             156.872     |       5 |           |      |    31.52820928    -     39.43190      | 2s2.2p4.(3P).3p    | 2P*   | 2s2.2p4.(3P).6d    | 2D    |    |
             156.9015    |      80 |           |      |    30.92735645    -     38.82939621   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 2P    |    |
             157.030     |       8 |           |      |    30.92735645    -     38.82298803   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5d    | 4F    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             157.586     |      22 |           |      |    30.92735645    -     38.79508360   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 4P    |    |
             157.648     |       7 |           |      |    30.95829570    -     38.82298803   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5d    | 4F    |    |
             157.875     |      18 |           |      |    30.97616349    -     38.82939621   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).6s    | 2P    |    |
             157.915     |       8 |           |      |    30.95829570    -     38.80975719   | 2s2.2p4.(3P).3p    | 4D*   | 2s2.2p4.(3P).5d    | 4P    |    |
             159.6397    |      60 |           |      |    31.12141501    -     38.88790776   | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).6s    | 4P    |    |
                         |         |           |      |                                       |                    |       |                    |       |    |
             159.7971    |     160 |           |      |    30.54939284    -     38.30824351   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(3P).5p    | 2P*   |    |
             160.0080    |      80 |           |      |    31.18476418    -     38.93338151   | 2s2.2p4.(3P).3p    | 2D*   | 2s2.2p4.(3P).6s    | 2P    |    |
             160.4004    |   160bl |           |      |    30.54897616    -     38.27863312   | 2s2.2p4.(1D).3s    | 2D    | 2s2.2p4.(3P).5p    | 2P*   |    |
