
----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |         Upper level         |Type|
            Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|-----------------------------|    |
             Vac (nm)  |         |           |      |                                    | Conf.              | Term  | Conf.               | Term  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           184.4453    |  700000 | 7.0e+06   |      |    0.9426481    -     7.6646754    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<1>).6s  | 2[1]  |    |
----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek           |        Lower level         |         Upper level         |Type|
            Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)          |----------------------------|-----------------------------|    |
             Air (nm)  |         |           |      |                                    | Conf.              | Term  | Conf.               | Term  |    |
----------------------------------------------------------------------------------------------------------------------------------------------------------
                       |         |           |      |                                    |                    |       |                     |       |    |
           206.1633    |  150000 | 3.0e+06   |      |    0.9426481    -     6.9546306    | 5s2.5p5            | 2P*   | 5s2.5p4.(3P<2>).6s  | 2[2]  |    |
           410.2226    |      24 |           |      |    6.7736854    -     9.7951971    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(1D<2>).6p  | 2[3]* |    |
           412.9206    |      24 |           |      |    6.7736854    -     9.7754473    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).8p  | 2[3]* |    |
           413.4146    |    12bl |           |      |    6.7736854    -     9.771869     | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).8p  | 2[2]* |    |
           432.1836    |    59bl |           |      |    6.9546306    -     9.8226050    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).8p  | 2[1]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           476.3307    |      50 |           |      |    6.7736854    -     9.3758616    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).7p  | 2[1]* |    |
           486.2315    |     210 |           |      |    6.7736854    -     9.3228744    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).7p  | 2[3]* |    |
           491.6937    |     130 |           |      |    6.7736854    -     9.2945538    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).7p  | 2[2]* |    |
           511.9287    |    2100 |           |      |    6.9546306    -     9.3758616    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).7p  | 2[1]* |    |
           523.4567    |     220 |           |      |    6.9546306    -     9.3225372    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<2>).7p  | 2[3]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           542.7055    |    180c |           |      |    6.7736854    -     9.0576154    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
           576.433     |   560bl |           |      |    6.7736854    -     8.9239824    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<0>).6p  | 2[1]* |    |
           589.4026    |     830 |           |      |    6.9546306    -     9.0576154    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
           598.4857    |      32 |           |      |    8.0577320    -    10.128791     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).9d  | 2[2]  |    |
           602.408     |   330bl |           |      |    7.6646754    -     9.7222511    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(1D<2>).6p  | 2[1]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           608.2425    |     930 |           |      |    6.9546306    -     8.9924721    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<1>).6p  | 2[2]* |    |
           619.1875    |      88 |           |      |    8.1388774    -    10.140694     | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).9d  | 2[4]  |    |
           621.3097    |      56 |           |      |    8.1420405    -    10.137018     | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).9d  | 2[4]  |    |
           624.4478    |      87 |           |      |    8.1848194    -    10.169769     | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).7f  | 2[4]* |    |
           629.3978    |     630 |           |      |    6.9546306    -     8.9239824    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<0>).6p  | 2[1]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           631.3128    |      65 |           |      |    8.0577320    -    10.021096     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.nd          | A     |    |
           633.0365    |     100 |           |      |    8.0577320    -    10.015749     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).8d  | 2[2]  |    |
           633.3497    |      53 |           |      |    8.0473540    -    10.004401     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).8d  | 2[1]  |    |
           633.7846    |     260 |           |      |    8.0473540    -    10.003060     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).8d  | 2[3]  |    |
           633.9437    |     130 |           |      |    8.0473540    -    10.002570     | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).8d  | 2[3]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           635.9160    |     280 |           |      |    6.9546306    -     8.9037956    | 5s2.5p4.(3P<2>).6s | 2[2]  | 5s2.5p4.(3P<0>).6p  | 2[1]* |    |
           656.6486    |     140 |           |      |    8.1388774    -    10.026498     | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).8d  | 2[4]  |    |
           658.3745    |     200 |           |      |    8.1848194    -    10.067484     | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).6f  | 2[4]* |    |
           658.527     |    130p |           |      |    8.1854946    -    10.067722     | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).6f  | 2[4]* |    |
           661.9658    |     700 |           |      |    8.1420405    -    10.014493     | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).8d  | 2[4]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           666.1105    |      79 |           |      |    8.0473540    -     9.9081574    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).9s  | 2[2]  |    |
           669.729     |   73c,i |           |      |    8.1420405    -     9.992789?    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(1D<2>).5d  | 2[4]  |    |
           673.2026    |      54 |           |      |    8.2269827    -    10.068185     | 5s2.5p4.(3P<2>).5d | 2[1]  | 5s2.5p4.(3P<2>).6f  | 2[3]* |    |
           698.9779    |      87 |           |      |    8.1388774    -     9.9121795    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).9s  | 2[2]  |    |
           712.0047    |     100 |           |      |    8.0577320    -     9.7985938    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).7d  | 2[1]  |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           712.2046    |     250 |           |      |    8.0473540    -     9.7877264    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).7d  | 2[3]  |    |
           714.2057    |     420 |           |      |    8.0473540    -     9.7828563    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).7d  | 2[3]  |    |
           716.4789    |     210 |           |      |    8.0577320    -     9.7877264    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).7d  | 2[3]  |    |
           719.166     |    85bl |           |      |    8.0577320    -     9.7812602    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<1>).7s  | 2[1]  |    |
           722.7297    |     130 |           |      |    8.1848194    -     9.8998505    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).5f  | 2[3]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           723.6777    |    1900 |           |      |    8.1848194    -     9.8976085    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).5f  | 2[4]* |    |
           723.7835    |     520 |           |      |    8.1854946    -     9.8980245    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(3P<2>).5f  | 2[4]* |    |
           740.2056    |    1100 |           |      |    8.1388774    -     9.8134171    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7d  | 2[4]  |    |
           741.0495    |     170 |           |      |    8.3970049    -    10.069628     | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).6f  | 2[5]* |    |
           741.6476    |     100 |           |      |    8.2269827    -     9.898267     | 5s2.5p4.(3P<2>).5d | 2[1]  | 5s2.5p4.(3P<2>).5f  | 2[2]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           746.8987    |    1100 |           |      |    8.1420405    -     9.8015685    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7d  | 2[4]  |    |
           749.052     |    100c |           |      |    8.2269827    -     9.8817374    | 5s2.5p4.(3P<2>).5d | 2[1]  | 5s2.5p4.(1D<2>).6p  | 2[1]* |    |
           755.4175    |     470 |           |      |    8.1420405    -     9.7828563    | 5s2.5p4.(3P<2>).6p | 2[3]* | 5s2.5p4.(3P<2>).7d  | 2[3]  |    |
           755.665     |   200bl |           |      |    7.6646754    -     9.3049534    | 5s2.5p4.(3P<1>).6s | 2[1]  | 5s2.5p4.(3P<2>).7p  | 2[2]* |    |
           770.020     |    490c |           |      |    8.1854946    -     9.7951971    | 5s2.5p4.(3P<2>).5d | 2[3]  | 5s2.5p4.(1D<2>).6p  | 2[3]* |    |
                       |         |           |      |                                    |                    |       |                     |       |    |
           789.798     |     120 |           |      |    8.5002992    -    10.069686     | 5s2.5p4.(3P<2>).5d | 2[4]  | 5s2.5p4.(3P<2>).6f  | 2[5]* |    |
           796.948     |     170 |           |      |    8.0473540    -     9.6026637    | 5s2.5p4.(3P<2>).6p | 2[2]* | 5s2.5p4.(3P<2>).8s  | 2[2]  |    |
           800.363     |     580 |           |      |    7.5501715    -     9.0988508    | 5s2.5p4.(3P<0>).6s | 2[0]  | 5s2.5p4.(3P<1>).6p  | 2[1]* |    |
