
---------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |        Ei           Ek        |  Lower level  |  Upper level  |Type|
         Wavelength |  Int. |    s^-1   |      |       (eV)         (eV)       |---------------|---------------|    |
          Vac (nm)  |       |           |      |                               | Conf.  | Term | Conf.  | Term |    |
           371.05   |       |           |      |   104.2398    -    107.5806   | 7d     | 2D   | 7f     | 2F*  |    |
           371.27   |       |           |      |   104.2398    -    107.5784   | 7d     | 2D   | 7f     | 2F*  |    |
           372.74   |       |           |      |   100.9145    -    104.2398   | 6f     | 2F*  | 7d     | 2D   |    |
           375.90   |       |           |      |   100.9183    -    104.2163   | 6f     | 2F*  | 7d     | 2D   |    |
           377.02   |       |           |      |   104.2163    -    107.5043   | 7d     | 2D   | 8p     | 2P*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           392.88   |     * |           |      |   111.8853    -    115.0403   | 8f     | 2F*  | 9g     | 2G   |    |
           392.88   |     * |           |      |   111.8853    -    115.0402   | 8f     | 2F*  | 9g     | 2G   |    |
           392.88   |     * |           |      |   111.8857    -    115.0403   | 8f     | 2F*  | 9g     | 2G   |    |
           429.95   |     * |           |      |   112.1753    -    115.0582   | 8g     | 2G   | 9h     | 2H*  |    |
           429.95   |     * |           |      |   112.1752    -    115.0581   | 8g     | 2G   | 9h     | 2H*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           429.95   |     * |           |      |   112.1753    -    115.0581   | 8g     | 2G   | 9h     | 2H*  |    |
           433.22   |     * |           |      |   112.2020    -    115.0630   | 8h     | 2H*  | 9i     | 2I   |    |
           433.22   |     * |           |      |   112.2020    -    115.0630   | 8h     | 2H*  | 9i     | 2I   |    |
           433.22   |     * |           |      |   112.2020    -    115.0630   | 8h     | 2H*  | 9i     | 2I   |    |
           433.77   |     * |           |      |   112.1929    -    115.0504   | 8i     | 2I   | 9k     | 2K*  |    |
                    |       |           |      |                               |        |      |        |      |    |
           433.77   |     * |           |      |   112.1929    -    115.0504   | 8i     | 2I   | 9k     | 2K*  |    |
           433.77   |     * |           |      |   112.1929    -    115.0504   | 8i     | 2I   | 9k     | 2K*  |    |
           433.81   |     * |           |      |   112.1978    -    115.0550   | 8k     | 2K*  | 9l     | 2L   |    |
