
-----------------------------------------------------------------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |     Lower level     |     Upper level     |Type|
         Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |---------------------|---------------------|    |
          Air (nm)  |       |           |      |                                 | Conf.       | Term  | Conf.       | Term  |    |
          357.018   |  1200 | 1.82e+07  |      |    0.430557    -     3.902340   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          358.310   |  4700 | 2.6e+07   |      |    0.189692    -     3.648961   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4F* |    |
          358.353   |   120 |           |      |    1.278700    -     4.737555   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 2P* |    |
          359.619   |  4700 | 5.5e+07   |      |    0.322115    -     3.768781   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          359.715   |  5900 | 5.9e+07   |      |    0.410370    -     3.856125   | 4d9         | a 2D  | 4d8.(3F).5p | z 4G* |    |
          360.586   |   310 |           |      |    1.278700    -     4.716126   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | y 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          361.247   |  3100 | 8.90e+07  |      |    0.430557    -     3.861696   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          361.478   |   240 |           |      |    1.998714    -     5.427665   | 4d8.(1G).5s | a 2G  | 4d8.(1G).5p | x 2F* |    |
          362.046   |   200 | 8.5e+06   |      |    0.965989    -     4.389566   | 4d8.(3F).5s | a 2F  | 4d8.(3P).5p | z 4P* |    |
          362.659   |  1800 |           |      |    1.143286    -     4.561066   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | y 4D* |    |
          362.780   |    95 |           |      |    1.483871    -     4.900510   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | y 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          363.951   |   310 |           |      |    1.364576    -     4.770221   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | y 4D* |    |
          365.487   |   350 | 6.0e+06   |      |    0.705590    -     4.096923   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2G* |    |
          365.799   |  8200 | 8.8e+07   |      |    0.189692    -     3.578139   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          366.186   |   280 |           |      |    1.998714    -     5.383567   | 4d8.(1G).5s | a 2G  | 4d8.(1D).5p | x 2D* |    |
          366.622   |  1300 | 8.4e+06   |      |    0.322115    -     3.702954   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          366.691   |   180 |           |      |    1.483871    -     4.864071   | 4d8.(3P).5s | a 2P  | 4d8.(1D).5p | y 2P* |    |
          367.476   |   140 |           |      |    1.364576    -     4.737555   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 2P* |    |
          368.104   |   560 |           |      |    1.483871    -     4.851100   | 4d8.(3P).5s | a 2P  |             | 6*    |    |
          369.070   |  1900 | 3.23e+07  |      |    0.410370    -     3.768781   | 4d9         | a 2D  | 4d8.(3F).5p | z 4D* |    |
          369.236   |  9400 | 9.1e+07   |      |    0.00000     -     3.356904   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          369.495   |    60 |           |      |    1.676352    -     5.030900   | 4d8.(1D).5s | b 2D  | 4d8.(1D).5p | y 2F* |    |
          369.552   |   940 |           |      |    1.985971    -     5.340004   | 4d8.(1G).5s | a 2G  | 4d8.(1G).5p | z 2H* |    |
          369.826   |   280 |           |      |    1.364576    -     4.716126   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | y 4D* |    |
          369.860   |   380 |           |      |    1.985971    -     5.337215   | 4d8.(1G).5s | a 2G  |             | 16*   |    |
          370.091   |  7600 | 3.9e+07   |      |    0.189692    -     3.538842   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4G* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          371.302   |   940 | 8.3e+06   |      |    0.430557    -     3.768781   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          371.343   |    60 |           |      |    1.998714    -     5.336566   | 4d8.(1G).5s | a 2G  |             | 15*   |    |
          371.483   |    45 |           |      |    1.143286    -     4.479886   | 4d8.(3P).5s | a 4P  |             | 1*    |    |
          372.494   |    16 |           |      |    1.483871    -     4.811410   | 4d8.(3P).5s | a 2P  |             | 5*    |    |
          373.528   |   650 |           |      |    1.676352    -     4.994682   | 4d8.(1D).5s | b 2D  | 4d8.(1D).5p | y 2F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          373.727   |   420 |           |      |    1.483871    -     4.800434   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | y 2D* |    |
          374.417   |   420 |           |      |    1.483871    -     4.794324   | 4d8.(3P).5s | a 2P  |             | 4*    |    |
          374.822   |  1200 |           |      |    1.278700    -     4.585586   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | y 4D* |    |
          375.412   |   240 |           |      |    1.732646    -     5.034319   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 2S* |    |
          375.427   |   380 |           |      |    1.732646    -     5.034190   | 4d8.(3P).5s | a 2P  | 4d8.(1S).5p | x 2P* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          375.558   |   490 |           |      |    0.701499    -     4.001891   | 4d9         | a 2D  | 4d8.(3F).5p | z 4F* |    |
          376.040   |  1000 |           |      |    0.701499    -     3.997662   | 4d9         | a 2D  | 4d8.(3F).5p | z 4G* |    |
          376.508   |  2300 |           |      |    0.705590    -     3.997662   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4G* |    |
          376.997   |   490 |           |      |    1.783164    -     5.070953   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | z 4S* |    |
          377.572   |    70 |           |      |    1.985971    -     5.268768   | 4d8.(1G).5s | a 2G  |             | 14*   |    |
                    |       |           |      |                                 |             |       |             |       |    |
          377.813   |   380 |           |      |    1.676352    -     4.957049   | 4d8.(1D).5s | b 2D  |             | 9*    |    |
          378.847   |  1000 | 1.4e+07   |      |    0.701499    -     3.973237   | 4d9         | a 2D  | 4d8.(3F).5p | z 2D* |    |
          379.218   |  1300 |           |      |    1.364576    -     4.633118   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 2P* |    |
          379.322   |  3800 | 4.2e+07   |      |    0.705590    -     3.973237   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2D* |    |
          379.931   |  4900 | 5.5e+07   |      |    0.705590    -     3.967991   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          380.592   |   760 |           |      |    1.676352    -     4.933094   | 4d8.(1D).5s | b 2D  |             | 8*    |    |
          380.676   |  1300 | 6.2e+06   |      |    0.322115    -     3.578139   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          380.950   |    45 |           |      |    1.483871    -     4.737555   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 2P* |    |
          381.245   |    95 |           |      |    1.783164    -     5.034319   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | z 2S* |    |
          381.501   |   470 |           |      |    1.998714    -     5.247688   | 4d8.(1G).5s | a 2G  |             | 13*   |    |
                    |       |           |      |                                 |             |       |             |       |    |
          381.647   |   760 |           |      |    1.783164    -     5.030900   | 4d8.(1D).5s | b 2D  | 4d8.(1D).5p | y 2F* |    |
          381.819   |  1300 | 5.8e+07   |      |    1.143286    -     4.389566   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          382.226   |  3800 | 8.5e+07   |      |    0.965989    -     4.208810   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2F* |    |
          382.848   |  2300 | 6.2e+07   |      |    1.143286    -     4.380839   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          383.389   |  2000 | 5.8e+07   |      |    0.965989    -     4.198978   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          383.475   |    45 |           |      |    1.483871    -     4.716126   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | y 4D* |    |
          385.652   |  5900 | 5.9e+07   |      |    0.705590    -     3.919609   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2G* |    |
          387.001   |   490 |           |      |    1.998714    -     5.201518   | 4d8.(1G).5s | a 2G  |             | 12*   |    |
          387.239   |    70 | 6.7e+05   |      |    0.701499    -     3.902340   | 4d9         | a 2D  | 4d8.(3F).5p | z 4F* |    |
          387.734   |   380 | 3.7e+06   |      |    0.705590    -     3.902340   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          388.834   |    70 |           |      |    1.676352    -     4.864071   | 4d8.(1D).5s | b 2D  | 4d8.(1D).5p | y 2P* |    |
          390.422   |    29 |           |      |    1.676352    -     4.851100   | 4d8.(1D).5s | b 2D  |             | 6*    |    |
          391.283   |    23 |           |      |    0.410370    -     3.578139   | 4d9         | a 2D  | 4d8.(3F).5p | z 4D* |    |
          391.351   |   120 | 2.5e+05   |      |    0.189692    -     3.356904   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          392.219   |   240 | 6.25e+06  |      |    0.701499    -     3.861696   | 4d9         | a 2D  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          393.423   |  2000 | 1.58e+07  |      |    0.705590    -     3.856125   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4G* |    |
          393.498   |    45 |           |      |    1.783164    -     4.933094   | 4d8.(1D).5s | b 2D  |             | 8*    |    |
          393.584   |    50 |           |      |    1.483871    -     4.633118   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 2P* |    |
          394.272   |   590 | 7.15e+07  |      |    1.278700    -     4.422454   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          395.824   |    95 |           |      |    1.732646    -     4.864071   | 4d8.(3P).5s | a 2P  | 4d8.(1D).5p | y 2P* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          395.886   |  3800 | 5.5e+07   |      |    0.965989    -     4.096923   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2G* |    |
          397.531   |   380 |           |      |    1.676352    -     4.794324   | 4d8.(1D).5s | b 2D  |             | 4*    |    |
          398.440   |   240 | 1.1e+07   |      |    1.278700    -     4.389566   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          399.561   |   240 | 4.7e+06   |      |    1.278700    -     4.380839   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          399.615   |   380 |           |      |    1.483871    -     4.585586   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | y 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          402.314   |   120 |           |      |    1.783164    -     4.864071   | 4d8.(1D).5s | b 2D  | 4d8.(1D).5p | y 2P* |    |
          404.841   |    60 |           |      |    1.732646    -     4.794324   | 4d8.(3P).5s | a 2P  |             | 4*    |    |
          404.904   |    23 |           |      |    1.676352    -     4.737555   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | z 2P* |    |
          405.344   |    40 | 2.8e+06   |      |    1.364576    -     4.422454   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          405.634   |    23 | 9.5e+05   |      |    1.143286    -     4.198978   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          407.757   |    70 |           |      |    1.676352    -     4.716126   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | y 4D* |    |
          408.278   |   560 | 1.4e+07   |      |    0.965989    -     4.001891   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4F* |    |
          408.428   |    19 |           |      |    0.322115    -     3.356904   | 4d8.(3F).5s | a 4F  | 4d8.(3F).5p | z 4D* |    |
          408.779   |    45 |           |      |    1.998714    -     5.030900   | 4d8.(1G).5s | a 2G  | 4d8.(1D).5p | y 2F* |    |
          408.850   |    60 |           |      |    0.965989    -     3.997662   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4G* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          409.752   |   140 | 7.0e+06   |      |    1.364576    -     4.389566   | 4d8.(3P).5s | a 4P  | 4d8.(3P).5p | z 4P* |    |
          410.749   |    45 |           |      |    1.833462    -     4.851100   | 4d7.5s2     | b 4F  |             | 6*    |    |
          411.633   |    70 |           |      |    1.783164    -     4.794324   | 4d8.(1D).5s | b 2D  |             | 4*    |    |
          411.968   |   120 |           |      |    1.985971    -     4.994682   | 4d8.(1G).5s | a 2G  | 4d8.(1D).5p | y 2F* |    |
          412.168   |  1100 | 9.8e+06   |      |    0.965989    -     3.973237   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          412.887   |  1500 | 1.73e+07  |      |    0.965989    -     3.967991   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 2F* |    |
          413.527   |  2100 | 1.0e+07   |      |    0.705590    -     3.702954   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4F* |    |
          415.437   |   240 |           |      |    1.577460    -     4.561066   | 4d7.5s2     | b 4F  | 4d8.(3P).5p | y 4D* |    |
          419.650   |   330 | 3.9e+06   |      |    1.143286    -     4.096923   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2G* |    |
          420.662   |    70 |           |      |    0.410370    -     3.356904   | 4d9         | a 2D  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          421.114   |  3300 | 1.62e+07  |      |    0.705590    -     3.648961   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4F* |    |
          423.020   |    29 |           |      |    1.278700    -     4.208810   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2F* |    |
          424.444   |    40 | 6.5e+05   |      |    1.278700    -     4.198978   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2D* |    |
          427.343   |    60 |           |      |    1.732646    -     4.633118   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 2P* |    |
          427.860   |    60 | 9.2e+05   |      |    1.483871    -     4.380839   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 4P* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          428.871   |   820 | 6.1e+06   |      |    0.965989    -     3.856125   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4G* |    |
          429.677   |    70 |           |      |    1.676352    -     4.561066   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | y 4D* |    |
          434.244   |    23 |           |      |    1.143286    -     3.997662   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4G* |    |
          437.304   |    45 | 1.8e+06   |      |    1.364576    -     4.198978   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2D* |    |
          437.480   |  4200 | 1.64e+07  |      |    0.705590    -     3.538842   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4G* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          437.992   |    95 | 2.48e+06  |      |    1.143286    -     3.973237   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 2D* |    |
          443.332   |    23 |           |      |    1.998463    -     4.794324   | 4d7.5s2     | b 4F  |             | 4*    |    |
          449.247   |    35 | 4.5e+05   |      |    1.143286    -     3.902340   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4F* |    |
          450.378   |    29 |           |      |    1.833462    -     4.585586   | 4d7.5s2     | b 4F  | 4d8.(3P).5p | y 4D* |    |
          452.872   |    23 | 1.35e+06  |      |    0.965989    -     3.702954   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          454.427   |    16 |           |      |    1.833462    -     4.561066   | 4d7.5s2     | b 4F  | 4d8.(3P).5p | y 4D* |    |
          454.873   |    35 | 5.5e+05   |      |    1.483871    -     4.208810   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 2F* |    |
          455.164   |    40 | 4.00e+06  |      |    1.278700    -     4.001891   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4F* |    |
          456.089   |    19 |           |      |    1.998463    -     4.716126   | 4d7.5s2     | b 4F  | 4d8.(3P).5p | y 4D* |    |
          456.519   |    16 | 1.1e+06   |      |    1.483871    -     4.198978   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          456.900   |   130 | 1.0e+06   |      |    1.143286    -     3.856125   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4G* |    |
          457.131   |    14 |           |      |                                 |             |       |             |       |    |
          460.812   |    29 | 2.1e+06   |      |    1.732646    -     4.422454   | 4d8.(3P).5s | a 2P  | 4d8.(3P).5p | z 4P* |    |
          461.991   |    14 |           |      |                                 |             |       |             |       |    |
          464.318   |    23 |           |      |    2.100726    -     4.770221   | 4d7.5s2     | b 4F  | 4d8.(3P).5p | y 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          467.503   |   150 | 6.4e+05   |      |    0.705590    -     3.356904   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4D* |    |
          472.100   |    19 | 3.43e+05  |      |    1.143286    -     3.768781   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          474.511   |    70 | 5.2e+05   |      |    0.965989    -     3.578139   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4D* |    |
          475.558   |    12 | 6.0e+05   |      |    1.783164    -     4.389566   | 4d8.(1D).5s | b 2D  | 4d8.(3P).5p | z 4P* |    |
          481.049   |    23 |           |      |    3.356904    -     5.933560   | 4d8.(3F).5p | z 4D* |             | 4     |    |
                    |       |           |      |                                 |             |       |             |       |    |
          484.243   |    21 | 1.6e+05   |      |    1.143286    -     3.702954   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4F* |    |
          484.399   |    45 |           |      |    3.356904    -     5.915736   | 4d8.(3F).5p | z 4D* |             | 1     |    |
          485.163   |    60 |           |      |                                 |             |       |             |       |    |
          496.371   |    60 | 3.0e+06   |      |    1.364576    -     3.861696   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          497.775   |    60 | 9.8e+05   |      |    1.278700    -     3.768781   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          497.918   |    40 | 1.0e+06   |      |    1.483871    -     3.973237   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 2D* |    |
          508.552   |    14 |           |      |                                 |             |       |             |       |    |
          509.063   |    70 | 5.0e+05   |      |    1.143286    -     3.578139   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          512.069   |    23 | 3.1e+05   |      |    1.676352    -     4.096923   | 4d8.(1D).5s | b 2D  | 4d8.(3F).5p | z 2G* |    |
          513.076   |    19 | 4.35e+05  |      |    1.783164    -     4.198978   | 4d8.(1D).5s | b 2D  | 4d8.(3F).5p | z 2D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          515.554   |    60 | 9.8e+05   |      |    1.364576    -     3.768781   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          515.709   |    14 |           |      |    3.538842    -     5.942323   | 4d8.(3F).5p | z 4G* |             | 7     |    |
          515.869   |    40 |           |      |    3.578139    -     5.980878   | 4d8.(3F).5p | z 4D* |             | 8     |    |
          517.597   |    60 |           |      |    3.538842    -     5.933560   | 4d8.(3F).5p | z 4G* |             | 4     |    |
          517.727   |    12 |           |      |    3.973237    -     6.367359   | 4d8.(3F).5p | z 2D* |             | 21    |    |
                    |       |           |      |                                 |             |       |             |       |    |
          518.419   |    35 | 1.6e+05   |      |    0.965989    -     3.356904   | 4d8.(3F).5s | a 2F  | 4d8.(3F).5p | z 4D* |    |
          519.314   |    95 |           |      |    3.538842    -     5.925643   | 4d8.(3F).5p | z 4G* |             | 2     |    |
          520.695   |    16 |           |      |    4.001891    -     6.382430   | 4d8.(3F).5p | z 4F* |             | 23    |    |
          521.152   |    16 |           |      |    3.856125    -     6.234510   | 4d8.(3F).5p | z 4G* |             | 16    |    |
          521.273   |    19 | 5.95e+05  |      |    1.483871    -     3.861696   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          521.479   |    16 |           |      |    3.538842    -     5.915736   | 4d8.(3F).5p | z 4G* |             | 1     |    |
          522.266   |    19 |           |      |    4.001891    -     6.375199   | 4d8.(3F).5p | z 4F* |             | 22    |    |
          523.062   |    19 |           |      |    3.997662    -     6.367359   | 4d8.(3F).5p | z 4G* |             | 21    |    |
          523.716   |    45 |           |      |    3.856125    -     6.222866   | 4d8.(3F).5p | z 4G* |             | 11    |    |
          523.780   |     9 |           |      |                                 |             |       |             |       |    |
                    |       |           |      |                                 |             |       |             |       |    |
          526.927   |    14 |           |      |    3.578139    -     5.930455   | 4d8.(3F).5p | z 4D* |             | 3     |    |
          528.012   |   11w |           |      |    3.902340    -     6.249821   | 4d8.(3F).5p | z 4F* |             | 18    |    |
          529.214   |    14 | 3.7e+05   |      |    1.577460    -     3.919609   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2G* |    |
          531.479   |    14 |           |      |    3.902340    -     6.234510   | 4d8.(3F).5p | z 4F* |             | 16    |    |
          532.974   |   40w |           |      |    3.608524    -     5.934149   | 4d8.(3F).5p | z 4G* |             | 5     |    |
                    |       |           |      |                                 |             |       |             |       |    |
          533.108   |   14w |           |      |    3.608524    -     5.933560   | 4d8.(3F).5p | z 4G* |             | 4     |    |
          534.931   |     9 |           |      |    3.608524    -     5.925643   | 4d8.(3F).5p | z 4G* |             | 2     |    |
          535.440   |   130 |           |      |    3.919609    -     6.234510   | 4d8.(3F).5p | z 2G* |             | 16    |    |
          535.647   |    23 |           |      |    3.919609    -     6.233630   | 4d8.(3F).5p | z 2G* |             | 15    |    |
          537.910   |    45 |           |      |    3.919609    -     6.223905   | 4d8.(3F).5p | z 2G* |             | 12    |    |
                    |       |           |      |                                 |             |       |             |       |    |
          539.044   |    95 | 9.5e+05   |      |    1.278700    -     3.578139   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          540.473   |   23w |           |      |    3.648961    -     5.942323   | 4d8.(3F).5p | z 4F* |             | 7     |    |
          542.407   |   60w |           |      |    3.648961    -     5.934149   | 4d8.(3F).5p | z 4F* |             | 5     |    |
          542.472   |    19 | 5.0e+05   |      |    1.483871    -     3.768781   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 4D* |    |
          542.545   |   19w |           |      |    3.648961    -     5.933560   | 4d8.(3F).5p | z 4F* |             | 4     |    |
                    |       |           |      |                                 |             |       |             |       |    |
          543.958   |    12 |           |      |    1.577460    -     3.856125   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 4G* |    |
          544.136   |   12w |           |      |    3.702954    -     5.980878   | 4d8.(3F).5p | z 4F* |             | 8     |    |
          544.432   |    9w |           |      |    3.648961    -     5.925643   | 4d8.(3F).5p | z 4F* |             | 2     |    |
          544.523   |   35w |           |      |                                 |             |       |             |       |    |
          546.811   |   23w |           |      |    3.648961    -     5.915736   | 4d8.(3F).5p | z 4F* |             | 1     |    |
                    |       |           |      |                                 |             |       |             |       |    |
          547.085   |   35w |           |      |    3.967991    -     6.233630   | 4d8.(3F).5p | z 2F* |             | 15    |    |
          547.612   |    12 |           |      |    1.833462    -     4.096923   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2G* |    |
          548.142   |    12 |           |      |    3.973237    -     6.234510   | 4d8.(3F).5p | z 2D* |             | 16    |    |
          548.423   |    16 |           |      |    3.967991    -     6.228104   | 4d8.(3F).5p | z 2F* |             | 14    |    |
          550.465   |     9 |           |      |    3.973237    -     6.224965   | 4d8.(3F).5p | z 2D* |             | 13    |    |
                    |       |           |      |                                 |             |       |             |       |    |
          553.504   |    29 |           |      |    3.702954    -     5.942323   | 4d8.(3F).5p | z 4F* |             | 7     |    |
          554.458   |   21l |           |      |    3.702954    -     5.938461   | 4d8.(3F).5p | z 4F* |             | 6     |    |
          559.942   |   160 | 1.3e+06   |      |    1.143286    -     3.356904   | 4d8.(3P).5s | a 4P  | 4d8.(3F).5p | z 4D* |    |
          560.771   |     7 |           |      |    1.998463    -     4.208810   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2F* |    |
          560.835   |    16 |           |      |    1.998714    -     4.208810   | 4d8.(1G).5s | a 2G  | 4d8.(3F).5p | z 2F* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          563.277   |     5 |           |      |    1.998463    -     4.198978   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2D* |    |
          565.962   |     9 |           |      |    1.783164    -     3.973237   | 4d8.(1D).5s | b 2D  | 4d8.(3F).5p | z 2D* |    |
          568.638   |    40 |           |      |    1.676352    -     3.856125   | 4d8.(1D).5s | b 2D  | 4d8.(3F).5p | z 4G* |    |
          570.247   |    9w |           |      |    4.208810    -     6.382430   | 4d8.(3F).5p | z 2F* |             | 23    |    |
          572.730   |     6 |           |      |    1.833462    -     3.997662   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 4G* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          579.266   |    29 |           |      |    1.833462    -     3.973237   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2D* |    |
          579.579   |     9 |           |      |    3.201371    -     5.340004   | 4d7.5s2     | b 2G  | 4d8.(1G).5p | z 2H* |    |
          580.334   |     9 |           |      |    3.201371    -     5.337215   | 4d7.5s2     | b 2G  |             | 16*   |    |
          580.691   |    40 |           |      |    1.833462    -     3.967991   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2F* |    |
          582.184   |     6 |           |      |    1.732646    -     3.861696   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 4D* |    |
                    |       |           |      |                                 |             |       |             |       |    |
          583.158   |    35 |           |      |    1.577460    -     3.702954   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 4F* |    |
          590.731   |    7* |           |      |    2.100726    -     4.198978   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 2D* |    |
          590.731   |    7* |           |      |    1.998714    -     4.096923   | 4d8.(1G).5s | a 2G  | 4d8.(3F).5p | z 2G* |    |
          591.854   |     9 |           |      |    1.483871    -     3.578139   | 4d8.(3P).5s | a 2P  | 4d8.(3F).5p | z 4D* |    |
          594.146   |     7 |           |      |    3.856125    -     5.942323   | 4d8.(3F).5p | z 4G* |             | 7     |    |
                    |       |           |      |                                 |             |       |             |       |    |
          598.360   |   130 | 2.1e+06   |      |    1.577460    -     3.648961   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 4F* |    |
          599.119   |     9 |           |      |    1.833462    -     3.902340   | 4d7.5s2     | b 4F  | 4d8.(3F).5p | z 4F* |    |
