
---------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |      Lower level       |      Upper level       |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------------|------------------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.          | Term  | Conf.          | Term  |    |
            221.558   |     2 |           |      |    11.786480    -     17.380807   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[1]* |    |
            222.276   |     3 |           |      |    13.802783    -     19.378993   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[2]* |    |
            222.429   |    0* |           |      |    13.881133    -     19.453642   | 5p4.(3P<2>).6p | 2[2]* | 5p4.(3P<2>).6g | 2[3]  |    |
            222.429   |    0* |           |      |    13.881133    -     19.45343    | 5p4.(3P<2>).6p | 2[2]* | 5p4.(3P<2>).6g | 2[3]  |    |
                      |       |           |      |                                   |                |       |                |       |    |
            222.459   |     2 |           |      |    11.827688    -     17.399333   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[1]* |    |
            222.599   |     2 |           |      |    13.802783    -     19.370770   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[2]* |    |
            223.079   |    1h |           |      |    11.827688    -     17.383822   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            223.283   |     2 |           |      |    11.832762    -     17.383822   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[2]* |    |
            223.499   |     1 |           |      |    13.973470    -     19.519158   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[4]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            223.552   |     2 |           |      |    12.745460    -     18.289864   | 5p4.(3P<1>).6s | 2[1]  | 5p4.(3P<0>).4f | 2[3]* |    |
            223.979   |     1 |           |      |    11.827688    -     17.361505   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[4]* |    |
            224.186   |    2h |           |      |    11.832762    -     17.361505   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[4]* |    |
            224.561   |     1 |           |      |    13.973470    -     19.492923   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[3]* |    |
            224.717   |     1 |           |      |    13.057188    -     18.572857   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            224.822   |     1 |           |      |    11.832762    -     17.345839   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[5]* |    |
            224.986   |     4 |           |      |    11.786480    -     17.295604   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            225.474   |     1 |           |      |    11.827688    -     17.324794   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[3]* |    |
            225.656   |    1h |           |      |    11.906634    -     17.399333   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[1]* |    |
            225.682   |    2* |           |      |    11.832762    -     17.324794   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).7p | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            225.682   |    2* |           |      |    14.000895    -     19.492923   | 5p4.(1D<2>).6s | 2[2]  | 5p4.(1D<2>).4f | 2[3]* |    |
            225.922   |    1h |           |      |    11.827688    -     17.313894   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[3]* |    |
            226.133   |     0 |           |      |    11.832762    -     17.313894   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).7p | 2[3]* |    |
            226.295   |     2 |           |      |    11.906634    -     17.383822   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            226.420   |     2 |           |      |    11.906634    -     17.380807   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[1]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            226.499   |     3 |           |      |    13.802783    -     19.275005   | 5p4.(3P<1>).5d | 2[2]  | 5p4.(1D<2>).4f | 2[1]* |    |
            226.562   |    3h |           |      |    12.925360    -     18.396167   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            226.594   |    2h |           |      |    11.786480    -     17.256440   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
            226.680   |    3h |           |      |    11.827688    -     17.295604   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[2]* |    |
            226.872   |    1h |           |      |    11.786480    -     17.249770   | 5p4.(3P<2>).6s | 2[2]  | 5p4.(3P<2>).7p | 2[2]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            227.318   |     1 |           |      |    11.906634    -     17.359223   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[1]* |    |
            227.337   |     3 |           |      |    12.925360    -     18.377519   | 5p4.(3P<1>).5d | 2[1]  | 5p4.(1S<0>).6p | 2[1]* |    |
            228.260   |   0bl |           |      |    11.827688    -     17.257831   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[1]* |    |
            228.314   |     5 |           |      |    11.827688    -     17.256440   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
            228.524   |    2h |           |      |    11.832762    -     17.256440   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            228.594   |     8 |           |      |    11.827688    -     17.249770   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[2]* |    |
            228.792   |     2 |           |      |    14.093642    -     19.51121    | 5p4.(3P<2>).6p | 2[1]* | 5p4.(3P<1>).8s | 2[1]  |    |
            229.084   |    2h |           |      |    13.057188    -     18.467669   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<1>).4f | 2[2]* |    |
            229.201   |   2bl |           |      |    11.906634    -     17.313894   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).7p | 2[3]* |    |
            229.240   |    20 |           |      |    11.827688    -     17.234456   | 5p4.(3P<2>).5d | 2[2]  | 5p4.(3P<2>).4f | 2[3]* |    |
                      |       |           |      |                                   |                |       |                |       |    |
            229.457   |    15 |           |      |    11.832762    -     17.234456   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[3]* |    |
            229.652   |    30 |           |      |    11.832762    -     17.229819   | 5p4.(3P<2>).5d | 2[3]  | 5p4.(3P<2>).4f | 2[4]* |    |
            229.936   |    2h |           |      |    12.008883    -     17.399333   | 5p4.(3P<2>).5d | 2[1]  | 5p4.(3P<2>).4f | 2[1]* |    |
