
------------------------------------------------------------------------------------------------------------------------------
              Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |  Lower level  |  Upper level  |Type|
             Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |---------------|---------------|    |
              Vac (nm)  |       |           |      |                                    | Conf.  | Term | Conf.  | Term |    |
             613.583    |       | 6.64e+06  | B    |    6.1235572    -     8.1437338    | 7p     | 2P*  | 9s     | 2S   |    |
             614.1713   |  1510 | 4.12e+07  | B    |    0.7035864    -     2.7217511    | 5d     | 2D   | 6p     | 2P*  |    |
             637.89     |       | 1.18e+07  | B    |    6.2006156    -     8.1437338    | 7p     | 2P*  | 9s     | 2S   |    |
                        |       |           |      |                                    |        |      |        |      |    |
             649.6898   |   900 | 3.10e+07  | B    |    0.6042806    -     2.5121133    | 5d     | 2D   | 6p     | 2P*  |    |
             676.9477   |     6 | 9.4e+07   | C    |    5.9833057    -     7.8143176u   | 4f     | 2F*  | 5g     | 2G   |    |
             687.4079   |    7* | 9.3e+07   | C    |    6.0111668    -     7.8143176u   | 4f     | 2F*  | 5g     | 2G   |    |
             687.4079   |    7* | 9.3e+07   | C    |    6.0111668    -     7.8143176u   | 4f     | 2F*  | 5g     | 2G   |    |
             871.0768   |    24 | 7.88e+07  | B    |    5.7224715    -     7.1454247    | 6d     | 2D   | 5f     | 2F*  |    |
                        |       |           |      |                                    |        |      |        |      |    |
             873.7751   |    18 | 7.29e+07  | B    |    5.6970082    -     7.1155672    | 6d     | 2D   | 5f     | 2F*  |    |
             889.7463   |     2 | 4.93e+06  | B    |    5.7224715    -     7.1155672    | 6d     | 2D   | 5f     | 2F*  |    |
             960.3111   |     9 | 4.16e+07  | B    |    6.1235572    -     7.4142862    | 7p     | 2P*  | 7d     | 2D   |    |
            1011.5009   |    14 | 4.27e+07  | B    |    6.2006156    -     7.4260243    | 7p     | 2P*  | 7d     | 2D   |    |
            1021.2839   |     2 | 6.92e+06  | B    |    6.2006156    -     7.4142862    | 7p     | 2P*  | 7d     | 2D   |    |
                        |       |           |      |                                    |        |      |        |      |    |
            1157.7083   |     3 | 1.75e+07  | B    |    6.1235572    -     7.1942090    | 7p     | 2P*  | 8s     | 2S   |    |
