
---------------------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |          Ei           Ek          |        Lower level         |         Upper level         |Type|
           Wavelength |     Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------|-----------------------------|    |
            Air (nm)  |          |           |      |                                   | Conf.               | Term | Conf.                | Term |    |
            448.7061  |     3000 |           |      |    1.371646     -     4.134027    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            449.5027  |      400 |           |      |    2.453888     -     5.211374    | 4d6.(3F2).5s        | 4F   | 4d6.(3F2).5p         | 4G*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            451.5978  |     1000 |           |      |    2.692916     -     5.437605    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 4H*  |    |
            452.2841  |    10000 |           |      |    1.303883     -     4.044411    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            453.9530  |     2000 |           |      |    1.371646     -     4.102103    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            454.2090  |      400 |           |      |    2.564769     -     5.293685    | 4d6.(3D).5s         | 2D   | 4d6.(3G).5p          | 4G*  |    |
            455.2204  |      400 |           |      |    2.558954     -     5.281800    | 4d6.(3G).5s         | 4G   | 4d6.(3G).5p          | 2H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            455.2854  |      800 |           |      |    2.749982     -     5.472435    | 4d6.(3G).5s         | 2G   | 4d6.(3H).5p          | 2I*  |    |
            455.7046  |     1000 |           |      |    2.453888     -     5.173844    | 4d6.(3F2).5s        | 4F   | 4d6.(3F2).5p         | 4G*  |    |
            456.4539  |     2000 |           |      |    1.435563     -     4.151049    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            457.8447  |     1000 |           |      |    2.558954     -     5.266198    | 4d6.(3G).5s         | 4G   | 4d6.(3H).5p          | 2I*  |    |
            459.3346  |     1000 |           |      |    1.435563     -     4.134027    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            460.9159  |     300c |           |      |    1.643130     -     4.332335    | 4d6.(3P2).5s        | 4P   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            461.6857  |     1000 |           |      |    2.884532     -     5.569256    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).5d  | f 6D |    |
            462.2691  |     200c |           |      |    2.717752     -     5.399078    | 4d6.(3G).5s         | 4G   | 4d6.(3F2).5p         | 2F*  |    |
            462.4961  |      300 |           |      |    2.908075     -     5.588098    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).5d  | f 6D |    |
            463.0572  |     1000 |           |      |    1.474259     -     4.151049    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            463.3152  |      200 |           |      |    3.381559     -     6.056827    | 4d5.5s2             | 2I   | 4d6.(1I).5p          | 2K*  |    |
            463.7500  |     3000 |           |      |    1.371646     -     4.044411    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            464.3280  |      500 |           |      |    2.908075     -     5.577495    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).5d  | f 6D |    |
            464.8332  |     2000 |           |      |    1.435563     -     4.102103    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
            466.0212  |   2000c* |           |      |    1.474259     -     4.134027    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            466.0212  |   2000c* |           |      |    2.692916     -     5.352669    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 4I*  |    |
            466.9305  |     2000 |           |      |    1.303883     -     3.958445    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4P*  |    |
            467.2170  |      400 |           |      |    2.442832     -     5.095776    | 4d6.(3D).5s         | 4D   | 4d5.(4P).5s.(5P).5p  | 6P*  |    |
            467.8903  |      200 |           |      |    2.659520     -     5.308631    | 4d6.(3G).5s         | 4G   | 4d5.(4D).5s.(5D).5p  | 6D*  |    |
            468.9359  |     400* |           |      |    2.576866     -     5.220084    | 4d7                 | 4F   | 4d6.(3D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            468.9359  |     400* |           |      |    2.527386     -     5.170586    | 4d6.(3F2).5s        | 2F   | 4d6.(3H).5p          | 2G*  |    |
            469.4282  |      300 |           |      |    2.453888     -     5.094325    | 4d6.(3F2).5s        | 4F   | 4d6.(3H).5p          | 2G*  |    |
            470.6918  |     1000 |           |      |    2.629080     -     5.262426    | 4d6.(3H).5s         | 2H   | 4d5.(4D).5s.(5D).5p  | 6F*  |    |
            471.4222  |      200 |           |      |    2.544570     -     5.173844    | 4d6.(3F2).5s        | 2F   | 4d6.(3F2).5p         | 4G*  |    |
            471.7766  |     2000 |           |      |    1.371646     -     3.998943    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            471.9018  |     500c |           |      |    2.467728     -     5.094325    | 4d5.5s2             | 4D   | 4d6.(3H).5p          | 2G*  |    |
            471.9281  |    4000c |           |      |    2.036900     -     4.663343    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).6s  | e 8S |    |
            473.6515  |   200c,d |           |      |    1.756825     -     4.373722    | 4d6.(3P2).5s        | 4P   | 4d5.(6S).5s.(5S).5p  | 4P*  |    |
            474.0608  |    10000 |           |      |    1.303883     -     3.918520    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            474.9614  |      500 |           |      |    3.393421     -     6.003093    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).5d          | 6F   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            475.2717  |     1000 |           |      |    3.393421     -     6.001393    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).5d          | 6F   |    |
            476.2362  |      200 |           |      |    2.749982     -     5.352669    | 4d6.(3G).5s         | 2G   | 4d6.(3H).5p          | 4I*  |    |
            477.1543  |     4000 |           |      |    1.371646     -     3.969330    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            477.3890  |      200 |           |      |    2.558954     -     5.155356    | 4d6.(3G).5s         | 4G   | 4d6.(3H).5p          | 4G*  |    |
            478.3925  |      200 |           |      |    1.303883     -     3.894846    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            478.5597  |      500 |           |      |    1.303883     -     3.893939    | 4d6.(5D).5s         | 4D   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            479.0482  |     200c |           |      |    2.508351     -     5.095776    | 4d6.(3D).5s         | 2P   | 4d5.(4P).5s.(5P).5p  | 6P*  |    |
            479.1623  |      250 |           |      |    1.371646     -     3.958445    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4P*  |    |
            479.9978  |      300 |           |      |    2.629080     -     5.211374    | 4d6.(3H).5s         | 2H   | 4d6.(3F2).5p         | 4G*  |    |
            480.5688  |      100 |           |      |    3.429415     -     6.008639    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).5d          | 6D   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            480.9416  |      100 |           |      |    2.629251     -     5.206478    | 4d7                 | 4F   | 4d6.(3H).5p          | 4G*  |    |
            481.6794  |      500 |           |      |    2.692916     -     5.266198    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 2I*  |    |
            482.0739  |    10000 |           |      |    2.092173     -     4.663343    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).6s  | e 8S |    |
            483.1347  |      300 |           |      |    0.318998     -     2.884532    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            483.4367  |     1000 |           |      |    1.435563     -     3.999490    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            483.5394  |     1000 |           |      |    1.435563     -     3.998943    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            484.1364  |      100 |           |      |    2.804019     -     5.364239    | 4d6.(3G).5s         | 2G   | 4d6.(3H).5p          | 4I*  |    |
            485.3588  |    20000 | 4.9e+07   |      |    1.303883     -     3.857654    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            485.7211  |      100 |           |      |    2.659520     -     5.211374    | 4d6.(3G).5s         | 4G   | 4d6.(3F2).5p         | 4G*  |    |
            486.2193  |     100c |           |      |    2.924589     -     5.473840    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d6.(5D).6s          | e 6D |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            486.6733  |    10000 |           |      |    1.371646     -     3.918520    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            487.0772  |      200 |           |      |    2.629080     -     5.173844    | 4d6.(3H).5s         | 2H   | 4d6.(3F2).5p         | 4G*  |    |
            488.8695  |      100 |           |      |    2.453888     -     4.989320    | 4d6.(3F2).5s        | 4F   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            489.0884  |     150c |           |      |    2.924589     -     5.458890    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d6.(5D).6s          | e 6D |    |
            489.1918  |     8000 |           |      |    1.435563     -     3.969330    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            489.2490  |      150 |           |      |    2.749982     -     5.283450    | 4d6.(3G).5s         | 2G   | 4d6.(3G).5p          | 2H*  |    |
            490.8509  |     1000 |           |      |    1.474259     -     3.999490    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4P*  |    |
            490.9566  |     2000 |           |      |    1.474259     -     3.998943    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4F*  |    |
            491.3020  |      500 |           |      |    1.435563     -     3.958445    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 4P*  |    |
            491.4699  |     150c |           |      |    2.908075     -     5.430099    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d6.(5D).6s          | e 6D |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            492.0668  |   200c,l |           |      |    2.659147     -     5.178108    | 4d7                 | 4F   | 4d6.(3F2).5p         | 4G*  |    |
            492.3601  |      300 |           |      |    2.576866     -     5.094325    | 4d7                 | 4F   | 4d6.(3H).5p          | 2G*  |    |
            494.8064  |      400 |           |      |    0.403061     -     2.908075    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            497.6340  |     5000 |           |      |    2.172565     -     4.663343    | 4d5.(6S).5s.(7S).5p | 8P*  | 4d5.(6S).5s.(7S).6s  | e 8S |    |
            499.4997  |      400 |           |      |    0.403061     -     2.884532    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            500.2674  |      200 |           |      |    2.692916     -     5.170586    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 2G*  |    |
            500.5737  |      100 |           |      |    2.453888     -     4.930031    | 4d6.(3F2).5s        | 4F   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
            501.4517  |   200c,w |           |      |    2.908075     -     5.379892    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d6.(5D).6s          | e 6D |    |
            502.6238  |      500 |           |      |    2.558954     -     5.025005    | 4d6.(3G).5s         | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            502.6793  |     300* |           |      |    5.283450     -     7.749233?   | 4d6.(3G).5p         | 2H*  |                      | 6    |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            502.6793  |     300* |           |      |    0.458808     -     2.924589    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            502.7894  |      150 |           |      |    2.629080     -     5.094325    | 4d6.(3H).5s         | 2H   | 4d6.(3H).5p          | 2G*  |    |
            503.2446  |       80 |           |      |    1.303883     -     3.766895    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6F*  |    |
            505.5274  |      300 |           |      |    2.453888     -     4.905777    | 4d6.(3F2).5s        | 4F   | 4d6.(3G).5p          | 4F*  |    |
            505.8331  |       60 |           |      |    2.558954     -     5.009357    | 4d6.(3G).5s         | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            506.0686  |      500 |           |      |    0.458808     -     2.908075    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            509.0743  |       80 |           |      |    2.659520     -     5.094325    | 4d6.(3G).5s         | 4G   | 4d6.(3H).5p          | 2G*  |    |
            509.6280  |     5000 |           |      |    1.303883     -     3.736048    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6F*  |    |
            510.3240  |     200c |           |      |    2.884532     -     5.313372    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d6.(5D).6s          | e 6D |    |
            510.4321  |      500 |           |      |    0.496255     -     2.924589    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            510.9809  |      200 |           |      |    0.458808     -     2.884532    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            512.0605  |      100 |           |      |    2.749982     -     5.170586    | 4d6.(3G).5s         | 2G   | 4d6.(3H).5p          | 2G*  |    |
            513.9262  |      500 |           |      |    0.496255     -     2.908075    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            515.0630  |      500 |           |      |    0.518099     -     2.924589    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 6P*  |    |
            516.1810  |    2000* |           |      |    2.544570     -     4.945860    | 4d6.(3F2).5s        | 2F   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            516.1810  |    2000* |           |      |    1.643130     -     4.044411    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4D*  |    |
            517.4812  |     2000 |           |      |    1.371646     -     3.766895    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6F*  |    |
            520.6561  |      100 |           |      |    3.766895     -     6.147542    | 4d6.(5D).5p         | 6F*  | 4d6.(5D).5d          | 6G   |    |
            522.5554  |      200 |           |      |                                   |                     |      |                      |      |    |
            526.0217  |   200c,w |           |      |    1.643130     -     3.999490    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            526.1444  |     200c |           |      |    1.643130     -     3.998943    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4F*  |    |
            527.5512  |     1000 |           |      |    1.435563     -     3.785096    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6F*  |    |
            528.5067  |      800 |           |      |    1.756825     -     4.102103    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4D*  |    |
            530.5307  |      100 |           |      |    3.736048     -     6.072378    | 4d6.(5D).5p         | 6F*  | 4d6.(5D).5d          | 6D   |    |
            531.4964  |      400 |           |      |    2.692916     -     5.025005    | 4d6.(3H).5s         | 2H   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            532.0198  |      600 |           |      |    2.659520     -     4.989320    | 4d6.(3G).5s         | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            533.4790  |      200 |           |      |    1.474259     -     3.797713    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6F*  |    |
            535.3480  |   500c,w |           |      |    1.643130     -     3.958445    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4P*  |    |
            535.6634  |      200 |           |      |    1.820076     -     4.134027    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4D*  |    |
            535.8646  |     300* |           |      |    3.736048     -     6.049127    | 4d6.(5D).5p         | 6F*  | 4d6.(5D).5d          | 4G   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            535.8646  |     300* |           |      |    2.970384     -     5.283450    | 4d6.(1G2).5s        | 2G   | 4d6.(3G).5p          | 2H*  |    |
            536.0142  |      200 |           |      |    2.696922     -     5.009357    | 4d6.(3G).5s         | 4G   | 4d5.(4G).5s.(5G).5p  | 4H*  |    |
            537.5201  |     500h |           |      |    3.727869     -     6.033823    | 4d6.(5D).5p         | 6F*  | 4d6.(5D).5d          | 6G   |    |
            542.3048  |     150c |           |      |    3.905989     -     6.191597    | 4d5.(6S).5s.(5S).5p | 6P*  | 4d6.(5D).5d          | 6G   |    |
            544.7402  |      200 |           |      |    1.643130     -     3.918520    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            545.1900  |    500c* |           |      |    3.727869     -     6.001393    | 4d6.(5D).5p         | 6F*  | 4d6.(5D).5d          | 6F   |    |
            545.1900  |    500c* |           |      |    3.918520     -     6.192001    | 4d6.(5D).5p         | 4F*  | 4d6.(5D).5d          | 4F   |    |
            545.5952  |      100 |           |      |    3.969330     -     6.241151    | 4d6.(5D).5p         | 4F*  | 4d6.(5D).5d          | 4F   |    |
            547.1962  |     300* |           |      |    3.857654     -     6.122837    | 4d6.(5D).5p         | 4F*  | 4d6.(5D).5d          | 6G   |    |
            547.1962  |     300* |           |      |    2.908673?    -     5.173844    |                     | 3    | 4d6.(3F2).5p         | 4G*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            548.3012  |       70 |           |      |    5.431159     -     7.691764?   | 4d6.(3F2).5p        | 2F*  |                      | 5    |    |
            548.5373  |       60 |           |      |    2.696922     -     4.956564    | 4d6.(3G).5s         | 4G   | 4d6.(3F).5p          | 4F*  |    |
            550.6890  |    80c,w |           |      |    1.643130     -     3.893939    | 4d6.(3P2).5s        | 4P   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            552.4107  |      150 |           |      |    3.468006     -     5.711810    | 4d7                 | 2G   | 4d6.(3H).5p          | 2H*  |    |
            552.8233  |      100 |           |      |    1.756825     -     3.998943    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            554.1939  |      200 |           |      |    3.106865     -     5.343442    | 4d6.(3D).5s         | 4D   | 4d6.(3D).5p          | 4F*  |    |
            554.3627  |       80 |           |      |    2.760565     -     4.996456    | 4d5.5s2             | 4P   | 4d5.(4G).5s.(5G).5p  | 4F*  |    |
            555.0528  |      100 |           |      |    2.696922     -     4.930031    | 4d6.(3G).5s         | 4G   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
            558.9019  |  3000c,w |           |      |    1.826676     -     4.044411    | 4d7                 | 4F   | 4d6.(5D).5p          | 4D*  |    |
            560.2229  |      200 |           |      |    1.756825     -     3.969330    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            562.0450  |    2000c |           |      |    1.896767     -     4.102103    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
            562.9937  |      300 |           |      |    1.756825     -     3.958445    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4P*  |    |
            564.2132  |     1500 |           |      |    1.937160     -     4.134027    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
            564.4944  |      800 |           |      |    1.955283     -     4.151049    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
            565.6005  |      100 |           |      |    3.857654     -     6.049127    | 4d6.(5D).5p         | 4F*  | 4d6.(5D).5d          | 4G   |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            567.2153  |       60 |           |      |    3.341496     -     5.526729    | 4d5.5s2             | 2F1  | 4d6.(3F2).5p         | 2G*  |    |
            568.7301  |      200 |           |      |    1.820076     -     3.999490    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 4P*  |    |
            568.9046  |      200 |           |      |    1.955283     -     4.134027    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
            572.5314  |      700 |           |      |    1.937160     -     4.102103    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
            577.1468  |     500c |           |      |    1.896767     -     4.044411    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            579.4646  |      100 |           |      |    4.102103     -     6.241151    | 4d6.(5D).5p         | 4D*  | 4d6.(5D).5d          | 4F   |    |
            579.9850  |      80c |           |      |    1.756825     -     3.893939    | 4d6.(3P2).5s        | 4P   | 4d5.(6S).5s.(5S).5p  | 6P*  |    |
            581.4241  |   100c,w |           |      |    2.760565     -     4.892403    | 4d5.5s2             | 4P   | 4d5.(4P).5s.(5P).5p  | 6S*  |    |
            583.1477  |      200 |           |      |    1.303883     -     3.429415    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6D*  |    |
            583.6329  |     150c |           |      |    1.643130     -     3.766895    | 4d6.(3P2).5s        | 4P   | 4d6.(5D).5p          | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            592.3357  |      150 |           |      |    1.371646     -     3.464209    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6D*  |    |
            592.4468  |  1000c,w |           |      |    0.00000      -     2.092173    | 4d5.5s2             | 6S   | 4d5.(6S).5s.(7S).5p  | 8P*  |    |
            592.6286  |      200 |           |      |    3.575630     -     5.667165    | 4d7                 | 2H   |                      | 4*   |    |
            593.1929  |     600c |           |      |    1.303883     -     3.393421    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6D*  |    |
            603.2355  |       60 |           |      |    1.435563     -     3.490314    | 4d6.(5D).5s         | 4D   | 4d6.(5D).5p          | 6D*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            604.7992  |       60 |           |      |    3.662369     -     5.711810    | 4d7                 | 2H   | 4d6.(3H).5p          | 2H*  |    |
            606.5090  |      200 |           |      |    1.955283     -     3.998943    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4F*  |    |
            608.5229  |      800 |           |      |    0.00000      -     2.036900    | 4d5.5s2             | 6S   | 4d5.(6S).5s.(7S).5p  | 8P*  |    |
            609.9387  |      300 |           |      |    1.937160     -     3.969330    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4F*  |    |
            610.2961  |   500c,w |           |      |    1.826676     -     3.857654    | 4d7                 | 4F   | 4d6.(5D).5p          | 4F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            612.0684  |     1000 |           |      |    2.884532     -     4.909633    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).6s  | e 6S |    |
            613.0805  |     1000 |           |      |    1.896767     -     3.918520    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4F*  |    |
            613.2230  |     150c |           |      |    1.937160     -     3.958445    | 4d6.(3F2).5s        | 4F   | 4d6.(5D).5p          | 4P*  |    |
            618.4698  |      100 |           |      |    4.044411     -     6.048551    | 4d6.(5D).5p         | 4D*  | 4d6.(5D).5d          | 4D   |    |
            619.2665  |      800 |           |      |    2.908075     -     4.909633    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).6s  | e 6S |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            624.4178  |   600c,w |           |      |    2.924589     -     4.909633    | 4d5.(6S).5s.(7S).5p | 6P*  | 4d5.(6S).5s.(7S).6s  | e 6S |    |
            631.2179  |      100 |           |      |    2.035280     -     3.998943    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            635.4860  |      100 |           |      |    3.429415     -     5.379892    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).6s          | e 6D |    |
            635.6732  |      100 |           |      |    2.019428     -     3.969330    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            638.9871  |       80 |           |      |    3.490314     -     5.430099    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).6s          | e 6D |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            640.8830  |      100 |           |      |    2.035280     -     3.969330    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            645.5896  |     1000 |           |      |    3.393421     -     5.313372    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).6s          | e 6D |    |
            646.1928  |     600c |           |      |    2.000358     -     3.918520    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            647.0270  |      100 |           |      |    3.464209     -     5.379892    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).6s          | e 6D |    |
            649.1676  |   200c,w |           |      |    1.826676     -     3.736048    | 4d7                 | 4F   | 4d6.(5D).5p          | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            652.6817  |      200 |           |      |    2.019428     -     3.918520    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            657.9243  |      150 |           |      |    3.429415     -     5.313372    | 4d6.(5D).5p         | 6D*  | 4d6.(5D).6s          | e 6D |    |
            662.5573  |   500c,w |           |      |    1.986865     -     3.857654    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            667.3656  |     300c |           |      |    2.000358     -     3.857654    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 4F*  |    |
            668.7099  |      100 |           |      |    0.318998     -     2.172565    | 4d6.(5D).5s         | 6D   | 4d5.(6S).5s.(7S).5p  | 8P*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            678.6003  |       80 |           |      |    2.142773     -     3.969330    | 4d6.(3H).5s         | 4H   | 4d6.(5D).5p          | 4F*  |    |
            679.8629  |       70 |           |      |    3.106865     -     4.930031    | 4d6.(3D).5s         | 4D   | 4d5.(4G).5s.(5G).5p  | 6F*  |    |
            685.6902  |       60 |           |      |    3.785096     -     5.592758    | 4d6.(5D).5p         | 6F*  | 4d5.(6S).5s.(7S).5d  | f 6D |    |
            700.2375  |      150 |           |      |    2.148401     -     3.918520    | 4d6.(3H).5s         | 4H   | 4d6.(5D).5p          | 4F*  |    |
            701.6574  |      100 |           |      |    2.000358     -     3.766895    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 6F*  |    |
                      |          |           |      |                                   |                     |      |                      |      |    |
            708.6180  |   500c,w |           |      |    1.986865     -     3.736048    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 6F*  |    |
            709.3120  |       60 |           |      |    2.019428     -     3.766895    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 6F*  |    |
            714.1286  |      200 |           |      |    2.000358     -     3.736048    | 4d5.5s2             | 4G   | 4d6.(5D).5p          | 6F*  |    |
            715.7626  |     200c |           |      |    2.125932     -     3.857654    | 4d6.(3H).5s         | 4H   | 4d6.(5D).5p          | 4F*  |    |
            725.6089  |       70 |           |      |    2.442832     -     4.151049    | 4d6.(3D).5s         | 4D   | 4d6.(5D).5p          | 4D*  |    |
