
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           480.947  |   140 |           |      |                     |    |
           481.504  |   190 |           |      |                     |    |
           481.563  |   700 |           |      |                     |    |
                    |       |           |      |                     |    |
           482.429  |   280 |           |      |                     |    |
           482.804  |   190 |           |      |                     |    |
           483.878  |   110 |           |      |                     |    |
           485.136  |   210 |           |      |                     |    |
           486.606  |   160 |           |      |                     |    |
                    |       |           |      |                     |    |
           488.124  |   110 |           |      |                     |    |
           488.360  |   110 |           |      |                     |    |
           499.476  |   100 |           |      |                     |    |
           501.146  |    30 |           |      |                     |    |
           504.658  |   250 |           |      |                     |    |
                    |       |           |      |                     |    |
           506.039  |    85 |           |      |                     |    |
           506.491  |   360 |           |      |                     |    |
           506.522  |   110 |           |      |                     |    |
           507.026  |   100 |           |      |                     |    |
           507.398  |    75 |           |      |                     |    |
                    |       |           |      |                     |    |
           507.825  |   470 |           |      |                     |    |
           508.526  |    85 |           |      |                     |    |
           511.524  |   140 |           |      |                     |    |
           512.042  |    50 |           |      |                     |    |
           513.340  |    85 |           |      |                     |    |
                    |       |           |      |                     |    |
           515.545  |   300 |           |      |                     |    |
           515.800  |   200 |           |      |                     |    |
           515.867  |    35 |           |      |                     |    |
           516.099  |    75 |           |      |                     |    |
           516.596  |    85 |           |      |                     |    |
                    |       |           |      |                     |    |
           517.899  |    17 |           |      |                     |    |
           518.370  |   100 |           |      |                     |    |
           518.703  |    30 |           |      |                     |    |
           520.115  |   100 |           |      |                     |    |
           520.930  |    85 |           |      |                     |    |
                    |       |           |      |                     |    |
           522.493  |    85 |           |      |                     |    |
           524.347  |    30 |           |      |                     |    |
           527.741  |   120 |           |      |                     |    |
           528.005  |    75 |           |      |                     |    |
           529.482  |    60 |           |      |                     |    |
                    |       |           |      |                     |    |
           529.679  |   120 |           |      |                     |    |
           530.197  |    60 |           |      |                     |    |
           531.140  |   110 |           |      |                     |    |
           532.126  |    25 |           |      |                     |    |
           533.084  |    22 |           |      |                     |    |
                    |       |           |      |                     |    |
           533.843  |    12 |           |      |                     |    |
           535.090  |    25 |           |      |                     |    |
           535.192  |    25 |           |      |                     |    |
           536.256  |    75 |           |      |                     |    |
           536.335  |    12 |           |      |                     |    |
                    |       |           |      |                     |    |
           536.939  |    17 |           |      |                     |    |
           538.237  |    20 |           |      |                     |    |
           538.514  |   270 |           |      |                     |    |
           538.665  |    30 |           |      |                     |    |
           539.118  |    17 |           |      |                     |    |
                    |       |           |      |                     |    |
           539.588  |    17 |           |      |                     |    |
           540.513  |    25 |           |      |                     |    |
           540.762  |    85 |           |      |                     |    |
           541.393  |    17 |           |      |                     |    |
           542.186  |    20 |           |      |                     |    |
                    |       |           |      |                     |    |
           542.636  |    15 |           |      |                     |    |
           542.842  |    25 |           |      |                     |    |
           543.776  |    25 |           |      |                     |    |
           544.041  |    15 |           |      |                     |    |
           544.857  |    35 |           |      |                     |    |
                    |       |           |      |                     |    |
           547.492  |    10 |           |      |                     |    |
           547.740  |    10 |           |      |                     |    |
           547.833  |    35 |           |      |                     |    |
           548.083  |    35 |           |      |                     |    |
           548.116  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           548.609  |    30 |           |      |                     |    |
           550.212  |   140 |           |      |                     |    |
           550.787  |    25 |           |      |                     |    |
           551.711  |    30 |           |      |                     |    |
           551.805  |    10 |           |      |                     |    |
                    |       |           |      |                     |    |
           552.841  |    75 |           |      |                     |    |
           553.230  |    20 |           |      |                     |    |
           553.746  |    45 |           |      |                     |    |
           554.532  |    50 |           |      |                     |    |
           561.211  |    12 |           |      |                     |    |
                    |       |           |      |                     |    |
           562.014  |   120 |           |      |                     |    |
           562.353  |    35 |           |      |                     |    |
           566.451  |   160 |           |      |                     |    |
           566.628  |    20 |           |      |                     |    |
           568.090  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           568.542  |    15 |           |      |                     |    |
           570.889  |    30 |           |      |                     |    |
           573.570  |   120 |           |      |                     |    |
           579.774  |   160 |           |      |                     |    |
           584.732  |    30 |           |      |                     |    |
                    |       |           |      |                     |    |
           586.827  |    50 |           |      |                     |    |
           586.950  |   110 |           |      |                     |    |
           587.980  |   340 |           |      |                     |    |
           588.562  |    85 |           |      |                     |    |
           590.109  |    50 |           |      |                     |    |
                    |       |           |      |                     |    |
           592.513  |   140 |           |      |                     |    |
           593.520  |   100 |           |      |                     |    |
           595.535  |   110 |           |      |                     |    |
           598.423  |   100 |           |      |                     |    |
