
-----------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |      Lower level       |      Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |------------------------|------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.           | Term | Conf.           | Term |    |
             409.994   |   140 | 3.48e+06  | C+   |   10.6796698    -     13.7028632   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(1D).3p | 2D*  |    |
             410.995   |   185 | 3.90e+06  | C+   |   10.6899804    -     13.7058140   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(1D).3p | 2D*  |    |
             484.738   |   180 |           |      |                                    |                 |      |                 |      |    |
             491.494   |   160 | 8.08e+05  | B    |   10.6796698    -     13.2015641   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).4p | 2S*  |    |
             493.512   |   210 | 1.76e+06  | B    |   10.6899804    -     13.2015641   | 2s2.2p2.(3P).3s | 2P   | 2s2.2p2.(3P).4p | 2S*  |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             495.023   |   160 |           |      |                                    |                 |      |                 |      |    |
             496.398   |   350 |           |      |                                    |                 |      |                 |      |    |
             528.120   |   185 | 2.45e+05  | C    |   10.9239075    -     13.2709046   | 2s.2p4          | 4P   | 2s2.2p2.(3P).4p | 4P*  |    |
             529.268   |   140 |           |      |                                    |                 |      |                 |      |    |
             575.250   |   700 | 1.06e+06  | C    |   11.8444765    -     13.9991890   | 2s2.2p2.(3P).3p | 4P*  | 2s2.2p2.(3P).5d | 4D   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             576.475   |   240 |           |      |                                    |                 |      |                 |      |    |
             582.954   |   265 |           |      |                                    |                 |      |                 |      |    |
             585.404   |   235 |           |      |                                    |                 |      |                 |      |    |
             599.943   |   160 | 3.64e+06  | C+   |   11.6026330    -     13.6686600   | 2s2.2p2.(3P).3p | 2S*  | 2s2.2p2.(3P).4d | 2P   |    |
             600.847   |   210 | 3.58e+06  | C+   |   11.6026330    -     13.6655510   | 2s2.2p2.(3P).3p | 2S*  | 2s2.2p2.(3P).4d | 2P   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             641.165   |   185 | 7.86e+05  | C    |   11.7528944    -     13.6860937   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4D   |    |
             642.064   |   210 | 8.97e+05  | C    |   11.7575314    -     13.6880230   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4D   |    |
             642.302   |   210 | 5.47e+05  | C    |   11.7575314    -     13.6872924   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4D   |    |
             642.832   |   210 |           |      |                                    |                 |      |                 |      |    |
             643.768   |   185 |           |      |                                    |                 |      |                 |      |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             644.094   |   235 | 1.33e+06  | C    |   11.7638459    -     13.6882541   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4D   |    |
             645.790   |   185 |           |      |                                    |                 |      |                 |      |    |
             646.844   |   300 |           |      |                                    |                 |      |                 |      |    |
             648.171   |   265 | 3.43e+06  | C    |   11.7500911    -     13.6623953   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
             648.270   |   360 | 4.90e+06  | C    |   11.7638459    -     13.6758573   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
                       |       |           |      |                                    |                 |      |                 |      |    |
             648.375   |   300 | 3.67e+06  | C    |   11.7528944    -     13.6645950   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
             648.480   |   325 | 4.20e+06  | C    |   11.7575314    -     13.6689210   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
             649.122   |   160 | 1.37e+06  | C    |   11.7528944    -     13.6623953   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
             649.954   |   210 | 1.18e+06  | C    |   11.7575314    -     13.6645950   | 2s2.2p2.(3P).3p | 4D*  | 2s2.2p2.(3P).4d | 4F   |    |
