
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |         Upper level          |Type|
          |             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|------------------------------|    |
          |              Vac (nm)  |       |           |      |                                     | Conf.            | Term | Conf.                 | Term |    |
O III     |             305.930    |   110 | 8.72e+07  | C+   |    33.182386     -     37.233936    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3P   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             312.171    |    80 | 1.38e+08  | C    |    36.892570     -     40.863193    | 2s2.2p.(2P*).3p  | 3S   | 2s2.2p.(2P*).3d       | 3P*  |    |
O III     |             313.286    |   110 | 1.37e+08  | C    |    36.892570     -     40.849047    | 2s2.2p.(2P*).3p  | 3S   | 2s2.2p.(2P*).3d       | 3P*  |    |
O III     |             323.857    |    80 |           |      |                                     |                  |      |                       |      |    |
O III     |             326.098    |   200 | 1.68e+08  | C+   |    36.451707     -     40.252807    | 2s2.2p.(2P*).3p  | 3D   | 2s2.2p.(2P*).3d       | 3F*  |    |
O III     |             326.546    |   300 | 1.88e+08  | C+   |    36.479010     -     40.274905    | 2s2.2p.(2P*).3p  | 3D   | 2s2.2p.(2P*).3d       | 3F*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             326.731    |    80 | 1.58e+08  | C+   |    36.434800     -     40.228516    | 2s2.2p.(2P*).3p  | 3D   | 2s2.2p.(2P*).3d       | 3F*  |    |
O III     |             331.230    |    80 | 4.60e+07  | C+   |    33.150535     -     36.892570    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3S   |    |
O III     |             334.074    |   110 | 6.57e+07  | C+   |    33.182386     -     36.892570    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3S   |    |
O III     |             344.410    |    80 | 4.21e+07  | C+   |    37.250127     -     40.849047    | 2s2.2p.(2P*).3p  | 3P   | 2s2.2p.(2P*).3d       | 3P*  |    |
O III     |             345.512    |    80 | 1.72e+08  | C+   |    45.360595     -     48.948126    | 2s.2p2.(4P).3p   | 5D*  | 2s.2p2.(4P).3d        | 5F   |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             369.870    |    80 | 7.62e+07  | C+   |    41.993692     -     45.344823    | 2s.2p2.(4P).3s   | 5P   | 2s.2p2.(4P).3p        | 5D*  |    |
O III     |             370.275    |    80 |           |      |                                     |                  |      |                       |      |    |
O III     |             370.337    |    80 | 1.14e+08  | C+   |    42.013659     -     45.360595    | 2s.2p2.(4P).3s   | 5P   | 2s.2p2.(4P).3p        | 5D*  |    |
O III     |             370.724    |   110 | 7.34e+07  | C+   |    37.233936     -     40.577336    | 2s2.2p.(2P*).3p  | 3P   | 2s2.2p.(2P*).3d       | 3D*  |    |
O III     |             371.508    |   110 | 9.73e+07  | C+   |    37.250127     -     40.586495    | 2s2.2p.(2P*).3p  | 3P   | 2s2.2p.(2P*).3d       | 3D*  |    |
          |                        |       |           |      |                                     |                  |      |                       |      |    |
O III     |             374.400    |   110 |           |      |                                     |                  |      |                       |      |    |
O III     |             375.467    |   150 | 7.53e+07  | C+   |    33.150535     -     36.451707    | 2s2.2p.(2P*).3s  | 3P*  | 2s2.2p.(2P*).3p       | 3D   |    |
