
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |         Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level            |           Upper level           |Type|
          |               Wavelength |         Int. |    s^-1   |      |           (eV)         (eV)           |----------------------------------|---------------------------------|    |
          |                Vac (nm)  |              |           |      |                                       | Conf.                  | Term    | Conf.                  | Term   |    |
Cr II     |              210.42294   |           12 |           |      |     6.64136842    -     12.5316424    | 3d3.4s2                | c 4F    | 3d3.(2P).4s.4p.(3P*)   | r 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              210.42687   |            4 |           |      |     8.61416139    -     14.5043219    | 3d4.(3G).4p            | 4F*     | 3d4.(5D).6d            | 4G     |    |
Cr II     |              210.62004   |            5 |           |      |     4.75043387    -     10.6351967    | 3d4.(3D).4s            | c 4D    | 3d3.(4F).4s.4p.(3P*)   | u 4D*  |    |
Cr II     |              210.794526  |           68 |           |      |     2.48266093    -      8.36255286   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              210.81122   |            5 |           |      |     6.6047628     -     12.484194     | 3d3.4s2                | c 4F    | 3d3.(2P).4s.4p.(3P*)   | r 4D*  |    |
Cr II     |              210.8314    |            3 |           |      |     4.75632920    -     10.6351967    | 3d4.(3D).4s            | c 4D    | 3d3.(4F).4s.4p.(3P*)   | u 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              210.98878   |           11 |           |      |     2.43395921    -      8.30843809   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr I      |              210.999     |           1: |           |      |     1.00367488    -      6.877850     | 3d4.4s2                | a 5D    | 3d5.(4G).5p            | u 3F*  |    |
Cr II     |              211.01034   |            5 |           |      |     4.78120276    -     10.65507941   | 3d4.(3G).4s            | b 2G    | 3d4.(1F).4p            | v 2G*  |    |
Cr II     |              211.0396    |            5 |           |      |     2.48266093    -      8.35572245   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              211.09253   |            8 |           |      |     2.54388188    -      8.41547284   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | x 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              211.09925   |           12 |           |      |     2.54406506    -      8.41547284   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              211.10416   |            3 |           |      |     8.22694100    -     14.0982107    | 3d4.(a 3P).4p          | y 4P*   | 3d4.(3D).4d            | 4P     |    |
Cr II     |              211.12631   |            6 |           |      |     2.54388188    -      8.41453277   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              211.21885   |            7 |           |      |     2.48266093    -      8.35074047   | 3d4.(5D).4s            | a 4D    | 3d4.(3H).4p            | y 4G*  |    |
Cr III    |              211.373     |          100 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              211.383     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              211.426     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr III    |              211.453     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              211.45905   |            5 |           |      |     5.32965835    -     11.1910760    | 3d4.(3D).4s            | b 2D    | 3d4.(b 3F).4p          | v 4F*  |    |
Cr III    |              211.487     |          100 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              211.56313   |           10 |           |      |     5.8734331     -     11.7319667    | 3d5                    | d 2D    | 3d4.(b 3P).4p          | v 2P*  |    |
Cr II     |              211.68904   |            4 |           |      |     4.75632920    -     10.6113759    | 3d4.(3D).4s            | c 4D    | 3d3.(4F).4s.4p.(3P*)   | u 4D*  |    |
Cr III    |              211.753     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              211.8407    |            3 |           |      |     4.7605206     -     10.6113759    | 3d4.(3D).4s            | c 4D    | 3d3.(4F).4s.4p.(3P*)   | u 4D*  |    |
Cr II     |              212.125635  |           63 |           |      |     3.73728614    -      9.58028560   | 3d5                    | a 2I    | 3d4.(1I).4p            | w 2H*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              212.1278    |            4 |           |      |     8.72776132    -     14.5707038    | 3d4.(3G).4p            | y 2H*   | 3d4.(5D).6d            | 4F     |    |
Cr II     |              212.13997   |            3 |           |      |     4.75632920    -     10.5989327    | 3d4.(3D).4s            | c 4D    | 3d3.(4F).4s.4p.(3P*)   | u 4D*  |    |
Cr II     |              212.15176   |            5 |           |      |     2.42119175    -      8.26347102   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | z 2P*  |    |
Cr II     |              212.29386   |            6 |           |      |     8.72833817    -     14.5667061    | 3d4.(3G).4p            | y 2H*   | 3d4.(5D).6d            | 4F     |    |
Cr III    |              212.353     |           80 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              212.40861   |            7 |           |      |     4.77449763    -     10.60971464   | 3d4.(3G).4s            | b 2G    | 3d4.(1F).4p            | v 2G*  |    |
Cr II     |              212.56857   |           16 |           |      |     5.8711929     -     11.7020187    | 3d5                    | d 2D    | 3d4.(b 3P).4p          | v 2P*  |    |
Cr II     |              212.72602   |            7 |           |      |     2.54317566    -      8.36968797   | 3d5                    | a 4G    | 3d4.(3H).4p            | z 2I*  |    |
Cr II     |              212.75282   |           20 |           |      |     2.48266093    -      8.30843809   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              212.77602   |           7* |           |      |     8.27306626    -     14.0982107    | 3d4.(a 3P).4p          | y 4P*   | 3d4.(3D).4d            | 4P     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              212.77602   |           7* |           |      |     8.27306626    -     14.0982024    | 3d4.(a 3P).4p          | y 4P*   | 3d4.(3D).4d            | 4P     |    |
Cr II     |              212.94291   |            8 |           |      |     6.48409718    -     12.3046792    | 3d5                    | d 2G    | 3d4.(b 1G).4p          | r 2F*  |    |
Cr II     |              212.98292   |           14 |           |      |     2.70564557    -      8.52512820   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | z 2F*  |    |
Cr II     |              212.986809  |          260 |           |      |     2.54317566    -      8.36255286   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              213.019377  |          110 |           |      |     2.54406506    -      8.36255286   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.020722  |          97* |           |      |     3.73810788    -      9.55655980   | 3d5                    | a 2I    | 3d4.(1I).4p            | w 2H*  |    |
Cr II     |              213.020722  |          97* |           |      |     2.45462162    -      8.27306626   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr II     |              213.23700   |           15 |           |      |     2.54317158    -      8.35572245   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr I      |              213.250     |           4: |           |      |     0.0000        -      5.8122002    | 3d5.(6S).4s            | a 7S    | 3d5.(4P).4p            | u 5P*  |    |
Cr II     |              213.263036  |          230 |           |      |     2.54388188    -      8.35572245   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.265890  |           71 |           |      |     2.54317158    -      8.35493405   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | z 2D*  |    |
Cr II     |              213.269757  |           98 |           |      |     2.54406506    -      8.35572245   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              213.291968  |          150 |           |      |     2.54388188    -      8.35493405   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | z 2D*  |    |
Cr II     |              213.301380  |          140 |           |      |     2.54317158    -      8.35396752   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | z 2D*  |    |
Cr II     |              213.348087  |          590 |           |      |     2.54317566    -      8.35269962   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.38077   |           29 |           |      |     2.54406506    -      8.35269962   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.420066  |          130 |           |      |     2.54317566    -      8.35074047   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.446008  |           35 |           |      |     2.54388188    -      8.35074047   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.452756  |          390 |           |      |     2.54406506    -      8.35074047   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.462122  |          300 |           |      |     2.54317158    -      8.34959234   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.488242  |           77 |           |      |     2.54388188    -      8.34959234   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.50874   |           19 |           |      |     2.54317158    -      8.34832405   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.534891  |          190 |           |      |     2.54388188    -      8.34832405   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr II     |              213.541635  |          220 |           |      |     2.54406506    -      8.34832405   | 3d5                    | a 4G    | 3d4.(3H).4p            | y 4G*  |    |
Cr VI     |              213.6433    |            6 |           |      |    60.45339       -     66.25488      | 3p6.5p                 | 2P*     | 3p6.5d                 | 2D     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.84422   |           11 |           |      |     6.4869742     -     12.2830224    | 3d5                    | d 2G    | 3d4.(b 1G).4p          | r 2F*  |    |
Cr III    |              213.911     |           80 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              213.93602   |           15 |           |      |     2.42119175    -      8.21475148   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr II     |              213.95740   |           23 |           |      |     2.43395921    -      8.22694100   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr II     |              214.052604  |           76 |           |      |     2.48266093    -      8.27306626   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.09076   |           8* |           |      |     7.88550138    -     13.6748766    | 3d4.(3H).4p            | z 4H*   | 3d4.(5D).5d            | 4G     |    |
Cr II     |              214.09076   |           8* |           |      |     3.85378631    -      9.6431553    | 3d4.(a 3F).4s          | a 4F    | 3d4.(a 1S).4p          | x 2P*  |    |
Cr III    |              214.115     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              214.120     |           2: |           |      |     0.0000        -      5.78860209   | 3d5.(6S).4s            | a 7S    | 3d4.(3G).4s.4p.(3P*)   | w 5F*  |    |
Cr II     |              214.3102    |            5 |           |      |     6.80270378    -     12.5861547    | 3d4.(a 3F).4s          | d 4F    | 3d3.(2P).4s.4p.(3P*)   | r 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.3853    |            3 |           |      |     4.94412197    -     10.72554032   | 3d5                    | c 2F    | 3d4.(1F).4p            | v 2D*  |    |
Cr II     |              214.38673   |            8 |           |      |     7.89856813    -     13.6799473    | 3d4.(3H).4p            | z 4H*   | 3d4.(5D).5d            | 4G     |    |
Cr II     |              214.40857   |           15 |           |      |     2.43395921    -      8.21475148   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr III    |              214.415     |           80 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              214.424     |            1 |           |      |     1.03000802    -      6.810410     | 3d4.4s2                | a 5D    | 3d5.(4G).5p            | v 3H*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.48456   |            5 |           |      |     8.78796520    -     14.5667061    | 3d4.(3G).4p            | x 4G*   | 3d4.(5D).6d            | 4F     |    |
Cr II     |              214.59690   |           28 |           |      |     3.88701276    -      9.66273285   | 3d5                    | a 2D    | 3d4.(3D).4p            | x 2D*  |    |
Cr II     |              214.62474   |            7 |           |      |     3.90936744    -      9.68433917   | 3d5                    | a 2D    | 3d4.(3D).4p            | x 2D*  |    |
Cr III    |              214.716     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.71653   |           27 |           |      |     2.54317158    -      8.31567430   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.723331  |           51 |           |      |     2.45462162    -      8.22694100   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr III    |              214.756     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              214.802     |           10 |           |      |     0.94143038    -      6.711620     | 3d5.(6S).4s            | a 5S    | 3d4.4s.5p              | s 5P*  |    |
Cr III    |              214.865     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              214.88051   |            8 |           |      |     7.91622907    -     13.6843259    | 3d4.(3H).4p            | z 4H*   | 3d4.(5D).5d            | 4G     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              214.948     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              215.012554  |           56 |           |      |     2.54388188    -      8.30843809   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr I      |              215.025     |            1 |           |      |     1.03000802    -      6.7942211    | 3d4.4s2                | a 5D    | 3d4.(3H).4s.4p.(1P*)   | w 3H*  |    |
Cr II     |              215.064523  |          140 |           |      |     2.70564557    -      8.46880872   | 3d5                    | a 4P    | 3d4.(a 3P).4p          | z 4S*  |    |
Cr II     |              215.070151  |           69 |           |      |     2.70579631    -      8.46880872   | 3d5                    | a 4P    | 3d4.(a 3P).4p          | z 4S*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              215.072094  |          120 |           |      |     2.70584846    -      8.46880872   | 3d5                    | a 4P    | 3d4.(a 3P).4p          | z 4S*  |    |
Cr I      |              215.227     |           10 |           |      |     0.96097005    -      6.719715     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr I      |              215.257     |           15 |           |      |     0.96841319    -      6.726402     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr III    |              215.276     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              215.444     |           25 |           |      |     0.98287738    -      6.7359393    | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr I      |              215.509     |           15 |           |      |     0.96841319    -      6.719715     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr II     |              215.624219  |           34 |           |      |     3.88701276    -      9.6352176    | 3d5                    | a 2D    | 3d4.(a 1S).4p          | x 2P*  |    |
Cr II     |              215.69817   |           13 |           |      |     7.93877053    -     13.6850061    | 3d4.(3H).4p            | z 4H*   | 3d4.(5D).5d            | 4G     |    |
Cr III    |              215.717     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              215.774     |           30 |           |      |     1.00367488    -      6.747877     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr I      |              215.800     |           15 |           |      |     0.98287738    -      6.726402     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr I      |              216.050     |            4 |           |      |     0.98287738    -      6.719715     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr II     |              216.0710    |            5 |           |      |     5.31866837    -     11.0549906    | 3d4.(3D).4s            | b 2D    | 3d3.(4F).4s.4p.(3P*)   | u 2D*  |    |
Cr II     |              216.16646   |           25 |           |      |     3.90936744    -      9.6431553    | 3d5                    | a 2D    | 3d4.(a 1S).4p          | x 2P*  |    |
Cr I      |              216.225     |           10 |           |      |     1.00367488    -      6.7359393    | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr I      |              216.247     |           30 |           |      |     1.03000802    -      6.761658     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr II     |              216.34041   |            5 |           |      |     2.54388188    -      8.27306626   | 3d5                    | a 4G    | 3d4.(a 3P).4p          | y 4P*  |    |
Cr III    |              216.386     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              216.4457    |            5 |           |      |     6.80524263    -     12.5316424    | 3d4.(a 3F).4s          | d 4F    | 3d3.(2P).4s.4p.(3P*)   | r 4D*  |    |
Cr II     |              216.46620   |           13 |           |      |     3.90936744    -      9.6352176    | 3d5                    | a 2D    | 3d4.(a 1S).4p          | x 2P*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              216.625     |           60 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              216.67626   |           22 |           |      |     2.54317158    -      8.26347102   | 3d5                    | a 4G    | 3d4.(a 3P).4p          | z 2P*  |    |
Cr II     |              216.74987   |            4 |           |      |     8.41547284    -     14.1338253    | 3d4.(a 3F).4p          | x 4D*   | 3d4.(3D).4d            | 4D     |    |
Cr I      |              216.768     |            4 |           |      |     1.03000802    -      6.747877     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | q 5F*  |    |
Cr II     |              216.78282   |           10 |           |      |     4.93759114    -     10.65507941   | 3d4.(a 1G).4s          | c 2G    | 3d4.(1F).4p            | v 2G*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              217.070     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              217.073672  |          190 |           |      |     2.70564557    -      8.41547284   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              217.09803   |            4 |           |      |     2.70564557    -      8.41483329   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              217.103722  |           43 |           |      |     2.70579631    -      8.41483329   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              217.105713  |           65 |           |      |     2.70584846    -      8.41483329   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              217.109433  |           49 |           |      |     2.70564557    -      8.41453277   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              217.117133  |          110 |           |      |     2.70584846    -      8.41453277   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr I      |              217.144     |            4 |           |      |     1.00367488    -      6.711620     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5P*  |    |
Cr II     |              217.153984  |           46 |           |      |     2.70579631    -      8.41351270   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
Cr II     |              217.15599   |            8 |           |      |     2.70584846    -      8.41351270   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | x 4D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr I      |              217.619     |            3 |           |      |     1.00367488    -      6.69920      | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5P*  |    |
Cr VI     |              217.6648    |            8 |           |      |    60.57395       -     66.26827      | 3p6.5p                 | 2P*     | 3p6.5d                 | 2D     |    |
Cr II     |              217.84704   |           14 |           |      |     4.92015363    -     10.60971464   | 3d4.(a 1G).4s          | c 2G    | 3d4.(1F).4p            | v 2G*  |    |
Cr II     |              217.85860   |            7 |           |      |     5.66228347    -     11.3515413    | 3d4.(a 1D).4s          | c 2D    | 3d4.(b 3P).4p          | t 2D*  |    |
Cr II     |              218.10849   |            7 |           |      |     8.41547284    -     14.0982107    | 3d4.(a 3F).4p          | x 4D*   | 3d4.(3D).4d            | 4P     |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              218.1123    |            2 |           |      |     8.34832405    -     14.0309678    | 3d4.(3H).4p            | y 4G*   | 3d4.(3D).4d            | 4G     |    |
Cr I      |              218.153     |            4 |           |      |     1.03000802    -      6.711620     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5P*  |    |
Cr II     |              218.15461   |            8 |           |      |     4.41476828    -     10.09630760   | 3d4.(a 3F).4s          | b 2F    | 3d4.(a 1D).4p          | v 2F*  |    |
Cr II     |              218.2328    |            3 |           |      |     6.8046841     -     12.484194     | 3d4.(a 3F).4s          | d 4F    | 3d3.(2P).4s.4p.(3P*)   | r 4D*  |    |
Cr III    |              218.371     |           50 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              218.3964    |            3 |           |      |     8.35572245    -     14.0309678    | 3d4.(a 3F).4p          | y 4F*   | 3d4.(3D).4d            | 4G     |    |
Cr III    |              218.501     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              218.687     |            5 |           |      |     0.98287738    -      6.650619     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
Cr II     |              218.77175   |            9 |           |      |     5.66987040    -     11.3353833    | 3d4.(a 1D).4s          | c 2D    | 3d4.(b 3P).4p          | t 2D*  |    |
Cr I      |              218.809     |            6 |           |      |     1.00367488    -      6.668215     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              218.82550   |            3 |           |      |     7.91040849    -     13.5745348    | 3d4.(a 3P).4p          | y 4D*   | 3d4.(a 3F).5d          | 4P     |    |
Cr II     |              218.92384   |            8 |           |      |     4.41001640    -     10.07159292   | 3d4.(a 3F).4s          | b 2F    | 3d4.(a 1D).4p          | v 2F*  |    |
Cr III    |              219.009     |           50 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              219.01157   |            5 |           |      |     3.10377911    -      8.76309002   | 3d5                    | b 4D    | 3d4.(3G).4p            | x 4G*  |    |
Cr III    |              219.076     |          100 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              219.0916    |            4 |           |      |     4.29719806    -      9.9544454    | 3d4.(a 3P).4s          | a 2P    | 3d4.(a 1D).4p          | w 2D*  |    |
Cr II     |              219.14484   |            5 |           |      |     5.32965835    -     10.9855264    | 3d4.(3D).4s            | b 2D    | 3d3.(4F).4s.4p.(3P*)   | u 2D*  |    |
Cr III    |              219.158     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              219.164     |            8 |           |      |     0.98287738    -      6.638258     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
Cr II     |              219.30981   |            8 |           |      |     6.4869742     -     12.1385913    | 3d5                    | d 2G    | 3d4.(b 1G).4p          | s 2G*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              219.328115  |           51 |           |      |     4.01158963    -      9.66273285   | 3d5                    | a 2F    | 3d4.(3D).4p            | x 2D*  |    |
Cr I      |              219.490     |           18 |           |      |     1.00367488    -      6.650619     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
Cr II     |              219.57594   |            8 |           |      |     3.88701276    -      9.53177679   | 3d5                    | a 2D    | 3d4.(3D).4p            | w 2F*  |    |
Cr II     |              219.68209   |           32 |           |      |     4.04229993    -      9.68433917   | 3d5                    | a 2F    | 3d4.(3D).4p            | x 2D*  |    |
Cr II     |              219.70617   |            3 |           |      |     2.42119175    -      8.06260962   | 3d4.(5D).4s            | a 4D    | 3d4.(a 3P).4p          | z 2S*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr III    |              219.789     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr I      |              219.832     |           22 |           |      |     1.03000802    -      6.668215     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
Cr III    |              219.862     |          100 |           |      |                                       |                        |         |                        |        |    |
Cr II     |              219.92201   |            7 |           |      |     3.90936744    -      9.54525100   | 3d5                    | a 2D    | 3d4.(3D).4p            | w 2F*  |    |
Cr I      |              219.972     |           3: |           |      |     1.00367488    -      6.638258     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              220.04806   |            9 |           |      |     6.48409718    -     12.1167550    | 3d5                    | d 2G    | 3d4.(b 1G).4p          | s 2G*  |    |
Cr II     |              220.07774   |            4 |           |      |     7.9426367     -     13.5745348    | 3d4.(a 3P).4p          | y 4D*   | 3d4.(a 3F).5d          | 4P     |    |
Cr II     |              220.27022   |            5 |           |      |     7.9426367     -     13.5696092    | 3d4.(a 3P).4p          | y 4D*   | 3d4.(a 3F).5d          | 4P     |    |
Cr II     |              220.29125   |           10 |           |      |     3.10539667    -      8.73183361   | 3d5                    | b 4D    | 3d4.(3G).4p            | x 4G*  |    |
Cr III    |              220.322     |          100 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              220.38743   |            9 |           |      |     3.10377911    -      8.72776132   | 3d5                    | b 4D    | 3d4.(3G).4p            | y 2H*  |    |
Cr I      |              220.520     |           15 |           |      |     1.03000802    -      6.650619     | 3d4.4s2                | a 5D    | 3d4.4s.5p              | s 5D*  |    |
Cr II     |              220.53230   |            5 |           |      |     4.47601829    -     10.09630760   | 3d5                    | a 2G    | 3d4.(a 1D).4p          | v 2F*  |    |
Cr II     |              220.6449    |            3 |           |      |     6.6047628     -     12.222175     | 3d3.4s2                | c 4F    | 3d3.(2G).4s.4p.(3P*)   | t 4F*  |    |
Cr III    |              220.870     |           60 |           |      |                                       |                        |         |                        |        |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              220.90347   |            4 |           |      |     4.07349321    -      9.68433917   | 3d5                    | b 4F    | 3d4.(3D).4p            | x 2D*  |    |
Cr II     |              220.93563   |           11 |           |      |     2.70564557    -      8.31567430   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              220.94162   |           10 |           |      |     2.70579631    -      8.31567430   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr I      |              221.038     |            7 |           |      |     0.96841319    -      6.5758064    | 3d4.4s2                | a 5D    | 3d4.(3D).4s.4p.(3P*)   | r 5F*  |    |
Cr II     |              221.08807   |           10 |           |      |     7.7740236     -     13.3801930    | 3d4.(b 1G).4s          | e 2G    | 3d3.(2H).4s.4p.(3P*)   | q 2G*  |    |
          |                          |              |           |      |                                       |                        |         |                        |        |    |
Cr II     |              221.182979  |           58 |           |      |     2.54317566    -      8.14693211   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | z 4G*  |    |
Cr II     |              221.21807   |           12 |           |      |     2.54406506    -      8.14693211   | 3d5                    | a 4G    | 3d4.(a 3F).4p          | z 4G*  |    |
Cr II     |              221.22109   |           21 |           |      |     2.70564557    -      8.30843809   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | y 4F*  |    |
Cr II     |              221.22911   |            5 |           |      |     2.70584846    -      8.30843809   | 3d5                    | a 4P    | 3d4.(a 3F).4p          | y 4F*  |    |
