
---------------------------------------------------------------------------
          Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |       |           |      |                     |    |
---------------------------------------------------------------------------
           325.692  |   190 |           |      |                     |    |
           326.030  |   190 |           |      |                     |    |
           326.229  |  3100 |           |      |                     |    |
                    |       |           |      |                     |    |
           326.275  |   380 |           |      |                     |    |
           326.794  |  3100 |           |      |                     |    |
           326.921  |   620 |           |      |                     |    |
           327.216  |   190 |           |      |                     |    |
           327.520  |   530 |           |      |                     |    |
                    |       |           |      |                     |    |
           327.797  |   330 |           |      |                     |    |
           328.884  |   190 |           |      |                     |    |
           329.026  |  1200 |           |      |                     |    |
           330.156  |  7600 |           |      |                     |    |
           330.623  |   250 |           |      |                     |    |
                    |       |           |      |                     |    |
           331.091  |   620 |           |      |                     |    |
           331.542  |   120 |           |      |                     |    |
           332.433  |   250 |           |      |                     |    |
           332.742  |   310 |           |      |                     |    |
           333.615  |   960 |           |      |                     |    |
                    |       |           |      |                     |    |
           335.174  |   110 |           |      |                     |    |
           335.797  |   230 |           |      |                     |    |
           336.115  |   250 |           |      |                     |    |
           336.412  |   190 |           |      |                     |    |
           337.020  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           337.059  |   960 |           |      |                     |    |
           337.208  |   160 |           |      |                     |    |
           337.868  |   120 |           |      |                     |    |
           338.400  |   310 |           |      |                     |    |
           338.594  |   190 |           |      |                     |    |
                    |       |           |      |                     |    |
           338.784  |   620 |           |      |                     |    |
           340.117  |   120 |           |      |                     |    |
           340.186  |   620 |           |      |                     |    |
           340.251  |   250 |           |      |                     |    |
           340.876  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           341.274  |   120 |           |      |                     |    |
           342.169  |   120 |           |      |                     |    |
           342.767  |   150 |           |      |                     |    |
           344.060  |   250 |           |      |                     |    |
           344.446  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           344.555  |   160 |           |      |                     |    |
           344.920  |   310 |           |      |                     |    |
           345.838  |   120 |           |      |                     |    |
           346.544  |   120 |           |      |                     |    |
           347.853  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           348.211  |   120 |           |      |                     |    |
           348.746  |   120 |           |      |                     |    |
           349.854  |   160 |           |      |                     |    |
           350.116  |   250 |           |      |                     |    |
           350.466  |   620 |           |      |                     |    |
                    |       |           |      |                     |    |
           351.299  |   440 |           |      |                     |    |
           351.872  |   310 |           |      |                     |    |
           352.000  |   120 |           |      |                     |    |
           352.364  |   480 |           |      |                     |    |
           352.604  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           352.860  |  1200 |           |      |                     |    |
           353.006  |   230 |           |      |                     |    |
           353.280  |   230 |           |      |                     |    |
           353.341  |   120 |           |      |                     |    |
           354.271  |   230 |           |      |                     |    |
                    |       |           |      |                     |    |
           355.979  |   960 |           |      |                     |    |
           356.086  |  1200 |           |      |                     |    |
           356.234  |   120 |           |      |                     |    |
           356.978  |   310 |           |      |                     |    |
           357.408  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           358.732  |   120 |           |      |                     |    |
           359.811  |   620 |           |      |                     |    |
           360.183  |   190 |           |      |                     |    |
           361.657  |   250 |           |      |                     |    |
           361.943  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           364.033  |   450 |           |      |                     |    |
           365.449  |   230 |           |      |                     |    |
           365.690  |   330 |           |      |                     |    |
           366.631  |   120 |           |      |                     |    |
           367.089  |   480 |           |      |                     |    |
                    |       |           |      |                     |    |
           367.545  |   120 |           |      |                     |    |
           368.906  |   250 |           |      |                     |    |
           370.325  |   190 |           |      |                     |    |
           370.656  |   120 |           |      |                     |    |
           370.914  |   120 |           |      |                     |    |
                    |       |           |      |                     |    |
           371.373  |   230 |           |      |                     |    |
           371.952  |   210 |           |      |                     |    |
           372.013  |   230 |           |      |                     |    |
           374.647  |   180 |           |      |                     |    |
           375.252  |  3700 |           |      |                     |    |
                    |       |           |      |                     |    |
           375.712  |   100 |           |      |                     |    |
           376.630  |   130 |           |      |                     |    |
           376.814  |   120 |           |      |                     |    |
           377.440  |   120 |           |      |                     |    |
           377.462  |   110 |           |      |                     |    |
                    |       |           |      |                     |    |
           377.625  |   120 |           |      |                     |    |
           377.699  |   290 |           |      |                     |    |
           378.220  |  2100 |           |      |                     |    |
           379.014  |   620 |           |      |                     |    |
           379.073  |   180 |           |      |                     |    |
                    |       |           |      |                     |    |
           379.391  |   370 |           |      |                     |    |
           383.606  |   250 |           |      |                     |    |
           384.030  |   150 |           |      |                     |    |
           384.129  |   150 |           |      |                     |    |
           384.994  |   190 |           |      |                     |    |
                    |       |           |      |                     |    |
           385.709  |   230 |           |      |                     |    |
           386.547  |   230 |           |      |                     |    |
           387.677  |   730 |           |      |                     |    |
           388.186  |   250 |           |      |                     |    |
           390.039  |   140 |           |      |                     |    |
                    |       |           |      |                     |    |
           390.171  |   190 |           |      |                     |    |
