
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |      Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
          |           Wavelength |      Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
          |            Vac (nm)  |           |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
Mo VI     |           147.9168   | 300000000 | 1.08e+09  |      |    14.84408438  -     23.22610642 | 4p6.5s                | 2S      | 4p6.5p                | 2P*     |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           149.7421   |       100 |           |      |    59.673095    -     67.952955   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[5/2]  |    |
Mo VI     |           150.4571   |      1500 | 1.80e+07  |      |    39.68585237  -     47.92635761 | 4p5.(2P*).4d2.(1D)    | 2F*     | 4p6.6d                | 2D      |    |
Mo VI     |           150.4694   |      8000 | 2.05e+07  |      |    35.06590254  -     43.30569115 | 4p6.5d                | 2D      | 4p5.(2P*).4d2.(3P)    | 2D*     |    |
Mo III    |           153.486    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           153.6300   |      2000 | 1.56e+07  |      |    35.16327353  -     43.23357079 | 4p6.5d                | 2D      | 4p5.(2P*).4d2.(1G)    | 2G*     |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           155.0435   |       100 |           |      |    59.235666    -     67.232324   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[1/2]  |    |
Mo VII    |           159.0568   |       120 |           |      |    62.355776    -     70.150734   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[1/2]  |    |
Mo VI     |           159.5435   | 150000000 | 8.65e+08  |      |    14.84408438  -     22.61527101 | 4p6.5s                | 2S      | 4p6.5p                | 2P*     |    |
Mo VII    |           164.0158   |       200 |           |      |    59.673095    -     67.232324   | 4s2.4p5.(2P*<3/2>).5s | 2[3/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[1/2]  |    |
Mo VI     |           165.8681   |      3500 | 1.53e+07  |      |    35.06590254  -     42.54077439 | 4p6.5d                | 2D      | 4p5.(2P*).4d2.(3P)    | 2D*     |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           166.1369   |    400000 | 6.80e+08  |      |    42.22539332  -     49.68810233 | 4p6.6p                | 2P*     | 4p6.7s                | 2S      |    |
Mo VI     |           167.4011   |   3000000 | 1.27e+08  |      |    35.06590254  -     42.47232768 | 4p6.5d                | 2D      | 4p6.6p                | 2P*     |    |
Mo VI     |           168.0573   |   5000000 | 1.32e+08  |      |    35.16327353  -     42.54077439 | 4p6.5d                | 2D      | 4p5.(2P*).4d2.(3P)    | 2D*     |    |
Mo VI     |           169.6314   |  15000000 | 1.10e+09  |      |    35.16327353  -     42.47232768 | 4p6.5d                | 2D      | 4p6.6p                | 2P*     |    |
Mo VI     |           171.8242   |    800000 | 1.10e+09  |      |    42.47232768  -     49.68810233 | 4p6.6p                | 2P*     | 4p6.7s                | 2S      |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           172.0874   |    150000 | 9.65e+07  |      |    41.79147964  -     48.99623953 | 4p5.(2P*).4d2.(1D)    | 2F*     | 4p6.5g                | 2G      |    |
Mo VI     |           173.1743   |  10000000 | 1.28e+09  |      |    35.06590254  -     42.22539332 | 4p6.5d                | 2D      | 4p6.6p                | 2P*     |    |
Mo VI     |           173.4689   |      3000 | 1.31e+08  |      |    42.54077439  -     49.68810233 | 4p5.(2P*).4d2.(3P)    | 2D*     | 4p6.7s                | 2S      |    |
Mo III    |           175.122    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           176.057    |        50 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo III    |           180.760    |        50 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           181.950    |        20 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           182.159    |        30 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           183.4721   |       120 |           |      |    62.355776    -     69.113437   | 4s2.4p5.(2P*<1/2>).5s | 2[1/2]* | 4s2.4p5.(2P*<3/2>).5p | 2[3/2]  |    |
Mo VI     |           184.3481   |     25000 | 5.68e+07  |      |    35.06590254  -     41.79147964 | 4p6.5d                | 2D      | 4p5.(2P*).4d2.(1D)    | 2F*     |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           185.069    |        30 |           |      |                                   |                       |         |                       |         |    |
Mo III    |           185.473    |       100 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           187.788    |        20 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           192.626    |        80 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           192.924    |       100 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           194.6563   |       100 |           |      |    78.76250     -     85.13189    | 4s2.4p5.(2P*<1/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[5/2]* |    |
Mo IV     |           194.944    |        20 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           196.0154   |        60 |           |      |    78.57981     -     84.905037   | 4s2.4p5.(2P*<1/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[5/2]* |    |
Mo VII    |           196.3730   |        40 |           |      |    75.700406    -     82.014114   | 4s2.4p5.(2P*<3/2>).4f | 2[9/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
Mo VII    |           196.9475   |       120 |           |      |    75.742964    -     82.038256   | 4s2.4p5.(2P*<3/2>).4f | 2[9/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[7/2]* |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           197.106    |        80 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           197.9814   |        40 |           |      |    76.275562    -     82.537986   | 4s2.4p5.(2P*<3/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
Mo IV     |           199.141    |        20 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           199.1915   |        80 |           |      |    78.84285     -     85.067227   | 4s2.4p5.(2P*<1/2>).4f | 2[5/2]  | 4s2.4p5.(2P*<1/2>).5d | 2[3/2]* |    |
Mo VI     |           199.9366   |     25000 | 1.11e+09  |      |    47.87842905  -     54.07961128 | 4p6.6d                | 2D      | 4p6.6f                | 2F*     |    |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |      Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level           |           Upper level           |Type|
          |           Wavelength |      Int. |    s^-1   |      |         (eV)         (eV)         |---------------------------------|---------------------------------|    |
          |            Air (nm)  |           |           |      |                                   | Conf.                 | Term    | Conf.                 | Term    |    |
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           199.9508   |     40000 | 1.12e+09  |      |    47.92635761  -     54.12508993 | 4p6.6d                | 2D      | 4p6.6f                | 2F*     |    |
Mo VI     |           200.2474   |    250000 | 2.23e+09  |      |    48.99660777  -     55.1861330  | 4p6.5g                | 2G      | 4p6.6h                | 2H*     |    |
Mo VI     |           200.2525   |    200000 | 2.19e+09  |      |    48.99623953  -     55.1856743  | 4p6.5g                | 2G      | 4p6.6h                | 2H*     |    |
Mo VI     |           200.3675   |     15000 | 9.12e+08  |      |    48.85540217  -     55.04124012 | 4p5.(2P*).4d2.(1S)    | 2F*     | 4p6.6g                | 2G      |    |
Mo IV     |           201.092    |        70 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
Mo VI     |           201.4286   |       100 | 7.75e+07  |      |    47.92635761  -     54.07961128 | 4p6.6d                | 2D      | 4p6.6f                | 2F*     |    |
Mo II     |           201.511    |     19000 |           |      |                                   |                       |         |                       |         |    |
Mo VII    |           201.6880   |       160 |           |      |    76.392644    -     82.537986   | 4s2.4p5.(2P*<3/2>).4f | 2[7/2]  | 4s2.4p5.(2P*<3/2>).5d | 2[5/2]* |    |
Mo II     |           202.030    |     40000 |           |      |                                   |                       |         |                       |         |    |
Mo IV     |           202.378    |        20 |           |      |                                   |                       |         |                       |         |    |
          |                      |           |           |      |                                   |                       |         |                       |         |    |
