
----------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |   Rel. |    Aki    | Acc. |           Ei           Ek           |   Lower level    |      Upper level      |   Type|
             Wavelength |   Int. |    s^-1   |      |          (eV)         (eV)          |------------------|-----------------------|       |
              Air (nm)  |        |           |      |                                     | Conf.     | Term | Conf.          | Term |       |
             297.2441   |        |           |      |     0.000000     -      4.169836    | 4p6.5s    | 2S   | 4p6.46p        | 2P*  |       |
             297.2441   |        |           |      |     0.000000     -      4.169836    | 4p6.5s    | 2S   | 4p6.46p        | 2P*  |       |
             297.2688   |        |           |      |     0.000000     -      4.169564    | 4p6.5s    | 2S   | 4p6.45p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.2688   |        |           |      |     0.000000     -      4.169564    | 4p6.5s    | 2S   | 4p6.45p        | 2P*  |       |
             297.2951   |        |           |      |     0.000000     -      4.169195    | 4p6.5s    | 2S   | 4p6.44p        | 2P*  |       |
             297.2951   |        |           |      |     0.000000     -      4.169195    | 4p6.5s    | 2S   | 4p6.44p        | 2P*  |       |
             297.3236   |        |           |      |     0.000000     -      4.168796    | 4p6.5s    | 2S   | 4p6.43p        | 2P*  |       |
             297.3236   |        |           |      |     0.000000     -      4.168796    | 4p6.5s    | 2S   | 4p6.43p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.3541   |        |           |      |     0.000000     -      4.168367    | 4p6.5s    | 2S   | 4p6.42p        | 2P*  |       |
             297.3541   |        |           |      |     0.000000     -      4.168367    | 4p6.5s    | 2S   | 4p6.42p        | 2P*  |       |
             297.3874   |        |           |      |     0.000000     -      4.167900    | 4p6.5s    | 2S   | 4p6.41p        | 2P*  |       |
             297.3874   |        |           |      |     0.000000     -      4.167900    | 4p6.5s    | 2S   | 4p6.41p        | 2P*  |       |
             297.4232   |        |           |      |     0.000000     -      4.167399    | 4p6.5s    | 2S   | 4p6.40p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.4232   |        |           |      |     0.000000     -      4.167399    | 4p6.5s    | 2S   | 4p6.40p        | 2P*  |       |
             297.4620   |        |           |      |     0.000000     -      4.166856    | 4p6.5s    | 2S   | 4p6.39p        | 2P*  |       |
             297.4620   |        |           |      |     0.000000     -      4.166856    | 4p6.5s    | 2S   | 4p6.39p        | 2P*  |       |
             297.5046   |        |           |      |     0.000000     -      4.166258    | 4p6.5s    | 2S   | 4p6.38p        | 2P*  |       |
             297.5046   |        |           |      |     0.000000     -      4.166258    | 4p6.5s    | 2S   | 4p6.38p        | 2P*  |       |
                        |        |           |      |                                     |           |      |                |      |       |
             297.5505   |        |           |      |     0.000000     -      4.165616    | 4p6.5s    | 2S   | 4p6.37p        | 2P*  |       |
             297.5505   |        |           |      |     0.000000     -      4.165616    | 4p6.5s    | 2S   | 4p6.37p        | 2P*  |       |
             297.6006   |        |           |      |     0.000000     -      4.164915    | 4p6.5s    | 2S   | 4p6.36p        | 2P*  |       |
             297.6006   |        |           |      |     0.000000     -      4.164915    | 4p6.5s    | 2S   | 4p6.36p        | 2P*  |       |
