
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |          Rel. |    Aki    | Acc. |            Ei           Ek             |           Lower level           |            Upper level            |   Type|
          |              Wavelength |          Int. |    s^-1   |      |           (eV)         (eV)            |---------------------------------|-----------------------------------|       |
          |               Vac (nm)  |               |           |      |                                        | Conf.                | Term     | Conf.                | Term       |       |
Sr III    |             159.5678    |            24 |           |      |    28.356267      -     36.126236      | 4p5.(2P*<1/2>).4d    | 2[3/2]*  | 4p5.(2P*<1/2>).6p    | 2[3/2]     |       |
Sr IV     |             159.5997    |           10p |           |      |    28.790423      -     36.558924      | 4s2.4p4.(3P<2>).5s   | 2[2]     | 4s2.4p4.(1D<2>).5p   | 2[2]*      |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             159.6106    |            20 |           |      |    34.906988      -     42.674846      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
Sr III    |             159.9918    |           30p |           |      |    28.356267      -     36.105670      | 4p5.(2P*<1/2>).4d    | 2[3/2]*  | 4p5.(2P*<1/2>).4f    | 2[5/2]     |       |
Sr IV     |             160.0450    |            20 |           |      |    36.259756      -     44.006584      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr IV     |             160.1625    |            20 |           |      |    33.170399      -     40.911551      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[4]       |       |
Sr IV     |             160.1851    |             4 |           |      |    40.779476      -     48.519539      | 4s2.4p4.(3P).4f      | 4F*      | 4s2.4p4.(3P<1>).5g   | 2[5]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             160.1996    |            20 |           |      |    34.239371      -     41.978717      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
Sr IV     |             160.2806    |            30 |           |      |    25.904985      -     33.640453      | 4s2.4p4.(3P).4d      | 4P       | 4s2.4p4.(3P<2>).5p   | 2[3]*      |       |
Sr IV     |             160.2891    |           18p |           |      |    36.259756      -     43.994780      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr IV     |             160.4835    |            24 |           |      |    25.904985      -     33.630645      | 4s2.4p4.(3P).4d      | 4P       | 4s2.4p4.(3P<2>).5p   | 2[3]*      |       |
Sr V      |             160.7189    |             6 |           |      |    35.845896      -     43.560293      | 4s2.4p3.(2D*).5s     | 3D*      | 4s2.4p3.(2D*).5p     | 1D         |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             160.7349    |            30 |           |      |    28.280513      -     35.994085      | 4s2.4p4.(1D).4d      | 2F       | 4s2.4p4.(1D<2>).5p   | 2[3]*      |       |
Sr II     |             161.298     |               |           |      |     1.804702      -      9.49141       | 4p6.4d               | 2D       | 4p6.6f               | 2F*        |       |
Sr V      |             161.3779    |            14 |           |      |    34.156173      -     41.838999      | 4s2.4p3.(2D*).4d     | 1P*      | 4s2.4p3.(2D*).5p     | 1P         |       |
Sr IV     |             161.5271    |            30 |           |      |    34.226414      -     41.902173      | 4s2.4p4.(3P<1>).5p   | 2[0]*    | 4s2.4p4.(3P<1>).5d   | 2[1]       |       |
Sr IV     |             161.6042    |            20 |           |      |    34.612137      -     42.284242      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[3]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr V      |             161.6275    |           10p |           |      |    34.321485      -     41.992434      | 4s2.4p3.(4S*).4d     | 3D*      | 4s2.4p3.(2D*).5p     | 1F         |       |
Sr IV     |             161.6365    |            30 |           |      |    33.640453      -     41.311035      | 4s2.4p4.(3P<2>).5p   | 2[3]*    | 4s2.4p4.(3P<2>).5d   | 2[3]       |       |
Sr IV     |             161.6678    |           24p |           |      |    35.788673      -     43.457747      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[2]       |       |
Sr IV     |             161.6800    |           24p |           |      |    35.006381      -     42.674846      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
Sr IV     |             161.9294    |            24 |           |      |    35.018159      -     42.674846      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr II     |             162.035     |             * |           |      |     1.839459      -      9.49141       | 4p6.4d               | 2D       | 4p6.6f               | 2F*        |       |
Sr II     |             162.035     |             * |           |      |     1.839459      -      9.49141       | 4p6.4d               | 2D       | 4p6.6f               | 2F*        |       |
Sr IV     |             162.0690    |            24 |           |      |    33.640453      -     41.290528      | 4s2.4p4.(3P<2>).5p   | 2[3]*    | 4s2.4p4.(3P<2>).5d   | 2[1]       |       |
Sr IV     |             162.1860    |            20 |           |      |    28.349503      -     35.994085      | 4s2.4p4.(3P<2>).5s   | 2[2]     | 4s2.4p4.(1D<2>).5p   | 2[3]*      |       |
Sr V      |             162.3813    |            12 |           |      |    33.427976      -     41.063347      | 4s2.4p3.(2D*).4d     | 3P*      | 4s2.4p3.(2D*).5p     | 3D         |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             162.3999    |             8 |           |      |    40.875240      -     48.509745      | 4s2.4p4.(3P).4f      | 4F*      | 4s2.4p4.(3P<1>).5g   | 2[3]       |       |
Sr IV     |             162.7739    |            24 |           |      |    31.396739      -     39.013712      | 4s2.4p4.(3P).4d      | 2P       | 4s2.4p4.(1S<0>).5p   | 2[1]*      |       |
Sr III    |             162.8098    |             8 |           |      |    29.880254      -     37.495577      | 4p5.(2P*<1/2>).5p    | 2[1/2]   | 4p5.(2P*<3/2>).6d    | 2[3/2]*    |       |
Sr IV     |             162.8273    |            24 |           |      |    35.994085      -     43.608580      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[3]       |       |
Sr V      |             163.1451    |            4h |           |      |    42.598893      -     50.198509      | 4s2.4p3.(2D*).5p     | 3P       | 4s2.4p3.(4S*).6s     | 3S*        |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             163.3330    |            24 |           |      |    33.519164      -     41.110044      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[0]       |       |
Sr IV     |             163.3641    |            24 |           |      |    26.649908      -     34.239371      | 4s2.4p4.(3P).4d      | 2F       | 4s2.4p4.(3P<2>).5p   | 2[2]*      |       |
Sr IV     |             163.3861    |            30 |           |      |    33.169399      -     40.757805      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[1]       |       |
Sr IV     |             163.5160    |             4 |           |      |    34.906988      -     42.489390      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
Sr IV     |             163.6867    |            24 |           |      |    34.906988      -     42.481481      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<0>).6s   | 2[0]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             163.7370    |            30 |           |      |    35.994085      -     43.566235      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[3]       |       |
Sr IV     |             163.8982    |           24p |           |      |    25.605726      -     33.170399      | 4s2.4p4.(1D).4d      | 2D       | 4s2.4p4.(3P<2>).5p   | 2[2]*      |       |
Sr IV     |             163.9554    |           24* |           |      |    34.226414      -     41.788555      | 4s2.4p4.(3P<1>).5p   | 2[0]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             163.9554    |           24* |           |      |    34.239371      -     41.801434      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             164.0133    |            24 |           |      |    31.593771      -     39.153178      | 4s2.4p4.(3P).4d      | 2D       | 4s2.4p4.(1S<0>).5p   | 2[1]*      |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             164.2350    |            20 |           |      |    34.239371      -     41.788555      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             165.1326    |            20 |           |      |    28.280513      -     35.788673      | 4s2.4p4.(1D).4d      | 2F       | 4s2.4p4.(1D<2>).5p   | 2[3]*      |       |
Sr IV     |             165.2803    |            24 |           |      |    34.477276      -     41.978717      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
Sr IV     |             165.4771    |            12 |           |      |    41.015389      -     48.507925      | 4s2.4p4.(3P).4f      | 4F*      | 4s2.4p4.(3P<1>).5g   | 2[3]       |       |
Sr III    |             165.5058    |          20bl |           |      |    21.875123      -     29.366350      | 4p5.(2P*<3/2>).4d    | 2[1/2]*  | 4p5.(2P*<1/2>).5p    | 2[1/2]     |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr V      |             165.5182    |            18 |           |      |    39.022282      -     46.512938      | 4s2.4p3.(2P*).5s     | 1P*      | 4s2.4p3.(2P*).5p     | 1S         |       |
Sr IV     |             165.6903    |           24p |           |      |    35.006381      -     42.489390      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
Sr IV     |             165.7375    |          24bl |           |      |    33.169399      -     40.650188      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[2]       |       |
Sr IV     |             165.7594    |           24p |           |      |    33.170399      -     40.650188      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[2]       |       |
Sr IV     |             165.8630    |            20 |           |      |    35.006381      -     42.481481      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<0>).6s   | 2[0]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             165.8950    |            24 |           |      |    34.226414      -     41.700067      | 4s2.4p4.(3P<1>).5p   | 2[0]*    | 4s2.4p4.(3P<1>).5d   | 2[1]       |       |
Sr IV     |             165.9490    |            14 |           |      |    35.018159      -     42.489390      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).6s   | 2[1]       |       |
Sr IV     |             165.9911    |            24 |           |      |    28.790423      -     36.259756      | 4s2.4p4.(3P<2>).5s   | 2[2]     | 4s2.4p4.(1D<2>).5p   | 2[1]*      |       |
Sr IV     |             166.1182    |           14p |           |      |    35.994085      -     43.457747      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[2]       |       |
Sr IV     |             166.1254    |           10p |           |      |    35.018159      -     42.481481      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<0>).6s   | 2[0]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             166.4741    |            24 |           |      |    36.558924      -     44.006584      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr IV     |             166.7395    |           14p |           |      |    36.558924      -     43.994780      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr V      |             166.9621    |             8 |           |      |    35.391293      -     42.817224      | 4s2.4p3.(2D*).4d     | 1D*      | 4s2.4p3.(2D*).5p     | 3P         |       |
Sr IV     |             166.9846    |            24 |           |      |    34.477276      -     41.902173      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[1]       |       |
Sr V      |             167.0173    |           20p |           |      |    34.321485      -     41.744857      | 4s2.4p3.(4S*).4d     | 3D*      | 4s2.4p3.(2D*).5p     | 3D         |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             167.1727    |            18 |           |      |    36.590059      -     44.006584      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr IV     |             167.3168    |            30 |           |      |    33.169399      -     40.579569      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[2]       |       |
Sr IV     |             167.3387    |            36 |           |      |    33.170399      -     40.579569      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[2]       |       |
Sr IV     |             167.4393    |            24 |           |      |    36.590059      -     43.994780      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
Sr IV     |             167.5797    |            20 |           |      |    34.906988      -     42.305511      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr I      |             167.613     |               |           |      |     0.000000      -      7.39705       | 5s2                  | 1S       | 4d.(2D<5/2>).10f     | 2[3/2]*    |       |
Sr V      |             167.6188    |             8 |           |      |    36.163512      -     43.560293      | 4s2.4p3.(2D*).4d     | 1F*      | 4s2.4p3.(2D*).5p     | 1D         |       |
Sr IV     |             167.7029    |            50 |           |      |    33.170399      -     40.563483      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[3]       |       |
Sr IV     |             168.0625    |            30 |           |      |    34.906988      -     42.284242      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[3]       |       |
Sr IV     |             168.1035    |            18 |           |      |    29.535264      -     36.910725      | 4s2.4p4.(3P<1>).5s   | 2[1]     | 4s2.4p4.(1D<2>).5p   | 2[1]*      |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             168.2122    |            36 |           |      |    35.788673      -     43.159377      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[4]       |       |
Sr IV     |             168.3061    |            24 |           |      |    34.612137      -     41.978717      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
Sr I      |             168.462     |             * |           |      |     0.000000      -      7.35976       | 5s2                  | 1S       | 4d.(2D<3/2>).10f     | 2[3/2]*    |       |
Sr I      |             168.462     |             * |           |      |     0.000000      -      7.35976       | 5s2                  | 1S       | 4d.(2D<5/2>).9f      | 2[3/2]*    |       |
Sr IV     |             168.4766    |            24 |           |      |    26.281310      -     33.640453      | 4s2.4p4.(1D).4d      | 2D       | 4s2.4p4.(3P<2>).5p   | 2[3]*      |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             168.6975    |           20* |           |      |    34.239371      -     41.588871      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).6s   | 2[2]       |       |
Sr IV     |             168.6975    |           20* |           |      |    26.281310      -     33.630645      | 4s2.4p4.(1D).4d      | 2D       | 4s2.4p4.(3P<2>).5p   | 2[3]*      |       |
Sr IV     |             168.7125    |            18 |           |      |    36.259756      -     43.608580      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).5d   | 2[3]       |       |
Sr I      |             168.809     |               |           |      |     0.000000      -      7.34464       | 5s2                  | 1S       | 4d.(2D<5/2>).9f      | 2[1/2]*    |       |
Sr III    |             169.0408    |            20 |           |      |    22.031767      -     29.366350      | 4p5.(2P*<3/2>).4d    | 2[1/2]*  | 4p5.(2P*<1/2>).5p    | 2[1/2]     |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             169.1085    |            30 |           |      |    34.456923      -     41.788555      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             169.2810    |            30 |           |      |    34.477276      -     41.801434      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             169.3659    |            24 |           |      |    39.013712      -     46.334195      | 4s2.4p4.(1S<0>).5p   | 2[1]*    | 4s2.4p4.(1S<0>).5d   | 2[2]       |       |
Sr I      |             169.397     |               |           |      |     0.000000      -      7.31915       | 5s2                  | 1S       | 4d.(2D<3/2>).9f      | 2[3/2]*    |       |
Sr V      |             169.4147    |            10 |           |      |    36.552790      -     43.871156      | 4s2.4p3.(2D*).5s     | 1D*      | 4s2.4p3.(2P*).5p     | 3D         |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr I      |             169.576     |               |           |      |     0.000000      -      7.31143       | 5s2                  | 1S       | 4d.(2D<5/2>).8f      | 2[3/2]*    |       |
Sr IV     |             169.5791    |            16 |           |      |    34.477276      -     41.788555      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr III    |             169.6693    |            24 |           |      |    22.031767      -     29.339185      | 4p5.(2P*<3/2>).4d    | 2[1/2]*  | 4p5.(2P*<1/2>).5p    | 2[3/2]     |       |
Sr I      |             169.703     |               |           |      |     0.000000      -      7.30595       | 5s2                  | 1S       | 4d.(2D<5/2>).8f      | 2[1/2]*    |       |
Sr IV     |             169.8619    |            18 |           |      |    35.006381      -     42.305511      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             170.0734    |            18 |           |      |    34.612137      -     41.902173      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[1]       |       |
Sr IV     |             170.1362    |            24 |           |      |    35.018159      -     42.305511      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
Sr IV     |             170.2868    |            18 |           |      |    33.630645      -     40.911551      | 4s2.4p4.(3P<2>).5p   | 2[3]*    | 4s2.4p4.(3P<2>).5d   | 2[4]       |       |
Sr I      |             170.320     |               |           |      |     0.000000      -      7.27951       | 5s2                  | 1S       | 4d.(2D<5/2>).10p     | 2[3/2]*    |       |
Sr IV     |             170.3580    |            20 |           |      |    35.006381      -     42.284242      | 4s2.4p4.(3P<1>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[3]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             170.5164    |            40 |           |      |    33.640453      -     40.911551      | 4s2.4p4.(3P<2>).5p   | 2[3]*    | 4s2.4p4.(3P<2>).5d   | 2[4]       |       |
Sr I      |             170.595     |               |           |      |     0.000000      -      7.26774       | 5s2                  | 1S       | 4d.(2D<3/2>).8f      | 2[3/2]*    |       |
Sr IV     |             170.6500    |            36 |           |      |    25.904985      -     33.170399      | 4s2.4p4.(3P).4d      | 4P       | 4s2.4p4.(3P<2>).5p   | 2[2]*      |       |
Sr IV     |             170.6733    |            30 |           |      |    25.904985      -     33.169399      | 4s2.4p4.(3P).4d      | 4P       | 4s2.4p4.(3P<2>).5p   | 2[1]*      |       |
Sr I      |             171.058     |               |           |      |     0.000000      -      7.24809       | 5s2                  | 1S       | 4d.(2D<3/2>).10p     | 2[3/2]*    |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             171.0961    |            20 |           |      |    31.906711      -     39.153178      | 4s2.4p4.(1D).4d      | 2S       | 4s2.4p4.(1S<0>).5p   | 2[1]*      |       |
Sr I      |             171.167     |               |           |      |     0.000000      -      7.24344       | 5s2                  | 1S       | 4d.7f                | (5/2,7/2)* |       |
Sr IV     |             171.2420    |            20 |           |      |    36.558924      -     43.799236      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).5d   | 2[2]       |       |
Sr I      |             171.244     |               |           |      |     0.000000      -      7.24021       | 5s2                  | 1S       | 4d.(2D<3/2>).10p     | 2[1/2]*    |       |
Sr IV     |             171.2812    |            24 |           |      |    33.519164      -     40.757805      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[1]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             171.2976    |            24 |           |      |    36.259756      -     43.497674      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).5d   | 2[1]       |       |
Sr III    |             171.4358    |           24p |           |      |    27.499124      -     34.731244      | 4p5.(2P*<3/2>).5p    | 2[1/2]   | 4p5.(2P*<1/2>).5d    | 2[3/2]*    |       |
Sr IV     |             171.4495    |           24p |           |      |    25.938866      -     33.170399      | 4s2.4p4.(1D).4d      | 2P       | 4s2.4p4.(3P<2>).5p   | 2[2]*      |       |
Sr III    |             171.4719    |            24 |           |      |    21.875123      -     29.105716      | 4p5.(2P*<3/2>).4d    | 2[1/2]*  | 4p5.(2P*<1/2>).5p    | 2[3/2]     |       |
Sr I      |             171.565     |               |           |      |     0.000000      -      7.22667       | 5s2                  | 1S       | 4d.7f                | (5/2,5/2)* |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             171.5827    |            18 |           |      |    36.558924      -     43.784847      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).5d   | 2[1]       |       |
Sr IV     |             171.6569    |            18 |           |      |    34.477276      -     41.700067      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[1]       |       |
Sr IV     |             171.7747    |            20 |           |      |    36.259756      -     43.477594      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).5d   | 2[0]       |       |
Sr I      |             172.171     |               |           |      |     0.000000      -      7.20123       | 5s2                  | 1S       | 4d.9p                | (5/2,3/2)* |       |
Sr IV     |             172.2486    |            30 |           |      |    36.259756      -     43.457747      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).5d   | 2[2]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr I      |             172.350     |               |           |      |     0.000000      -      7.19375       | 5s2                  | 1S       | 4d.7f                | (3/2,5/2)* |       |
Sr IV     |             172.4234    |            40 |           |      |    35.994085      -     43.184769      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[4]       |       |
Sr IV     |             172.4590    |           24* |           |      |    34.612137      -     41.801434      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<0>).5d   | 2[2]       |       |
Sr IV     |             172.4590    |           24* |           |      |    34.239371      -     41.428561      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).6s   | 2[2]       |       |
Sr IV     |             172.6557    |            18 |           |      |    39.153178      -     46.334195      | 4s2.4p4.(1S<0>).5p   | 2[1]*    | 4s2.4p4.(1S<0>).5d   | 2[2]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             172.9533    |            50 |           |      |    33.630645      -     40.799297      | 4s2.4p4.(3P<2>).5p   | 2[3]*    | 4s2.4p4.(3P<2>).5d   | 2[4]       |       |
Sr IV     |             173.0343    |            20 |           |      |    35.994085      -     43.159377      | 4s2.4p4.(1D<2>).5p   | 2[3]*    | 4s2.4p4.(1D<2>).5d   | 2[4]       |       |
Sr I      |             173.181     |               |           |      |     0.000000      -      7.15924       | 5s2                  | 1S       | 4d.9p                | (3/2,1/2)* |       |
Sr IV     |             173.2121    |            40 |           |      |    34.612137      -     41.770059      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<1>).5d   | 2[3]       |       |
Sr I      |             173.471     |               |           |      |     0.000000      -      7.14728       | 5s2                  | 1S       | 4d.9p                | (3/2,3/2)* |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr I      |             173.703     |               |           |      |     0.000000      -      7.13771       | 5s2                  | 1S       | 4d.6f                | (5/2,7/2)* |       |
Sr V      |             173.7818    |             2 |           |      |    34.321485      -     41.455959      | 4s2.4p3.(4S*).4d     | 3D*      | 4s2.4p3.(2D*).5p     | 3F         |       |
Sr IV     |             173.8068    |            24 |           |      |    39.153178      -     46.286627      | 4s2.4p4.(1S<0>).5p   | 2[1]*    | 4s2.4p4.(1S<0>).5d   | 2[2]       |       |
Sr IV     |             173.8663    |            20 |           |      |    33.519164      -     40.650188      | 4s2.4p4.(3P<2>).5p   | 2[1]*    | 4s2.4p4.(3P<2>).5d   | 2[2]       |       |
Sr I      |             173.982     |               |           |      |     0.000000      -      7.12625       | 5s2                  | 1S       | 4d.6f                | (5/2,5/2)* |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr IV     |             174.3408    |             8 |           |      |    34.477276      -     41.588871      | 4s2.4p4.(3P<1>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).6s   | 2[2]       |       |
Sr IV     |             174.4535    |             4 |           |      |    31.906711      -     39.013712      | 4s2.4p4.(1D).4d      | 2S       | 4s2.4p4.(1S<0>).5p   | 2[1]*      |       |
Sr V      |             174.6515    |             1 |           |      |    37.948511      -     45.047455      | 4s2.4p3.(2P*).4d     | 1P*      | 4s2.4p3.(2P*).5p     | 1P         |       |
Sr I      |             174.717     |               |           |      |     0.000000      -      7.09630       | 5s2                  | 1S       | 4d.6f                | (3/2,5/2)* |       |
Sr IV     |             174.7276    |            16 |           |      |    36.910725      -     44.006584      | 4s2.4p4.(1D<2>).5p   | 2[1]*    | 4s2.4p4.(1D<2>).6s   | 2[2]       |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr III    |             175.2691    |            24 |           |      |    22.031767      -     29.105716      | 4p5.(2P*<3/2>).4d    | 2[1/2]*  | 4p5.(2P*<1/2>).5p    | 2[3/2]     |       |
Sr IV     |             175.3262    |           30* |           |      |    34.906988      -     41.978717      | 4s2.4p4.(3P<0>).5p   | 2[1]*    | 4s2.4p4.(3P<1>).5d   | 2[2]       |       |
Sr IV     |             175.3262    |           30* |           |      |    34.239371      -     41.311035      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[3]       |       |
Sr I      |             175.622     |               |           |      |     0.000000      -      7.05972       | 5s2                  | 1S       | 4d.(2D<5/2>).8p      | 2[3/2]*    |       |
Sr III    |             175.7139    |            18 |           |      |    27.499124      -     34.555158      | 4p5.(2P*<3/2>).5p    | 2[1/2]   | 4p5.(2P*<1/2>).6s    | 2[1/2]*    |       |
          |                         |               |           |      |                                        |                      |          |                      |            |       |
Sr III    |             175.7399    |            18 |           |      |    28.205831      -     35.260819      | 4p5.(2P*<3/2>).5p    | 2[3/2]   | 4p5.(2P*<1/2>).5d    | 2[3/2]*    |       |
Sr IV     |             175.8361    |            24 |           |      |    34.239371      -     41.290528      | 4s2.4p4.(3P<2>).5p   | 2[2]*    | 4s2.4p4.(3P<2>).5d   | 2[1]       |       |
Sr IV     |             175.8726    |            24 |           |      |    36.558924      -     43.608580      | 4s2.4p4.(1D<2>).5p   | 2[2]*    | 4s2.4p4.(1D<2>).5d   | 2[3]       |       |
Sr II     |             176.281     |               |           |      |     3.039677      -    [10.07359]      | 4p6.5p               | 2P*      | 4p6.9d               | 2D         |       |
