
---------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
            630.7595  |    60 | 7.3e+07   | C    |    13.918170    -     15.883258   | 3p6.4d | 2D   | 3p6.5p | 2P*  |    |
            733.9033  |     1 | 3.4e+06   | E    |    20.530859    -     22.219790   | 3p6.6d | 2D   | 3p6.7f | 2F*  |    |
            744.9155  |    90 | 5.8e+07   | C    |    14.241132    -     15.905083   | 3p6.5s | 2S   | 3p6.5p | 2P*  |    |
            754.8148  |    70 | 5.4e+07   | D    |    14.241132    -     15.883258   | 3p6.5s | 2S   | 3p6.5p | 2P*  |    |
                      |       |           |      |                                   |        |      |        |      |    |
            786.8648  |   70* |           |      |    19.772037    -     21.347277   | 3p6.5f | 2F*  | 3p6.6g | 2G   |    |
            786.8648  |   70* |           |      |    19.772037    -     21.347277   | 3p6.5f | 2F*  | 3p6.6g | 2G   |    |
            786.8648  |   70* |           |      |    19.772037    -     21.347277   | 3p6.5f | 2F*  | 3p6.6g | 2G   |    |
            804.4799  |    1* |           |      |    21.298952    -     22.839700   | 3p6.6f | 2F*  | 3p6.8g | 2G   |    |
            804.4799  |    1* |           |      |    21.298952    -     22.839700   | 3p6.6f | 2F*  | 3p6.8g | 2G   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            804.4799  |    1* |           |      |    21.298952    -     22.839700   | 3p6.6f | 2F*  | 3p6.8g | 2G   |    |
            822.6570  |   12* |           |      |    19.846420    -     21.353124   | 3p6.5g | 2G   | 3p6.6h | 2H*  |    |
            822.6570  |   12* |           |      |    19.846420    -     21.353124   | 3p6.5g | 2G   | 3p6.6h | 2H*  |    |
            822.6570  |   12* |           |      |    19.846420    -     21.353124   | 3p6.5g | 2G   | 3p6.6h | 2H*  |    |
            853.3383  |    2* |           |      |    19.846420    -     21.298952   | 3p6.5g | 2G   | 3p6.6f | 2F*  |    |
                      |       |           |      |                                   |        |      |        |      |    |
            853.3383  |    2* |           |      |    19.846420    -     21.298952   | 3p6.5g | 2G   | 3p6.6f | 2F*  |    |
            853.3383  |    2* |           |      |    19.846420    -     21.298952   | 3p6.5g | 2G   | 3p6.6f | 2F*  |    |
            881.4293  |    35 | 8.4e+07   | D    |    18.365782    -     19.772037   | 3p6.5d | 2D   | 3p6.5f | 2F*  |    |
            882.9785  |    50 | 8.9e+07   | D    |    18.368276    -     19.772037   | 3p6.5d | 2D   | 3p6.5f | 2F*  |    |
            886.5891  |    30 | 2.0e+07   | D    |    16.970227    -     18.368276   | 3p6.4f | 2F*  | 3p6.5d | 2D   |    |
                      |       |           |      |                                   |        |      |        |      |    |
            888.1585  |    15 | 2.0e+07   | D    |    16.970196    -     18.365782   | 3p6.4f | 2F*  | 3p6.5d | 2D   |    |
            937.174   |     1 | 2.8e+07   | D    |    19.278275    -     20.600863   | 3p6.6p | 2P*  | 3p6.7s | 2S   |    |
