
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek           |         Lower level         |         Upper level         |Type|
          |            Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)          |-----------------------------|-----------------------------|    |
          |             Vac (nm)  |        |           |      |                                    | Conf.          | Term       | Conf.          | Term       |    |
Bi I      |            279.947    |        | 3.6e+06   |      |                                    |                |            |                |            |    |
Bi II     |            280.342    |     15 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            280.370    |     11 |           |      |                                    |                |            |                |            |    |
Bi II     |            280.53     |     12 |           |      |                                    |                |            |                |            |    |
Bi I      |            280.962    |   140c |           |      |                                    |                |            |                |            |    |
Bi IV     |            284.2      |    100 |           |      |                                    |                |            |                |            |    |
Bi III    |            284.74     |    30w |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi III    |            285.56     |    80w |           |      |                                    |                |            |                |            |    |
Bi I      |            289.7965   |   4000 | 1.53e+08  |      |    1.4157803    -      5.6928437   | 6p3            | 2D*        | 6p2.(3P<1>).7s | 2[1]       |    |
Bi IV     |            292.4      |    100 |           |      |                                    |                |            |                |            |    |
Bi IV     |            293.3      |    100 |           |      |                                    |                |            |                |            |    |
Bi IV     |            293.6      |    100 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi II     |            293.67     |     15 |           |      |                                    |                |            |                |            |    |
Bi I      |            293.8297   |   3200 | 1.23e+08  |      |    1.9140061    -      6.1323710   | 6p3            | 2D*        | 6p2.(3P<2>).7s | 2[2]       |    |
Bi II     |            295.04     |     20 |           |      |                                    |                |            |                |            |    |
Bi II     |            296.34     |     12 |           |      |                                    |                |            |                |            |    |
Bi I      |            298.9019   |   2800 | 5.4e+07   |      |    1.4157803    -      5.5625602   | 6p3            | 2D*        | 6p2.(3P<1>).7s | 2[1]       |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            299.3336   |    700 | 1.45e+07  |      |    1.4157803    -      5.5565799   | 6p3            | 2D*        | 6p2.(3P<0>).6d | 2[2]       |    |
Bi IV     |            301.2      |    100 |           |      |                                    |                |            |                |            |    |
Bi I      |            302.4621   |   2400 | 8.6e+07   |      |    1.9140061    -      6.0119773   | 6p3            | 2D*        | 6p2.(3P<2>).7s | 2[2]       |    |
Bi I      |            303.487    |     60 |           |      |                                    |                |            |                |            |    |
Bi IV     |            304.2      |    100 |           |      |                                    |                |            |                |            |    |
          |                       |        |           |      |                                    |                |            |                |            |    |
Bi I      |            306.7700   |  9000c | 1.67e+08  |      |    0.000000     -      4.0404243   | 6p3            | 4S*        | 6p2.(3P<0>).7s | 2[0]       |    |
