
------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |              Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |        Lower level        |        Upper level        |Type|
          |             Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |---------------------------|---------------------------|    |
          |              Vac (nm)  |       |           |      |                                     | Conf.          | Term     | Conf.          | Term     |    |
Sb III    |            279.027     |    20 |           |      |                                     |                |          |                |          |    |
Sb I      |            285.109     |   120 |           |      |     2.2892692    -      6.6366204   | 5p3            | 2P*      | 5p2.(3P).5d    | 4F       |    |
Sb I      |            287.792     | 1000r | 4.24e+07  |      |     1.05536895   -      5.3622341   | 5p3            | 2D*      | 5p2.(3P).6s    | 4P       |    |
Sb II     |            296.610     |    12 |           |      |     9.63691      -     13.81581     | 5s2.5p.5d      | 3F*      | 5s2.5p.4f      | 3G       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb II     |            298.0962    |    15 |           |      |     9.71923      -     13.87719     | 5s.5p3         | 3P*      | 5s2.5p.4f      | 3D       |    |
Sb I      |            302.983     |  500r |           |      |     2.0327654    -      6.1237198   | 5p3            | 2P*      | 5p2.(3P).6s    | 2P       |    |
Sb II     |            303.401     |    12 |           |      |                                     |                |          |                |          |    |
Sb II     |            304.0669    |   12* |           |      |     9.71923      -     13.79560     | 5s.5p3         | 3P*      | 5s2.5p.4f      | 3G       |    |
Sb II     |            304.0669    |   12* |           |      |     8.97518      -     13.05153     | 5s2.5p.5d      | 1D*      | 5s2.5p.4f      | 1F       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb I      |            323.252     |  600r | 3.07e+07  |      |     2.2892692    -      6.1237198   | 5p3            | 2P*      | 5p2.(3P).6s    | 2P       |    |
Sb II     |            324.1280    |    20 |           |      |    10.05301      -     13.87719     | 5s2.5p.5d      | 3F*      | 5s2.5p.4f      | 3D       |    |
Sb I      |            326.751     |  700r | 4.95e+07  |      |     2.0327654    -      5.8261484   | 5p3            | 2P*      | 5p2.(3P).6s    | 2P       |    |
Sb III    |            333.661     |    20 |           |      |                                     |                |          |                |          |    |
Sb I      |            338.315     |   100 |           |      |     2.0327654    -      5.6964959   | 5p3            | 2P*      | 5p2.(3P).6s    | 4P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb II     |            349.846     |    15 |           |      |     9.50857      -     13.05153     | 5s2.5p.5d      | 3F*      | 5s2.5p.4f      | 1F       |    |
Sb III    |            350.407     |    50 |           |      |                                     |                |          |                |          |    |
Sb III    |            351.906     |    15 |           |      |                                     |                |          |                |          |    |
Sb II     |            352.0474    |    12 |           |      |                                     |                |          |                |          |    |
Sb III    |            353.345     |    15 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb III    |            355.918     |    40 |           |      |                                     |                |          |                |          |    |
Sb III    |            356.625     |    40 |           |      |                                     |                |          |                |          |    |
Sb I      |            363.783     |   250 |           |      |     2.2892692    -      5.6964959   | 5p3            | 2P*      | 5p2.(3P).6s    | 4P       |    |
Sb I      |            372.279     |  200r |           |      |     2.0327654    -      5.3622341   | 5p3            | 2P*      | 5p2.(3P).6s    | 4P       |    |
Sb III    |            373.890     |    30 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb II     |            385.022     |    20 |           |      |     8.41698      -     11.63631     | 5s.5p3         | 3D*      | 5s2.5p.6p      | 1D       |    |
Sb I      |            403.35367   |   200 |           |      |     2.2892692    -      5.3622341   | 5p3            | 2P*      | 5p2.(3P).6s    | 4P       |    |
Sb II     |            413.363     |    20 |           |      |    10.94281      -     13.94137     | 5s2.5p.5d      | 3D*      | 5s2.5p.4f      | 1G       |    |
Sb II     |            414.054     |    15 |           |      |     8.24523      -     11.23873     | 5s.5p3         | 3D*      | 5s2.5p.6p      | 3P       |    |
Sb II     |            419.517     |    15 |           |      |     8.41698      -     11.37158     | 5s.5p3         | 3D*      | 5s2.5p.6p      | 3P       |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb II     |            421.907     |    20 |           |      |     8.41698      -     11.35487     | 5s.5p3         | 3D*      | 5s2.5p.6p      | 3D       |    |
Sb III    |            426.509     |    40 |           |      |                                     |                |          |                |          |    |
Sb II     |            431.432     |    20 |           |      |    10.94281      -     13.81581     | 5s2.5p.5d      | 3D*      | 5s2.5p.4f      | 3G       |    |
Sb II     |            434.483     |    12 |           |      |    10.94281      -     13.79560     | 5s2.5p.5d      | 3D*      | 5s2.5p.4f      | 3G       |    |
Sb III    |            435.216     |    50 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb II     |            441.142     |   12* |           |      |    12.98396      -     15.79375     | 5s2.5p.6d      | 3D*      | 5s.5p2.(4P).6s | 3P       |    |
Sb II     |            441.142     |   12* |           |      |    11.19865      -     14.00834     | 5s2.5p.5d      | 1P*      | 5s2.5p.4f      | 3D       |    |
Sb II     |            444.648     |    12 |           |      |    11.32721      -     14.11476     | 5s2.5p.5d      | 3P*      | 5s2.5p.7p      | 3P       |    |
Sb II     |            450.692     |    12 |           |      |     8.62133      -     11.37158     | 5s2.5p.6s      | 3P*      | 5s2.5p.6p      | 3P       |    |
Sb II     |            451.450     |    15 |           |      |                                     |                |          |                |          |    |
          |                        |       |           |      |                                     |                |          |                |          |    |
Sb III    |            459.189     |    30 |           |      |                                     |                |          |                |          |    |
Sb II     |            459.690     |    30 |           |      |                                     |                |          |                |          |    |
Sb II     |            459.909     |    20 |           |      |    11.19865      -     13.89367     | 5s2.5p.5d      | 1P*      | 5s2.5p.4f      | 1D       |    |
Sb II     |            460.477     |    15 |           |      |                                     |                |          |                |          |    |
