
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |           Lower level            |           Upper level            |Type|
          |           Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |----------------------------------|----------------------------------|    |
          |            Vac (nm)  |         |           |      |                                   | Conf.                 | Term     | Conf.                 | Term     |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc IV     |            130.0393  |       2 |           |      |    47.55130     -     57.08566    | 3s2.3p5.4p            | 1P       | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Sc V      |            130.1993  |       2 |           |      |    54.97055     -     64.49324    | 3s2.3p4.(3P).4p       | 2P*      | 3s2.3p4.(3P).4d       | 4F       |    |
Sc II     |            130.4182  |       0 |           |      |     1.768178    -     11.27486    | 3p6.3d2               | 1G       | 3p6.3d.6f             | 3H*      |    |
Sc V      |            130.9724  |       7 |           |      |    55.15361     -     64.62002    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 2F       |    |
Sc V      |            131.1839  |       7 |           |      |    55.16880     -     64.62002    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 2F       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            131.3982  |       7 |           |      |    55.15361     -     64.58953    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4P       |    |
Sc V      |            131.5303  |       8 |           |      |    57.06252     -     66.48883    | 3s2.3p4.(1D).4p       | 2F*      | 3s2.3p4.(1D).4d       | 2G       |    |
Sc IV     |            131.7742  |       7 |           |      |    46.08929     -     55.49810    | 3s2.3p5.4p            | 3S       | 3s2.3p5.4d            | 3D*      |    |
Sc V      |            131.9316  |       6 |           |      |    55.35153     -     64.74913    | 3s2.3p4.(3P).4p       | 2D*      | 3s2.3p4.(3P).4d       | 4P       |    |
Sc IV     |            131.9853  |       0 |           |      |    47.69192     -     57.08566    | 3s2.3p5.4p            | 1D       | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            132.0540  |       7 |           |      |    55.20075     -     64.58953    | 3s2.3p4.(3P).4p       | 4D*      | 3s2.3p4.(3P).4d       | 4P       |    |
Sc V      |            132.2365  |       9 |           |      |    57.12394     -     66.49986    | 3s2.3p4.(1D).4p       | 2F*      | 3s2.3p4.(1D).4d       | 2G       |    |
Sc IV     |            132.2588  |       1 |           |      |    47.71132     -     57.08566    | 3s2.3p5.4p            | 3P       | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Sc V      |            132.3033  |       2 |           |      |    54.29221     -     63.66340    | 3s.3p5.(3P*).3d       | 4D*      | 3s2.3p4.(3P).4d       | 4D       |    |
Sc V      |            132.3922  |      8* |           |      |    55.73434     -     65.09931    | 3s2.3p4.(3P).4p       | 2S*      | 3s2.3p4.(3P).4d       | 2P       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            132.3922  |      8* |           |      |    57.12394     -     66.48883    | 3s2.3p4.(1D).4p       | 2F*      | 3s2.3p4.(1D).4d       | 2G       |    |
Sc V      |            132.4987  |      8* |           |      |    55.04213     -     64.39949    | 3s2.3p4.(3P).4p       | 2P*      | 3s2.3p4.(3P).4d       | 4F       |    |
Sc V      |            132.4987  |      8* |           |      |    55.35153     -     64.70873    | 3s2.3p4.(3P).4p       | 2D*      | 3s2.3p4.(3P).4d       | 2D       |    |
Sc V      |            132.4987  |      8* |           |      |    60.88220     -     70.23809    | 3s2.3p4.(1S).4p       | 2P*      | 3s2.3p4.(1S).4d       | 2D       |    |
Sc V      |            132.5972  |       8 |           |      |    60.88756     -     70.23809    | 3s2.3p4.(1S).4p       | 2P*      | 3s2.3p4.(1S).4d       | 2D       |    |
          |                      |         |           |      |                                   |                       |          |                       |          |    |
Sc V      |            132.6315  |       9 |           |      |    60.88220     -     70.23021    | 3s2.3p4.(1S).4p       | 2P*      | 3s2.3p4.(1S).4d       | 2D       |    |
