
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level            |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|----------------------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.                 | Term    | Conf.                 | Term     |    |
           189.0380  |     7 |           |      |    65.90541    -     72.46410   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           189.1970  |     3 |           |      |    65.93890    -     72.49206   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]   |    |
           189.6304  |     5 | 4.20e+07  | B    |    52.77267    -     59.31088   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 1P       |    |
           189.7226  |     3 |           |      |    61.49766    -     68.03269   | 2s2.2p5.3p            | 1S      | 2s2.2p5.(2P*<1/2>).4s | 2[1/2]*  |    |
           190.0043  |     5 |           |      |    65.93890    -     72.46424   | 2s2.2p5.3d            | 3F*     | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]   |    |
           190.1360  |     2 |           |      |    66.23207    -     72.75288   | 2s2.2p5.3d            | 3D*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           190.1572  |    5* | 3.78e+07  | C+   |    59.31088    -     65.83101   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3P*      |    |
           190.1572  |    5* | 5.47e+07  | B    |    52.92490    -     59.44497   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           190.8500  |    10 | 5.15e+08  | B+   |    52.92490    -     59.42132   | 2s2.2p5.3s            | 3P*     | 2s2.2p5.3p            | 3P       |    |
           191.8777  |     5 | 1.98e+08  | B+   |    59.36935    -     65.83101   | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3P*      |    |
           192.1374  |     1 | 2.26e+07  | C    |    59.31088    -     65.76377   | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3P*      |    |
                     |       |           |      |                                 |                       |         |                       |          |    |
           192.2540  |     1 |           |      |    66.30388    -     72.75288   | 2s2.2p5.3d            | 1D*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
