
----------------------------------------------------------------------------------------------------------------------------------
            Observed  |   Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |   Upper level    |Type|
           Wavelength |   Int. |    s^-1   |      |         (eV)         (eV)         |------------------|------------------|    |
            Vac (nm)  |        |           |      |                                   | Conf.     | Term | Conf.     | Term |    |
            264.3015  |      1 |           |      |    21.085834    -     25.775443   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3P*  |    |
            265.9180  |     12 | 4.65e+08  | D    |    20.773957    -     25.435084   | 3s2.3p.4p | 1P   | 3s2.3p.4d | 1D*  |    |
            266.5408  |     10 | 1.40e+08  | D    |    21.473212    -     26.123375   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
            268.0549  |      8 | 6.09e+07  | D    |    21.403737    -     26.027683   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            268.4305  |     4w |           |      |    21.157971    -     25.775443   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3P*  |    |
            269.1713  |     10 | 4.52e+07  | D    |    21.422889    -     26.027683   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
            270.2816  |      8 | 1.78e+08  | D    |    21.422889    -     26.008773   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
            270.9076  |      3 | 2.28e+07  | D    |    21.048974    -     25.624199   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
            271.3334  |     3w | 1.69e+07  | D    |    21.085834    -     25.653898   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            271.8882  |      9 | 1.13e+08  | D    |    21.048974    -     25.607744   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
            272.1444  |      7 | 7.29e+07  | D    |    21.473212    -     26.027683   | 3s2.3p.4p | 3P   | 3s2.3p.5s | 3P*  |    |
            272.6852  |     10 | 7.48e+07  | D    |    21.577923    -     26.123375   | 3s2.3p.4p | 3S   | 3s2.3p.5s | 3P*  |    |
            273.1103  |     11 | 1.04e+08  | D    |    21.085834    -     25.624199   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
            274.1027  |      6 | 3.67e+07  | D    |    21.085834    -     25.607744   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            275.6878  |     12 | 1.28e+08  | D    |    21.157971    -     25.653898   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
            277.5258  |     8* | 2.20e+07  | D    |    21.157971    -     25.624199   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 3D*  |    |
            277.5258  |     8* | 1.26e+07  | D    |    18.193137    -     22.659238   | 3s2.3p.4s | 3P*  | 3s2.3p.4p | 1S   |    |
            278.5470  |     11 | 7.01e+07  | D    |    21.577923    -     26.027683   | 3s2.3p.4p | 3S   | 3s2.3p.5s | 3P*  |    |
            279.7365  |      4 | 6.93e+07  | E'   |    21.577923    -     26.008773   | 3s2.3p.4p | 3S   | 3s2.3p.5s | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
            281.8296  |      8 | 8.48e+07  | D    |    21.403737    -     25.801717   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
            282.2061  |      9 | 2.54e+08  | D    |    21.422889    -     25.814992   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
            282.5933  |     13 |           |      |    21.048974    -     25.435084   | 3s2.3p.4p | 3D   | 3s2.3p.4d | 1D*  |    |
            283.0618  |      8 | 6.27e+07  | D    |    21.422889    -     25.801717   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
            284.7696  |      9 | 6.17e+07  | D    |    21.422889    -     25.775443   | 3s2.3p.4p | 3P   | 3s2.3p.4d | 3P*  |    |
                      |        |           |      |                                   |           |      |           |      |    |
