
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                   Observed  |       Rel. |    Aki    | Acc. |                Ei           Ek               |           Lower level           |           Upper level            |Type|
          |                  Wavelength |       Int. |    s^-1   |      |               (eV)         (eV)              |---------------------------------|----------------------------------|    |
          |                   Vac (nm)  |            |           |      |                                              | Conf.                 | Term    | Conf.                  | Term    |    |
Ne IV     |                 106.3885    |       13c* |           |      |     75.55145          -      87.20520        | 2s2.2p2.(1D).3d       | 2D      | 2s2.2p2.(1D<2>).4f     | 2[3]*   |    |
Ne IV     |                 106.4496    |          9 |           |      |     75.55832          -      87.20551        | 2s2.2p2.(1D).3d       | 2D      | 2s2.2p2.(1D<2>).4f     | 2[3]*   |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne IV     |                 106.6313    |          4 |           |      |     71.87069          -      83.49820        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<0>).4f     | 2[3]*   |    |
Ne II     |                 106.6764    |         60 |           |      |     27.78324700       -      39.40568690     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).4p        | 2P*     |    |
Ne II     |                 106.8649    |        140 |           |      |     27.78324700       -      39.38520367     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).4p        | 2P*     |    |
Ne IV     |                 106.9511    |          8 |           |      |     71.95850          -      83.55099        | 2s2.2p2.(3P).3d       | 2F      | 2s2.2p2.(3P<1>).4f     | 2[4]*   |    |
Ne IV     |                 107.0270    |          3 |           |      |     71.82754          -      83.41193        | 2s2.2p2.(3P).3d       | 4P      | 2s.2p3.(5S*).3d        | 4D*     |    |
          |                             |            |           |      |                                              |                       |         |                        |         |    |
Ne III    |                 107.3750    |         10 | 1.4e+08   | D    |     49.3699491        -      60.91677        | 2s2.2p3.(4S*).3d      | 3D*     | 2s2.2p3.(4S*).7f       | 3F      |    |
Ne II     |                 107.3781    |        100 |           |      |     27.85915786       -      39.40568690     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).4p        | 2P*     |    |
Ne II     |                 107.4313    |         22 |           |      |     27.85915786       -      39.3999159      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(1D).4p        | 2D*     |    |
