
--------------------------------------------------------------------------------------------------------------------------------------------------
              Observed  |    Rel. |    Aki    | Acc. |          Ei           Ek          |     Lower level     |        Upper level         |Type|
             Wavelength |    Int. |    s^-1   |      |         (eV)         (eV)         |---------------------|----------------------------|    |
              Vac (nm)  |         |           |      |                                   | Conf.        | Term | Conf.               | Term |    |
            187.7218    |       5 |           |      |    0.5847439    -     7.1894638   | 5d4.(5D).6s  | 6D   |                     |      |    |
            187.78540   |       3 |           |      |    0.7621414    -     7.3645791   | 5d4.(5D).6s  | 6D   |                     |      |    |
            188.0202    |      25 |           |      |    0.1883108    -     6.7825038   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            188.1807    |      15 |           |      |    0.5847439    -     7.1733236   | 5d4.(5D).6s  | 6D   |                     |      |    |
            188.2187    |      15 |           |      |    0.7621414    -     7.3493929   | 5d4.(5D).6s  | 6D   |                     |      |    |
            188.6305    |      25 |           |      |    0.5847439    -     7.1576067   | 5d4.(5D).6s  | 6D   |                     |      |    |
            188.6464    |    50bl |           |      |    1.4011483    -     7.9734376   | 5d3.6s2      | 4F   |                     |      |    |
            188.6677    |      3? |           |      |    0.9199951    -     7.4916503   | 5d5          | 6S   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            189.1835    |       3 |           |      |    1.6628684    -     8.2165568   | 5d3.6s2      | 4F   |                     |      |    |
            189.1886    |      50 |           |      |    0.1883108    -     6.7417470   | 5d4.(5D).6s  | 6D   |                     |      |    |
            189.6352    |       3 |           |      |    1.6628684    -     8.2008720   | 5d3.6s2      | 4F   |                     |      |    |
            189.6468    |      25 |           |      |    1.4011483    -     7.9387712   | 5d3.6s2      | 4F   |                     |      |    |
            189.94381   |       2 |           |      |    2.5764359    -     9.1038539   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            190.0477    |      15 |           |      |    0.1883108    -     6.7121602   | 5d4.(5D).6s  | 6D   |                     |      |    |
            190.1367    |       3 |           |      |    0.000000     -     6.5207956   | 5d4.(5D).6s  | 6D   |                     |      |    |
            190.24950   |       3 |           |      |    0.7621414    -     7.2790641   | 5d4.(5D).6s  | 6D   |                     |      |    |
            190.3470    |      15 |           |      |    0.5847439    -     7.0983601   | 5d4.(5D).6s  | 6D   |                     |      |    |
            190.4500    |       5 |           |      |    0.1883108    -     6.6984083   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            190.6625    |    11bl |           |      |    0.9199951    -     7.4228282   | 5d5          | 6S   |                     |      |    |
            190.9368    |       3 |           |      |    0.5847439    -     7.0781934   | 5d4.(5D).6s  | 6D   |                     |      |    |
            191.0017    |     3bl |           |      |    0.000000     -     6.4912234   | 5d4.(5D).6s  | 6D   | 5d4.(5D).6p         | 4D*  |    |
            191.14742   |       4 |           |      |    0.3933365    -     6.8796515   | 5d4.(5D).6s  | 6D   | 5d3.(4P).6s.(5P).6p | 6P*  |    |
            191.5350    |       7 |           |      |    1.6656123    -     8.1388144   |              |      |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            191.6092    |       5 |           |      |    1.0800603    -     7.5507642   | 5d3.6s2      | 4F   |                     |      |    |
            192.3454    |      11 |           |      |    0.3933365    -     6.8392644   | 5d4.(5D).6s  | 6D   |                     |      |    |
            192.47768   |       4 |           |      |    1.0800603    -     7.5215452   | 5d3.6s2      | 4F   |                     |      |    |
            192.5990    |      25 |           |      |    0.1883108    -     6.6257417   | 5d4.(5D).6s  | 6D   |                     |      |    |
            192.86230   |       7 |           |      |    0.3933365    -     6.8219738   | 5d4.(5D).6s  | 6D   |                     |      |    |
                        |         |           |      |                                   |              |      |                     |      |    |
            192.9027    |       3 |           |      |    0.7621414    -     7.1894638   | 5d4.(5D).6s  | 6D   |                     |      |    |
            192.92873   |       3 |           |      |    1.0951187    -     7.5215452   |              |      |                     |      |    |
            192.93137   |       3 |           |      |    2.3644468    -     8.7907855   |              |      |                     |      |    |
            192.94508   |       8 |           |      |    0.5847439    -     7.0106252   | 5d4.(5D).6s  | 6D   | 5d3.(4P).6s.(5P).6p | 6P*  |    |
            193.00935   |       3 |           |      |    0.1883108    -     6.6120475   | 5d4.(5D).6s  | 6D   |                     |      |    |
