
-----------------------------------------------------------------------------------------------------------------------------------------------------------------
                   Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek              |         Lower level          |      Upper level       |Type|
                  Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)             |------------------------------|------------------------|    |
                   Air (nm)  |       |           |      |                                          | Conf.                 | Term | Conf.           | Term |    |
                415.760      |       |           |      |     2.102297085    -     [5.0835397]     | 2p6.3p                | 2P*  | 2p6.17s         | 2S   |    |
                416.057      |       | 5.76e+04  | B    |     2.104429110    -     [5.0835397]     | 2p6.3p                | 2P*  | 2p6.17s         | 2S   |    |
                416.470      |       |           |      |     2.102297085    -     [5.0784881]     | 2p6.3p                | 2P*  | 2p6.15d         | 2D   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                416.767      |       | 2.09e+04  | B    |     2.104429110    -     [5.0784881]     | 2p6.3p                | 2P*  | 2p6.15d         | 2D   |    |
                416.767      |       | 1.25e+05  | B    |     2.104429110    -     [5.0784881]     | 2p6.3p                | 2P*  | 2p6.15d         | 2D   |    |
                416.858      |       |           |      |     2.102297085    -     [5.0756997]     | 2p6.3p                | 2P*  | 2p6.16s         | 2S   |    |
                417.156      |       | 7.03e+04  | B    |     2.104429110    -     [5.0756997]     | 2p6.3p                | 2P*  | 2p6.16s         | 2S   |    |
                417.67       |    82 | 3.5e+07   | D    |    33.29148        -     36.25914        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4F*  |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                417.723      |       |           |      |     2.102297085    -     [5.0695137]     | 2p6.3p                | 2P*  | 2p6.14d         | 2D   |    |
                418.022      |       | 2.58e+04  | B    |     2.104429110    -     [5.0695137]     | 2p6.3p                | 2P*  | 2p6.14d         | 2D   |    |
                418.022      |       | 1.55e+05  | B    |     2.104429110    -     [5.0695135]     | 2p6.3p                | 2P*  | 2p6.14d         | 2D   |    |
                418.209      |       |           |      |     2.102297085    -     [5.0660745]     | 2p6.3p                | 2P*  | 2p6.15s         | 2S   |    |
                418.509      |       | 8.70e+04  | B    |     2.104429110    -     [5.0660745]     | 2p6.3p                | 2P*  | 2p6.15s         | 2S   |    |
                             |       |           |      |                                          |                       |      |                 |      |    |
                418.55       |   150 | 4.9e+07   | D    |    33.29148        -     36.25290        | 2p5.(2P*).3s.3p.(3P*) | 4P   | 2p5.3s.(3P*).3d | 4D*  |    |
                419.297      |       |           |      |     2.102297085    -     [5.0583870]     | 2p6.3p                | 2P*  | 2p6.13d         | 2D   |    |
                419.598      |       | 3.27e+04  | B    |     2.104429110    -     [5.0583870]     | 2p6.3p                | 2P*  | 2p6.13d         | 2D   |    |
