
----------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
           192.9751  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           194.4597  |   250 |           |      |                     |    |
           194.6493  |   100 |           |      |                     |    |
           195.7518  |   200 |           |      |                     |    |
           197.0495  |   150 |           |      |                     |    |
           197.7027  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           197.9956  |   500 |           |      |                     |    |
           198.9855  |   300 |           |      |                     |    |
----------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
          Wavelength |  Int. |    s^-1   |      |  (eV)         (eV)  |    |
           Air (nm)  |       |           |      |                     |    |
----------------------------------------------------------------------------
                     |       |           |      |                     |    |
           199.9698  |   250 |           |      |                     |    |
           203.5854  |   270 |           |      |                     |    |
           203.7127  |   250 |           |      |                     |    |
           204.3802  |   350 |           |      |                     |    |
           205.4980  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           207.8663  |   100 |           |      |                     |    |
           209.8398  |   110 |           |      |                     |    |
           210.4797  |   320 |           |      |                     |    |
           211.2100  |   300 |           |      |                     |    |
           211.7310  |   320 |           |      |                     |    |
                     |       |           |      |                     |    |
           212.2980  |   350 |           |      |                     |    |
           212.6044  |   350 |           |      |                     |    |
           213.4341  |   420 |           |      |                     |    |
           213.5981  |   900 |           |      |                     |    |
           214.8984  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           216.1320  |   150 |           |      |                     |    |
           217.4982  |   250 |           |      |                     |    |
           217.9410  |   700 |           |      |                     |    |
           218.9630  |   700 |           |      |                     |    |
           219.2268  |   900 |           |      |                     |    |
                     |       |           |      |                     |    |
           219.5683  |   400 |           |      |                     |    |
           220.0509  |   100 |           |      |                     |    |
           220.9806  |   200 |           |      |                     |    |
           221.0268  |   750 |           |      |                     |    |
           221.5106  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           221.8108  |   750 |           |      |                     |    |
           222.6780  |   150 |           |      |                     |    |
           222.8868  |   350 |           |      |                     |    |
           224.2618  |   900 |           |      |                     |    |
           224.7002  |  1000 |           |      |                     |    |
                     |       |           |      |                     |    |
           226.3786  |   150 |           |      |                     |    |
           227.6258  |   200 |           |      |                     |    |
           228.6645  |   100 |           |      |                     |    |
           229.4368  |   170 |           |      |                     |    |
           236.9890  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           240.3337  |   120 |           |      |                     |    |
           248.5792  |   100 |           |      |                     |    |
           248.9653  |    20 | 1.5e+06   |      |                     |    |
           250.6273  |   150 |           |      |                     |    |
           252.6593  |   120 |           |      |                     |    |
                     |       |           |      |                     |    |
           254.4805  |   300 | 1.1e+08   |      |                     |    |
           257.1756  |   100 |           |      |                     |    |
           259.0529  |   150 |           |      |                     |    |
           260.0270  |   200 |           |      |                     |    |
           266.6291  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           268.9300  |   750 | 4.1e+07   |      |                     |    |
           270.0962  |   700 | 6.7e+07   |      |                     |    |
           270.3184  |   650 | 1.2e+08   |      |                     |    |
           271.3508  |   700 | 6.8e+07   |      |                     |    |
           271.8778  |   650 |           |      |                     |    |
                     |       |           |      |                     |    |
           272.1677  |   300 |           |      |                     |    |
           273.7342  |   120 |           |      |                     |    |
           274.5271  |   270 |           |      |                     |    |
           276.9669  |   800 | 6.1e+07   |      |                     |    |
           279.1795  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           279.9528  |   170 |           |      |                     |    |
           281.0804  |   100 |           |      |                     |    |
           283.7368  |   350 |           |      |                     |    |
           285.7748  |   100 |           |      |                     |    |
           287.7100  |   600 |           |      |                     |    |
                     |       |           |      |                     |    |
           288.4196  |   270 |           |      |                     |    |
           298.6335  |   100 |           |      |                     |    |
           329.0418  |   400 |           |      |                     |    |
           330.0881  |   110 |           |      |                     |    |
           330.1229  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           331.6276  |   200 |           |      |                     |    |
           333.8648  |   150 |           |      |                     |    |
           336.5648  |   200 |           |      |                     |    |
           337.0454  |   450 |           |      |                     |    |
           337.4952  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           338.0712  |   200 |           |      |                     |    |
           338.4945  |   100 |           |      |                     |    |
           368.6555  |  1000 |           |      |                     |    |
           378.6270  |   150 |           |      |                     |    |
           379.7849  |   170 |           |      |                     |    |
                     |       |           |      |                     |    |
           381.8879  |   100 |           |      |                     |    |
           382.6921  |   140 |           |      |                     |    |
           386.4137  |   160 |           |      |                     |    |
           388.4131  |   280 |           |      |                     |    |
           389.2924  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           390.3177  |   170 |           |      |                     |    |
           392.0654  |   140 |           |      |                     |    |
           393.3268  |   120 |           |      |                     |    |
           398.7024  |   120 |           |      |                     |    |
           399.3302  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           400.3476  |   140 |           |      |                     |    |
           403.2647  |   100 |           |      |                     |    |
           404.3484  |   600 |           |      |                     |    |
           404.3751  |   500 |           |      |                     |    |
           406.8106  |   120 |           |      |                     |    |
                     |       |           |      |                     |    |
           413.1363  |   500 |           |      |                     |    |
           414.3017  |   200 |           |      |                     |    |
           415.3623  |   300 |           |      |                     |    |
           416.1140  |   500 |           |      |                     |    |
           416.4284  |   370 |           |      |                     |    |
                     |       |           |      |                     |    |
           417.1851  |   400 |           |      |                     |    |
           417.9512  |   500 |           |      |                     |    |
           421.1866  |   500 |           |      |                     |    |
           423.0449  |   320 |           |      |                     |    |
           425.5635  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           427.9962  |   300 |           |      |                     |    |
           429.2470  |   500 |           |      |                     |    |
           436.5370  |   400 |           |      |                     |    |
           444.4831  |   100 |           |      |                     |    |
           450.6002  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           451.6049  |   150 |           |      |                     |    |
           454.1032  |   150 |           |      |                     |    |
           455.5920  |   500 |           |      |                     |    |
           459.6906  |   100 |           |      |                     |    |
           464.9271  |   120 |           |      |                     |    |
                     |       |           |      |                     |    |
           466.1363  |   120 |           |      |                     |    |
           467.1702  |   320 |           |      |                     |    |
           467.3577  |   300 |           |      |                     |    |
           468.1994  |   450 |           |      |                     |    |
           475.8433  |   100 |           |      |                     |    |
                     |       |           |      |                     |    |
           481.2948  |   400 |           |      |                     |    |
           485.1262  |   120 |           |      |                     |    |
           485.4988  |   300 |           |      |                     |    |
           487.3304  |   100 |           |      |                     |    |
           490.1427  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           490.9734  |  1000 |           |      |                     |    |
           491.8376  |   500 |           |      |                     |    |
           492.6424  |   200 |           |      |                     |    |
           493.1698  |   900 |           |      |                     |    |
           494.3026  |   120 |           |      |                     |    |
                     |       |           |      |                     |    |
           495.3724  |   700 |           |      |                     |    |
           498.5506  |   500 |           |      |                     |    |
           500.6801  |   400 |           |      |                     |    |
           500.9851  |   350 |           |      |                     |    |
           501.2620  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           502.1279  |   350 |           |      |                     |    |
           503.9016  |   200 |           |      |                     |    |
           504.7348  |   300 |           |      |                     |    |
           505.1793  |   900 |           |      |                     |    |
           505.8910  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           506.5459  |   500 |           |      |                     |    |
           506.7094  |   450 |           |      |                     |    |
           507.2302  |   350 |           |      |                     |    |
           508.8277  |   450 |           |      |                     |    |
           509.3816  |   420 |           |      |                     |    |
                     |       |           |      |                     |    |
           510.0067  |   350 |           |      |                     |    |
           512.4476  |   250 |           |      |                     |    |
           515.8093  |   100 |           |      |                     |    |
           518.3367  |   100 |           |      |                     |    |
           526.9991  |   100 |           |      |                     |    |
                     |       |           |      |                     |    |
           527.6525  |   100 |           |      |                     |    |
           536.8383  |   100 |           |      |                     |    |
           580.5989  |   150 |           |      |                     |    |
           583.3515  |   100 |           |      |                     |    |
           589.7971  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           593.7577  |   120 |           |      |                     |    |
           594.1196  |   400 |           |      |                     |    |
           599.3260  |   100 |           |      |                     |    |
           600.0120  |   650 |           |      |                     |    |
           602.3264  |   100 |           |      |                     |    |
                     |       |           |      |                     |    |
           607.2218  |   250 |           |      |                     |    |
           608.0343  |   150 |           |      |                     |    |
           609.9990  |   150 |           |      |                     |    |
           610.7412  |   160 |           |      |                     |    |
           611.4493  |   300 |           |      |                     |    |
                     |       |           |      |                     |    |
           615.0384  |   600 |           |      |                     |    |
           615.4222  |   750 |           |      |                     |    |
           617.2037  |   500 |           |      |                     |    |
           618.6884  |   550 |           |      |                     |    |
           618.8676  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           619.8092  |   300 |           |      |                     |    |
           620.4261  |   470 |           |      |                     |    |
           620.8457  |   450 |           |      |                     |    |
           621.6939  |   750 |           |      |                     |    |
           621.9844  |   700 |           |      |                     |    |
                     |       |           |      |                     |    |
           626.1848  |   500 |           |      |                     |    |
           627.3349  |  1000 |           |      |                     |    |
           628.8696  |   350 |           |      |                     |    |
           630.1009  |   900 |           |      |                     |    |
           630.5972  |   550 |           |      |                     |    |
                     |       |           |      |                     |    |
           631.2492  |   400 |           |      |                     |    |
           632.6466  |   120 |           |      |                     |    |
           637.3268  |   400 |           |      |                     |    |
           637.7840  |   750 |           |      |                     |    |
           640.3384  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           642.3884  |   850 |           |      |                     |    |
           644.2965  |   200 |           |      |                     |    |
           644.8559  |   750 |           |      |                     |    |
           646.6246  |   170 |           |      |                     |    |
           647.0168  |   950 |           |      |                     |    |
                     |       |           |      |                     |    |
           648.1437  |   750 |           |      |                     |    |
           648.4421  |   400 |           |      |                     |    |
           651.7317  |   220 |           |      |                     |    |
           653.0083  |   400 |           |      |                     |    |
           655.1286  |   120 |           |      |                     |    |
                     |       |           |      |                     |    |
           657.7080  |   200 |           |      |                     |    |
           662.4292  |   750 |           |      |                     |    |
           664.1396  |   800 |           |      |                     |    |
           666.0962  |   450 |           |      |                     |    |
           677.0362  |   100 |           |      |                     |    |
                     |       |           |      |                     |    |
           680.6216  |   300 |           |      |                     |    |
           680.9647  |   400 |           |      |                     |    |
           682.3202  |   320 |           |      |                     |    |
           684.4157  |   250 |           |      |                     |    |
           686.8791  |   320 |           |      |                     |    |
                     |       |           |      |                     |    |
           687.2231  |   270 |           |      |                     |    |
           687.9404  |   270 |           |      |                     |    |
           693.7553  |   220 |           |      |                     |    |
           695.2871  |   150 |           |      |                     |    |
           697.7572  |   150 |           |      |                     |    |
                     |       |           |      |                     |    |
           702.2860  |   200 |           |      |                     |    |
           719.4896  |   300 |           |      |                     |    |
           732.6008  |   400 |           |      |                     |    |
           733.1694  |   300 |           |      |                     |    |
           738.2277  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           740.4354  |  1000 |           |      |                     |    |
           743.4156  |   270 |           |      |                     |    |
           756.2015  |   500 |           |      |                     |    |
           765.2333  |   700 |           |      |                     |    |
           766.4648  |  1000 |           |      |                     |    |
                     |       |           |      |                     |    |
           768.1788  |   150 |           |      |                     |    |
           774.4097  |   450 |           |      |                     |    |
           777.8738  |   800 |           |      |                     |    |
           780.5184  |   750 |           |      |                     |    |
           780.7659  |  1500 |           |      |                     |    |
                     |       |           |      |                     |    |
           782.5654  |  1000 |           |      |                     |    |
           786.0577  |   350 |           |      |                     |    |
           789.0567  |   300 |           |      |                     |    |
           790.2553  |   700 |           |      |                     |    |
           794.4438  |   400 |           |      |                     |    |
                     |       |           |      |                     |    |
           797.2033  |   400 |           |      |                     |    |
           798.8163  |  1200 |           |      |                     |    |
           827.7560  |   500 |           |      |                     |    |
           828.3160  |   800 |           |      |                     |    |
           850.3396  |   250 |           |      |                     |    |
                     |       |           |      |                     |    |
           851.1061  |   750 |           |      |                     |    |
           860.9134  |   200 |           |      |                     |    |
           981.3213  |   500 |           |      |                     |    |
           982.7978  |   250 |           |      |                     |    |
           983.0798  |   200 |           |      |                     |    |
                     |       |           |      |                     |    |
           986.1280  |   600 |           |      |                     |    |
           986.4137  |   600 |           |      |                     |    |
           988.3969  |   200 |           |      |                     |    |
           991.6419  |   550 |           |      |                     |    |
           991.7954  |   500 |           |      |                     |    |
                     |       |           |      |                     |    |
           992.5594  |   550 |           |      |                     |    |
           993.8998  |   450 |           |      |                     |    |
           996.0354  |   500 |           |      |                     |    |
          1000.6588  |   450 |           |      |                     |    |
          1002.2969  |   550 |           |      |                     |    |
                     |       |           |      |                     |    |
          1003.8093  |   550 |           |      |                     |    |
          1005.4938  |   650 |           |      |                     |    |
          1008.0354  |   450 |           |      |                     |    |
