
------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |   Lower level    |   Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |------------------|------------------|    |
           Vac (nm)  |       |           |      |                                 | Conf.     | Term | Conf.     | Term |    |
           711.318   |   250 | 2.47e+06  | B    |    8.647157    -    10.389698   | 2s2.2p.3p | 3D   | 2s2.2p.4d | 3F*  |    |
           711.519   |   250 | 4.43e+06  | B    |    8.640394    -    10.382444   | 2s2.2p.3p | 3D   | 2s2.2p.5s | 3P*  |    |
           711.699   |   200 | 3.26e+06  | B    |    8.647157    -    10.388764   | 2s2.2p.3p | 3D   | 2s2.2p.5s | 3P*  |    |
                     |       |           |      |                                 |           |      |           |      |    |
           786.089   |   200 | 1.53e+06  | B    |    8.850659    -    10.427455   | 2s2.2p.3p | 3P   | 2s2.2p.4d | 3P*  |    |
           805.862   |   200 | 1.09e+06  | B    |    8.850659    -    10.388764   | 2s2.2p.3p | 3P   | 2s2.2p.5s | 3P*  |    |
           833.515   |   520 | 3.51e+07  | B+   |    7.684766    -     9.171844   | 2s2.2p.3s | 1P*  | 2s2.2p.3p | 1S   |    |
           906.143   |   250 | 7.31e+06  | B    |    7.482772    -     8.850659   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
           906.247   |   200 | 9.48e+06  | B    |    7.480392    -     8.848120   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           907.828   |   200 | 7.07e+06  | B    |    7.482772    -     8.848120   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
           908.851   |   250 | 3.00e+07  | B    |    7.482772    -     8.846583   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
           909.483   |   450 | 2.28e+07  | B    |    7.487795    -     8.850659   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
           911.180   |   300 | 1.35e+07  | B    |    7.487795    -     8.848120   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3P   |    |
           940.573   |   800 | 2.91e+07  | B+   |    7.684766    -     9.002582   | 2s2.2p.3s | 1P*  | 2s2.2p.3p | 1D   |    |
                     |       |           |      |                                 |           |      |           |      |    |
           960.303   |   150 | 3.06e+06  | B    |    7.480392    -     8.771132   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3S   |    |
           962.080   |   250 | 8.62e+06  | B    |    7.482772    -     8.771132   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3S   |    |
           965.844   |   300 | 1.25e+07  | B    |    7.487795    -     8.771132   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3S   |    |
          1068.308   |   200 | 1.40e+07  | B    |    7.482772    -     8.643020   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3D   |    |
          1069.125   |   300 | 1.84e+07  | B    |    7.487795    -     8.647157   | 2s2.2p.3s | 3P*  | 2s2.2p.3p | 3D   |    |
                     |       |           |      |                                 |           |      |           |      |    |
          1161.929   |    12 | 4.39e+06  | B    |    8.640394    -     9.707155   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3D*  |    |
          1162.883   |    23 | 5.42e+06  | B    |    8.643020    -     9.708908   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3D*  |    |
          1165.885   |    13 | 8.62e+06  | B    |    8.771132    -     9.834275   | 2s2.2p.3p | 3S   | 2s2.2p.3d | 3P*  |    |
          1165.968   |    47 | 7.48e+06  | B    |    8.647157    -     9.710225   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3D*  |    |
          1166.963   |    24 | 9.13e+06  | B    |    8.771132    -     9.833292   | 2s2.2p.3p | 3S   | 2s2.2p.3d | 3P*  |    |
                     |       |           |      |                                 |           |      |           |      |    |
          1174.822   |    85 | 2.29e+07  | B    |    8.640394    -     9.695449   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3F*  |    |
          1175.332   |   142 | 2.63e+07  | B    |    8.647157    -     9.701756   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3F*  |    |
          1175.476   |   114 | 2.40e+07  | B    |    8.643020    -     9.697487   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3F*  |    |
          1177.754   |    11 | 2.90e+06  | B    |    8.643020    -     9.695449   | 2s2.2p.3p | 3D   | 2s2.2p.3d | 3F*  |    |
          1189.291   |    17 | 8.31e+06  | B    |    8.643020    -     9.685241   | 2s2.2p.3p | 3D   | 2s2.2p.4s | 3P*  |    |
                     |       |           |      |                                 |           |      |           |      |    |
          1189.575   |    30 | 9.24e+06  | B    |    8.647157    -     9.689128   | 2s2.2p.3p | 3D   | 2s2.2p.4s | 3P*  |    |
