
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |           Lower level           |           Upper level            |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |---------------------------------|----------------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.                 | Term    | Conf.                 | Term     |    |
Ca III    |            122.5699   |   460 | 7.2e+07   | C    |    34.544601     -     44.659994    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]*  |    |
Ca III    |            122.8317   |   250 | 3.9e+07   | C    |    34.683561     -     44.777396    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            123.0975   |   600 | 1.30e+08  | B    |    34.948942     -     45.020985    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).5d | 2[5/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            123.4400   |   160 | 1.4e+07   | C    |    34.948942     -     44.993054    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).5d | 2[5/2]*  |    |
Ca III    |            123.6114   |   100 |           |      |    34.544601     -     44.574871    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            123.9863   |   210 |           |      |    34.856860     -     44.856747    | 3s2.3p5.4p            | 1P      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            123.9976   |   600 | 1.08e+08  | C    |    34.683561     -     44.682500    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]*  |    |
Ca III    |            124.3008   |   480 | 9.7e+07   | C    |    35.034391     -     45.008899    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<1/2>).5d | 2[3/2]*  |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            125.3464   |   390 | 4.5e+07   | C    |    34.683561     -     44.574871    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            125.4413   |   170 | 2.9e+07   | C    |    34.972860     -     44.856747    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            125.9209   |   220 | 1.5e+07   | C    |    34.683561     -     44.529770    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<3/2>).5d | 2[1/2]*  |    |
Ca III    |            126.1381   |   220 | 4.9e+07   | C    |    34.972860     -     44.802099    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            126.2653   |  1100 | 3.2e+07   | C    |    25.215065     -     35.034391    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            126.9333   |    34 |           |      |    35.034391     -     44.802099    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            127.0333   |   800 | 1.9e+07   | C    |    25.274420     -     35.034391    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            127.2544   |   180 | 1.5e+07   | C    |    35.034391     -     44.777396    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca III    |            127.3775   |   180 |           |      |    34.948942     -     44.682500    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).5d | 2[5/2]*  |    |
Ca III    |            127.8392   |  1500 | 1.8e+08   | C    |    25.274420     -     34.972860    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            128.1553   |  1100 | 1.8e+07   | C    |    25.274420     -     34.948942    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            128.5908   |   700 | 5.1e+06   | D+   |    25.215065     -     34.856860    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 1P       |    |
Ca III    |            128.6523   |  2000 | 9.0e+07   | C    |    25.397249     -     35.034391    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            128.8029   |   190 |           |      |    34.948942     -     44.574871    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).5d | 2[3/2]*  |    |
Ca III    |            129.3871   |   900 | 1.6e+07   | C    |    25.274420     -     34.856860    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 1P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            129.8035   |  2100 | 9.9e+07   | C    |    25.397249     -     34.948942    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            130.9418   |   130 |           |      |    35.034391     -     44.502999    | 3s2.3p5.4p            | 3P      | 3s2.3p5.(2P*<3/2>).5d | 2[1/2]*  |    |
Ca III    |            131.0669   |  1000 | 1.7e+07   | C    |    25.397249     -     34.856860    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 1P       |    |
Ca III    |            131.7699   |  1700 | 2.7e+07   | C    |    25.274420     -     34.683561    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 1D       |    |
Ca III    |            132.8945   |  1400 | 1.8e+07   | C    |    25.215065     -     34.544601    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            133.5129   |  1800 | 5.8e+07   | C    |    25.397249     -     34.683561    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 1D       |    |
Ca III    |            133.7466   |   350 |           |      |    25.274420     -     34.544601    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
Ca II     |            134.189    |    24 |           |      |                                     |                       |         |                       |          |    |
Ca II     |            134.254    |    12 |           |      |                                     |                       |         |                       |          |    |
Ca III    |            135.5415   |  1100 | 6.8e+06   | C    |    25.397249     -     34.544601    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            136.0010   |  1500 | 1.3e+07   | C    |    25.274420     -     34.390842    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            136.2222   |   390 | 3.6e+07   | C    |    36.071254     -     45.172878    | 3s2.3p5.4p            | 1S      | 3s2.3p5.(2P*<1/2>).6s | 2[1/2]*  |    |
Ca III    |            137.8584   |   500 |           |      |    25.397249     -     34.390842    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            138.5426   |  2200 | 1.01e+07  | C    |    25.397249     -     34.346399    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            139.7687   |  2300 | 2.41e+08  | B    |    34.635436     -     43.506058    | 3s2.3p5.3d            | 1P*     | 3s2.3p5.(2P*<1/2>).4f | 2[5/2]   |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            142.0067   |   490 |           |      |    36.071254     -     44.802099    | 3s2.3p5.4p            | 1S      | 3s2.3p5.(2P*<3/2>).6s | 2[3/2]*  |    |
Ca II     |            143.250    |    12 | 1.01e+08  | C    |     1.692408     -     10.347483    | 3p6.3d                | 2D      | 3p6.6f                | 2F*      |    |
Ca II     |            143.375    |   20* | 1.07e+08  | C    |     1.699932     -     10.347483    | 3p6.3d                | 2D      | 3p6.6f                | 2F*      |    |
Ca II     |            143.375    |   20* | 7.2e+06   | C    |     1.699932     -     10.347483    | 3p6.3d                | 2D      | 3p6.6f                | 2F*      |    |
Ca III    |            145.3157   |  4900 | 7.5e+07   | C    |    25.215065     -     33.747096    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3S       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            145.9787   |  3800 | 4.4e+07   | C    |    26.455673     -     34.948942    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            146.1875   |  2900 | 5.4e+08   | B    |    34.635436     -     43.116522    | 3s2.3p5.3d            | 1P*     | 3s2.3p5.(2P*<3/2>).4f | 2[5/2]   |    |
Ca III    |            146.3335   |  9000 | 1.99e+08  | B    |    25.274420     -     33.747096    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3S       |    |
Ca III    |            146.5477   |   800 | 1.6e+06   | D+   |    26.574035     -     35.034391    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3P       |    |
Ca III    |            148.0425   |  1800 | 5.8e+06   | C    |    26.574035     -     34.948942    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            148.0527   |  1800 | 1.30e+08  | B    |    34.635436     -     43.009653    | 3s2.3p5.3d            | 1P*     | 3s2.3p5.(2P*<3/2>).4f | 2[3/2]   |    |
Ca III    |            148.4869   | 11000 | 2.6e+08   | B    |    25.397249     -     33.747096    | 3s2.3p5.3d            | 3P*     | 3s2.3p5.4p            | 3S       |    |
Ca III    |            149.6884   |  4200 | 7.0e+07   | C    |    26.574035     -     34.856860    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 1P       |    |
Ca III    |            150.6876   |  3200 | 2.5e+07   | C    |    26.455673     -     34.683561    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 1D       |    |
Ca III    |            152.8866   |  1900 | 3.3e+06   | C    |    26.574035     -     34.683561    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 1D       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            154.5294   | 22000 | 3.9e+08   | B    |    26.32308      -     34.346399    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
Ca II     |            155.318    |    20 | 1.59e+08  | C    |     1.692408     -      9.675031    | 3p6.3d                | 2D      | 3p6.5f                | 2F*      |    |
Ca II     |            155.464    |   32* | 1.13e+07  | C    |     1.699932     -      9.675031    | 3p6.3d                | 2D      | 3p6.5f                | 2F*      |    |
Ca II     |            155.464    |   32* | 1.69e+08  | C    |     1.699932     -      9.675031    | 3p6.3d                | 2D      | 3p6.5f                | 2F*      |    |
Ca III    |            155.5527   | 10000 | 3.4e+08   | B    |    26.574035     -     34.544601    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            156.2473   | 18000 | 3.0e+08   | B    |    26.455673     -     34.390842    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            157.1268   |  6000 | 3.7e+07   | C    |    26.455673     -     34.346399    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            158.6125   |  6000 | 4.2e+07   | C    |    26.574035     -     34.390842    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
Ca III    |            159.5193   |  1900 | 1.3e+06   | C    |    26.574035     -     34.346399    | 3s2.3p5.3d            | 3F*     | 3s2.3p5.4p            | 3D       |    |
Ca II     |            164.280    |     4 | 1.4e+05   | D    |     1.692408     -      9.239519    | 3p6.3d                | 2D      | 3p6.6p                | 2P*      |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca II     |            164.377    |    20 | 1.4e+06   | D    |     1.692408     -      9.234953    | 3p6.3d                | 2D      | 3p6.6p                | 2P*      |    |
Ca II     |            164.444    |    36 | 1.3e+06   | D    |     1.699932     -      9.239519    | 3p6.3d                | 2D      | 3p6.6p                | 2P*      |    |
Ca II     |            164.986    |    60 |           |      |                                     |                       |         |                       |          |    |
Ca II     |            165.199    |    32 |           |      |                                     |                       |         |                       |          |    |
Ca II     |            167.386    |    12 | 2.24e+07  | C    |     3.123349     -     10.530430    | 3p6.4p                | 2P*     | 3p6.7d                | 2D       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca II     |            168.005    |    20 | 2.65e+07  | C    |     3.150984     -     10.530772    | 3p6.4p                | 2P*     | 3p6.7d                | 2D       |    |
Ca II     |            168.013    |     2 | 4.41e+06  | C    |     3.150984     -     10.530430    | 3p6.4p                | 2P*     | 3p6.7d                | 2D       |    |
Ca III    |            168.4392   |   130 |           |      |    34.390842     -     41.751567    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |    |
Ca III    |            168.8770   |  1700 | 3.8e+07   | C    |    33.747096     -     41.088758    | 3s2.3p5.4p            | 3S      | 3s2.3p5.(2P*<1/2>).5s | 2[1/2]*  |    |
Ca II     |            169.178    |     8 | 9.0e+06   | C    |     3.123349     -     10.451978    | 3p6.4p                | 2P*     | 3p6.8s                | 2S       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca II     |            169.818    |    16 | 1.79e+07  | C    |     3.150984     -     10.451978    | 3p6.4p                | 2P*     | 3p6.8s                | 2S       |    |
Ca III    |            169.8939   |  1700 | 7.8e+07   | C    |    33.747096     -     41.044826    | 3s2.3p5.4p            | 3S      | 3s2.3p5.(2P*<1/2>).5s | 2[1/2]*  |    |
Ca III    |            172.0334   |   800 |           |      |    34.544601     -     41.751567    | 3s2.3p5.4p            | 3D      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |    |
Ca III    |            175.4153   |   300 |           |      |    34.683561     -     41.751567    | 3s2.3p5.4p            | 1D      | 3s2.3p5.(2P*<1/2>).4d | 2[3/2]*  |    |
Ca III    |            176.2259   |  1800 | 1.5e+07   | D+   |    27.998882     -     35.034391    | 3s2.3p5.3d            | 1D*     | 3s2.3p5.4p            | 3P       |    |
          |                       |       |           |      |                                     |                       |         |                       |          |    |
Ca III    |            177.3241   |  1000 | 6.5e+07   | C    |    33.747096     -     40.739030    | 3s2.3p5.4p            | 3S      | 3s2.3p5.(2P*<3/2>).5s | 2[3/2]*  |    |
Ca III    |            178.3929   |  1700 | 2.1e+07   | C    |    27.998882     -     34.948942    | 3s2.3p5.3d            | 1D*     | 3s2.3p5.4p            | 3P       |    |
