
-----------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |        Ei           Ek         |  Lower level   |       Upper level       |Type|
          Wavelength |   Int. |    s^-1   |      |       (eV)         (eV)        |----------------|-------------------------|    |
           Air (nm)  |        |           |      |                                | Conf.   | Term | Conf.          | Term   |    |
           316.818   |     bl | 6.0e+05   |      |                                |         |      |                |        |    |
           317.0289  |    320 | 8.5e+06   |      |                                |         |      |                |        |    |
           317.3586  |    270 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           317.6294  |    200 |           |      |                                |         |      |                |        |    |
           318.0947  |    600 |           |      |                                |         |      |                |        |    |
           318.4552  |    240 |           |      |                                |         |      |                |        |    |
           319.8670  |    200 |           |      |                                |         |      |                |        |    |
           320.549   |     8w | 5.6e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           322.3826  |    300 |           |      |                                |         |      |                |        |    |
           322.9236  |    230 |           |      |                                |         |      |                |        |    |
           324.2048  |    200 |           |      |                                |         |      |                |        |    |
           324.2834  |    200 |           |      |                                |         |      |                |        |    |
           326.0182  |     70 | 5.8e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           331.1162  |   1100 |           |      |   0.696920    -     4.440304   | 5d3.6s2 | a 4F |                | 358*   |    |
           331.7928  |    210 |           |      |                                |         |      |                |        |    |
           331.8840  |    680 |           |      |                                |         |      |                |        |    |
           333.7799  |     70 | 1.3e+06   |      |                                |         |      |                |        |    |
           335.847   |    230 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           337.1539  |    640 |           |      |                                |         |      |                |        |    |
           338.384   |      8 | 5.3e+05   |      |                                |         |      |                |        |    |
           338.5053  |    360 |           |      |                                |         |      |                |        |    |
           339.8327  |    230 |           |      |                                |         |      |                |        |    |
           340.6935  |    450 | 6.8e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           341.9748  |     75 | 1.91e+06  |      |                                |         |      |                |        |    |
           346.3771  |    230 | 2.62e+06  |      |                                |         |      |                |        |    |
           348.0516  |    490 |           |      |                                |         |      |                |        |    |
           348.4621  |     45 | 8.5e+05   |      |                                |         |      |                |        |    |
           348.8847  |    110 | 7.3e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           349.7848  |    380 | 4.9e+06   |      |                                |         |      |                |        |    |
           350.3868  |    240 |           |      |                                |         |      |                |        |    |
           350.4976  |    130 | 2.72e+06  |      |                                |         |      |                |        |    |
           351.1043  |    490 |           |      |                                |         |      |                |        |    |
           351.3612  |    200 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           355.3415  |     55 | 3.3e+05   |      |                                |         |      |                |        |    |
           360.7406  |    750 | 4.6e+06   |      |                                |         |      |                |        |    |
           362.5238  |     55 | 1.0e+06   |      |                                |         |      |                |        |    |
           362.6617  |    980 | 7.1e+06   |      |                                |         |      |                |        |    |
           364.2057  |    500 | 5.5e+06   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           365.7495  |     60 | 4.3e+05   |      |                                |         |      |                |        |    |
           368.6185  |    100 |           |      |                                |         |      |                |        |    |
           368.9729  |    100 |           |      |                                |         |      |                |        |    |
           373.1017  |    130 | 5.3e+05   |      |                                |         |      |                |        |    |
           373.6759  |    140 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           374.6365  |    130 |           |      |                                |         |      |                |        |    |
           375.4517  |    110 | 6.5e+05   |      |                                |         |      |                |        |    |
           377.7102  |    110 |           |      |                                |         |      |                |        |    |
           378.4254  |    190 | 4.3e+06   |      |                                |         |      |                |        |    |
           379.2015  |    110 | 9.0e+05   |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           382.6849  |     85 | 5.2e+05   |      |                                |         |      |                |        |    |
           383.6603  |     65 | 4.0e+05   |      |                                |         |      |                |        |    |
           384.8046  |    100 | 1.30e+06  |      |                                |         |      |                |        |    |
           385.8608  |    50d | 2.5e+05   |      |                                |         |      |                |        |    |
           388.5202  |    100 |           |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           391.8512  |    210 | 2.5e+06   |      |                                |         |      |                |        |    |
           392.2779  |    140 | 3.98e+06  |      |                                |         |      |                |        |    |
           392.2915  |    140 | 3.98e+06  |      |                                |         |      |                |        |    |
           397.0098  |    210 |           |      |                                |         |      |                |        |    |
           399.6171  |    210 | 3.35e+06  |      |                                |         |      |                |        |    |
                     |        |           |      |                                |         |      |                |        |    |
           399.9283  |    100 | 1.8e+06   |      |                                |         |      |                |        |    |
           400.3704  |     65 | 3.1e+05   |      |                                |         |      |                |        |    |
           400.6835  |    190 | 7.6e+05   |      |                                |         |      |                |        |    |
