
----------------------------------------------------------------------------
          Observed  |   Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
           383.645  |    250 |           |      |                     |    |
           384.590  |    210 |           |      |                     |    |
           385.895  |    290 |           |      |                     |    |
           386.338  |    350 |           |      |                     |    |
           386.792  |    270 |           |      |                     |    |
                    |        |           |      |                     |    |
           387.756  |    530 |           |      |                     |    |
           387.882  |    870 |           |      |                     |    |
           388.314  |    670 |           |      |                     |    |
           388.544  |   1100 |           |      |                     |    |
           388.568  |    670 |           |      |                     |    |
                    |        |           |      |                     |    |
           388.607  |    210 |           |      |                     |    |
           389.130  |    580 |           |      |                     |    |
           390.897  |    210 |           |      |                     |    |
           391.470  |    670 |           |      |                     |    |
           392.020  |    530 |           |      |                     |    |
                    |        |           |      |                     |    |
           393.744  |    670 |           |      |                     |    |
           394.367  |    520 |           |      |                     |    |
           396.569  |    250 |           |      |                     |    |
           396.609  |  910bl |           |      |                     |    |
           397.185  |    210 |           |      |                     |    |
                    |        |           |      |                     |    |
           403.252  |   1100 |           |      |                     |    |
           403.953  |    250 |           |      |                     |    |
           405.894  | 16000c |           |      |                     |    |
           405.951  |    210 |           |      |                     |    |
           406.079  |    350 |           |      |                     |    |
                    |        |           |      |                     |    |
           406.826  |    210 |           |      |                     |    |
           407.973  |  12000 |           |      |                     |    |
           408.486  |    270 |           |      |                     |    |
           410.040  |    440 |           |      |                     |    |
           410.092  |   6700 |           |      |                     |    |
                    |        |           |      |                     |    |
           411.690  |    310 |           |      |                     |    |
           412.381  |   5300 |           |      |                     |    |
           412.943  |    670 |           |      |                     |    |
           412.993  |    770 |           |      |                     |    |
           413.710  |   2300 |           |      |                     |    |
                    |        |           |      |                     |    |
           413.944  |    440 |           |      |                     |    |
           413.971  |   2700 |           |      |                     |    |
           414.321  |    350 |           |      |                     |    |
           415.012  |    870 |           |      |                     |    |
           415.258  |   4400 |           |      |                     |    |
                    |        |           |      |                     |    |
           416.347  |    870 |           |      |                     |    |
           416.366  |   4400 |           |      |                     |    |
           416.466  |   4000 |           |      |                     |    |
           416.813  |   3500 |           |      |                     |    |
           418.444  |    310 |           |      |                     |    |
                    |        |           |      |                     |    |
           419.088  |   1200 |           |      |                     |    |
           419.207  |    870 |           |      |                     |    |
           419.509  |    870 |           |      |                     |    |
           419.566  |   1300 |           |      |                     |    |
           419.851  |    310 |           |      |                     |    |
                    |        |           |      |                     |    |
           420.152  |    350 |           |      |                     |    |
           420.531  |    870 |           |      |                     |    |
           421.473  |    350 |           |      |                     |    |
           421.794  |    420 |           |      |                     |    |
           422.915  |    420 |           |      |                     |    |
                    |        |           |      |                     |    |
           425.544  |    250 |           |      |                     |    |
           426.205  |    770 |           |      |                     |    |
           426.602  |    420 |           |      |                     |    |
           427.069  |    290 |           |      |                     |    |
           428.699  |    400 |           |      |                     |    |
                    |        |           |      |                     |    |
           429.960  |    580 |           |      |                     |    |
           430.099  |    580 |           |      |                     |    |
           430.956  |    120 |           |      |                     |    |
           431.127  |    390 |           |      |                     |    |
           431.245  |    120 |           |      |                     |    |
                    |        |           |      |                     |    |
           432.633  |    350 |           |      |                     |    |
           432.738  |    120 |           |      |                     |    |
           433.137  |    390 |           |      |                     |    |
           434.282  |    140 |           |      |                     |    |
           434.865  |    140 |           |      |                     |    |
                    |        |           |      |                     |    |
           434.903  |    110 |           |      |                     |    |
           435.157  |    290 |           |      |                     |    |
           436.843  |    210 |           |      |                     |    |
           437.796  |    140 |           |      |                     |    |
           438.836  |    130 |           |      |                     |    |
                    |        |           |      |                     |    |
           439.269  |    160 |           |      |                     |    |
           441.021  |    330 |           |      |                     |    |
           441.944  |    190 |           |      |                     |    |
           443.722  |   230c |           |      |                     |    |
           444.718  |    290 |           |      |                     |    |
                    |        |           |      |                     |    |
           445.680  |    140 |           |      |                     |    |
           445.742  |    140 |           |      |                     |    |
           446.971  |    140 |           |      |                     |    |
           447.129  |    140 |           |      |                     |    |
           447.253  |    140 |           |      |                     |    |
                    |        |           |      |                     |    |
           450.304  |    150 |           |      |                     |    |
           452.341  |    530 |           |      |                     |    |
           454.682  |    480 |           |      |                     |    |
           456.453  |    370 |           |      |                     |    |
           457.308  |    720 |           |      |                     |    |
                    |        |           |      |                     |    |
           458.162  |    480 |           |      |                     |    |
           460.677  |   1200 |           |      |                     |    |
           461.617  |    170 |           |      |                     |    |
           463.011  |    450 |           |      |                     |    |
           464.895  |    450 |           |      |                     |    |
                    |        |           |      |                     |    |
           464.927  |    110 |           |      |                     |    |
           466.383  |    450 |           |      |                     |    |
           466.624  |    340 |           |      |                     |    |
           466.722  |    240 |           |      |                     |    |
           467.209  |    580 |           |      |                     |    |
                    |        |           |      |                     |    |
           467.537  |    530 |           |      |                     |    |
           467.848  |    110 |           |      |                     |    |
           468.514  |    320 |           |      |                     |    |
           470.614  |   130c |           |      |                     |    |
           470.829  |    260 |           |      |                     |    |
                    |        |           |      |                     |    |
           471.350  |    150 |           |      |                     |    |
           473.389  |   110c |           |      |                     |    |
           474.970  |   220c |           |      |                     |    |
           481.638  |    110 |           |      |                     |    |
           484.837  |   110c |           |      |                     |    |
                    |        |           |      |                     |    |
           496.778  |   130c |           |      |                     |    |
           497.314  |    110 |           |      |                     |    |
           498.897  |    190 |           |      |                     |    |
           500.095  |     85 |           |      |                     |    |
           500.225  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           501.327  |     40 |           |      |                     |    |
           501.775  |    230 |           |      |                     |    |
           501.951  |     40 |           |      |                     |    |
           502.636  |    150 |           |      |                     |    |
           503.013  |     40 |           |      |                     |    |
                    |        |           |      |                     |    |
           503.904  |    210 |           |      |                     |    |
           504.796  |     40 |           |      |                     |    |
           505.801  |    170 |           |      |                     |    |
           505.935  |     65 |           |      |                     |    |
           506.525  |    130 |           |      |                     |    |
                    |        |           |      |                     |    |
           507.740  |     40 |           |      |                     |    |
           507.896  |    750 |           |      |                     |    |
           509.441  |    40c |           |      |                     |    |
           509.530  |    420 |           |      |                     |    |
           510.016  |    170 |           |      |                     |    |
                    |        |           |      |                     |    |
           512.030  |    170 |           |      |                     |    |
           512.180  |     85 |           |      |                     |    |
           512.766  |     85 |           |      |                     |    |
           513.334  |     40 |           |      |                     |    |
           513.475  |    210 |           |      |                     |    |
                    |        |           |      |                     |    |
           514.058  |     75 |           |      |                     |    |
           514.754  |     75 |           |      |                     |    |
           515.064  |     40 |           |      |                     |    |
           515.263  |     75 |           |      |                     |    |
           516.033  |    250 |           |      |                     |    |
                    |        |           |      |                     |    |
           516.438  |    250 |           |      |                     |    |
           518.031  |    230 |           |      |                     |    |
           518.698  |    110 |           |      |                     |    |
           518.920  |    190 |           |      |                     |    |
           519.308  |    170 |           |      |                     |    |
                    |        |           |      |                     |    |
           519.584  |    150 |           |      |                     |    |
           520.322  |     65 |           |      |                     |    |
           520.513  |     35 |           |      |                     |    |
           521.910  |    85c |           |      |                     |    |
           522.516  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           523.281  |    150 |           |      |                     |    |
           523.743  |    85c |           |      |                     |    |
           524.039  |     29 |           |      |                     |    |
           525.162  |  150bl |           |      |                     |    |
           525.181  |        |           |      |                     |    |
                    |        |           |      |                     |    |
           525.303  |     75 |           |      |                     |    |
           525.393  |     85 |           |      |                     |    |
           526.992  |     50 |           |      |                     |    |
           527.153  |    270 |           |      |                     |    |
           527.248  |     25 |           |      |                     |    |
                    |        |           |      |                     |    |
           527.620  |   130c |           |      |                     |    |
           527.943  |    29c |           |      |                     |    |
           528.526  |     50 |           |      |                     |    |
           529.634  |     35 |           |      |                     |    |
           531.555  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           531.701  |     17 |           |      |                     |    |
           531.860  |    250 |           |      |                     |    |
           531.949  |     50 |           |      |                     |    |
           533.487  |     75 |           |      |                     |    |
           533.681  |     25 |           |      |                     |    |
                    |        |           |      |                     |    |
           534.080  |     50 |           |      |                     |    |
           534.358  |     25 |           |      |                     |    |
           534.417  |    460 |           |      |                     |    |
           535.074  |    340 |           |      |                     |    |
           535.328  |     40 |           |      |                     |    |
                    |        |           |      |                     |    |
           535.531  |     25 |           |      |                     |    |
           535.570  |     40 |           |      |                     |    |
           535.919  |     29 |           |      |                     |    |
           536.201  |     17 |           |      |                     |    |
           537.527  |     40 |           |      |                     |    |
                    |        |           |      |                     |    |
           538.134  |     40 |           |      |                     |    |
           538.830  |     17 |           |      |                     |    |
           539.586  |     21 |           |      |                     |    |
           539.633  |     29 |           |      |                     |    |
           541.124  |     29 |           |      |                     |    |
                    |        |           |      |                     |    |
           541.630  |     21 |           |      |                     |    |
           542.244  |     65 |           |      |                     |    |
           543.126  |     21 |           |      |                     |    |
           543.727  |    110 |           |      |                     |    |
           544.831  |     19 |           |      |                     |    |
                    |        |           |      |                     |    |
           545.619  |     19 |           |      |                     |    |
           545.804  |     40 |           |      |                     |    |
           546.810  |    19w |           |      |                     |    |
           548.100  |     40 |           |      |                     |    |
           548.309  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           548.349  |     19 |           |      |                     |    |
           549.106  |     13 |           |      |                     |    |
           549.953  |     17 |           |      |                     |    |
           550.458  |     40 |           |      |                     |    |
           550.912  |     17 |           |      |                     |    |
                    |        |           |      |                     |    |
           551.282  |    35c |           |      |                     |    |
           551.739  |     17 |           |      |                     |    |
           552.357  |     50 |           |      |                     |    |
           554.147  |     25 |           |      |                     |    |
           555.135  |     85 |           |      |                     |    |
                    |        |           |      |                     |    |
           556.300  |     29 |           |      |                     |    |
           557.144  |    17c |           |      |                     |    |
           557.616  |    35c |           |      |                     |    |
           557.829  |     35 |           |      |                     |    |
           558.697  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           559.095  |    17c |           |      |                     |    |
           559.489  |     13 |           |      |                     |    |
           559.959  |    17c |           |      |                     |    |
           560.352  |     40 |           |      |                     |    |
           560.393  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           562.826  |     25 |           |      |                     |    |
           562.917  |     65 |           |      |                     |    |
           563.542  |    35c |           |      |                     |    |
           564.211  |    170 |           |      |                     |    |
           564.530  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           565.414  |     17 |           |      |                     |    |
           566.471  |    130 |           |      |                     |    |
           566.563  |    170 |           |      |                     |    |
           566.686  |     17 |           |      |                     |    |
           567.102  |  65c,w |           |      |                     |    |
                    |        |           |      |                     |    |
           567.191  |     85 |           |      |                     |    |
           567.747  |     25 |           |      |                     |    |
           569.309  |     25 |           |      |                     |    |
           569.790  |   35bl |           |      |                     |    |
           569.803  |        |           |      |                     |    |
                    |        |           |      |                     |    |
           570.616  |     40 |           |      |                     |    |
           570.648  |     85 |           |      |                     |    |
           570.933  |     29 |           |      |                     |    |
           571.559  |     17 |           |      |                     |    |
           571.635  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           572.566  |     25 |           |      |                     |    |
           572.919  |    130 |           |      |                     |    |
           573.736  |     21 |           |      |                     |    |
           573.820  |     13 |           |      |                     |    |
           575.144  |     85 |           |      |                     |    |
                    |        |           |      |                     |    |
           576.034  |    110 |           |      |                     |    |
           576.499  |     65 |           |      |                     |    |
           577.108  |     29 |           |      |                     |    |
           577.607  |    50c |           |      |                     |    |
           578.034  |     17 |           |      |                     |    |
                    |        |           |      |                     |    |
           578.754  |     85 |           |      |                     |    |
           578.979  |     17 |           |      |                     |    |
           579.424  |     50 |           |      |                     |    |
           580.403  |     50 |           |      |                     |    |
           581.533  |    29w |           |      |                     |    |
                    |        |           |      |                     |    |
           581.943  |    110 |           |      |                     |    |
           582.062  |     35 |           |      |                     |    |
           583.490  |     75 |           |      |                     |    |
           583.815  |     25 |           |      |                     |    |
           583.864  |  130bl |           |      |                     |    |
                    |        |           |      |                     |    |
           584.247  |     50 |           |      |                     |    |
           584.609  |     17 |           |      |                     |    |
           586.647  |     65 |           |      |                     |    |
           587.470  |     35 |           |      |                     |    |
           587.779  |     17 |           |      |                     |    |
                    |        |           |      |                     |    |
           589.344  |     40 |           |      |                     |    |
           590.062  | 190c,w |           |      |                     |    |
           590.380  |    40c |           |      |                     |    |
           592.741  |     29 |           |      |                     |    |
           593.416  |    40c |           |      |                     |    |
                    |        |           |      |                     |    |
           595.770  |     40 |           |      |                     |    |
           598.322  |    150 |           |      |                     |    |
           598.608  |     65 |           |      |                     |    |
           599.793  |  85c,w |           |      |                     |    |
           602.975  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           603.184  |     50 |           |      |                     |    |
           604.550  |     50 |           |      |                     |    |
           604.872  |     25 |           |      |                     |    |
           605.665  |     29 |           |      |                     |    |
           610.771  |     29 |           |      |                     |    |
                    |        |           |      |                     |    |
           614.251  |     40 |           |      |                     |    |
           614.813  |     50 |           |      |                     |    |
           616.432  |     50 |           |      |                     |    |
           621.306  |     29 |           |      |                     |    |
           622.196  |     75 |           |      |                     |    |
                    |        |           |      |                     |    |
           625.176  |    40c |           |      |                     |    |
           626.077  |     21 |           |      |                     |    |
           643.046  |    85c |           |      |                     |    |
           643.322  |    50c |           |      |                     |    |
           649.784  |     17 |           |      |                     |    |
                    |        |           |      |                     |    |
           654.461  |     65 |           |      |                     |    |
           657.473  |     15 |           |      |                     |    |
           659.100  |  19c,w |           |      |                     |    |
           660.616  |     19 |           |      |                     |    |
           660.728  |     19 |           |      |                     |    |
                    |        |           |      |                     |    |
           661.415  |     35 |           |      |                     |    |
           662.698  |     19 |           |      |                     |    |
           666.084  | 210c,w |           |      |                     |    |
           667.733  | 150c,w |           |      |                     |    |
           670.120  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           672.362  |   130c |           |      |                     |    |
           673.988  |     75 |           |      |                     |    |
           679.531  |     25 |           |      |                     |    |
           682.811  |     85 |           |      |                     |    |
           684.935  |    25c |           |      |                     |    |
                    |        |           |      |                     |    |
           687.092  |     19 |           |      |                     |    |
           687.636  |     40 |           |      |                     |    |
           690.289  |    25c |           |      |                     |    |
           690.807  |     35 |           |      |                     |    |
           691.832  |     40 |           |      |                     |    |
                    |        |           |      |                     |    |
           694.607  |     17 |           |      |                     |    |
           697.249  |     17 |           |      |                     |    |
           698.609  |     25 |           |      |                     |    |
           699.032  |     85 |           |      |                     |    |
           699.611  |    17c |           |      |                     |    |
                    |        |           |      |                     |    |
           702.348  |     21 |           |      |                     |    |
           703.804  |     17 |           |      |                     |    |
           704.681  |   190c |           |      |                     |    |
           706.641  |      8 |           |      |                     |    |
           707.523  |      8 |           |      |                     |    |
                    |        |           |      |                     |    |
           709.894  |    40c |           |      |                     |    |
           710.201  |  17c,w |           |      |                     |    |
           711.931  |     19 |           |      |                     |    |
           712.295  |     15 |           |      |                     |    |
           712.617  |     35 |           |      |                     |    |
                    |        |           |      |                     |    |
           713.006  |     17 |           |      |                     |    |
           715.943  |    130 |           |      |                     |    |
           719.137  |     17 |           |      |                     |    |
           720.894  |    19c |           |      |                     |    |
           725.235  |     50 |           |      |                     |    |
                    |        |           |      |                     |    |
           727.481  |     15 |           |      |                     |    |
           731.703  |     13 |           |      |                     |    |
           732.392  |    17c |           |      |                     |    |
           732.838  |  29c,w |           |      |                     |    |
           735.316  |    65c |           |      |                     |    |
                    |        |           |      |                     |    |
           737.250  | 190c,w |           |      |                     |    |
           741.983  |     13 |           |      |                     |    |
           743.602  |     15 |           |      |                     |    |
           747.820  |     19 |           |      |                     |    |
           751.593  |     65 |           |      |                     |    |
                    |        |           |      |                     |    |
           751.977  |    29c |           |      |                     |    |
           757.458  |   170c |           |      |                     |    |
           758.321  |    17c |           |      |                     |    |
           763.981  |     13 |           |      |                     |    |
           764.771  |     13 |           |      |                     |    |
                    |        |           |      |                     |    |
           770.333  |     25 |           |      |                     |    |
           772.668  |    75c |           |      |                     |    |
           775.731  |     25 |           |      |                     |    |
           778.711  |      6 |           |      |                     |    |
           787.341  |  13c,w |           |      |                     |    |
                    |        |           |      |                     |    |
           788.531  |     35 |           |      |                     |    |
           793.889  |     25 |           |      |                     |    |
           795.476  |      8 |           |      |                     |    |
           813.520  |     40 |           |      |                     |    |
           824.000  |  13c,w |           |      |                     |    |
                    |        |           |      |                     |    |
           832.093  |  29c,w |           |      |                     |    |
           834.608  |     29 |           |      |                     |    |
           835.004  |     10 |           |      |                     |    |
           843.977  |     17 |           |      |                     |    |
           847.598  |    17w |           |      |                     |    |
                    |        |           |      |                     |    |
           852.699  |     25 |           |      |                     |    |
           854.725  |    13c |           |      |                     |    |
           856.054  |    17c |           |      |                     |    |
           857.587  |     17 |           |      |                     |    |
           869.755  |    21c |           |      |                     |    |
                    |        |           |      |                     |    |
           874.096  |     21 |           |      |                     |    |
           876.797  |     21 |           |      |                     |    |
           881.556  |  29c,w |           |      |                     |    |
           890.578  |     35 |           |      |                     |    |
