
-----------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |      Lower level       |      Upper level       |Type|
          |            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |------------------------|------------------------|    |
          |             Vac (nm)  |       |           |      |                                     | Conf.           | Term | Conf.           | Term |    |
C III     |             569.592   |   450 | 4.27e+07  | B    |     32.103387    -      34.279504   | 1s2.2s.3p       | 1P*  | 1s2.2s.3d       | 1D   |    |
C IV      |             580.133   |   250 | 3.17e+07  | A    |     37.54849     -      39.68507    | 1s2.3s          | 2S   | 1s2.3p          | 2P*  |    |
C IV      |             581.198   |   200 | 3.16e+07  | A    |     37.54849     -      39.68115    | 1s2.3s          | 2S   | 1s2.3p          | 2P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C III     |             582.642   |   150 | 7.32e+07  | B    |     40.197224    -      42.324601   | 1s2.2s.4d       | 1D   | 1s2.2p.(2P*).3d | 1F*  |    |
C II      |             588.977   |   570 | 3.15e+07  | B    |     18.045986    -      20.150478   | 2s2.3d          | 2D   | 2s2.4p          | 2P*  |    |
C II      |             589.159   |   350 | 3.49e+07  | B    |     18.045809    -      20.149649   | 2s2.3d          | 2D   | 2s2.4p          | 2P*  |    |
C I       |             600.113   |   200 | 3.22e+05  | D    |      8.643020    -      10.708465   | 2s2.2p.3p       | 3D   | 2s2.2p.6s       | 3P*  |    |
C I       |             600.603   |   250 | 3.14e+04  | D    |      8.647157    -      10.710918   | 2s2.2p.3p       | 3D   | 2s2.2p.5d       | 3D*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             600.718   |   110 | 5.34e+05  | D    |      8.640394    -      10.703757   | 2s2.2p.3p       | 3D   | 2s2.2p.6s       | 3P*  |    |
C I       |             601.068   |   150 | 2.13e+06  | D    |      8.640394    -      10.702556   | 2s2.2p.3p       | 3D   | 2s2.2p.6s       | 3P*  |    |
C I       |             601.322   |   300 | 4.35e+05  | D    |      8.647157    -      10.708449   | 2s2.2p.3p       | 3D   | 2s2.2p.5d       | 3F*  |    |
C I       |             601.484   |   250 | 1.60e+06  | D    |      8.643020    -      10.703757   | 2s2.2p.3p       | 3D   | 2s2.2p.6s       | 3P*  |    |
C II      |             657.805   |   800 | 3.67e+07  | A    |     14.448826    -      16.333122   | 2s2.3s          | 2S   | 2s2.3p          | 2P*  |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C II      |             658.288   |   570 | 3.66e+07  | A    |     14.448826    -      16.331740   | 2s2.3s          | 2S   | 2s2.3p          | 2P*  |    |
C I       |             658.761   |   200 | 5.09e+06  | B    |      8.537097    -      10.418658   | 2s2.2p.3p       | 1P   | 2s2.2p.4d       | 1P*  |    |
C III     |             674.438   |   150 | 1.99e+07  | B    |     38.226470    -      40.064293   | 1s2.2p.(2P*).3s | 3P*  | 1s2.2p.(2P*).3p | 3D   |    |
C II      |             678.390   |   250 | 3.65e+07  | B    |     20.709788    -      22.536906   | 2s.2p.(3P*).3s  | 4P*  | 2s.2p.(3P*).3p  | 4D   |    |
C III     |             703.725   |  150w | 7.46e+07  | B    |     38.435883    -      40.197224   | 1s2.2p.(2P*).3s | 1P*  | 1s2.2s.4d       | 1D   |    |
          |                       |       |           |      |                                     |                 |      |                 |      |    |
C I       |             711.318   |   250 | 2.47e+06  | B    |      8.647157    -      10.389698   | 2s2.2p.3p       | 3D   | 2s2.2p.4d       | 3F*  |    |
C I       |             711.519   |   250 | 4.43e+06  | B    |      8.640394    -      10.382444   | 2s2.2p.3p       | 3D   | 2s2.2p.5s       | 3P*  |    |
