
---------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |   Lower level    |    Upper level    |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |------------------|-------------------|    |
           Air (nm)  |       |           |      |                                   | Conf.     | Term | Conf.     | Term  |    |
           424.046   |    15 |           |      |                                   |           |      |           |       |    |
           428.301   |    24 | 4.34e+07  | C+   |    1.8858074    -     4.7797838   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
           428.936   |    22 | 6.0e+07   | C+   |    1.8793401    -     4.7690282   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
           429.899   |    22 | 4.66e+07  | C+   |    1.8858074    -     4.7690282   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
           430.253   |    25 | 1.36e+08  | C+   |    1.8989348    -     4.7797838   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
                     |       |           |      |                                   |           |      |           |       |    |
           430.774   |    23 | 1.99e+08  | C+   |    1.8858074    -     4.7631681   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
           431.865   |    22 | 7.4e+07   | C+   |    1.8989348    -     4.7690282   | 3p6.4s.4p | 3P*  | 3p6.4p2   | 3P    |    |
           435.508   |    20 | 1.9e+07   | D    |    2.7090092    -     5.5550966   | 3p6.3d.4s | 1D   | 3p6.4s.5f | 1F*   |    |
           442.544   |    25 | 4.98e+07  | C    |    1.8793401    -     4.6801797   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
           443.496   |    26 | 6.7e+07   | C    |    1.8858074    -     4.6806348   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
                     |       |           |      |                                   |           |      |           |       |    |
           443.569   |    25 | 3.42e+07  | C    |    1.8858074    -     4.6801797   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
           445.478   |    30 | 8.7e+07   | C    |    1.8989348    -     4.6813268   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
           445.589   |    28 | 2.0e+07   | C    |    1.8989348    -     4.6806348   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
           445.661   |    20 | 2.45e+06  | C+   |    1.8989348    -     4.6801797   | 3p6.4s.4p | 3P*  | 3p6.4s.4d | 3D    |    |
           452.694   |    23 | 4.1e+07   | D    |    2.7090092    -     5.4470567   | 3p6.3d.4s | 1D   | 3p6.4s.np | w 1P* |    |
                     |       |           |      |                                   |           |      |           |       |    |
           457.855   |    22 | 1.76e+07  | C    |    2.5212632    -     5.2284400   | 3p6.3d.4s | 3D   | 3p6.4s.4f | 3F*   |    |
           458.140   |    23 | 2.09e+07  | C    |    2.5229866    -     5.2284826   | 3p6.3d.4s | 3D   | 3p6.4s.4f | 3F*   |    |
           458.147   |    23 | 3.5e+06   | D    |    2.5229866    -     5.2284400   | 3p6.3d.4s | 3D   | 3p6.4s.4f | 3F*   |    |
           458.587   |    24 | 2.29e+07  | C    |    2.5256820    -     5.2285406   | 3p6.3d.4s | 3D   | 3p6.4s.4f | 3F*   |    |
           458.596   |    24 | 2.5e+06   | D    |    2.5256820    -     5.2284826   | 3p6.3d.4s | 3D   | 3p6.4s.4f | 3F*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
           468.527   |    20 | 8.0e+06   | D    |    2.9325118    -     5.5780278   | 3p6.4s.4p | 1P*  | 3p6.4s.6d | 1D    |    |
           487.813   |    25 | 1.88e+07  | C    |    2.7090092    -     5.2499355   | 3p6.3d.4s | 1D   | 3p6.4s.4f | 1F*   |    |
           504.162   |    23 | 3.3e+07   | D    |    2.7090092    -     5.1675382   | 3p6.3d.4s | 1D   | 3p6.4s.6p | 1P*   |    |
           518.885   |    25 | 4.0e+07   | D    |    2.9325118    -     5.3212842   | 3p6.4s.4p | 1P*  | 3p6.4s.5d | 1D    |    |
           526.171   |    22 | 1.5e+07   | D    |    2.5212632    -     4.8769582   | 3p6.3d.4s | 3D   | 3p6.3d.4p | 3P*   |    |
                     |       |           |      |                                   |           |      |           |       |    |
