
---------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |               Observed  |   Rel. |    Aki    | Acc. |             Ei           Ek            |       Lower level       |        Upper level        |Type|
          |              Wavelength |   Int. |    s^-1   |      |            (eV)         (eV)           |-------------------------|---------------------------|    |
          |               Vac (nm)  |        |           |      |                                        | Conf.            | Term | Conf.              | Term |    |
Cl IV     |               272.403   |    500 | 1.1e+08   | D    |    26.65983        -     31.21002      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
Cl IV     |               275.123   |    500 | 7.8e+07   | D    |    26.70487        -     31.21002      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
Cl IV     |               277.064   |    400 | 3.0e+08   | D    |    26.70487        -     31.17848      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
Cl IV     |               278.247   |    700 | 2.3e+08   | D    |    26.83862        -     31.29320      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl IV     |               283.54    |    400 | 1.2e+08   | D    |    26.83862        -     31.21002      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3P   |    |
Cl II     |               291.205   |    410 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               296.556   |    600 | 2.7e+08   | D    |    23.357324       -     27.53698?     | 3s2.3p2.(1D).4s  | 2D   | 3s2.3p2.(1D).4p    | 2P*  |    |
Cl II     |               299.665   |    950 |           |      |                                        |                  |      |                    |      |    |
Cl II     |               300.606   |    500 |           |      |                                        |                  |      |                    |      |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl II     |               305.796   |    950 |           |      |                                        |                  |      |                    |      |    |
Cl IV     |               306.313   |    500 | 1.7e+08   | D    |    26.70487        -     30.75133      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3D   |    |
Cl II     |               307.132   |   1300 |           |      |                                        |                  |      |                    |      |    |
Cl IV     |               307.668   |    600 | 2.3e+08   | D    |    26.83862        -     30.86725      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3D   |    |
Cl II     |               309.219   |   1400 |           |      |                                        |                  |      |                    |      |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               310.446   |    600 | 4.4e+07   | D    |    21.540428       -     25.533064     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4S*  |    |
Cl II     |               312.372   |   1200 |           |      |                                        |                  |      |                    |      |    |
Cl III    |               313.934   |    800 | 8.6e+07   | D    |    21.584783       -     25.533064     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4S*  |    |
Cl IV     |               316.787   |    200 | 5.2e+07   | D    |    26.83862        -     30.75133      | 3s2.3p(2P*)4s    | 3P*  | 3s2.3p(2P*)4p      | 3D   |    |
Cl III    |               319.145   |    900 | 1.2e+08   | D    |    21.649098       -     25.533064     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4S*  |    |
          |                         |        |           |      |                                        |                  |      |                    |      |    |
Cl III    |               328.980   |    700 | 9.3e+07   | D    |    21.540428       -     25.308154     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
Cl II     |               331.543   |   1900 | 1.1e+08   | D    |    16.335676       -     20.074208     | 3s2.3p3.(4S*).4p | 3P   | 3s2.3p3.(4S*).4d   | 3D*  |    |
Cl III    |               332.057   |    700 | 1.9e+08   | D    |    22.202494       -     25.93536?     | 3s2.3p2.(3P).4s  | 2P   | 3s2.3p2.(3P).4p    | 2P*  |    |
Cl III    |               332.906   |    800 | 2.9e+07   | E    |    21.584783       -     25.308154     | 3s2.3p2.(3P).4s  | 4P   | 3s2.3p2.(3P).4p    | 4P*  |    |
