
--------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |         Lower level         |          Upper level          |Type|
          Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |-----------------------------|-------------------------------|    |
           Air (nm)  |       |           |      |                                   | Conf.                | Term | Conf.                | Term   |    |
           493.583   |    16 | 2.4e+07   | D    |    3.9409816    -     6.4522022   | 3d8.(3F).4s.4p.(3P*) | 3G*  | 3d8.4s.(4F).5s       | 3F     |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           498.016   |    45 | 1.9e+07   | D    |    3.6060128    -     6.0948745   | 3d8.(3F).4s.4p.(3P*) | 5F*  | 3d9.(2D<5/2>).4d     | 2[9/2] |    |
           498.413   |    45 |           |      |                                   |                      |      |                      |        |    |
           500.034   |   16w | 1.4e+07   | D    |    3.6353110    -     6.1141334   | 3d9.(2D).4p          | 3F*  | 3d9.(2D<5/2>).4d     | 2[7/2] |    |
           501.246   |    18 | 1.1e+07   | D    |    3.6987930    -     6.1716317   | 3d8.(3F).4s.4p.(3P*) | 5F*  | 3d8.4s.(4F).5s       | 5F     |    |
           501.759   |    50 | 2.0e+07   | D    |    3.5387699    -     6.0090787   | 3d8.(3F).4s.4p.(3P*) | 5F*  | 3d8.4s.(4F).5s       | 5F     |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           503.537   |   100 | 5.7e+07   | D    |    3.6353110    -     6.0968942   | 3d9.(2D).4p          | 3F*  | 3d9.(2D<5/2>).4d     | 2[9/2] |    |
           504.885   |    16 | 1.6e+07   | D    |    3.8473560    -     6.3023646   | 3d9.(2D).4p          | 1F*  | 3d9.(2D<3/2>).4d     | 2[5/2] |    |
           508.052   |   100 | 3.2e+07   | D    |    3.6551766    -     6.0948745   | 3d9.(2D).4p          | 3F*  | 3d9.(2D<5/2>).4d     | 2[9/2] |    |
           508.111   |    65 | 5.7e+07   | D    |    3.8473560    -     6.2867763   | 3d9.(2D).4p          | 1F*  | 3d9.(2D<3/2>).4d     | 2[7/2] |    |
           508.408   |   26w | 3.1e+07   | D    |    3.6784769    -     6.1164617   | 3d9.(2D).4p          | *    | 3d9.(2D<5/2>).4d     | 2[7/2] |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           509.932   |    18 |           |      |                                   |                      |      |                      |        |    |
           509.995   |   26w | 2.9e+07   | D    |    3.6784769    -     6.1088921   | 3d9.(2D).4p          | *    | 3d9.(2D<5/2>).4d     | 2[5/2] |    |
           511.540   |    21 | 2.2e+07   | D    |    3.8339302    -     6.2570025   | 3d8.(3F).4s.4p.(3P*) | 3G*  | 3d8.4s.(4F).5s       | 3F     |    |
           512.938   |   18w | 1.2e+07   | D    |    3.6784769    -     6.0949427   | 3d9.(2D).4p          | *    | 3d9.(2D<5/2>).4d     | 2[3/2] |    |
           513.708   |    23 | 8.6e+05   | C+   |    1.6764333    -     4.0892789   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 1P*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           514.277   |   23w |           |      |                                   |                      |      |                      |        |    |
           514.648   |   40w |           |      |                                   |                      |      |                      |        |    |
           515.576   |   40w | 2.9e+07   | D    |    3.8982657    -     6.3023646   | 3d9.(2D).4p          | 1D*  | 3d9.(2D<3/2>).4d     | 2[5/2] |    |
           516.866   |    16 |           |      |                                   |                      |      |                      |        |    |
           517.656   |    13 | 1.8e+07   | D    |    3.8982657    -     6.2927065   | 3d9.(2D).4p          | 1D*  | 3d9.(2D<3/2>).4d     | 2[3/2] |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           543.587   |     8 | 1.9e+05   | D+   |    1.9858928    -     4.2661169   | 3d8.(3P).4s2         | 3P   | 3d8.(3F).4s.4p.(3P*) | 3D*    |    |
           547.691   |   180 | 9.5e+06   | C+   |    1.8261433    -     4.0892789   | 3d10                 | 1S   | 3d9.(2D).4p          | 1P*    |    |
           551.000   |     6 |           |      |                                   |                      |      |                      |        |    |
           557.873   |     6 | 9.8e+04   | D+   |    1.6764333    -     3.8982657   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 1D*    |    |
           558.786   |     9 | 2.2e+05   | C+   |    1.9353739    -     4.1535724   | 3d8.(3P).4s2         | 3P   | 3d8.(3F).4s.4p.(3P*) | 3D*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           559.228   |    13 | 1.1e+05   | C+   |    1.9507674    -     4.1672191   | 3d8.(3P).4s2         | 3P   | 3d8.(3F).4s.4p.(3P*) | 3D*    |    |
           561.479   |     9 |           |      |                                   |                      |      |                      |        |    |
           562.533   |    5w | 8.4e+06   | D    |    4.0892789    -     6.2927065   | 3d9.(2D).4p          | 1P*  | 3d9.(2D<3/2>).4d     | 2[3/2] |    |
           564.970   |     4 |           |      |                                   |                      |      |                      |        |    |
           566.402   |     5 | 1.1e+07   | D    |    4.5379195    -     6.7263046   | 3d8.(3F).4s.4p.(3P*) | 1D*  | 3d8.4s.(2F).5s       | 1F     |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           568.220   |    12 | 7.8e+06   | D    |    4.1054060    -     6.2867763   | 3d8.(3F).4s.4p.(3P*) | 3F*  | 3d9.(2D<3/2>).4d     | 2[7/2] |    |
           569.500   |     8 | 1.7e+07   | D    |    4.0892789    -     6.2657523   | 3d9.(2D).4p          | 1P*  | 3d9.(2D<3/2>).4d     | 2[1/2] |    |
           570.956   |    23 | 2.0e+05   | D+   |    1.6764333    -     3.8473560   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 1F*    |    |
           571.190   |    10 | 1.6e+05   | C+   |    1.9353739    -     4.1054060   | 3d8.(3P).4s2         | 3P   | 3d8.(3F).4s.4p.(3P*) | 3F*    |    |
           571.509   |    10 |           |      |                                   |                      |      |                      |        |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           575.468   |    16 | 3.1e+05   | C+   |    1.9353739    -     4.0892789   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 1P*    |    |
           576.085   |     8 | 3.5e+06   | D    |    4.1054060    -     6.2570025   | 3d8.(3F).4s.4p.(3P*) | 3F*  | 3d8.4s.(4F).5s       | 3F     |    |
           585.776   |    10 |           |      |                                   |                      |      |                      |        |    |
           589.288   |    10 | 2.9e+05   | C+   |    1.9858928    -     4.0892789   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 1P*    |    |
           610.812   |    10 | 1.3e+05   | D+   |    1.6764333    -     3.7056987   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 3D*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           617.681   |    10 | 4.7e+06   | D    |    4.0881774    -     6.0948745   | 3d8.(3F).4s.4p.(3P*) | 3F*  | 3d9.(2D<5/2>).4d     | 2[9/2] |    |
           619.118   |    10 |           |      |                                   |                      |      |                      |        |    |
           625.636   |    13 | 1.9e+05   | D    |    1.6764333    -     3.6576173   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 3P*    |    |
           631.466   |    10 | 5.7e+05   | D    |    1.9353739    -     3.8982657   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 1D*    |    |
           664.364   |    16 | 1.5e+05   | D    |    1.6764333    -     3.5421296   | 3d8.(1D).4s2         | 1D   | 3d9.(2D).4p          | 3P*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           676.777   |    22 | 3.3e+05   | D    |    1.8261433    -     3.6576173   | 3d10                 | 1S   | 3d9.(2D).4p          | 3P*    |    |
           677.232   |     9 | 3.0e+06   | D    |    3.6576173    -     5.4878626   | 3d9.(2D).4p          | 3P*  | 3d9.(2D<3/2>).5s     | 2[3/2] |    |
           691.456   |    10 | 7.5e+05   | D    |    1.9507674    -     3.7433619   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
           711.090   |     5 | 2.0e+04   | D    |    1.9353739    -     3.6784769   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | *      |    |
           712.220   |    26 | 2.1e+07   | D    |    3.5421296    -     5.2824637   | 3d9.(2D).4p          | 3P*  | 3d9.(2D<5/2>).5s     | 2[5/2] |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           718.200   |     6 |           |      |                                   |                      |      |                      |        |    |
           719.702   |     5 | 9.0e+04   | E    |    1.9353739    -     3.6576173   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
           726.193   |     5 | 8.4e+04   | E    |    1.9507674    -     3.6576173   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
           729.145   |     5 | 3.0e+04   | E    |    1.9353739    -     3.6353110   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3F*    |    |
           738.524   |     4 | 1.9e+05   | D    |    2.7403389    -     4.4186878   | 3d8.(1G).4s2         | 1G   | 3d8.(3F).4s.4p.(3P*) | 1F*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           739.360   |    16 | 5.6e-03   | E    |    0.000000     -     1.6764333   | 3d8.(3F).4s2         | 3F   | 3d8.(1D).4s2         | 1D     | E2 |
           740.935   |    16 |           |      |                                   |                      |      |                      |        |    |
           741.451   |     5 | 1.1e+05   | E    |    1.9858928    -     3.6576173   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
           742.228   |    23 | 1.8e+07   | D    |    3.6353110    -     5.3052849   | 3d9.(2D).4p          | 3F*  | 3d9.(2D<5/2>).5s     | 2[5/2] |    |
           752.276   |    13 |           |      |                                   |                      |      |                      |        |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           752.512   |     9 |           |      |                                   |                      |      |                      |        |    |
           755.560   |    19 |           |      |                                   |                      |      |                      |        |    |
           757.405   |     8 |           |      |                                   |                      |      |                      |        |    |
           761.700   |    23 |           |      |                                   |                      |      |                      |        |    |
           761.921   |     9 |           |      |                                   |                      |      |                      |        |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           771.432   |    16 | 1.4e+05   | D    |    1.9353739    -     3.5421296   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
           771.558   |    5w |           |      |                                   |                      |      |                      |        |    |
           772.761   |    19 | 1.1e+07   | D    |    3.6784769    -     5.2824637   | 3d9.(2D).4p          | *    | 3d9.(2D<5/2>).5s     | 2[5/2] |    |
           774.889   |    19 |           |      |                                   |                      |      |                      |        |    |
           778.894   |    10 | 8.4e+04   | D    |    1.9507674    -     3.5421296   | 3d8.(3P).4s2         | 3P   | 3d9.(2D).4p          | 3P*    |    |
                     |       |           |      |                                   |                      |      |                      |        |    |
           779.759   |    13 |           |      |                                   |                      |      |                      |        |    |
           791.744   |     2 |           |      |                                   |                      |      |                      |        |    |
           880.942   |     2 |           |      |                                   |                      |      |                      |        |    |
           886.255   |     9 |           |      |                                   |                      |      |                      |        |    |
