
----------------------------------------------------------------------------
          Observed  |   Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
           308.912  |    100 | 1.53e+07  |      |                     |    |
           308.971  |    100 | 2.34e+07  |      |                     |    |
           309.466  |    560 | 1.63e+08  |      |                     |    |
           309.993  |    110 | 1.45e+07  |      |                     |    |
           310.088  |    110 | 1.20e+08  |      |                     |    |
                    |        |           |      |                     |    |
           310.134  |    560 | 1.92e+08  |      |                     |    |
           310.634  |        | 2.21e+07  |      |                     |    |
           311.212  |   1400 |           |      |                     |    |
           311.754  |        | 1.89e+07  |      |                     |    |
           312.303  |        | 2.81e+07  |      |                     |    |
                    |        |           |      |                     |    |
           312.503  |        | 1.98e+07  |      |                     |    |
           313.259  |  14000 | 1.79e+08  |      |                     |    |
           313.590  |        | 3.68e+07  |      |                     |    |
           313.675  |        | 1.57e+07  |      |                     |    |
           314.275  |        | 4.10e+07  |      |                     |    |
                    |        |           |      |                     |    |
           314.735  |    220 | 2.41e+07  |      |                     |    |
           315.519  |        | 2.75e+07  |      |                     |    |
           315.816  |   6000 | 4.63e+07  |      |                     |    |
           316.453  |    120 |           |      |                     |    |
           317.035  |   8700 | 1.37e+08  |      |                     |    |
                    |        |           |      |                     |    |
           317.138  |        | 2.03e+07  |      |                     |    |
           317.559  |        | 8.40e+07  |      |                     |    |
           317.978  |        | 2.33e+07  |      |                     |    |
           318.303  |    370 | 3.98e+07  |      |                     |    |
           318.457  |    120 | 2.77e+07  |      |                     |    |
                    |        |           |      |                     |    |
           318.510  |    370 | 2.54e+07  |      |                     |    |
           318.571  |    180 | 6.10e+07  |      |                     |    |
           318.810  |        | 3.45e+07  |      |                     |    |
           318.841  |        | 4.40e+07  |      |                     |    |
           319.279  |        | 1.88e+07  |      |                     |    |
                    |        |           |      |                     |    |
           319.397  |   7600 | 1.53e+08  |      |                     |    |
           319.488  |        | 1.75e+07  |      |                     |    |
           319.596  |    290 | 4.10e+07  |      |                     |    |
           319.718  |        | 1.47e+07  |      |                     |    |
           319.885  |    120 | 7.22e+07  |      |                     |    |
                    |        |           |      |                     |    |
           320.089  |        | 1.82e+07  |      |                     |    |
           320.522  |    330 | 4.27e+07  |      |                     |    |
           320.543  |        | 2.55e+07  |      |                     |    |
           320.588  |    880 | 5.35e+07  |      |                     |    |
           320.883  |   3000 | 2.77e+07  |      |                     |    |
                    |        |           |      |                     |    |
           321.097  |    240 | 6.94e+07  |      |                     |    |
           321.444  |        | 2.01e+07  |      |                     |    |
           321.507  |    560 | 4.20e+07  |      |                     |    |
           321.678  |        | 2.10e+07  |      |                     |    |
           322.174  |    350 | 1.41e+08  |      |                     |    |
                    |        |           |      |                     |    |
           322.822  |    880 | 3.85e+07  |      |                     |    |
           322.979  |    600 | 1.44e+07  |      |                     |    |
           323.314  |   1100 | 6.33e+07  |      |                     |    |
           323.708  |    950 | 2.95e+07  |      |                     |    |
           324.447  |        | 2.80e+07  |      |                     |    |
                    |        |           |      |                     |    |
           324.761  |        | 1.71e+07  |      |                     |    |
           324.993  |        | 1.87e+07  |      |                     |    |
           325.165  |        | 3.05e+07  |      |                     |    |
           325.621  |    950 | 6.89e+07  |      |                     |    |
           325.672  |        | 1.31e+07  |      |                     |    |
                    |        |           |      |                     |    |
           325.916  |        | 1.62e+07  |      |                     |    |
           326.263  |    300 | 3.62e+07  |      |                     |    |
           326.440  |    480 | 5.42e+07  |      |                     |    |
           326.514  |        | 2.60e+07  |      |                     |    |
           326.616  |        | 1.95e+07  |      |                     |    |
                    |        |           |      |                     |    |
           327.090  |    800 | 3.59e+07  |      |                     |    |
           327.607  |        | 1.18e+07  |      |                     |    |
           328.502  |    240 | 1.41e+07  |      |                     |    |
           328.536  |    320 | 4.49e+07  |      |                     |    |
           328.738  |        | 1.38e+07  |      |                     |    |
                    |        |           |      |                     |    |
           328.902  |   1100 | 5.08e+07  |      |                     |    |
           329.082  |    950 | 5.44e+07  |      |                     |    |
           330.556  |    320 | 1.74e+07  |      |                     |    |
           330.591  |        | 3.06e+07  |      |                     |    |
           330.712  |    320 | 1.25e+07  |      |                     |    |
                    |        |           |      |                     |    |
           331.233  |        | 1.62e+07  |      |                     |    |
           332.395  |    640 | 2.82e+07  |      |                     |    |
           332.513  |        | 2.26e+07  |      |                     |    |
           332.567  |    360 | 1.72e+07  |      |                     |    |
           332.730  |    360 | 2.88e+07  |      |                     |    |
                    |        |           |      |                     |    |
           333.656  |        | 1.64e+07  |      |                     |    |
           334.017  |    240 | 1.20e+07  |      |                     |    |
           334.475  |   1300 | 6.04e+07  |      |                     |    |
           334.683  |        | 1.13e+07  |      |                     |    |
           334.702  |    320 | 2.72e+07  |      |                     |    |
                    |        |           |      |                     |    |
           335.812  |   1600 | 7.59e+07  |      |                     |    |
           336.137  |    250 | 1.38e+07  |      |                     |    |
           336.378  |    950 | 2.74e+07  |      |                     |    |
           336.387  |        | 1.39e+07  |      |                     |    |
           337.381  |        | 2.03e+07  |      |                     |    |
                    |        |           |      |                     |    |
           337.522  |        | 1.38e+07  |      |                     |    |
           337.565  |        | 1.56e+07  |      |                     |    |
           337.819  |        | 1.88e+07  |      |                     |    |
           337.846  |        | 3.75e+07  |      |                     |    |
           337.997  |    950 | 4.11e+07  |      |                     |    |
                    |        |           |      |                     |    |
           338.248  |    320 | 2.66e+07  |      |                     |    |
           338.462  |   1900 | 7.32e+07  |      |                     |    |
           338.587  |        | 3.30e+07  |      |                     |    |
           338.979  |        | 1.85e+07  |      |                     |    |
           339.217  |        | 1.97e+07  |      |                     |    |
                    |        |           |      |                     |    |
           339.365  |        | 2.08e+07  |      |                     |    |
           340.434  |    640 | 2.10e+07  |      |                     |    |
           340.594  |   1300 |           |      |                     |    |
           341.337  |        | 1.25e+07  |      |                     |    |
           341.527  |        | 1.83e+07  |      |                     |    |
                    |        |           |      |                     |    |
           341.561  |        | 1.29e+07  |      |                     |    |
           341.614  |        | 2.45e+07  |      |                     |    |
           341.852  |    240 | 1.41e+07  |      |                     |    |
           341.969  |        | 1.15e+07  |      |                     |    |
           342.004  |    250 | 3.28e+07  |      |                     |    |
                    |        |           |      |                     |    |
           342.231  |    250 | 2.52e+07  |      |                     |    |
           342.513  |        | 2.29e+07  |      |                     |    |
           342.790  |        | 4.09e+07  |      |                     |    |
           343.479  |    380 | 1.75e+07  |      |                     |    |
           343.545  |    320 | 1.50e+08  |      |                     |    |
                    |        |           |      |                     |    |
           343.722  |    640 | 8.06e+07  |      |                     |    |
           343.887  |    250 | 2.34e+07  |      |                     |    |
           344.144  |    250 |           |      |                     |    |
           344.187  |        | 1.34e+07  |      |                     |    |
           344.266  |        | 2.94e+07  |      |                     |    |
                    |        |           |      |                     |    |
           344.326  |    250 |           |      |                     |    |
           344.503  |        | 1.53e+07  |      |                     |    |
           344.526  |        | 2.96e+07  |      |                     |    |
           344.580  |        | 1.14e+07  |      |                     |    |
           344.712  |   3200 | 8.75e+07  |      |                     |    |
                    |        |           |      |                     |    |
           344.729  |        | 1.79e+07  |      |                     |    |
           344.907  |    640 | 1.52e+07  |      |                     |    |
           344.985  |        | 1.65e+07  |      |                     |    |
           345.175  |    300 |           |      |                     |    |
           345.260  |    250 | 2.48e+07  |      |                     |    |
                    |        |           |      |                     |    |
           345.615  |        | 3.60e+07  |      |                     |    |
           345.639  |    950 | 2.96e+07  |      |                     |    |
           346.022  |        | 2.77e+07  |      |                     |    |
           346.078  |    640 | 6.03e+07  |      |                     |    |
           346.584  |        | 9.99e+07  |      |                     |    |
                    |        |           |      |                     |    |
           346.619  |        | 2.11e+07  |      |                     |    |
           346.683  |    320 | 1.52e+07  |      |                     |    |
           346.785  |    250 | 2.63e+07  |      |                     |    |
           346.922  |    320 | 6.96e+07  |      |                     |    |
           346.963  |        | 1.51e+07  |      |                     |    |
                    |        |           |      |                     |    |
           347.092  |        | 2.91e+07  |      |                     |    |
           347.503  |        | 4.68e+07  |      |                     |    |
           347.942  |        | 2.26e+07  |      |                     |    |
           348.367  |        | 1.13e+07  |      |                     |    |
           348.383  |        | 1.41e+07  |      |                     |    |
                    |        |           |      |                     |    |
           348.593  |    240 |           |      |                     |    |
           348.943  |        | 3.27e+07  |      |                     |    |
           350.441  |    800 | 8.06e+07  |      |                     |    |
           350.532  |    240 | 2.25e+07  |      |                     |    |
           350.812  |    560 | 1.59e+07  |      |                     |    |
                    |        |           |      |                     |    |
           351.077  |        | 4.75e+07  |      |                     |    |
           351.755  |        | 5.41e+07  |      |                     |    |
           351.821  |        | 3.64e+07  |      |                     |    |
           352.138  |        | 1.39e+07  |      |                     |    |
           352.141  |    480 | 6.06e+07  |      |                     |    |
                    |        |           |      |                     |    |
           352.465  |        | 3.10e+07  |      |                     |    |
           352.498  |    240 | 2.25e+07  |      |                     |    |
           353.728  |    640 |           |      |                     |    |
           353.892  |        | 2.24e+07  |      |                     |    |
           354.057  |        | 4.46e+07  |      |                     |    |
                    |        |           |      |                     |    |
           354.217  |    320 | 4.93e+07  |      |                     |    |
           355.271  |        | 3.64e+07  |      |                     |    |
           355.564  |        | 3.46e+07  |      |                     |    |
           355.810  |    520 | 5.43e+07  |      |                     |    |
           356.314  |    400 |           |      |                     |    |
                    |        |           |      |                     |    |
           356.375  |        | 1.53e+07  |      |                     |    |
           356.605  |    300 | 2.67e+07  |      |                     |    |
           356.674  |        | 1.43e+07  |      |                     |    |
           357.065  |    240 | 7.18e+07  |      |                     |    |
           357.388  |    320 | 3.58e+07  |      |                     |    |
                    |        |           |      |                     |    |
           358.054  |        | 5.49e+07  |      |                     |    |
           358.189  |   1400 | 3.81e+07  |      |                     |    |
           358.425  |        | 1.73e+07  |      |                     |    |
           358.557  |        | 3.95e+07  |      |                     |    |
           358.895  |        | 1.18e+07  |      |                     |    |
                    |        |           |      |                     |    |
           359.074  |    200 | 2.23e+07  |      |                     |    |
           359.555  |        | 2.32e+07  |      |                     |    |
           359.888  |    210 | 5.67e+07  |      |                     |    |
           360.073  |        | 2.07e+07  |      |                     |    |
           360.188  |        | 1.15e+07  |      |                     |    |
                    |        |           |      |                     |    |
           360.294  |    270 | 2.96e+07  |      |                     |    |
           360.407  |        | 3.25e+07  |      |                     |    |
           360.837  |    210 |           |      |                     |    |
           361.061  |        | 1.78e+07  |      |                     |    |
           361.199  |        | 1.16e+07  |      |                     |    |
                    |        |           |      |                     |    |
           361.516  |        | 1.96e+07  |      |                     |    |
           362.323  |    200 | 5.58e+07  |      |                     |    |
           362.446  |   1400 | 5.27e+07  |      |                     |    |
           362.462  |        | 1.37e+07  |      |                     |    |
           362.618  |    330 |           |      |                     |    |
                    |        |           |      |                     |    |
           363.543  |   1000 |           |      |                     |    |
           363.820  |        | 3.51e+07  |      |                     |    |
           363.821  |        | 3.33e+07  |      |                     |    |
           364.062  |        | 1.94e+07  |      |                     |    |
           364.784  |        | 2.11e+07  |      |                     |    |
                    |        |           |      |                     |    |
           364.870  |        | 1.15e+07  |      |                     |    |
           365.458  |        | 1.80e+07  |      |                     |    |
           365.735  |    400 | 2.03e+07  |      |                     |    |
           365.813  |        | 1.86e+07  |      |                     |    |
           365.936  |        | 6.70e+07  |      |                     |    |
                    |        |           |      |                     |    |
           366.092  |        | 1.34e+07  |      |                     |    |
           366.215  |        | 1.45e+07  |      |                     |    |
           366.299  |        | 3.48e+07  |      |                     |    |
           366.327  |        | 2.30e+07  |      |                     |    |
           366.481  |    540 | 9.54e+07  |      |                     |    |
                    |        |           |      |                     |    |
           366.488  |        | 1.92e+07  |      |                     |    |
           366.672  |    290 |           |      |                     |    |
           366.934  |        | 2.16e+07  |      |                     |    |
           367.281  |        | 1.95e+07  |      |                     |    |
           367.282  |    590 | 1.13e+07  |      |                     |    |
                    |        |           |      |                     |    |
           367.623  |        | 5.22e+07  |      |                     |    |
           368.060  |   1300 | 2.96e+07  |      |                     |    |
           368.172  |        | 1.68e+07  |      |                     |    |
           368.301  |        | 1.20e+07  |      |                     |    |
           368.796  |        | 2.12e+07  |      |                     |    |
                    |        |           |      |                     |    |
           368.897  |        | 3.26e+07  |      |                     |    |
           369.059  |    240 | 2.07e+07  |      |                     |    |
           369.494  |   1400 | 6.36e+07  |      |                     |    |
           369.604  |        | 3.59e+07  |      |                     |    |
           369.807  |        | 1.48e+07  |      |                     |    |
                    |        |           |      |                     |    |
           370.203  |    220 |           |      |                     |    |
           370.855  |        | 1.28e+07  |      |                     |    |
           371.565  |    220 | 2.38e+07  |      |                     |    |
           371.848  |        | 1.34e+07  |      |                     |    |
           371.955  |    200 | 2.24e+07  |      |                     |    |
                    |        |           |      |                     |    |
           372.025  |        | 2.86e+07  |      |                     |    |
           372.555  |        | 1.60e+07  |      |                     |    |
           372.769  |    500 | 1.51e+07  |      |                     |    |
           372.830  |        | 1.55e+07  |      |                     |    |
           372.850  |        | 2.20e+07  |      |                     |    |
                    |        |           |      |                     |    |
           373.271  |  330bl |           |      |                     |    |
           373.302  |        | 1.45e+07  |      |                     |    |
           373.341  |        | 2.80e+07  |      |                     |    |
           373.562  |        | 1.66e+07  |      |                     |    |
           374.228  |    240 | 1.56e+07  |      |                     |    |
                    |        |           |      |                     |    |
           374.719  |        | 3.07e+07  |      |                     |    |
           374.848  |        | 3.95e+07  |      |                     |    |
           375.510  |        | 1.41e+07  |      |                     |    |
           375.516  |        | 2.48e+07  |      |                     |    |
           375.852  |        | 1.22e+07  |      |                     |    |
                    |        |           |      |                     |    |
           375.960  |        | 1.82e+07  |      |                     |    |
           376.088  |        | 2.16e+07  |      |                     |    |
           376.873  |        | 2.88e+07  |      |                     |    |
           376.999  |        | 2.46e+07  |      |                     |    |
           377.045  |    360 |           |      |                     |    |
                    |        |           |      |                     |    |
           377.772  |        | 1.66e+07  |      |                     |    |
           377.977  |    220 |           |      |                     |    |
           378.159  |    360 |           |      |                     |    |
           378.825  |        | 2.87e+07  |      |                     |    |
           379.443  |        | 1.22e+07  |      |                     |    |
                    |        |           |      |                     |    |
           379.730  |    250 | 1.48e+07  |      |                     |    |
           379.825  |  29000 | 6.90e+07  |      |                     |    |
           380.184  |    290 | 3.16e+07  |      |                     |    |
           380.599  |        | 2.44e+07  |      |                     |    |
           381.978  |        | 1.47e+07  |      |                     |    |
                    |        |           |      |                     |    |
           382.478  |        | 1.40e+07  |      |                     |    |
           382.670  |    520 |           |      |                     |    |
           382.715  |        | 1.94e+07  |      |                     |    |
           382.887  |    940 | 1.35e+07  |      |                     |    |
           383.081  |        | 1.83e+07  |      |                     |    |
                    |        |           |      |                     |    |
           383.107  |        | 1.20e+07  |      |                     |    |
           383.211  |        | 3.05e+07  |      |                     |    |
           383.375  |   1700 | 1.70e+07  |      |                     |    |
           383.464  |        | 1.20e+07  |      |                     |    |
           384.618  |        | 1.26e+07  |      |                     |    |
                    |        |           |      |                     |    |
           384.725  |    380 | 2.41e+07  |      |                     |    |
           384.830  |        | 1.26e+07  |      |                     |    |
           385.199  |        | 1.78e+07  |      |                     |    |
           386.411  |  29000 | 6.24e+07  |      |                     |    |
           386.669  |        | 1.74e+07  |      |                     |    |
                    |        |           |      |                     |    |
           386.767  |        | 2.22e+07  |      |                     |    |
           386.908  |    580 | 1.35e+07  |      |                     |    |
           387.415  |        | 1.67e+07  |      |                     |    |
           388.682  |    580 |           |      |                     |    |
           390.177  |    380 |           |      |                     |    |
                    |        |           |      |                     |    |
           390.296  |  19000 | 6.17e+07  |      |                     |    |
           390.954  |        | 1.13e+07  |      |                     |    |
           391.194  |        | 1.15e+07  |      |                     |    |
           391.543  |        | 1.40e+07  |      |                     |    |
           391.643  |        | 1.78e+07  |      |                     |    |
                    |        |           |      |                     |    |
           394.304  |    230 |           |      |                     |    |
           395.548  |        | 1.71e+07  |      |                     |    |
           397.376  |        | 4.39e+07  |      |                     |    |
           397.790  |        | 1.35e+07  |      |                     |    |
           398.020  |        | 2.70e+07  |      |                     |    |
                    |        |           |      |                     |    |
           399.185  |        | 1.29e+07  |      |                     |    |
           401.013  |        | 4.38e+07  |      |                     |    |
           402.101  |        | 2.65e+07  |      |                     |    |
           405.118  |        | 1.36e+07  |      |                     |    |
           405.601  |    270 |           |      |                     |    |
                    |        |           |      |                     |    |
           406.208  |   1400 | 1.96e+07  |      |                     |    |
           406.988  |   2300 | 3.25e+07  |      |                     |    |
           407.619  |        | 1.16e+07  |      |                     |    |
           408.144  |   1300 |           |      |                     |    |
           408.438  |    940 | 1.94e+07  |      |                     |    |
                    |        |           |      |                     |    |
           410.215  |    250 | 1.22e+07  |      |                     |    |
           410.747  |    730 | 2.02e+07  |      |                     |    |
           412.010  |    630 | 6.05e+07  |      |                     |    |
           413.192  |        | 1.56e+07  |      |                     |    |
           414.355  |   2900 |           |      |                     |    |
                    |        |           |      |                     |    |
           414.894  |    230 | 1.56e+07  |      |                     |    |
           415.528  |    250 |           |      |                     |    |
           415.740  |    200 | 2.17e+07  |      |                     |    |
           415.790  |        | 1.60e+07  |      |                     |    |
           417.827  |    200 |           |      |                     |    |
                    |        |           |      |                     |    |
           418.582  |    480 | 3.82e+07  |      |                     |    |
           418.832  |   2500 | 3.32e+07  |      |                     |    |
           419.456  |    250 | 2.70e+07  |      |                     |    |
           423.259  |   1500 | 3.17e+07  |      |                     |    |
           424.083  |        | 1.68e+07  |      |                     |    |
                    |        |           |      |                     |    |
           424.602  |        | 2.00e+07  |      |                     |    |
           425.188  |        | 1.76e+07  |      |                     |    |
           425.495  |        | 2.01e+07  |      |                     |    |
           426.928  |    270 | 1.36e+07  |      |                     |    |
           427.691  |    890 | 2.85e+07  |      |                     |    |
                    |        |           |      |                     |    |
           427.724  |   1200 | 1.35e+07  |      |                     |    |
           428.864  |   1400 |           |      |                     |    |
           429.213  |    680 |           |      |                     |    |
           429.321  |    890 |           |      |                     |    |
           429.388  |    360 |           |      |                     |    |
                    |        |           |      |                     |    |
           431.792  |        | 1.28e+07  |      |                     |    |
           432.580  |        | 1.84e+07  |      |                     |    |
           432.614  |    840 | 2.56e+07  |      |                     |    |
           432.674  |    250 |           |      |                     |    |
           434.074  |        | 1.23e+07  |      |                     |    |
                    |        |           |      |                     |    |
           435.034  |    230 |           |      |                     |    |
           436.904  |    230 |           |      |                     |    |
           438.164  |   1900 | 2.93e+07  |      |                     |    |
           438.241  |        | 3.83e+07  |      |                     |    |
           440.994  |        | 1.38e+07  |      |                     |    |
                    |        |           |      |                     |    |
           441.157  |   2500 | 2.63e+07  |      |                     |    |
           442.362  |    210 |           |      |                     |    |
           443.495  |    990 | 2.51e+07  |      |                     |    |
           444.220  |    200 |           |      |                     |    |
           444.642  |        | 1.90e+07  |      |                     |    |
                    |        |           |      |                     |    |
           444.974  |    340 |           |      |                     |    |
           445.736  |    480 | 1.28e+07  |      |                     |    |
           447.456  |    630 | 2.10e+07  |      |                     |    |
           449.128  |    230 |           |      |                     |    |
           449.165  |        | 2.09e+07  |      |                     |    |
                    |        |           |      |                     |    |
           450.490  |    120 |           |      |                     |    |
           451.215  |    140 |           |      |                     |    |
           451.713  |    230 |           |      |                     |    |
           452.434  |    230 |           |      |                     |    |
           452.940  |    120 |           |      |                     |    |
                    |        |           |      |                     |    |
           453.680  |    400 | 5.03e+07  |      |                     |    |
           455.811  |    110 |           |      |                     |    |
           457.650  |    210 |           |      |                     |    |
           459.516  |    170 |           |      |                     |    |
           459.823  |        | 1.47e+07  |      |                     |    |
                    |        |           |      |                     |    |
           460.988  |    360 |           |      |                     |    |
           462.138  |    100 |           |      |                     |    |
           462.423  |        | 1.32e+07  |      |                     |    |
           462.647  |    460 |           |      |                     |    |
           462.748  |    100 |           |      |                     |    |
                    |        |           |      |                     |    |
           463.308  |        | 2.35e+07  |      |                     |    |
           464.906  |        | 1.25e+07  |      |                     |    |
           465.224  |        | 1.55e+07  |      |                     |    |
           466.276  |    220 |           |      |                     |    |
           467.190  |    130 |           |      |                     |    |
                    |        |           |      |                     |    |
           468.608  |        | 1.72e+07  |      |                     |    |
           468.822  |    130 | 1.54e+07  |      |                     |    |
           470.726  |    640 | 3.63e+07  |      |                     |    |
           470.822  |    150 |           |      |                     |    |
           471.792  |    220 |           |      |                     |    |
                    |        |           |      |                     |    |
           471.886  |        | 2.17e+07  |      |                     |    |
           472.305  |        | 1.23e+07  |      |                     |    |
           472.914  |    100 |           |      |                     |    |
           473.144  |    700 | 4.49e+07  |      |                     |    |
           475.039  |    100 |           |      |                     |    |
                    |        |           |      |                     |    |
           475.850  |        | 3.01e+07  |      |                     |    |
           476.019  |    770 | 4.67e+07  |      |                     |    |
           476.411  |        | 2.16e+07  |      |                     |    |
           477.634  |    150 |           |      |                     |    |
           479.652  |    100 |           |      |                     |    |
                    |        |           |      |                     |    |
           481.105  |        | 4.36e+07  |      |                     |    |
           481.925  |    410 | 2.71e+07  |      |                     |    |
           483.051  |    410 | 4.07e+07  |      |                     |    |
           485.839  |        | 1.24e+07  |      |                     |    |
