
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |  Rel. |    Aki    | Acc. |              Ei           Ek              |           Lower level           |           Upper level            |Type|
          |                Wavelength |  Int. |    s^-1   |      |             (eV)         (eV)             |---------------------------------|----------------------------------|    |
          |                 Vac (nm)  |       |           |      |                                           | Conf.                 | Term    | Conf.                 | Term     |    |
Mg IV     |                148.1490   |    16 | 6.16e+08  | B    |      72.22853       -       80.59736      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2P*      |    |
Mg IV     |                148.1840   |     9 | 3.64e+07  | C    |      72.23051       -       80.59736      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2P*      |    |
Mg III    |                148.267    |    bl | 1.55e+07  | D+   |      59.31088       -       67.67310      | 2s2.2p5.3p            | 1P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
Mg II     |                148.2902   |    30 | 3.85e+07  | B+   |       4.433784      -       12.794766     | 2p6.3p                | 2P*     | 2p6.6s                | 2S       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                148.5421   |    11 | 9.86e+07  | C+   |      74.88684       -       83.23358      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
Mg III    |                148.6624   |     4 |           |      |      59.42132       -       67.76128      | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
Mg IV     |                148.7265   |     1 | 2.28e+08  | C    |      79.92559       -       88.26193      | 2s2.2p4.(1D).3p       | 2D*     | 2s2.2p4.(1D).3d       | 2P       |    |
Mg IV     |                149.0433   |    16 | 2.83e+08  | B    |      67.58845       -       75.90714      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4S*      |    |
Mg IV     |                149.1968   |    12 | 1.50e+08  | B    |      74.88684       -       83.19696      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                149.3097   |     4 | 1.02e+08  | C+   |      59.36935       -       67.67310      | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
Mg IV     |                149.4624   |     9 | 1.19e+08  | C+   |      74.96864       -       83.26399      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
Mg IV     |                149.5482   |    14 | 6.08e+08  | B+   |      75.90714       -       84.19776      | 2s2.2p4.(3P).3p       | 4S*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                149.5985   |     6 | 2.51e+08  | B    |      79.94332       -       88.23121      | 2s2.2p4.(1D).3p       | 2D*     | 2s2.2p4.(1D).3d       | 2P       |    |
Mg IV     |                149.7388   |     9 | 2.65e+07  | C+   |      74.88684       -       83.16687      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                150.0118   |     6 | 9.01e+07  | C+   |      74.96864       -       83.23358      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
Mg IV     |                150.1513   |     9 | 7.92e+07  | C+   |      75.94052       -       84.19776      | 2s2.2p4.(3P).3p       | 2P*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                150.2942   |    10 | 1.02e+08  | C    |      75.01459       -       83.26399      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
Mg III    |                150.6826   |   3bl | 3.91e+07  | C    |      59.44497       -       67.67310      | 2s2.2p5.3p            | 3P      | 2s2.2p5.(2P*<3/2>).4s | 2[3/2]*  |    |
Mg IV     |                150.8516   |     8 | 4.25e+07  | C    |      75.01459       -       83.23358      | 2s2.2p4.(3P).3p       | 4D*     | 2s2.2p4.(3P).3d       | 4D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                150.8821   |    14 | 1.57e+08  | C+   |      67.68984       -       75.90714      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4S*      |    |
Mg IV     |                151.0670   |    14 | 6.07e+08  | B+   |      75.90714       -       84.11439      | 2s2.2p4.(3P).3p       | 4S*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg IV     |                151.7596   |     5 |           |      |      75.94052       -       84.11027      | 2s2.2p4.(3P).3p       | 2P*     | 2s2.2p4.(3P).3d       | 2F       |    |
Mg IV     |                152.0967   |    14 | 5.87e+08  | B    |      75.90714       -       84.05880      | 2s2.2p4.(3P).3p       | 4S*     | 2s2.2p4.(3P).3d       | 4P       |    |
Mg III    |                155.082    |    bl | 1.04e+09  | B+   |      53.50290       -       61.49766      | 2s2.2p5.3s            | 1P*     | 2s2.2p5.3p            | 1S       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                157.2712   |    16 | 6.92e+08  | B+   |      57.94755       -       65.83101      | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
Mg IV     |                157.8537   |     7 | 2.81e+08  | B    |      80.59736       -       88.45169      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2D       |    |
Mg III    |                158.6237   |    12 | 8.02e+08  | B+   |      57.94755       -       65.76377      | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
Mg III    |                159.2360   |     8 | 8.53e+08  | B+   |      57.94755       -       65.73372      | 2s2.2p5.3p            | 3S      | 2s2.2p5.3d            | 3P*      |    |
Mg IV     |                159.7738   |     4 | 2.50e+08  | B    |      80.72535       -       88.48535      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                160.7108   |    16 | 5.97e+08  | B+   |      72.22853       -       79.94332      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2D*      |    |
Mg IV     |                160.7514   |    10 | 5.24e+07  | C+   |      72.23051       -       79.94332      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2D*      |    |
Mg IV     |                161.0799   |     7 | 4.19e+07  | C    |      72.22853       -       79.92559      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2D*      |    |
Mg IV     |                161.1215   |    15 | 6.01e+08  | B+   |      72.23051       -       79.92559      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2D*      |    |
Mg IV     |                161.7627   |     5 | 3.51e+08  | C+   |      80.59736       -       88.26193      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2P       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.2363   |   g,a |           |      |       0.000000      -        7.642197     | 2p6.3s2               | 1S      | 3s.59p                | 1P*      |    |
Mg I      |                162.2395   |   g,a |           |      |       0.000000      -        7.642047     | 2p6.3s2               | 1S      | 3s.58p                | 1P*      |    |
Mg I      |                162.2423   |   g,a |           |      |       0.000000      -        7.641915     | 2p6.3s2               | 1S      | 3s.57p                | 1P*      |    |
Mg I      |                162.2458   |   g,a |           |      |       0.000000      -        7.641750     | 2p6.3s2               | 1S      | 3s.56p                | 1P*      |    |
Mg I      |                162.2496   |   g,a |           |      |       0.000000      -        7.641571     | 2p6.3s2               | 1S      | 3s.55p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.2534   |   g,a |           |      |       0.000000      -        7.641393     | 2p6.3s2               | 1S      | 3s.54p                | 1P*      |    |
Mg I      |                162.2571   |   g,a |           |      |       0.000000      -        7.641220     | 2p6.3s2               | 1S      | 3s.53p                | 1P*      |    |
Mg I      |                162.2614   |   g,a |           |      |       0.000000      -        7.641014     | 2p6.3s2               | 1S      | 3s.52p                | 1P*      |    |
Mg I      |                162.2661   |   g,a |           |      |       0.000000      -        7.640795     | 2p6.3s2               | 1S      | 3s.51p                | 1P*      |    |
Mg I      |                162.2706   |   g,a |           |      |       0.000000      -        7.640582     | 2p6.3s2               | 1S      | 3s.50p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.2758   |   g,a |           |      |       0.000000      -        7.640339     | 2p6.3s2               | 1S      | 3s.49p                | 1P*      |    |
Mg I      |                162.2812   |   g,a |           |      |       0.000000      -        7.640083     | 2p6.3s2               | 1S      | 3s.48p                | 1P*      |    |
Mg I      |                162.2870   |   g,a |           |      |       0.000000      -        7.639811     | 2p6.3s2               | 1S      | 3s.47p                | 1P*      |    |
Mg I      |                162.2932   |   g,a |           |      |       0.000000      -        7.639519     | 2p6.3s2               | 1S      | 3s.46p                | 1P*      |    |
Mg I      |                162.2997   |   g,a |           |      |       0.000000      -        7.639212     | 2p6.3s2               | 1S      | 3s.45p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.3069   |   g,a |           |      |       0.000000      -        7.638873     | 2p6.3s2               | 1S      | 3s.44p                | 1P*      |    |
Mg I      |                162.3143   |   g,a |           |      |       0.000000      -        7.638525     | 2p6.3s2               | 1S      | 3s.43p                | 1P*      |    |
Mg I      |                162.3225   |   g,a |           |      |       0.000000      -        7.638138     | 2p6.3s2               | 1S      | 3s.42p                | 1P*      |    |
Mg I      |                162.3312   |   g,a |           |      |       0.000000      -        7.637729     | 2p6.3s2               | 1S      | 3s.41p                | 1P*      |    |
Mg I      |                162.3406   |   g,a |           |      |       0.000000      -        7.637286     | 2p6.3s2               | 1S      | 3s.40p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.3508   |   g,a |           |      |       0.000000      -        7.636809     | 2p6.3s2               | 1S      | 3s.39p                | 1P*      |    |
Mg I      |                162.3619   |   g,a |           |      |       0.000000      -        7.636288     | 2p6.3s2               | 1S      | 3s.38p                | 1P*      |    |
Mg I      |                162.3737   |   g,a |           |      |       0.000000      -        7.635731     | 2p6.3s2               | 1S      | 3s.37p                | 1P*      |    |
Mg I      |                162.3868   |   g,a |           |      |       0.000000      -        7.635113     | 2p6.3s2               | 1S      | 3s.36p                | 1P*      |    |
Mg I      |                162.4010   |   g,a |           |      |       0.000000      -        7.634449     | 2p6.3s2               | 1S      | 3s.35p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                162.4136   |     6 | 4.80e+08  | B+   |      80.59736       -       88.23121      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2P       |    |
Mg I      |                162.4165   |   g,a |           |      |       0.000000      -        7.633720     | 2p6.3s2               | 1S      | 3s.34p                | 1P*      |    |
Mg I      |                162.4334   |   g,a |           |      |       0.000000      -        7.632923     | 2p6.3s2               | 1S      | 3s.33p                | 1P*      |    |
Mg I      |                162.4520   |   g,a |           |      |       0.000000      -        7.632049     | 2p6.3s2               | 1S      | 3s.32p                | 1P*      |    |
Mg I      |                162.4727   |   g,a |           |      |       0.000000      -        7.631080     | 2p6.3s2               | 1S      | 3s.31p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.4953   |   g,a |           |      |       0.000000      -        7.630019     | 2p6.3s2               | 1S      | 3s.30p                | 1P*      |    |
Mg I      |                162.5204   |   g,a |           |      |       0.000000      -        7.628838     | 2p6.3s2               | 1S      | 3s.29p                | 1P*      |    |
Mg I      |                162.5485   |   g,a |           |      |       0.000000      -        7.627522     | 2p6.3s2               | 1S      | 3s.28p                | 1P*      |    |
Mg I      |                162.5798   |   g,a |           |      |       0.000000      -        7.626050     | 2p6.3s2               | 1S      | 3s.27p                | 1P*      |    |
Mg III    |                162.6093   |     2 | 1.77e+07  | C    |      58.84972       -       66.47437      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.6151   |   g,a |           |      |       0.000000      -        7.624396     | 2p6.3s2               | 1S      | 3s.26p                | 1P*      |    |
Mg I      |                162.636    |     a |           |      |       0.000000      -        7.6234       | 2p6.3s2               | 1S      | 3s.25d                | 1D       | E2 |
Mg I      |                162.6549   |   g,a |           |      |       0.000000      -        7.622532     | 2p6.3s2               | 1S      | 3s.25p                | 1P*      |    |
Mg I      |                162.679    |     a |           |      |       0.000000      -        7.6214       | 2p6.3s2               | 1S      | 3s.24d                | 1D       | E2 |
Mg I      |                162.7000   |   g,a |           |      |       0.000000      -        7.620418     | 2p6.3s2               | 1S      | 3s.24p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.727    |     a |           |      |       0.000000      -        7.6191       | 2p6.3s2               | 1S      | 3s.23d                | 1D       | E2 |
Mg I      |                162.7514   |   g,a |           |      |       0.000000      -        7.618012     | 2p6.3s2               | 1S      | 3s.23p                | 1P*      |    |
Mg I      |                162.782    |     a |           |      |       0.000000      -        7.6166       | 2p6.3s2               | 1S      | 3s.22d                | 1D       | E2 |
Mg I      |                162.8104   |   g,a |           |      |       0.000000      -        7.615250     | 2p6.3s2               | 1S      | 3s.22p                | 1P*      |    |
Mg I      |                162.846    |     a |           |      |       0.000000      -        7.6135       | 2p6.3s2               | 1S      | 3s.21d                | 1D       | E2 |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                162.8786   |   g,a |           |      |       0.000000      -        7.612063     | 2p6.3s2               | 1S      | 3s.21p                | 1P*      |    |
Mg I      |                162.921    |     a |           |      |       0.000000      -        7.61005      | 2p6.3s2               | 1S      | 3s.20d                | 1D       | E2 |
Mg I      |                162.9579   |   g,a |           |      |       0.000000      -        7.608358     | 2p6.3s2               | 1S      | 3s.20p                | 1P*      |    |
Mg I      |                163.0509   |   g,a |           |      |       0.000000      -        7.604019     | 2p6.3s2               | 1S      | 3s.19p                | 1P*      |    |
Mg I      |                163.1609   |   g,a |           |      |       0.000000      -        7.598891     | 2p6.3s2               | 1S      | 3s.18p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                163.2924   |   g,a |           |      |       0.000000      -        7.592771     | 2p6.3s2               | 1S      | 3s.17p                | 1P*      |    |
Mg I      |                163.4515   |   g,a |           |      |       0.000000      -        7.585383     | 2p6.3s2               | 1S      | 3s.16p                | 1P*      |    |
Mg III    |                163.5946   |     2 | 2.44e+07  | C+   |      58.77510       -       66.35381      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg I      |                163.6465   |   g,a |           |      |       0.000000      -        7.576344     | 2p6.3s2               | 1S      | 3s.15p                | 1P*      |    |
Mg IV     |                163.8522   |     4 | 5.33e+08  | B    |      80.72535       -       88.29218      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2S       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                163.8890   |   g,a |           |      |       0.000000      -        7.565135     | 2p6.3s2               | 1S      | 3s.14p                | 1P*      |    |
Mg IV     |                164.0892   |     9 | 1.61e+07  | B    |      67.41274       -       74.96864      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
Mg I      |                164.1957   |   g,a |           |      |       0.000000      -        7.551001     | 2p6.3s2               | 1S      | 3s.13p                | 1P*      |    |
Mg III    |                164.2826   |     5 | 9.17e+07  | B    |      58.77510       -       66.32207      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg I      |                164.5924   |   g,a |           |      |       0.000000      -        7.532800     | 2p6.3s2               | 1S      | 3s.12p                | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                164.8822   |     2 | 5.38e+07  | C+   |      58.95484       -       66.47437      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1P*      |    |
Mg I      |                165.1164   |   g,a |           |      |       0.000000      -        7.508898     | 2p6.3s2               | 1S      | 3s.11p                | 1P*      |    |
Mg IV     |                165.1837   |     2 | 9.77e+07  | C+   |      80.72535       -       88.23121      | 2s2.2p4.(1D).3p       | 2P*     | 2s2.2p4.(1D).3d       | 2P       |    |
Mg III    |                165.2218   |     4 | 9.10e+07  | B    |      58.84972       -       66.35381      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg II     |                165.343    |       |           |      |      53.184         -       60.683        | 2p5.(2P*).3s.3p.(3P*) | 4S      | 2p5.(2P*).3s.3d.(3D)  | 4P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                165.8312   |   g,a |           |      |       0.000000      -        7.476532     | 2p6.3s2               | 1S      | 3s.10p                | 1P*      |    |
Mg IV     |                165.8851   |    15 | 1.25e+08  | B+   |      67.41274       -       74.88684      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
Mg III    |                165.9244   |     4 | 8.48e+07  | B    |      58.84972       -       66.32207      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                166.3287   |     2 | 1.68e+07  | C    |      58.84972       -       66.30388      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1D*      |    |
Mg I      |                166.8429   |   g,a |           |      |       0.000000      -        7.431195     | 2p6.3s2               | 1S      | 3s.9p                 | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                166.9574   |    11 | 7.76e+07  | B+   |      67.58845       -       75.01459      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
Mg III    |                167.5710   |     1 | 4.19e+07  | B    |      58.95484       -       66.35381      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                167.9470   |     2 | 5.88e+07  | B    |      58.84972       -       66.23207      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg IV     |                167.9960   |    18 | 2.79e+08  | B+   |      67.58845       -       74.96864      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
Mg IV     |                168.3003   |    25 | 5.63e+08  | B+   |      67.41274       -       74.77959      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg I      |                168.3412   |   g,a | 1.88e+06  | D+   |       0.000000      -        7.365055     | 2p6.3s2               | 1S      | 3s.8p                 | 1P*      |    |
Mg III    |                168.7091   |    13 | 1.41e+08  | B    |      58.95484       -       66.30388      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1D*      |    |
Mg IV     |                169.2675   |    17 | 4.78e+08  | B+   |      67.68984       -       75.01459      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
Mg III    |                169.7282   |    13 | 2.14e+08  | B+   |      58.77510       -       66.08000      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1F*      |    |
Mg IV     |                169.8784   |    20 | 4.24e+08  | B+   |      67.58845       -       74.88684      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                169.9654   |    15 | 2.90e+08  | B    |      68.64584       -       75.94052      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2P*      |    |
Mg IV     |                170.1262   |    12 | 5.48e+08  | B+   |      77.37973       -       84.66750      | 2s2.2p4.(1S).3s       | 2S      | 2s2.2p4.(1S).3p       | 2P*      |    |
Mg IV     |                170.2367   |    10 | 5.47e+08  | B    |      77.37973       -       84.66277      | 2s2.2p4.(1S).3s       | 2S      | 2s2.2p4.(1S).3p       | 2P*      |    |
Mg III    |                170.3108   |     3 | 1.71e+07  | C+   |      59.19448       -       66.47437      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1P*      |    |
Mg IV     |                170.3357   |    16 | 2.59e+08  | B+   |      67.68984       -       74.96864      | 2s2.2p4.(3P).3s       | 4P      | 2s2.2p4.(3P).3p       | 4D*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                170.3731   |     5 | 2.97e+08  | B+   |      58.95484       -       66.23207      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                170.4368   |     2 | 1.79e+07  | C+   |      58.77510       -       66.04957      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
Mg I      |                170.7061   |   g,a | 3.28e+06  | D+   |       0.000000      -        7.263023     | 2p6.3s2               | 1S      | 3s.7p                 | 1P*      |    |
Mg III    |                171.4783   |     4 | 4.76e+07  | B    |      58.84972       -       66.08000      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 1F*      |    |
Mg II     |                171.673    |       |           |      |      53.184         -       60.4057       | 2p5.(2P*).3s.3p.(3P*) | 4S      | 2p5.(2P*).3s.4s.(3S)  | 4P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                172.2041   |    10 | 3.23e+08  | B+   |      58.84972       -       66.04957      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
Mg III    |                173.0733   |     7 | 1.03e+08  | B+   |      58.77510       -       65.93890      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
Mg III    |                173.0778   |     3 | 1.44e+08  | C    |      59.31088       -       66.47437      | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 1P*      |    |
Mg III    |                173.1786   |     5 | 1.60e+08  | B    |      59.19448       -       66.35381      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
Mg II     |                173.4845   |    40 | 4.29e+07  | A    |       4.422431      -       11.569103     | 2p6.3p                | 2P*     | 2p6.4d                | 2D       |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                173.6067   |    13 |           |      |      68.85362       -       75.99531&dagger;     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | *        |    |
Mg II     |                173.7618   |    50 | 5.09e+07  | A    |       4.433784      -       11.569038     | 2p6.3p                | 2P*     | 2p6.4d                | 2D       |    |
Mg III    |                173.8835   |    22 | 1.14e+09  | A    |      58.77510       -       65.90541      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
Mg III    |                173.9475   |   3bl | 3.26e+04  | E    |      59.19448       -       66.32207      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                174.3947   |     2 | 3.76e+07  | B    |      59.19448       -       66.30388      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1D*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                174.4674   |    14 |           |      |      68.64584       -       75.75226&dagger;     | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | *        |    |
Mg III    |                174.5009   |     1 | 5.37e+06  | D+   |      59.36935       -       66.47437      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
Mg III    |                174.7561   |    12 | 7.38e+08  | B+   |      58.95484       -       66.04957      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
Mg I      |                174.7794   |   g,a | 6.62e+06  | C+   |       0.000000      -        7.0937546    | 2p6.3s2               | 1S      | 3s.6p                 | 1P*      |    |
Mg III    |                174.8932   |    18 | 8.71e+08  | A    |      58.84972       -       65.93890      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3F*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                174.9480   |    12 | 1.30e+08  | B    |      68.85362       -       75.94052      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2P*      |    |
Mg II     |                175.0654   |    40 | 4.00e+07  | A    |       4.422431      -       11.504557     | 2p6.3p                | 2P*     | 2p6.5s                | 2S       |    |
Mg II     |                175.3456   |    50 | 7.98e+07  | A    |       4.433784      -       11.504557     | 2p6.3p                | 2P*     | 2p6.5s                | 2S       |    |
Mg III    |                175.7176   |     2 | 2.04e+07  | C+   |      58.77510       -       65.83101      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
Mg III    |                175.7888   |     5 | 2.10e+08  | B    |      59.42132       -       66.47437      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                176.1740   |    bl | 3.16e+05  | E    |      59.19448       -       66.23207      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                176.3805   |   6bl | 3.17e+08  | B+   |      59.44497       -       66.47437      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1P*      |    |
Mg III    |                177.2982   |    15 | 7.67e+08  | A    |      59.31088       -       66.30388      | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 1D*      |    |
Mg III    |                177.3959   |     1 |           |      |      65.76377       -       72.75288      | 2s2.2p5.3d            | 3P*     | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]   |    |
Mg III    |                177.5942   |     2 | 1.28e+07  | C+   |      58.84972       -       65.83101      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg III    |                178.3253   |    20 | 9.39e+08  | A    |      59.36935       -       66.32207      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                178.7927   |     4 | 1.46e+08  | B    |      59.36935       -       66.30388      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 1D*      |    |
Mg III    |                179.1375   |     5 | 2.32e+08  | B    |      59.31088       -       66.23207      | 2s2.2p5.3p            | 1P      | 2s2.2p5.3d            | 3D*      |    |
Mg III    |                179.3207   |     2 | 3.36e+07  | C+   |      58.84972       -       65.76377      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
Mg III    |                179.4582   |    14 | 7.73e+08  | A    |      59.44497       -       66.35381      | 2s2.2p5.3p            | 3P      | 2s2.2p5.3d            | 3D*      |    |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg IV     |                179.7271   |    11 | 1.39e+08  | B    |      68.64584       -       75.54429      | 2s2.2p4.(3P).3s       | 2P      | 2s2.2p4.(3P).3p       | 2D*      |    |
Mg IV     |                180.0167   |    17 | 4.69e+08  | B+   |      72.22853       -       79.11591      | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(1D).3p       | 2F*      |    |
Mg III    |                180.0662   |    15 | 8.21e+08  | A    |      59.19448       -       66.08000      | 2s2.2p5.3p            | 1D      | 2s2.2p5.3d            | 1F*      |    |
Mg III    |                180.3087   |     2 | 1.03e+07  | C+   |      58.95484       -       65.83101      | 2s2.2p5.3p            | 3D      | 2s2.2p5.3d            | 3P*      |    |
Mg VI     |                180.596    |       | 1.10e-01  | C    |       0.0000        -        6.86535      | 2s2.2p3               | 4S*     | 2s2.2p3               | 2D*      | M1 |
          |                           |       |           |      |                                           |                       |         |                       |          |    |
Mg II     |                180.678    |       |           |      |      53.8203        -       60.683        | 2p5.(2P*).3s.3p.(3P*) | 4D      | 2p5.(2P*).3s.3d.(3D)  | 4P*      |    |
