
-----------------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |         Lower level         |         Upper level          |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-----------------------------|------------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.             | Term    | Conf.             | Term     |    |
             183.4799  |     1 |           |      |    19.225427     -     25.982818    | 4p5.4d            | 1D*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             183.4993  |    20 |           |      |    16.7217172    -     23.4783811   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).6p | 2[1/2]   |    |
             183.6243  |   100 |           |      |    19.225427     -     25.977495    | 4p5.4d            | 1D*     | 4p5.(2P*<1/2>).5f | 2[7/2]   |    |
             183.6383  |    15 |           |      |    19.225427     -     25.976977    | 4p5.4d            | 1D*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             183.7067  |     2 |           |      |    19.411165     -     26.160200    | 4p5.4d            | 3D*     | 4p5.(2P*<3/2>).7f | 2[5/2]   |    |
             184.0619  |     1 |           |      |    16.5322515    -     23.2682706   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).6p | 2[5/2]   |    |
             184.3091  |    50 |           |      |    19.2558387    -     25.982818    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             186.4372  |    20 |           |      |    16.5322515    -     23.1824320   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).6p | 2[1/2]   |    |
             186.5334  |   500 |           |      |    18.4348022    -     25.0815591   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[7/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             186.7080  |    50 |           |      |    18.4348022    -     25.0753318   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             186.8624  |     2 |           |      |    18.4348022    -     25.0698496   | 4p5.4d            | 3F*     | 4p5.(2P*<3/2>).5f | 2[5/2]   |    |
             187.9384  |    25 |           |      |    19.4329118    -     26.0299664   | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).8d | 2[7/2]*  |    |
             188.6650  |     1 |           |      |    19.411165     -     25.982818    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             188.7203  |    30 |           |      |    19.4525602    -     26.022282    | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).8d | 2[7/2]*  |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             188.8180  |    15 |           |      |    19.411165     -     25.977495    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).5f | 2[7/2]   |    |
             188.8327  |   100 |           |      |    19.411165     -     25.976977    | 4p5.4d            | 3D*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             188.9416  |   500 |           |      |    17.2083092    -     23.7703422   | 4p5.(2P*<1/2>).5s | 2[1/2]* | 4p5.(2P*<3/2>).4f | 2[3/2]   |    |
             189.6056  |     1 |           |      |    16.7217172    -     23.2607617   | 4p5.(2P*<3/2>).5s | 2[3/2]* | 4p5.(2P*<3/2>).6p | 2[5/2]   |    |
             189.8519  |    10 |           |      |    19.225427     -     25.756001    | 4p5.4d            | 1D*     | 4p5.(2P*<3/2>).6f | 2[7/2]   |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             190.1582  |    75 |           |      |    18.2049206    -     24.724974    | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).4f | 2[7/2]   |    |
             190.2155  |     1 |           |      |    18.2049206    -     24.723008    | 4p5.4d            | 3F*     | 4p5.(2P*<1/2>).4f | 2[5/2]   |    |
             190.6909  |     1 |           |      |    19.4329118    -     25.934754    | 4p5.(2P*<3/2>).5p | 2[5/2]  | 4p5.(2P*<3/2>).9s | 2[3/2]*  |    |
             190.7355  |   1*u |           |      |    19.482489     -     25.982818    | 4p5.4d            | 1F*     | 4p5.(2P*<1/2>).5f | 2[5/2]   |    |
             190.7397  |    20 |           |      |                                     |                   |         |                   |          |    |
                       |       |           |      |                                     |                   |         |                   |          |    |
             190.8658  |   150 |           |      |    19.482489     -     25.978368    | 4p5.4d            | 1F*     | 4p5.(2P*<1/2>).5f | 2[7/2]   |    |
