
--------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|-------------------------|    |
             Vac (nm)  |       |           |      |                                     | Conf.            | Term | Conf.            | Term |    |
             197.5148  |     7 | 3.32e+08  | B    |    65.1089       -     71.38614     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3F   |    |
                       |       |           |      |                                     |                  |      |                  |      |    |
             198.3746  |     5 | 2.00e+08  | B    |    68.2109?      -     74.46090     | 2s2.2p3.(2P*).3s | 3P*  | 2s2.2p3.(2P*).3p | 3D   |    |
             198.503   |   4bl | 2.72e+08  | B    |    68.2108       -     74.45674     | 2s2.2p3.(2P*).3s | 3P*  | 2s2.2p3.(2P*).3p | 3D   |    |
             198.7140  |     7 | 3.56e+08  | B+   |    68.2144       -     74.45370     | 2s2.2p3.(2P*).3s | 3P*  | 2s2.2p3.(2P*).3p | 3D   |    |
             199.8584  |   4bl | 3.28e+08  | B    |    69.0339       -     75.2375?     | 2s2.2p3.(2P*).3s | 1P*  | 2s2.2p3.(2P*).3p | 1P   |    |
--------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek           |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)          |-------------------------|-------------------------|    |
             Air (nm)  |       |           |      |                                     | Conf.            | Term | Conf.            | Term |    |
--------------------------------------------------------------------------------------------------------------------------------------------------
                       |       |           |      |                                     |                  |      |                  |      |    |
             201.8137  |     5 | 3.45e+08  | B    |    60.33693      -     66.47845     | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p | 3P   |    |
             201.8384  |    10 | 3.44e+08  | B+   |    60.33693      -     66.47770     | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p | 3P   |    |
             201.9188  |     9 | 3.44e+08  | B    |    60.33693      -     66.47525     | 2s2.2p3.(4S*).3s | 3S*  | 2s2.2p3.(4S*).3p | 3P   |    |
             210.6327  |  12bl | 2.72e+08  | B+   |    65.1022       -     70.98665     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3D   |    |
             211.3099  |     4 | 4.70e+07  | C+   |    65.1022       -     70.96778     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3D   |    |
                       |       |           |      |                                     |                  |      |                  |      |    |
             211.4533  |    10 | 2.10e+08  | B    |    65.1062       -     70.96778     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3D   |    |
             211.513   |     3 | 7.03e+07  | C+   |    65.1062       -     70.96601     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3D   |    |
             211.6158  |   7bl | 2.04e+08  | B    |    65.1089       -     70.96601     | 2s2.2p3.(2D*).3s | 3D*  | 2s2.2p3.(2D*).3p | 3D   |    |
             212.4875  |     4 | 2.34e+08  | B    |    73.96635      -     79.79940     | 2s2.2p3.(2D*).3p | 1D   | 2s2.2p3.(2D*).3d | 1D*  |    |
             215.5762  |    10 | 2.97e+08  | B+   |    65.8864       -     71.63592     | 2s2.2p3.(2D*).3s | 1D*  | 2s2.2p3.(2D*).3p | 1F   |    |
                       |       |           |      |                                     |                  |      |                  |      |    |
             324.168   |       | 6.13e-01  | B    |     0.0000       -      3.82365     | 2s2.2p4          | 3P   | 2s2.2p4          | 1D   | M1 |
             336.220   |       | 1.83e-01  | B    |     0.13716      -      3.82365     | 2s2.2p4          | 3P   | 2s2.2p4          | 1D   | M1 |
