
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                     Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek               |          Lower level           |           Upper level           |Type|
          |                    Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)              |--------------------------------|---------------------------------|    |
          |                     Vac (nm)  |         |           |      |                                            | Conf.                | Term    | Conf.                | Term     |    |
Ag II     |                 107.22519     |    1700 |           |      |     4.85621507      -     16.4191855       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[7/2]*  |    |
Ag II     |                 107.70106     |     740 |           |      |     4.85621507      -     16.3680941       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[7/2]*  |    |
Ag II     |                 107.78631     |    1200 |           |      |     5.42340767      -     16.9261850       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[5/2]*  |    |
Ag II     |                 108.009       |     110 |           |      |     5.70935579      -     17.188661        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 3D*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 108.21458     |     820 |           |      |     4.85621507      -     16.313471        | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[3/2]*  |    |
Ag II     |                 108.22921     |     610 |           |      |     5.05178146      -     16.507485        | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 108.36971     |     550 |           |      |     5.05178146      -     16.4926344       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
Ag II     |                 108.48911     |     670 |           |      |     5.05178146      -     16.4800210       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
Ag II     |                 108.58184     |     410 |           |      |     5.05178146      -     16.4702711       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[3/2]*  |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 109.08380     |     260 |           |      |     5.42340767      -     16.7893595       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5G*      |    |
Ag II     |                 109.22152     |     460 |           |      |     4.85621507      -     16.2078412       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 109.38620     |     310 |           |      |     5.70935579      -     17.0438907       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[3/2]*  |    |
Ag II     |                 109.56237     |     550 |           |      |     5.05178146      -     16.3680941       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d9.(2D<5/2>).6p     | 2[7/2]*  |    |
Ag II     |                 109.67758     |     150 |           |      |     5.70935579      -     17.0137816       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[3/2]*  |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 109.73638     |     550 |           |      |     5.70935579      -     17.007720        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[5/2]*  |    |
Ag II     |                 109.8242      |     530 |           |      |     5.42340767      -     16.7129656       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 110.15221     |     500 |           |      |     5.70935579      -     16.9650704       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[1/2]*  |    |
Ag II     |                 110.53407     |     490 |           |      |     5.70935579      -     16.9261850       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<3/2>).6p     | 2[5/2]*  |    |
Ag II     |                 110.69930     |  550000 | 6.9e+08   | D+   |     0.00000         -     11.20009616      | 4d10                 | 1S      | 4d9.(2D<3/2>).5p     | 2[1/2]*  |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 111.13619     |      50 |           |      |     5.05178146      -     16.2078412       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 111.24005     |  230000 | 9.e+08    | D+   |     0.00000         -     11.14562570      | 4d10                 | 1S      | 4d9.(2D<3/2>).5p     | 2[3/2]*  |    |
Ag II     |                 111.85785     |     260 |           |      |     5.42340767      -     16.507485        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 111.89895     |     120 |           |      |     5.70935579      -     16.7893595       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5G*      |    |
Ag II     |                 112.2339      |      64 |           |      |     5.42340767      -     16.4702711       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[3/2]*  |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 112.55403     |      84 |           |      |     4.85621507      -     15.8717291       | 4d9.(2D<5/2>).5s     | 2[5/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 112.676       |      35 |           |      |     5.70935579      -     16.7129656       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 113.2568      |      65 |           |      |     5.70935579      -     16.6564252       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5G*      |    |
Ag II     |                 114.82009     |     130 |           |      |     5.70935579      -     16.507485        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
Ag II     |                 114.97824     |     250 |           |      |     5.70935579      -     16.4926344       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 115.11284     |     290 |           |      |     5.70935579      -     16.4800210       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[5/2]*  |    |
Ag II     |                 115.2164      |     220 |           |      |     5.70935579      -     16.4702711       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[3/2]*  |    |
Ag II     |                 116.32169     |     420 |           |      |     5.70935579      -     16.3680941       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[7/2]*  |    |
Ag II     |                 116.92079     |     160 |           |      |     5.70935579      -     16.313471        | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d9.(2D<5/2>).6p     | 2[3/2]*  |    |
Ag II     |                 118.09712     |      39 |           |      |     5.70935579      -     16.2078412       | 4d9.(2D<3/2>).5s     | 2[3/2]  | 4d8.(3F).5s.5p.(3P*) | 5D*      |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 119.58091     | 2200000 | 5.7e+07   | D+   |     0.00000         -     10.36824196      | 4d10                 | 1S      | 4d9.(2D<5/2>).5p     | 2[3/2]*  |    |
Ag II     |                 133.492       |    2400 |           |      |     9.94061370      -     19.228578        | 4d9.(2D<5/2>).5p     | 2[3/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag II     |                 136.465       |    1600 |           |      |    10.71975405      -     19.805280        | 4d9.(2D<5/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag II     |                 137.0062      |    4200 |           |      |    10.18799588      -     19.237563        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
Ag II     |                 137.148       |    1000 |           |      |    10.18799588      -     19.228578        | 4d9.(2D<5/2>).5p     | 2[7/2]* | 4d9.(2D<5/2>).8s     | 2[5/2]   |    |
          |                               |         |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 137.261       |    1400 |           |      |    10.77275084      -     19.805280        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag III    |                 137.322       |     120 |           |      |                                            |                      |         |                      |          |    |
Ag II     |                 137.355       |    1400 |           |      |    10.77275084      -     19.799682        | 4d9.(2D<3/2>).5p     | 2[5/2]* | 4d9.(2D<3/2>).8s     | 2[3/2]   |    |
Ag III    |                 137.476       |     120 |           |      |                                            |                      |         |                      |          |    |
