
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
               Observed  |   Rel. |    Aki    | Acc. |            Ei           Ek            |           Lower level           |           Upper level            |Type|
              Wavelength |   Int. |    s^-1   |      |           (eV)         (eV)           |---------------------------------|----------------------------------|    |
               Air (nm)  |        |           |      |                                       | Conf.                 | Term    | Conf.                  | Term    |    |
              478.1239   |     20 |           |      |    18.69335861    -     21.2857734    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              478.4022   |     20 |           |      |    18.69335861    -     21.2842638    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              478.89258  |  10000 |           |      |    18.55510723    -     21.14336129   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              478.95982  |   1000 |           |      |    18.69335861    -     21.2812522    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              479.02195  |   5000 |           |      |    18.69335861    -     21.28091445   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              479.0728   |    300 |           |      |    18.69335861    -     21.28064368   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              480.0111   |    150 |           |      |    18.70407036    -     21.2862934    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[5/2]* |    |
              480.1076   |     20 |           |      |    18.70407036    -     21.2857734    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              480.2363   |    100 |           |      |    18.70407036    -     21.2850766    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[7/2]* |    |
              480.3225   |     10 |           |      |    18.70407036    -     21.2846055    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              480.9500   |    100 |           |      |    18.70407036    -     21.2812522    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              481.00640  |   1500 |           |      |    18.70407036    -     21.28095058   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[5/2]* |    |
              481.06392  |   1000 |           |      |    18.70407036    -     21.28064368   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              481.4338   |    500 |           |      |    18.71137586    -     21.2859675    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              481.6900   |     10 |           |      |    18.71137586    -     21.2846055    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              481.76386  |   3000 |           |      |    18.61270446    -     21.18553271   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              481.87847  |   1500 |           |      |    18.61270446    -     21.1849215    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              481.9937   |    700 |           |      |    18.61270446    -     21.18430984   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              482.19218  |   3000 |           |      |    18.57583520    -     21.14637801   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              482.31725  |   1000 |           |      |    18.71137586    -     21.2812522    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              482.3370   |    500 |           |      |    18.61270446    -     21.1824854    | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              482.5529   |    500 |           |      |    18.69335861    -     21.2619855    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              482.7338   |  10000 |           |      |    18.38162243    -     20.94928086   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              482.7587   |   3000 |           |      |    18.57583520    -     21.14336129   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              482.9288   |     50 |           |      |    18.69335861    -     21.2599801    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              483.73139  |   5000 |           |      |    18.38162243    -     20.94398641   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              484.2566   |    100 |           |      |    18.72638063    -     21.2859675    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
              484.2941   |    500 |           |      |    18.72638063    -     21.2857734    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              484.5145   |    150 |           |      |    18.72638063    -     21.2846055    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              484.5767   |     50 |           |      |    18.72638063    -     21.2842638    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7d  | 2[1/2]* |    |
              484.9530   |    300 |           |      |    18.70407036    -     21.2599801    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              485.1501   |    600 |           |      |    18.72638063    -     21.2812522    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
              485.2655   |   1000 |           |      |    18.72638063    -     21.28064368   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              485.9604   |    150 |           |      |    18.71137586    -     21.2619855    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              486.30810  |   1000 |           |      |    18.63679075    -     21.18557986   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              486.43729  |    300 |           |      |    18.69335861    -     21.24146921   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              486.55065  |   1000 |           |      |    18.63679075    -     21.18430984   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              486.6476   |    800 |           |      |    18.63679075    -     21.18379948   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              486.70189  |    700 |           |      |    18.69335861    -     21.24008438   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              486.82766  |    700 |           |      |    18.63679075    -     21.18286186   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              488.3403   |    150 |           |      |    18.57583520    -     21.11401336   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              488.49170  |  10000 |           |      |    18.57583520    -     21.11322833   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              488.50971  |   1000 |           |      |    18.57583520    -     21.11313699   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              488.8365   |     50 |           |      |    18.72638063    -     21.2619855    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              489.2090   |   5000 |           |      |    18.61270446    -     21.14637801   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              489.2228   |    100 |           |      |    18.72638063    -     21.2599801    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).8s  | 2[3/2]* |    |
              489.7924   |    700 |           |      |    18.61270446    -     21.14336129   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              489.9013   |    500 |           |      |    18.71137586    -     21.24146921   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              492.8235   |    700 |           |      |    18.72638063    -     21.24146921   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              493.0944   |    500 |           |      |    18.72638063    -     21.24008438   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).7s  | 2[1/2]* |    |
              493.9041   |   1000 |           |      |    18.63679075    -     21.14637801   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              494.4987   |   1000 |           |      |    18.63679075    -     21.14336129   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              495.53905  |   1500 | 3.3e+05   | D    |    18.61270446    -     21.11401336   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              495.70335  |  10000 |           |      |    18.61270446    -     21.11318445   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              495.7122   |   1500 |           |      |    18.61270446    -     21.11313699   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              497.35555  |   1000 |           |      |    18.69335861    -     21.18553271   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              497.4760   |    500 |           |      |    18.69335861    -     21.1849215    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              497.5961   |    100 |           |      |    18.69335861    -     21.18430984   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              497.9625   |     50 |           |      |    18.69335861    -     21.1824854    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              499.4930   |   1500 |           |      |    18.70407036    -     21.18557986   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[5/2]* |    |
              499.6209   |     20 |           |      |    18.70407036    -     21.1849215    | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              499.7482   |    150 |           |      |    18.70407036    -     21.18430984   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              499.8502   |    100 |           |      |    18.70407036    -     21.18379948   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              500.0395   |     30 |           |      |    18.70407036    -     21.18286186   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              500.3561   |     20 |           |      |    18.63679075    -     21.11401336   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              500.51587  |   5000 |           |      |    18.63679075    -     21.11322833   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              500.53467  |    500 |           |      |    18.63679075    -     21.11313699   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              501.1003   |    250 |           |      |    18.71137586    -     21.1849215    | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              501.5187   |     50 |           |      |    18.71137586    -     21.18286186   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              502.2870   |    250 |           |      |    18.57583520    -     21.04354339   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              503.13484  |   2500 |           |      |    18.55510723    -     21.01865427   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              503.15087  |     20 |           |      |    18.55510723    -     21.01857788   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              503.60016  |    350 |           |      |    18.55510723    -     21.01638236   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              503.75927  |     30 |           |      |    18.55510723    -     21.01560455   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[7/2]* |    |
              503.77512  |   5000 |           |      |    18.55510723    -     21.01552347   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[7/2]* |    |
              504.1598   |     10 |           |      |    18.72638063    -     21.1849215    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              504.2853   |    150 |           |      |    18.72638063    -     21.18430984   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[3/2]* |    |
              504.5816   |    150 |           |      |    18.72638063    -     21.18286186   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              504.6608   |     30 |           |      |    18.72638063    -     21.1824854    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).6d  | 2[1/2]* |    |
              505.29443  |    250 |           |      |    18.69335861    -     21.14637801   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              505.9150   |     20 |           |      |    18.69335861    -     21.14336129   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              507.40459  |     30 |           |      |    18.57583520    -     21.01865427   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              507.42007  |    350 |           |      |    18.57583520    -     21.01857788   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              507.65971  |    350 |           |      |    18.57583520    -     21.01742780   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              507.87693  |    150 |           |      |    18.57583520    -     21.01638236   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              508.0383   |   1500 |           |      |    18.57583520    -     21.01560455   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[7/2]* |    |
              508.1360   |    150 |           |      |    18.70407036    -     21.14336129   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              508.39773  |    250 |           |      |    18.57583520    -     21.01388489   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              509.0321   |     80 |           |      |    18.71137586    -     21.14637801   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              509.90522  |    250 |           |      |    18.61270446    -     21.04354339   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              510.47011  |    350 |           |      |    18.61270446    -     21.04085247   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              511.36724  |    750 | 1.0e+06   | D    |    18.38162243    -     20.80551031   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
              511.65032  |   1500 |           |      |    18.38162243    -     20.80416913   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              511.70246  |    350 |           |      |    18.38162243    -     20.80392406   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).4d  | 2[5/2]* |    |
              512.05059  |    250 | 5.6e+05   | D    |    18.69335861    -     21.11401336   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              512.1866   |     20 |           |      |    18.72638063    -     21.14637801   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              512.22565  |   1500 |           |      |    18.69335861    -     21.11318445   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              512.23613  |   1500 |           |      |    18.69335861    -     21.11313699   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              512.8280   |     20 |           |      |    18.72638063    -     21.14336129   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).7s  | 2[3/2]* |    |
              514.3265   |     50 |           |      |    18.70407036    -     21.11401336   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              514.49384  |   5000 |           |      |    18.70407036    -     21.11322833   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              514.5011   |   5000 |           |      |    18.70407036    -     21.11318445   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
              514.51351  |    350 |           |      |    18.70407036    -     21.11313699   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              515.00842  |    350 |           |      |    18.63679075    -     21.04354339   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              515.19610  |    750 |           |      |    18.61270446    -     21.01857788   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              515.44271  |    500 | 1.9e+06   | D    |    18.61270446    -     21.01742780   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              515.66672  |    500 |           |      |    18.61270446    -     21.01638236   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              515.89018  |    500 |           |      |    18.71137586    -     21.11401336   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              516.34847  |    100 |           |      |    18.61270446    -     21.01321127   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              518.2320   |     20 |           |      |    18.96595286    -     21.3577329    | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).8s  | 2[1/2]* |    |
              518.86122  |   1500 |           |      |    18.55510723    -     20.94398641   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              519.13223  |    350 | 1.3e+06   | D    |    18.72638063    -     21.11401336   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              519.31251  |   1500 |           |      |    18.72638063    -     21.11318445   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              519.3224   |   1500 |           |      |    18.72638063    -     21.11313699   | 2s2.2p5.(2P*<1/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5d  | 2[3/2]* |    |
              520.38962  |   1500 |           |      |    18.63679075    -     21.01865427   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              520.6565   |     30 |           |      |    18.63679075    -     21.01742780   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              520.88648  |    700 |           |      |    18.63679075    -     21.01638236   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              521.05672  |    500 |           |      |    18.63679075    -     21.01560455   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[7/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              521.43389  |    350 |           |      |    18.63679075    -     21.01388489   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[1/2]* |    |
              522.23517  |    500 |           |      |    18.57583520    -     20.94928086   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              523.40271  |    500 |           |      |    18.57583520    -     20.94398641   | 2s2.2p5.(2P*<3/2>).3p | 2[5/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              527.40393  |    400 |           |      |    18.69335861    -     21.04354339   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              528.00853  |    500 |           |      |    18.69335861    -     21.04085247   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              529.81891  |   1500 |           |      |    18.70407036    -     21.04354339   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              530.47580  |    700 |           |      |    18.61270446    -     20.94928086   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              531.47851  |    300 |           |      |    18.71137586    -     21.04354339   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).6s  | 2[1/2]* |    |
              531.68046  |    250 |           |      |    18.61270446    -     20.94398641   | 2s2.2p5.(2P*<3/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).6s  | 2[3/2]* |    |
              532.0550   |     20 |           |      |    18.38162243    -     20.71126290   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[5/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              532.6396   |    750 | 6.8e+05   | D    |    18.38162243    -     20.70870685   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              533.06720  |      5 |           |      |    18.69335861    -     21.01857788   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[5/2]* |    |
              533.07775  |   6000 |           |      |    18.38162243    -     20.70679402   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[3/2]* |    |
              533.33083  |    500 | 5.3e+05   | D    |    18.69335861    -     21.01742780   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
              533.5710   |    100 |           |      |    18.69335861    -     21.01638236   | 2s2.2p5.(2P*<1/2>).3p | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5d  | 2[3/2]* |    |
                         |        |           |      |                                       |                       |         |                        |         |    |
              534.10938  |  10000 | 1.1e+07   | D    |    18.38162243    -     20.70230308   | 2s2.2p5.(2P*<3/2>).3p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).4d  | 2[1/2]* |    |
