
----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek           |     Lower level      |              Upper level              |Type|
          |           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)          |----------------------|---------------------------------------|    |
          |            Vac (nm)  |       |           |      |                                    | Conf.   | Term       | Conf.                    | Term       |    |
Au II     |             283.303  |    30 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au II     |             283.785  |   300 |           |      |                                    |         |            |                          |            |    |
Au II     |             284.692  |   100 |           |      |                                    |         |            |                          |            |    |
Au II     |             285.674  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             287.236  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             288.345  |   300 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             288.696  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             288.840  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             289.196  |   300 |           |      |                                    |         |            |                          |            |    |
Au II     |             289.325  |   100 |           |      |   10.7327744    -     15.0168141   | 5d9.6p  | (3/2,3/2)* | 5d9.7s                   | (3/2,1/2)  |    |
Au I      |             290.574  |     3 |           |      |                                    |         |            |                          |            |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             290.590  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             290.704  |   100 |           |      |                                    |         |            |                          |            |    |
Au II     |             291.352  |   300 |           |      |                                    |         |            |                          |            |    |
Au I      |             291.482  |     3 |           |      |                                    |         |            |                          |            |    |
Au II     |             291.824  |   300 |           |      |   10.7327744    -     14.9801331   | 5d9.6p  | (3/2,3/2)* | 5d9.7s                   | (3/2,1/2)  |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             294.067  |    30 |           |      |                                    |         |            |                          |            |    |
Au II     |             295.422  |   100 |           |      |                                    |         |            |                          |            |    |
Au I      |             297.333  |    10 |           |      |                                    |         |            |                          |            |    |
Au II     |             299.027  |  100w |           |      |                                    |         |            |                          |            |    |
Au II     |             299.480  |   300 |           |      |    9.2729609    -     13.4117362   | 5d9.6p  | (5/2,3/2)* | 5d9.7s                   | (5/2,1/2)  |    |
          |                      |       |           |      |                                    |         |            |                          |            |    |
Au I      |             300.265  |    10 |           |      |                                    |         |            |                          |            |    |
Au I      |             300.585  |     3 |           |      |                                    |         |            |                          |            |    |
Au I      |             302.467  |    10 |           |      |                                    |         |            |                          |            |    |
