
----------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level  |Type|
            Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|---------------|    |
             Air (nm)  |       |           |      |                                   | Conf.  | Term | Conf.  | Term |    |
            435.95269  |     9 |           |      |    1.6756148    -     4.5187986   | 6s.6p  | 3P*  | 5d.6d  | 1P   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            440.25386  |   273 | 2.7e+07   | C    |    1.5667415    -     4.3821485   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
            440.68319  |    29 |           |      |    1.6756148    -     4.4882789   | 6s.6p  | 3P*  | 5d.6d  | 3D   |    |
            441.36612  |    13 |           |      |    1.6756148    -     4.4839270   | 6s.6p  | 3P*  | 5d.6d  | 1F   |    |
            443.18943  |   374 |           |      |    1.5207931    -     4.3175519   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
            446.70914  |    30 |           |      |    1.6756148    -     4.4503376   | 6s.6p  | 3P*  | 5d.6d  | 3G   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            448.8980   |   234 | 2.8e+07   | C+   |    1.6756148    -     4.4368082   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
            449.3638   |   137 | 2.0e+07   | C+   |    1.6756148    -     4.4339459   | 6s.6p  | 3P*  | 6s.7d  | 1D   |    |
            450.4348   |     5 |           |      |    1.6756148    -     4.4273874   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
            450.5924   |   209 |           |      |    1.5667415    -     4.3175519   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
            452.3167   |   327 |           |      |    1.6756148    -     4.4159387   | 6s.6p  | 3P*  | 6s.7d  | 3D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            457.3853   |   230 | 1.21e+08  | B    |    1.5667415    -     4.2766989   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
            457.9638   |   580 | 7.0e+07   | C+   |    1.6756148    -     4.3821485   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
            458.9756   |    22 |           |      |    1.1200690    -     3.8206364   | 6s.5d  | 3D   | 6s.7p  | 3P*  |    |
            459.1824   |    28 |           |      |    1.1425765    -     3.8419279   | 6s.5d  | 3D   | 6s.7p  | 3P*  |    |
            459.9717   |   108 | 4.07e+07  | B+   |    1.5667415    -     4.2614609   | 6s.6p  | 3P*  | 6s.8s  | 1S   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            460.4983   |    28 |           |      |    1.1200690    -     3.8117068   | 6s.5d  | 3D   | 6s.7p  | 3P*  |    |
            461.9920   |    40 | 2.7e+06   | C+   |    1.5207931    -     4.2037285   | 6s.6p  | 3P*  | 6s.8s  | 3S   |    |
            462.8331   |    63 |           |      |    1.1425765    -     3.8206364   | 6s.5d  | 3D   | 6s.7p  | 3P*  |    |
            467.3619   |   133 |           |      |    1.1898184    -     3.8419279   | 6s.5d  | 3D   | 6s.7p  | 3P*  |    |
            469.1614   |   306 |           |      |    1.6756148    -     4.3175519   | 6s.6p  | 3P*  | 6p2    | 3P   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            469.9095   |    24 |           |      |    2.2391869    -     4.8769186   | 6s.6p  | 1P*  | 6s.9d  | 1D   |    |
            470.0422   |    80 | 6.1e+06   | C+   |    1.5667415    -     4.2037285   | 6s.6p  | 3P*  | 6s.8s  | 3S   |    |
            472.4713   |     8 |           |      |    1.5667415    -     4.1901712   | 6s.6p  | 3P*  | 5d.7s  | 1D   |    |
            472.6434   |   371 | 3.3e+07   | C    |    1.4128433    -     4.0353176   | 6s.5d  | 1D   | 6s.7p  | 1P*  |    |
            487.7647   |    66 |           |      |    2.2391869    -     4.7803627   | 6s.6p  | 1P*  | 6p2    | 1D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            490.2848   |    63 | 5.4e+06   | C+   |    1.6756148    -     4.2037285   | 6s.6p  | 3P*  | 6s.8s  | 3S   |    |
            494.7312   |    25 |           |      |    2.2391869    -     4.7445795   | 6s.6p  | 1P*  | 5d.6d  | 3P   |    |
            499.5644   |     5 |           |      |    1.6756148    -     4.1567686   | 6s.6p  | 3P*  | 5d.7s  | 3D   |    |
            505.4958   |    19 |           |      |    2.2391869    -     4.6912277   | 6s.6p  | 1P*  | 5d.6d  | 1D   |    |
            515.9876   |    80 |           |      |    2.2391869    -     4.6413701   | 6s.6p  | 1P*  | 6s.8d  | 1D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            525.3804   |     5 |           |      |    2.2391869    -     4.5984242   | 6s.6p  | 1P*  | 5d.6d  | 3F   |    |
            530.5701   |     6 |           |      |    2.2391869    -     4.5753478   | 6s.6p  | 1P*  | 6s.9s  | 3S   |    |
            542.4548   |   199 |           |      |    1.5207931    -     3.8057713   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
            543.7318   |     5 |           |      |    2.2391869    -     4.5187986   | 6s.6p  | 1P*  | 5d.6d  | 1P   |    |
            551.9044   |   280 | 5.7e+07   | C+   |    1.5667415    -     3.8125973   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            553.5481   |  1830 | 1.19e+08  | AA   |    0.000000     -     2.2391869   | 6s2    | 1S   | 6s.6p  | 1P*  |    |
            553.5869   |   112 |           |      |    1.5667415    -     3.8057713   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
            559.3308   |     5 |           |      |    2.2391869    -     4.4552239   | 6s.6p  | 1P*  | 5d.6d  | 3D   |    |
            567.9995   |    21 |           |      |    1.1425765    -     3.3247931   | 6s.5d  | 3D   | 5d.6p  | 1F*  |    |
            568.0176   |    41 |           |      |    1.5667415    -     3.7488885   | 6s.6p  | 3P*  | 6s.6d  | 1D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            577.7618   |   740 | 8.0e+07   | C+   |    1.6756148    -     3.8209591   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
            578.4042   |     5 | 2.1e+07   | C    |    2.2391869    -     4.3821485   | 6s.6p  | 1P*  | 6p2    | 3P   |    |
            580.0226   |   203 | 2.4e+07   | C+   |    1.6756148    -     3.8125973   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
            580.5681   |   419 |           |      |    1.1898184    -     3.3247931   | 6s.5d  | 3D   | 5d.6p  | 1F*  |    |
            581.8812   |    14 |           |      |    1.6756148    -     3.8057713   | 6s.6p  | 3P*  | 6s.6d  | 3D   |    |
                       |       |           |      |                                   |        |      |        |      |    |
            582.6274   |   610 | 4.50e+07  | B    |    1.4128433    -     3.5402720   | 6s.5d  | 1D   | 5d.6p  | 1P*  |    |
