
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                 Observed  |    Rel. |    Aki    | Acc. |              Ei           Ek              |           Lower level           |           Upper level           |Type|
          |                Wavelength |    Int. |    s^-1   |      |             (eV)         (eV)             |---------------------------------|---------------------------------|    |
          |                 Vac (nm)  |         |           |      |                                           | Conf.                 | Term    | Conf.                 | Term    |    |
Al I      |                226.3731   |      2g | 7.5e+06   | C    |      0.0138938      -       5.4891687     | 3s2.3p                | 2P*     | 3s2.7s                | 2S      |    |
Al I      |                226.6014   |       3 |           |      |      4.0216500      -       9.491420      | 3s2.3d                | 2D      | 3s.3p.(3P*).4d        | 2D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                226.753    |       4 |           |      |      4.0214835      -       9.48748       | 3s2.3d                | 2D      | 3s.3p.(3P*).4d        | 2D*     |    |
Al I      |                226.9096   |      4g | 7.58e+07  | B    |      0.0138938      -       5.4762389     | 3s2.3p                | 2P*     | 3s2.5d                | 2D      |    |
Al I      |                226.9220   |      2g | 1.26e+07  | C+   |      0.0138938      -       5.4759352     | 3s2.3p                | 2P*     | 3s2.5d                | 2D      |    |
Al IV     |                227.2348   |      20 |           |      |    106.23500        -     111.68954       | 2s2.2p5.(2P*<1/2>).4d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5f | 2[5/2]  |    |
Al IV     |                227.266    |      50 |           |      |    106.23708        -     111.69088       | 2s2.2p5.(2P*<1/2>).4d | 2[5/2]* | 2s2.2p5.(2P*<1/2>).5f | 2[7/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                228.3027   |      40 |           |      |    105.85143        -     111.28046       | 2s2.2p5.(2P*<3/2>).4d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[7/2]  |    |
Al II     |                228.5126   |      50 |           |      |     11.316595       -      16.7406095     | 3s.4s                 | 3S      | 3s.6p                 | 3P*     |    |
Al II     |                228.5470   |      10 |           |      |     11.316595       -      16.7398127     | 3s.4s                 | 3S      | 3s.6p                 | 3P*     |    |
Al II     |                228.569    |       5 |           |      |     11.316595       -      16.7393892     | 3s.4s                 | 3S      | 3s.6p                 | 3P*     |    |
Al IV     |                228.701    |       2 |           |      |    102.63405        -     108.05374       | 2s2.2p5.(2P*<3/2>).4p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s | 2[3/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                228.829    |       2 |           |      |    105.85143        -     111.26784       | 2s2.2p5.(2P*<3/2>).4d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]  |    |
Al IV     |                229.4524   |      50 |           |      |    105.87897        -     111.28078       | 2s2.2p5.(2P*<3/2>).4d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[7/2]  |    |
Al III    |                229.947    |     3d* | 4.44e+06  | A    |     20.554883       -      25.945335      | 2p6.4d                | 2D      | 2p6.7f                | 2F*     |    |
Al III    |                229.947    |     3d* | 6.66e+07  | A    |     20.554883       -      25.945335      | 2p6.4d                | 2D      | 2p6.7f                | 2F*     |    |
Al III    |                229.947    |     3d* | 6.22e+07  | A    |     20.555031       -      25.945335      | 2p6.4d                | 2D      | 2p6.7f                | 2F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                230.104    |       3 |           |      |    105.87897        -     111.26550       | 2s2.2p5.(2P*<3/2>).4d | 2[5/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]  |    |
Al I      |                231.1035   |       4 |           |      |      3.598072       -       8.961299      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
Al II     |                231.2225   |       1 |           |      |     13.073079       -      18.43362       | 3s.4p                 | 3P*     | 3s.13s                | 3S      |    |
Al I      |                231.2491   |       5 |           |      |      3.598072       -       8.957924      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
Al I      |                231.3526   |       6 |           |      |      3.603844       -       8.961299      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                231.3768   |     100 |           |      |     13.076728       -      18.43362       | 3s.4p                 | 3P*     | 3s.13s                | 3S      |    |
Al I      |                231.4983   |       4 |           |      |      3.603844       -       8.957924      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
Al I      |                231.7482   |       7 |           |      |      3.603844       -       8.952155      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
Al I      |                231.9057   |       5 |           |      |      3.613244       -       8.957924      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
Al I      |                232.1562   |       9 |           |      |      3.613244       -       8.952155      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                232.413    |      20 |           |      |    102.72076        -     108.05374       | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  | 2s2.2p5.(2P*<3/2>).5s | 2[3/2]* |    |
Al II     |                232.4199   |     350 | 3.46e+07  | C+   |     11.846618       -      17.17947       | 3s.3d                 | 3D      | 3s.6f                 | 3F*     |    |
Al II     |                232.5436   |      10 | 3.85e+06  | C    |     11.846618       -      17.17663       | 3s.3d                 | 3D      | 3s.6f                 | 3F*     |    |
Al II     |                232.5494   |     300 | 3.07e+07  | C+   |     11.846753       -      17.17663       | 3s.3d                 | 3D      | 3s.6f                 | 3F*     |    |
Al II     |                232.6445   |      10 | 5.38e+06  | C    |     11.846753       -      17.17446       | 3s.3d                 | 3D      | 3s.6f                 | 3F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                232.6496   |     300 | 2.90e+07  | C+   |     11.846868       -      17.17446       | 3s.3d                 | 3D      | 3s.6f                 | 3F*     |    |
Al II     |                232.820    |       3 |           |      |     13.256459       -      18.58015       | 3s.4p                 | 1P*     | 3s.16s                | 1S      |    |
Al II     |                234.469    |       7 |           |      |     13.256459       -      18.54272       | 3s.4p                 | 1P*     | 3s.15s                | 1S      |    |
Al II     |                234.547    |       3 |           |      |     13.076728       -      18.36122       | 3s.4p                 | 3P*     | 3s.11d                | 3D      |    |
Al II     |                234.592    |       3 |           |      |     13.073079       -      18.35662       | 3s.4p                 | 3P*     | 3s.12s                | 3S      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                234.7516   |      30 |           |      |     13.076728       -      18.35662       | 3s.4p                 | 3P*     | 3s.12s                | 3S      |    |
Al II     |                236.5460   |      10 |           |      |     13.256459       -      18.49623       | 3s.4p                 | 1P*     | 3s.14s                | 1S      |    |
Al I      |                236.7052   |      8g | 7.61e+07  | C+   |      0.000000       -       5.2363164     | 3s2.3p                | 2P*     | 3s2.4d                | 2D      |    |
Al I      |                236.7611   |       8 |           |      |      3.598072       -       8.833151      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
Al I      |                236.8112   |       8 |           |      |      3.598072       -       8.832045      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                236.8272   |      40 |           |      |    106.45804        -     111.69167       | 2s2.2p5.(2P*<1/2>).4d | 2[3/2]* | 2s2.2p5.(2P*<1/2>).5f | 2[5/2]  |    |
Al I      |                236.9304   |      10 |           |      |      3.603844       -       8.835182      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
Al I      |                237.0225   |       9 |           |      |      3.603844       -       8.833151      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
Al I      |                237.0726   |       6 |           |      |      3.603844       -       8.832045      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
Al IV     |                237.1027   |      50 |           |      |    106.04030        -     111.26784       | 2s2.2p5.(2P*<3/2>).4d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[5/2]  |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                237.2070   |      3g | 5.76e+06  | C    |      0.000000       -       5.2252408     | 3s2.3p                | 2P*     | 3s2.6s                | 2S      |    |
Al I      |                237.3124   |      8g | 9.07e+07  | B    |      0.0138938      -       5.2368174     | 3s2.3p                | 2P*     | 3s2.4d                | 2D      |    |
Al I      |                237.3349   |      2g | 1.51e+07  | C+   |      0.0138938      -       5.2363164     | 3s2.3p                | 2P*     | 3s2.4d                | 2D      |    |
Al I      |                237.3571   |       8 |           |      |      3.613244       -       8.835182      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
Al I      |                237.4496   |       4 |           |      |      3.613244       -       8.833151      | 3s.3p2                | 4P      | 3s.3p.(3P*).3d        | 4D*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                237.8368   |      3g | 1.14e+07  | C+   |      0.0138938      -       5.2252408     | 3s2.3p                | 2P*     | 3s2.6s                | 2S      |    |
Al IV     |                238.3355   |       5 |           |      |    106.04030        -     111.24080       | 2s2.2p5.(2P*<3/2>).4d | 2[3/2]* | 2s2.2p5.(2P*<3/2>).5f | 2[3/2]  |    |
Al II     |                238.825    |       1 |           |      |     13.071346       -      18.26138       | 3s.4p                 | 3P*     | 3s.10d                | 3D      |    |
Al II     |                238.9035   |       5 |           |      |     13.073079       -      18.261216      | 3s.4p                 | 3P*     | 3s.10d                | 3D      |    |
Al II     |                239.0692   |      25 |           |      |     13.076728       -      18.261272      | 3s.4p                 | 3P*     | 3s.10d                | 3D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                239.1276   |      15 |           |      |     13.071346       -      18.254620      | 3s.4p                 | 3P*     | 3s.11s                | 3S      |    |
Al II     |                239.2078   |      50 |           |      |     13.073079       -      18.254620      | 3s.4p                 | 3P*     | 3s.11s                | 3S      |    |
Al II     |                239.2234   |      10 |           |      |     13.256459       -      18.43766       | 3s.4p                 | 1P*     | 3s.13s                | 1S      |    |
Al II     |                239.3760   |     100 |           |      |     13.076728       -      18.254620      | 3s.4p                 | 3P*     | 3s.11s                | 3S      |    |
Al III    |                239.898    |     5d* |           |      |     20.781332       -      25.947974      | 2p6.4f                | 2F*     | 2p6.7g                | 2G      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al III    |                239.898    |     5d* |           |      |     20.781408       -      25.947974      | 2p6.4f                | 2F*     | 2p6.7g                | 2G      |    |
Al III    |                239.898    |     5d* |           |      |     20.781408       -      25.947974      | 2p6.4f                | 2F*     | 2p6.7g                | 2G      |    |
Al III    |                242.244    |      1* | 8.48e+04  | B    |     20.781332       -      25.898045      | 2p6.4f                | 2F*     | 2p6.7d                | 2D      |    |
Al III    |                242.244    |      1* | 1.78e+06  | B+   |     20.781332       -      25.898045      | 2p6.4f                | 2F*     | 2p6.7d                | 2D      |    |
Al III    |                242.244    |      1* | 1.70e+06  | B+   |     20.781408       -      25.898045      | 2p6.4f                | 2F*     | 2p6.7d                | 2D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                242.305    |       5 |           |      |      4.8271966      -       9.94253       | 3s2.nd                | y 2D    | 3s.3p.(3P*).5d        | 2D*     |    |
Al I      |                242.477    |       5 |           |      |      4.8266319      -       9.93832       | 3s2.nd                | y 2D    | 3s.3p.(3P*).5d        | 2D*     |    |
Al I      |                242.505    |       1 |           |      |      4.8271966      -       9.93832       | 3s2.nd                | y 2D    | 3s.3p.(3P*).5d        | 2D*     |    |
Al II     |                242.5596   |       5 |           |      |     13.256459       -      18.366415      | 3s.4p                 | 1P*     | 3s.11d                | 1D      |    |
Al II     |                242.7742   |      50 |           |      |     13.256459       -      18.36189       | 3s.4p                 | 1P*     | 3s.12s                | 1S      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                245.2584   |      30 |           |      |     13.071346       -      18.12506       | 3s.4p                 | 3P*     | 3s.9d                 | 3D      |    |
Al II     |                245.3423   |     100 |           |      |     13.073079       -      18.12506       | 3s.4p                 | 3P*     | 3s.9d                 | 3D      |    |
Al II     |                245.5177   |     200 |           |      |     13.076728       -      18.12511       | 3s.4p                 | 3P*     | 3s.9d                 | 3D      |    |
Al II     |                245.7187   |     100 |           |      |     13.071346       -      18.115596      | 3s.4p                 | 3P*     | 3s.10s                | 3S      |    |
Al II     |                245.8037   |     300 |           |      |     13.073079       -      18.115596      | 3s.4p                 | 3P*     | 3s.10s                | 3S      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                245.888    |       3 |           |      |     13.649399       -      18.69017       | 3s.3d                 | 1D      | 3s.20f                | 1F*     |    |
Al II     |                245.9809   |     500 |           |      |     13.076728       -      18.115596      | 3s.4p                 | 3P*     | 3s.10s                | 3S      |    |
Al I      |                245.983    |       5 |           |      |      4.0216500      -       9.06049       | 3s2.3d                | 2D      | 3s.3p.(3P*).3d        | 2F*     |    |
Al I      |                246.574    |       4 |           |      |      4.0214835      -       9.04823       | 3s2.3d                | 2D      | 3s.3p.(3P*).3d        | 2F*     |    |
Al II     |                246.628    |       3 |           |      |     13.649399       -      18.67506       | 3s.3d                 | 1D      | 3s.19f                | 1F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                247.3008   |      25 |           |      |     13.256459       -      18.268437      | 3s.4p                 | 1P*     | 3s.10d                | 1D      |    |
Al II     |                247.5252   |    1500 | 4.60e+07  | C+   |     10.598336       -      15.6057683     | 3p2                   | 1D      | 3s.5p                 | 1P*     |    |
Al II     |                247.6322   |     300 |           |      |     13.256459       -      18.261753      | 3s.4p                 | 1P*     | 3s.11s                | 1S      |    |
Al V      |                247.975    |      20 | 2.82e+07  | C+   |     98.76859        -     103.76701       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(3P).3p       | 2P*     |    |
Al V      |                248.160    |       5 | 2.63e+06  | D    |     98.77237        -     103.76701       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(3P).3p       | 2P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                248.535    |       5 |           |      |     13.649399       -      18.63649       | 3s.3d                 | 1D      | 3s.17f                | 1F*     |    |
Al IV     |                249.547    |      80 |           |      |    106.30524        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al IV     |                249.714    |    200* |           |      |    106.30860        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al IV     |                249.714    |    200* |           |      |    106.30860        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[3/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al II     |                249.7886   |      10 |           |      |     13.649399       -      18.61147       | 3s.3d                 | 1D      | 3s.16f                | 1F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                250.137    |      5* |           |      |    106.33414        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al IV     |                250.137    |      5* |           |      |    106.33414        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al IV     |                250.160    |    3bl* |           |      |    106.33453        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al IV     |                250.160    |    3bl* |           |      |    106.33453        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[9/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al II     |                250.425    |       5 |           |      |     13.649399       -      18.59886       | 3s.3d                 | 1D      | 3s.17p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                251.3145   |      20 |           |      |     13.649399       -      18.58134       | 3s.3d                 | 1D      | 3s.15f                | 1F*     |    |
Al I      |                251.3305   |       5 |           |      |      4.8271966      -       9.758828      | 3s2.nd                | y 2D    | 3s.3p.(3P*).4d        | 2F*     |    |
Al IV     |                251.430    |    200* |           |      |    106.35494        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                251.430    |    200* |           |      |    106.35494        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                251.548    |    100* |           |      |    106.78100        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                251.548    |    100* |           |      |    106.78100        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
Al IV     |                251.548    |    100* |           |      |    106.78100        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[9/2]* |    |
Al IV     |                251.587    |    400* |           |      |    106.78168        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[9/2]* |    |
Al IV     |                251.587    |    400* |           |      |    106.78168        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
Al IV     |                251.587    |    400* |           |      |    106.78168        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                251.587    |    400* |           |      |    106.78168        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[9/2]* |    |
Al IV     |                251.587    |    400* |           |      |    106.35799        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                251.620    |   80bl* |           |      |    106.78234        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
Al IV     |                251.620    |   80bl* |           |      |    106.78234        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
Al IV     |                251.729    |     200 |           |      |    106.78446        -     111.70832       | 2s2.2p5.(2P*<1/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<1/2>).5g | 2[7/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                251.9222   |       4 |           |      |      4.8266319      -       9.746674      | 3s2.nd                | y 2D    | 3s.3p.(3P*).4d        | 2F*     |    |
Al I      |                251.9514   |       1 |           |      |      4.8271966      -       9.746674      | 3s2.nd                | y 2D    | 3s.3p.(3P*).4d        | 2F*     |    |
Al II     |                252.0579   |      45 |           |      |     13.649399       -      18.56678       | 3s.3d                 | 1D      | 3s.16p                | 1P*     |    |
Al IV     |                252.068    |     10* |           |      |    106.35494        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al IV     |                252.068    |     10* |           |      |    106.35494        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                252.228    |      5* |           |      |    106.35799        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al IV     |                252.228    |      5* |           |      |    106.35799        -     111.27213       | 2s2.2p5.(2P*<3/2>).4f | 2[5/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[5/2]* |    |
Al II     |                252.6486   |    1000 | 1.94e+07  | C+   |     11.821967       -      16.727873      | 3s.4s                 | 1S      | 3s.6p                 | 1P*     |    |
Al IV     |                252.727    |   150bl |           |      |    106.38481        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al IV     |                252.750    |    200* |           |      |    106.38533        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al IV     |                252.750    |    200* |           |      |    106.38533        -     111.28927       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[9/2]* |    |
Al IV     |                252.963    |      6* |           |      |    106.38481        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                252.963    |      6* |           |      |    106.38481        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                252.990    |     10* |           |      |    106.38533        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
Al IV     |                252.990    |     10* |           |      |    106.38533        -     111.28462       | 2s2.2p5.(2P*<3/2>).4f | 2[7/2]  | 2s2.2p5.(2P*<3/2>).5g | 2[7/2]* |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                253.2092   |      50 |           |      |     13.649399       -      18.54444       | 3s.3d                 | 1D      | 3s.14f                | 1F*     |    |
Al II     |                253.2629   |     300 |           |      |     11.846618       -      16.7406095     | 3s.3d                 | 3D      | 3s.6p                 | 3P*     |    |
Al II     |                253.3117   |       5 |           |      |     11.846753       -      16.7398127     | 3s.3d                 | 3D      | 3s.6p                 | 3P*     |    |
Al II     |                253.3170   |      45 |           |      |     11.846868       -      16.7398127     | 3s.3d                 | 3D      | 3s.6p                 | 3P*     |    |
Al II     |                254.0179   |     150 |           |      |     13.256459       -      18.13591       | 3s.4p                 | 1P*     | 3s.9d                 | 1D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                254.0706   |     100 |           |      |     13.649399       -      18.527847      | 3s.3d                 | 1D      | 3s.15p                | 1P*     |    |
Al II     |                254.5606   |     450 |           |      |     13.256459       -      18.12551       | 3s.4p                 | 1P*     | 3s.10s                | 1S      |    |
Al II     |                254.9314   |     150 |           |      |     13.071346       -      17.93332       | 3s.4p                 | 3P*     | 3s.8d                 | 3D      |    |
Al II     |                255.0217   |     450 |           |      |     13.073079       -      17.933344      | 3s.4p                 | 3P*     | 3s.8d                 | 3D      |    |
Al II     |                255.2109   |     500 |           |      |     13.076728       -      17.933377      | 3s.4p                 | 3P*     | 3s.8d                 | 3D      |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                255.6007   |      50 |           |      |     13.649399       -      18.49864       | 3s.3d                 | 1D      | 3s.13f                | 1F*     |    |
Al II     |                255.6793   |     300 |           |      |     13.071346       -      17.919107      | 3s.4p                 | 3P*     | 3s.9s                 | 3S      |    |
Al II     |                255.7707   |     500 |           |      |     13.073079       -      17.919107      | 3s.4p                 | 3P*     | 3s.9s                 | 3S      |    |
Al II     |                255.9627   |    1000 |           |      |     13.076728       -      17.919107      | 3s.4p                 | 3P*     | 3s.9s                 | 3S      |    |
Al II     |                256.5694   |     150 |           |      |     13.649399       -      18.480337      | 3s.3d                 | 1D      | 3s.14p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                256.7984   |     10g | 1.92e+07  | B    |      0.000000       -       4.8266319     | 3s2.3p                | 2P*     | 3s2.nd                | y 2D    |    |
Al I      |                257.5094   |     10g | 3.60e+07  | C+   |      0.0138938      -       4.8271966     | 3s2.3p                | 2P*     | 3s2.nd                | y 2D    |    |
Al I      |                257.5393   |      3g | 5.99e+06  | C+   |      0.0138938      -       4.8266319     | 3s2.3p                | 2P*     | 3s2.nd                | y 2D    |    |
Al II     |                258.6829   |     150 |           |      |     13.649399       -      18.440871      | 3s.3d                 | 1D      | 3s.12f                | 1F*     |    |
Al II     |                259.6992   |     300 |           |      |     13.649399       -      18.422122      | 3s.3d                 | 1D      | 3s.13p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al V      |                260.471    |      10 | 1.54e+07  | D    |     98.77237        -     103.53093       | 2s2.2p4.(1D).3s       | 2D      | 2s2.2p4.(3P).3p       | 2P*     |    |
Al II     |                262.2926   |      15 |           |      |     13.841264       -      18.56678       | 3p2                   | 1S      | 3s.16p                | 1P*     |    |
Al IV     |                262.454    |       5 |           |      |    103.73342        -     108.45602       | 2s2.2p5.(2P*<1/2>).4p | 2[1/2]  | 2s2.2p5.(2P*<1/2>).5s | 2[1/2]* |    |
Al II     |                262.7597   |     350 |           |      |     13.649399       -      18.36651       | 3s.3d                 | 1D      | 3s.11f                | 1F*     |    |
Al II     |                263.1546   |     100 | 2.48e+08  | B+   |     10.598336       -      15.30839       | 3p2                   | 1D      | 3s.4f                 | 1F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al I      |                263.395    |       2 |           |      |      5.2368174      -       9.94253       | 3s2.4d                | 2D      | 3s.3p.(3P*).5d        | 2D*     |    |
Al II     |                263.5020   |     250 |           |      |     10.598336       -      15.302185      | 3p2                   | 1D      | 3s.4f                 | 3F*     |    |
Al I      |                263.603    |       2 |           |      |      5.2363164      -       9.93832       | 3s2.4d                | 2D      | 3s.3p.(3P*).5d        | 2D*     |    |
Al I      |                263.632    |       1 |           |      |      5.2368174      -       9.93832       | 3s2.4d                | 2D      | 3s.3p.(3P*).5d        | 2D*     |    |
Al II     |                263.6724   |     500 |           |      |     13.649399       -      18.350217      | 3s.3d                 | 1D      | 3s.12p                | 1P*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                263.7689   |    3000 | 2.85e+07  | C+   |     11.846618       -      16.545699      | 3s.3d                 | 3D      | 3s.5f                 | 3F*     |    |
Al II     |                263.8178   |    1000 | 3.18e+06  | C+   |     11.846618       -      16.544833      | 3s.3d                 | 3D      | 3s.5f                 | 3F*     |    |
Al II     |                263.8255   |    2500 | 2.53e+07  | C+   |     11.846753       -      16.544833      | 3s.3d                 | 3D      | 3s.5f                 | 3F*     |    |
Al II     |                263.8627   |     500 | 4.44e+06  | C+   |     11.846753       -      16.544167      | 3s.3d                 | 3D      | 3s.5f                 | 3F*     |    |
Al II     |                263.8690   |    2000 | 2.40e+07  | C+   |     11.846868       -      16.544167      | 3s.3d                 | 3D      | 3s.5f                 | 3F*     |    |
          |                           |         |           |      |                                           |                       |         |                       |         |    |
Al II     |                264.0408   |     450 |           |      |     13.256459       -      17.950708      | 3s.4p                 | 1P*     | 3s.8d                 | 1D      |    |
Al I      |                264.749    |       6 |           |      |      4.0852552      -       8.76685       | 3s2.4p                | 2P*     | 3s.3p.(3P*).4p        | 2P      |    |
Al I      |                264.861    |       4 |           |      |      4.0872181      -       8.76685       | 3s2.4p                | 2P*     | 3s.3p.(3P*).4p        | 2P      |    |
