
--------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek          |   Lower level    |         Upper level          |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)         |------------------|------------------------------|    |
            Vac (nm)  |       |           |      |                                  | Conf.     | Term | Conf.               | Term   |    |
            152.2493  |    40 | 5.5e+08   | D    |    18.77455    -     26.91796    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3D     |    |
            152.5756  |    10 | 9.3e+07   | D    |    18.79195    -     26.91796    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3D     |    |
            152.7223  |    15 | 2.2e+08   | D    |    18.77455    -     26.89279    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3D     |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            152.7721  |    15 | 3.5e+08   | D    |    18.77729    -     26.89279    | 3p6.3d.4p | 3P*  | 3p6.3d.4d           | 3D     |    |
            160.1915  |    80 | 1.2e+09   | D    |    19.28766    -     27.02740    | 3p6.3d.4p | 1P*  | 3p6.3d.4d           | 1P     |    |
            161.1879  |    80 | 5.2e+08   | D    |    19.08349    -     26.77534    | 3p6.3d.4p | 1F*  | 3p6.3d.4d           | 1F     |    |
            180.6184  |    80 | 7.3e+08   | D    |    12.42330    -     19.28766    | 3p6.3d.4s | 1D   | 3p6.3d.4p           | 1P*    |    |
            180.9854  |    60 | 7.2e+08   | D    |    11.92680    -     18.77729    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3P*    |    |
                      |       |           |      |                                  |           |      |                     |        |    |
            181.0566  |    30 | 2.3e+08   | D    |    11.92680    -     18.77455    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3P*    |    |
            181.3050  |    50 | 1.5e+08   | D    |    11.95358    -     18.79195    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3P*    |    |
            181.7676  |   100 | 4.8e+08   | D    |    11.95358    -     18.77455    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3P*    |    |
            182.5836  |   200 | 5.3e+08   | D    |    12.00142    -     18.79195    | 3p6.3d.4s | 3D   | 3p6.3d.4p           | 3P*    |    |
