
-----------------------------------------------------------------------------
          Observed  |    Rel. |    Aki    | Acc. |   Ei           Ek   |Type|
         Wavelength |    Int. |    s^-1   |      |  (eV)         (eV)  |    |
          Air (nm)  |         |           |      |                     |    |
-----------------------------------------------------------------------------
           383.630  |     120 |           |      |                     |    |
           386.994  |     240 |           |      |                     |    |
           387.526  |     240 |           |      |                     |    |
           387.686  |     240 |           |      |                     |    |
           390.821  |     100 |           |      |                     |    |
                    |         |           |      |                     |    |
           391.392  |     130 |           |      |                     |    |
           391.727  |    380c |           |      |                     |    |
           392.985  |     550 |           |      |                     |    |
           393.690  |     140 |           |      |                     |    |
           394.472  |     110 |           |      |                     |    |
                    |         |           |      |                     |    |
           394.591  |     180 |           |      |                     |    |
           396.104  |     280 |           |      |                     |    |
           396.248  |    350c |           |      |                     |    |
           400.493  |     100 |           |      |                     |    |
           402.296  |     140 |           |      |                     |    |
                    |         |           |      |                     |    |
           402.331  |     100 |           |      |                     |    |
           402.963  |    110c |           |      |                     |    |
           403.331  |     220 |           |      |                     |    |
           403.749  |     110 |           |      |                     |    |
           404.899  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           408.143  |     240 |           |      |                     |    |
           410.442  |     140 |           |      |                     |    |
           411.089  |    240c |           |      |                     |    |
           412.164  |     190 |           |      |                     |    |
           413.342  |  240c,w |           |      |                     |    |
                    |         |           |      |                     |    |
           413.645  |    1800 |           |      |                     |    |
           414.436  |     700 |           |      |                     |    |
           414.996  |     140 |           |      |                     |    |
           417.040  |     160 |           |      |                     |    |
           418.290  |     220 |           |      |                     |    |
                    |         |           |      |                     |    |
           418.306  |     220 |           |      |                     |    |
           422.108  |     650 |           |      |                     |    |
           422.746  |   3600c |           |      |                     |    |
           424.139  |     150 |           |      |                     |    |
           425.760  |    260c |           |      |                     |    |
                    |         |           |      |                     |    |
           429.117  |    120c |           |      |                     |    |
           430.440  |     200 |           |      |                     |    |
           433.225  |     200 |           |      |                     |    |
           435.869  |     380 |           |      |                     |    |
           436.758  |     190 |           |      |                     |    |
                    |         |           |      |                     |    |
           439.134  |     140 |           |      |                     |    |
           439.438  |  360c,w |           |      |                     |    |
           440.640  |  110c,w |           |      |                     |    |
           441.582  |     180 |           |      |                     |    |
           447.508  |     150 |           |      |                     |    |
                    |         |           |      |                     |    |
           447.839  |     120 |           |      |                     |    |
           450.704  |    120c |           |      |                     |    |
           451.331  |    2600 |           |      |                     |    |
           451.664  |     260 |           |      |                     |    |
           452.273  |     500 |           |      |                     |    |
                    |         |           |      |                     |    |
           452.388  |     120 |           |      |                     |    |
           452.995  |     120 |           |      |                     |    |
           454.517  |     100 |           |      |                     |    |
           458.068  |     120 |           |      |                     |    |
           460.573  |     120 |           |      |                     |    |
                    |         |           |      |                     |    |
           462.138  |     100 |           |      |                     |    |
           479.142  |    190c |           |      |                     |    |
           488.914  | 2200c,w |           |      |                     |    |
           492.390  |     220 |           |      |                     |    |
           505.856  |      40 |           |      |                     |    |
                    |         |           |      |                     |    |
           509.650  |      70 |           |      |                     |    |
           512.032  |      20 |           |      |                     |    |
           516.165  |      25 |           |      |                     |    |
           517.889  |     40c |           |      |                     |    |
           518.174  |      20 |           |      |                     |    |
                    |         |           |      |                     |    |
           523.431  |      35 |           |      |                     |    |
           524.886  |      50 |           |      |                     |    |
           527.095  |    1300 |           |      |                     |    |
           527.556  | 1600c,w |           |      |                     |    |
           527.824  |     100 |           |      |                     |    |
                    |         |           |      |                     |    |
           530.556  |      30 |           |      |                     |    |
           531.728  |      20 |           |      |                     |    |
           532.128  |      35 |           |      |                     |    |
           532.746  |      50 |           |      |                     |    |
           533.190  |      20 |           |      |                     |    |
                    |         |           |      |                     |    |
           533.276  |      20 |           |      |                     |    |
           533.385  |      20 |           |      |                     |    |
           536.948  |      35 |           |      |                     |    |
           536.980  |     50c |           |      |                     |    |
           537.710  |    100c |           |      |                     |    |
                    |         |           |      |                     |    |
           543.190  |      25 |           |      |                     |    |
           543.703  |      14 |           |      |                     |    |
           544.792  |      14 |           |      |                     |    |
           546.064  |      25 |           |      |                     |    |
           552.005  |     14w |           |      |                     |    |
                    |         |           |      |                     |    |
           552.110  |      25 |           |      |                     |    |
           553.268  |     50c |           |      |                     |    |
           556.324  |     50c |           |      |                     |    |
           557.347  |      25 |           |      |                     |    |
           558.472  |      25 |           |      |                     |    |
                    |         |           |      |                     |    |
           560.721  |     10w |           |      |                     |    |
           561.227  |     12w |           |      |                     |    |
           566.788  |     100 |           |      |                     |    |
           571.143  |      25 |           |      |                     |    |
           571.695  |      18 |           |      |                     |    |
                    |         |           |      |                     |    |
           575.293  |    110c |           |      |                     |    |
           577.683  |  110c,w |           |      |                     |    |
           579.160  |      18 |           |      |                     |    |
           581.592  |     10c |           |      |                     |    |
           583.431  |     550 |           |      |                     |    |
                    |         |           |      |                     |    |
           591.986  |      10 |           |      |                     |    |
           594.324  |      60 |           |      |                     |    |
           595.021  |      10 |           |      |                     |    |
           596.977  |     18w |           |      |                     |    |
           598.999  |      10 |           |      |                     |    |
                    |         |           |      |                     |    |
           599.573  |     18w |           |      |                     |    |
           611.422  |      30 |           |      |                     |    |
           614.581  |     35c |           |      |                     |    |
           614.682  |      50 |           |      |                     |    |
           620.324  |      18 |           |      |                     |    |
                    |         |           |      |                     |    |
           621.797  |      25 |           |      |                     |    |
           622.942  |   30c,w |           |      |                     |    |
           624.324  |   35c,w |           |      |                     |    |
           626.002  |    35bl |           |      |                     |    |
           626.024  |         |           |      |                     |    |
                    |         |           |      |                     |    |
           627.137  |     18c |           |      |                     |    |
           627.876  |      18 |           |      |                     |    |
           628.641  |      10 |           |      |                     |    |
           630.342  |      10 |           |      |                     |    |
           630.770  |     200 |           |      |                     |    |
                    |         |           |      |                     |    |
           632.190  |     200 |           |      |                     |    |
           635.075  |    80bl |           |      |                     |    |
           638.294  |     16w |           |      |                     |    |
           641.147  |      14 |           |      |                     |    |
           651.147  |      50 |           |      |                     |    |
                    |         |           |      |                     |    |
           651.525  |      14 |           |      |                     |    |
           654.491  |      12 |           |      |                     |    |
           657.711  |     35c |           |      |                     |    |
           659.252  |   40c,w |           |      |                     |    |
           660.519  |  100c,w |           |      |                     |    |
                    |         |           |      |                     |    |
           662.391  |     30c |           |      |                     |    |
           663.725  |     10c |           |      |                     |    |
           665.239  |   27c,w |           |      |                     |    |
           668.328  |     15w |           |      |                     |    |
           671.130  |      9c |           |      |                     |    |
                    |         |           |      |                     |    |
           675.122  |      30 |           |      |                     |    |
           676.119  |      5c |           |      |                     |    |
           681.341  |    180c |           |      |                     |    |
           682.990  |     260 |           |      |                     |    |
           697.153  |      85 |           |      |                     |    |
                    |         |           |      |                     |    |
           700.663  |   35c,w |           |      |                     |    |
           702.415  |   65c,w |           |      |                     |    |
           724.667  |   65c,w |           |      |                     |    |
           729.272  |   13c,w |           |      |                     |    |
           757.873  |   40c,w |           |      |                     |    |
                    |         |           |      |                     |    |
           761.189  |      13 |           |      |                     |    |
           762.025  |    7c,w |           |      |                     |    |
           764.094  |   50c,w |           |      |                     |    |
           791.294  |   65c,w |           |      |                     |    |
           798.077  |   35c,w |           |      |                     |    |
                    |         |           |      |                     |    |
           841.713  |      40 |           |      |                     |    |
           852.773  |   29c,w |           |      |                     |    |
