
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek            |       Lower level       |       Upper level       |   Type|
          |               Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)           |-------------------------|-------------------------|       |
          |                Vac (nm)  |          |           |      |                                      | Conf.            | Term | Conf.            | Term |       |
Te II     |              133.4472    |    26000 |           |      |     1.2674142    -     10.558452     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              133.6427    |    28000 |           |      |     1.2674142    -     10.544782     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              134.5207    |    35000 |           |      |     1.5401135    -     10.756856     | 5s2.5p3          | 2D*  | 5s.(2S).5p4.(1D) | 2D   |       |
Te II     |              136.3234    |    30000 |           |      |     1.2674142    -     10.362278     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 2P   |       |
Te II     |              136.6680    |    30000 |           |      |     1.5401135    -     10.612034     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 4P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              137.4812    |    28000 |           |      |     1.5401135    -     10.558452     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              137.6898    |    12000 |           |      |     1.5401135    -     10.544782     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 4F   |       |
Te II     |              137.8930    |    14000 |           |      |     1.2674142    -     10.258865     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              138.6115    |    16000 |           |      |     2.5474525    -     11.492282     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              139.5235    |    19000 |           |      |     1.2674142    -     10.153739     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 2P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              139.5784    |    13000 |           |      |     2.5474525    -     11.430285     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 4D   |       |
Te II     |              140.4662    |    24000 |           |      |     0.000000     -      8.8267479    | 5s2.5p3          | 4S*  | 5s.(2S).5p4.(3P) | 4P   |       |
Te II     |              140.4984    |    17000 |           |      |     2.9795999    -     11.804333     | 5s2.5p3          | 2P*  | 5s2.5p2.(1D).6s  | 2D   |       |
Te II     |              142.2069    |     7700 |           |      |     1.5401135    -     10.258865     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).6s  | 4P   |       |
Te II     |              143.9406    |    31000 |           |      |     1.5401135    -     10.153739     | 5s2.5p3          | 2D*  | 5s2.5p2.(3P).5d  | 2P   |       |
          |                          |          |           |      |                                      |                  |      |                  |      |       |
Te II     |              146.1663    |    12000 |           |      |     2.5474525    -     11.029769     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).6s  | 2P   |       |
Te II     |              146.5206    |    12000 |           |      |     2.5474525    -     11.009320     | 5s2.5p3          | 2P*  | 5s2.5p2.(3P).5d  | 2P   |       |
