
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                  Observed  |  Rel. |     Aki    | Acc. |              Ei           Ek               |          Lower level          |        Upper level         |Type|
          |                 Wavelength |  Int. |     s^-1   |      |             (eV)         (eV)              |-------------------------------|----------------------------|    |
          |                  Vac (nm)  |       |            |      |                                            | Conf.                  | Term | Conf.               | Term |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 140.152    |    1* | 7.4689e+07 | AAA  |    139.8914         -     148.7376         | 1s.3p                  | 3P*  | 1s.5s               | 3S   |    |
Be III    |                 142.126    |   10* | 2.5788e+08 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
Be III    |                 142.126    |   10* | 1.6440e+06 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
Be III    |                 142.126    |   10* | 3.1150e+07 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
Be III    |                 142.126    |   10* | 5.7489e+07 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 142.126    |   10* | 3.1071e+08 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
Be III    |                 142.126    |   10* | 3.6989e+08 | AAA  |    140.2736         -     148.9955         | 1s.3d                  | 3D   | 1s.5f               | 3F*  |    |
Be III    |                 142.286    |     5 | 2.8783e+08 | AAA  |    140.2834         -     148.9970         | 1s.3d                  | 1D   | 1s.5f               | 1F*  |    |
Be I      |                 142.6117   |     4 | 7.57e+05   | C    |      0.000000       -       8.693832       | 1s2.2s2                | 1S   | 1s2.2s.5p           | 1P*  |    |
Be III    |                 143.517    |    1* | 1.5264e+07 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
          |                            |       |            |      |                                            |                        |      |                     |      |    |
Be III    |                 143.517    |    1* | 2.7234e+06 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
Be III    |                 143.517    |    1* | 1.3618e+07 | AAA  |    140.2736         -     148.9125         | 1s.3d                  | 3D   | 1s.5p               | 3P*  |    |
