
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Vac (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
               175.351    |  72bl* |            |      |    226.04999       -     233.12144      | 1s.2p.(3P*).3d | 4F*  | 1s.2p.(3P*).4f | 4F   |    |
               175.351    |  72bl* |            |      |    226.04999       -     233.11958      | 1s.2p.(3P*).3d | 4F*  | 1s.2p.(3P*).4f | 2F   |    |
               176.491    |   1316 |            |      |    221.85944       -     228.88448      | 1s.2s.(3S).3d  | 4D   | 1s.2s.(3S).4f  | 4F*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               178.550    |     70 |            |      |    226.04999       -     232.99393      | 1s.2p.(3P*).3d | 4F*  | 1s.2s.(3S).6d  | 4D   |    |
               178.760    |    15* |            |      |     29.470828      -     [36.403952]    | 1s2.4s         | 2S   | 1s2.9p         | 2P*  |    |
               178.760    |    15* |            |      |     29.470828      -     [36.403952]    | 1s2.4s         | 2S   | 1s2.9p         | 2P*  |    |
               179.560    |    224 |            |      |    226.04999       -     232.95488      | 1s.2p.(3P*).3d | 4F*  | 1s.2s.(3S).6g  | 4G   |    |
               181.709    |     99 |            |      |    225.09412       -     231.91696      | 1s.2p.(3P*).3p | 4D   | 1s.2p.(3P*).4s | 4P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               182.044    |    18* |            |      |     30.107049      -     [36.918184]    | 1s2.4p         | 2P*  | 1s2.11d        | 2D   |    |
               182.044    |    18* |            |      |     30.107534      -     [36.918184]    | 1s2.4p         | 2P*  | 1s2.11d        | 2D   |    |
               183.674    |    467 |            |      |    226.36935       -     233.11958      | 1s.2p.(3P*).3d | 2D*  | 1s.2p.(3P*).4f | 2F   |    |
               185.082    |   112* |            |      |    220.67444       -     227.3737       | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4s  | 4S   |    |
               185.082    |   112* |            |      |    220.67459       -     227.3737       | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4s  | 4S   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               185.082    |   112* |            |      |    220.67540       -     227.3737       | 1s.2s.(3S).3p  | 4P*  | 1s.2s.(3S).4s  | 4S   |    |
               186.482    |    14* |            |      |     30.269703      -     [36.918580]    | 1s2.4d         | 2D   | 1s2.11f        | 2F*  |    |
               186.482    |    14* |            |      |     30.269855      -     [36.918580]    | 1s2.4d         | 2D   | 1s2.11f        | 2F*  |    |
               186.731    |     23 |            |      |    226.253         -     232.89229      | 1s.2p.(3P*).3p | 2D   | 1s.2p.(3P*).4d | 2D*  |    |
               187.909    |    16* |            |      |     30.107049      -     [36.705528]    | 1s2.4p         | 2P*  | 1s2.10d        | 2D   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               187.909    |    16* |            |      |     30.107534      -     [36.705528]    | 1s2.4p         | 2P*  | 1s2.10d        | 2D   |    |
               189.886    |     73 |            |      |    226.79837       -     233.32789      | 1s.2p.(3P*).3d | 2F*  | 1s.2p.(3P*).4f | 2G   |    |
               190.016    | 100bl* |            |      |     29.470828      -     [35.996065]    | 1s2.4s         | 2S   | 1s2.8p         | 2P*  |    |
               190.016    | 100bl* |            |      |     29.470828      -     [35.996065]    | 1s2.4s         | 2S   | 1s2.8p         | 2P*  |    |
               190.016    |  100bl |            |      |    226.80343       -     233.32789      | 1s.2p.(3P*).3d | 2F*  | 1s.2p.(3P*).4f | 2G   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               191.224    |     33 |            |      |    225.09412       -     231.57825      | 1s.2p.(3P*).3p | 4D   | 1s.2s.(3S).5f  | 4F*  |    |
               191.822    |     55 |            |      |    226.85705       -     233.32114      | 1s.2p.(3P*).3d | 4D*  | 1s.2p.(3P*).4f | 4D   |    |
               195.3495   |   3000 | 4.63e+08   | A    |     23.922903      -      30.269703     | 1s2.3p         | 2P*  | 1s2.4d         | 2D   |    |
               195.3827   |  6000* | 5.57e+08   | A    |     23.924144      -      30.269855     | 1s2.3p         | 2P*  | 1s2.4d         | 2D   |    |
               195.3827   |  6000* | 9.24e+07   | A    |     23.924144      -      30.269703     | 1s2.3p         | 2P*  | 1s2.4d         | 2D   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               196.006    |     65 |            |      |    226.04999       -     232.3754       | 1s.2p.(3P*).3d | 4F*  | 1s.2p.(3P*).4p | 4D   |    |
               196.142    |     25 |            |      |    226.79837       -     233.11958      | 1s.2p.(3P*).3d | 2F*  | 1s.2p.(3P*).4f | 2F   |    |
               196.296    |     46 |            |      |    226.80343       -     233.11958      | 1s.2p.(3P*).3d | 2F*  | 1s.2p.(3P*).4f | 2F   |    |
               196.466    |    28* |            |      |     30.107049      -     [36.418092]    | 1s2.4p         | 2P*  | 1s2.9d         | 2D   |    |
               196.466    |    28* |            |      |     30.107534      -     [36.418092]    | 1s2.4p         | 2P*  | 1s2.9d         | 2D   |    |
                          |        |            |      |                                         |                |      |                |      |    |
               197.916    |    760 |            |      |    226.85705       -     233.12144      | 1s.2p.(3P*).3d | 4D*  | 1s.2p.(3P*).4f | 4F   |    |
               198.560    |     7* |            |      |     30.107049      -     [36.351627]    | 1s2.4p         | 2P*  | 1s2.9s         | 2S   |    |
               198.560    |     7* |            |      |     30.107534      -     [36.351627]    | 1s2.4p         | 2P*  | 1s2.9s         | 2S   |    |
-------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |   Rel. |     Aki    | Acc. |             Ei           Ek             |      Lower level      |      Upper level      |Type|
               Wavelength |   Int. |     s^-1   |      |            (eV)         (eV)            |-----------------------|-----------------------|    |
                Air (nm)  |        |            |      |                                         | Conf.          | Term | Conf.          | Term |    |
-------------------------------------------------------------------------------------------------------------------------------------------------------
                          |        |            |      |                                         |                |      |                |      |    |
               201.186    |     56 |            |      |    226.79837       -     232.95891      | 1s.2p.(3P*).3d | 2F*  | 1s.2s.(3S).6g  | 2G   |    |
               201.360    |     73 |            |      |    226.80343       -     232.95891      | 1s.2p.(3P*).3d | 2F*  | 1s.2s.(3S).6g  | 2G   |    |
               201.557    |  400bl |            |      |    227.17203       -     233.32114      | 1s.2p.(3P*).3d | 4P*  | 1s.2p.(3P*).4f | 4D   |    |
               205.351    |     95 |            |      |    225.88089       -     231.91696      | 1s.2p.(3P*).3p | 4P   | 1s.2p.(3P*).4s | 4P*  |    |
               206.57787  |  32000 | 1.8913e+08 | AAA  |      0.000000      -       5.9998970    | 1s2.2s         | 2S   | 1s2.2p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               206.72356  |  20000 | 1.8872e+08 | AAA  |      0.000000      -       5.9956691    | 1s2.2s         | 2S   | 1s2.2p         | 2P*  |    |
               207.7087   | 18000* | 1.045e+09  | AA   |     24.309426      -      30.276831     | 1s2.3d         | 2D   | 1s2.4f         | 2F*  |    |
               207.7087   | 18000* | 1.120e+09  | AA   |     24.309788      -      30.276908     | 1s2.3d         | 2D   | 1s2.4f         | 2F*  |    |
               209.060    |    15* |            |      |     29.470828      -     [35.399879]    | 1s2.4s         | 2S   | 1s2.7p         | 2P*  |    |
               209.060    |    15* |            |      |     29.470828      -     [35.399879]    | 1s2.4s         | 2S   | 1s2.7p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               209.760    |    75* |            |      |     30.107049      -     [36.016218]    | 1s2.4p         | 2P*  | 1s2.8d         | 2D   |    |
               209.760    |    75* |            |      |     30.107534      -     [36.016218]    | 1s2.4p         | 2P*  | 1s2.8d         | 2D   |    |
               213.197    |    20* |            |      |     30.107049      -     [35.921119]    | 1s2.4p         | 2P*  | 1s2.8s         | 2S   |    |
               213.197    |    20* |            |      |     30.107534      -     [35.921119]    | 1s2.4p         | 2P*  | 1s2.8s         | 2S   |    |
               213.783    |   800* | 3.83e+07   | A    |     24.309788      -      30.107534     | 1s2.3d         | 2D   | 1s2.4p         | 2P*  |    |
                          |        |            |      |                                         |                |      |                |      |    |
               213.783    |   800* | 4.25e+07   | A    |     24.309426      -      30.107049     | 1s2.3d         | 2D   | 1s2.4p         | 2P*  |    |
               215.645    |   110* |            |      |     30.269703      -     [36.017227]    | 1s2.4d         | 2D   | 1s2.8f         | 2F*  |    |
               215.645    |   110* |            |      |     30.269855      -     [36.017227]    | 1s2.4d         | 2D   | 1s2.8f         | 2F*  |    |
