
---------------------------------------------------------------------------------------------------------------------------------------------------------------
                Observed  |  Rel. |    Aki    | Acc. |             Ei           Ek             |        Lower level         |        Upper level         |Type|
               Wavelength |  Int. |    s^-1   |      |            (eV)         (eV)            |----------------------------|----------------------------|    |
                Vac (nm)  |       |           |      |                                         | Conf.              | Term  | Conf.              | Term  |    |
               143.9233   |     8 | 1.51e+07  | C    |    22.9989592      -     31.613682      | 2s2.2p2.(3P).3s    | 4P    | 2s.2p3.(5S*).3s    | 4S*   |    |
               150.2838   |    15 | 4.99e+07  | C+   |    20.579945       -     28.829684      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2P*   |    |
               150.3045   |    10 | 5.53e+06  | C+   |    20.580942       -     28.829684      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2P*   |    |
               150.4121   |    12 | 5.56e+07  | C+   |    20.580942       -     28.823900      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2P*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               155.9946   |     6 | 2.30e+06  | D    |    23.4191936      -     31.367181      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(1S).3p    | 2P*   |    |
               156.0087   |     8 | 9.21e+06  | C    |    23.4191936      -     31.366418      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(1S).3p    | 2P*   |    |
               156.3150   |     3 |           |      |    20.580942       -     28.512451      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2D*   |    |
               156.3485   |     3 |           |      |    20.579945       -     28.509802      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2D*   |    |
               156.4329   |    10 | 1.14e+07  | C    |    23.4415071      -     31.367181      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(1S).3p    | 2P*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               156.4463   |     5 | 4.57e+06  | D    |    23.4415071      -     31.366418      | 2s2.2p2.(3P).3s    | 2P    | 2s2.2p2.(1S).3p    | 2P*   |    |
               157.8384   |     5 |           |      |    25.2856200      -     33.140755      | 2s2.2p2.(3P).3p    | 2S*   | 2s2.2p2.(3P).6s    | 2P    |    |
               159.3354   |    20 | 2.27e+07  | C+   |    20.579945       -     28.361068      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2F*   |    |
               159.3977   |    10 | 1.51e+06  | C+   |    20.579945       -     28.358141      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2F*   |    |
               159.4189   |    18 | 2.11e+07  | C+   |    20.580942       -     28.358141      | 2s.2p4             | 2D    | 2s2.2p2.(1D).3p    | 2F*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               161.6963   |     8 | 3.84e+06  | D    |    26.5610929      -     34.228976      | 2s2.2p2.(3P).3p    | 2P*   | 2s2.2p2.(1S).3d    | 2D    |    |
               163.2681   |     5 |           |      |    22.9662468      -     30.5600351     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4P*   |    |
               163.6249   |     8 |           |      |    22.9793019      -     30.5566023     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4P*   |    |
               163.7824   |     8 |           |      |    22.9662468      -     30.5362928     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4S*   |    |
               163.9767   |    10 |           |      |    22.9989592      -     30.5600351     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4P*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               163.9891   |    10 |           |      |    22.9793019      -     30.5397971     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4P*   |    |
               164.0517   |    12 |           |      |    22.9989592      -     30.5566023     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4P*   |    |
               164.4924   |     6 |           |      |    22.9989592      -     30.5362928     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4S*   |    |
               165.0664   |    10 | 9.02e+06  | C+   |    22.9662468      -     30.477385      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4D*   |    |
               165.1176   |    12 | 1.51e+07  | C+   |    22.9793019      -     30.4881128     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               165.2045   |    15 | 2.16e+07  | C+   |    22.9989592      -     30.5037436     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4D*   |    |
               165.3540   |    10 | 1.15e+07  | C+   |    22.9793019      -     30.477385      | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4D*   |    |
               165.5505   |    10 | 6.43e+06  | C+   |    22.9989592      -     30.4881128     | 2s2.2p2.(3P).3s    | 4P    | 2s2.2p2.(3P).4p    | 4D*   |    |
               166.4060   |     6 |           |      |    25.6495851      -     33.100213      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).6s    | 4P    |    |
               166.7565   |   10* |           |      |    25.6650357      -     33.100213      | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).6s    | 4P    |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               166.7565   |   10* |           |      |    25.6313467      -     33.06634       | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).6s    | 4P    |    |
               166.8794   |     8 |           |      |    25.6495851      -     33.07923       | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).6s    | 4P    |    |
               166.9138   |     6 |           |      |    25.6382308      -     33.06634       | 2s2.2p2.(3P).3p    | 4D*   | 2s2.2p2.(3P).6s    | 4P    |    |
               167.5907   |     9 |           |      |    25.661217       -     33.059217      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(1D).4p    | 2D*   |    |
               167.6394   |     8 |           |      |    25.661346       -     33.057201      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(1D).4p    | 2D*   |    |
                          |       |           |      |                                         |                    |       |                    |       |    |
               167.7378   |    10 |           |      |    25.661217       -     33.052739      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(1D).4p    | 2F*   |    |
               167.7647   |    10 |           |      |    25.661346       -     33.051673      | 2s2.2p2.(1D).3s    | 2D    | 2s2.2p2.(1D).4p    | 2F*   |    |
