
-------------------------------------------------------------------------------------------------------------------------------------------------
             Observed  |  Rel. |    Aki    | Acc. |           Ei           Ek          |       Lower level       |       Upper level       |Type|
            Wavelength |  Int. |    s^-1   |      |          (eV)         (eV)         |-------------------------|-------------------------|    |
             Vac (nm)  |       |           |      |                                    | Conf.            | Term | Conf.            | Term |    |
             532.280   |   400 |           |      |    10.442220     -     12.770873   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 3P   |    |
             533.822   | 10000 |           |      |    11.616246     -     13.938184   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
             534.515   | 5000c |           |      |    11.983140     -     14.302065   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             536.986   | 1000c |           |      |    11.983140     -     14.291388   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             540.542   |  800c |           |      |    10.155276     -     12.448345   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 5P   |    |
             540.736   |  800c |           |      |    11.616246     -     13.908484   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             543.583   |  3000 |           |      |    10.442220     -     12.722454   | 5s.5p5           | 3P*  | 5s2.5p3.(4S*).6p | 3P   |    |
             543.800   |  1000 |           |      |    12.113356     -     14.392685   | 5s2.5p3.(2D*).6s | 1D*  | 5s2.5p3.(2D*).6p | 3P   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             546.462   | 2000c |           |      |    10.046774     -     12.314995   | 5s2.5p3.(4S*).6s | 5S*  | 5s2.5p3.(4S*).6p | 5P   |    |
             549.150   |   800 |           |      |    12.448345     -     14.705463   | 5s2.5p3.(4S*).6p | 5P   | 5s2.5p3.(4S*).7s | 5S*  |    |
             549.694   | 1000c |           |      |    10.046774     -     12.301663   | 5s2.5p3.(4S*).6s | 5S*  | 5s2.5p3.(4S*).6p | 5P   |    |
             550.472   |  1000 |           |      |    10.519175     -     12.770873   | 5s2.5p3.(4S*).6s | 3S*  | 5s2.5p3.(4S*).6p | 3P   |    |
             552.206   |  600c |           |      |    13.695161     -     15.939797   | 5s2.5p3.(2P*).6s | 3P*  | 5s2.5p3.(2P*).6p | 3S   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             559.852   |  600c |           |      |    11.897009     -     14.110987   | 5s.5p5           | 1P*  | 5s2.5p3.(2D*).6p | 1P   |    |
             560.032   |  1000 |           |      |    13.343909     -     15.557175   | 5s2.5p3.(2D*).5d | 3G*  | 5s2.5p3.(4S*).4f | 3F   |    |
             561.289   |  1500 |           |      |    13.881466     -     16.089771   | 5s2.5p3.(2P*).6s | 1P*  | 5s2.5p3.(2P*).6p | 3P   |    |
             562.569   | 10000 |           |      |    10.519175     -     12.722454   | 5s2.5p3.(4S*).6s | 3S*  | 5s2.5p3.(4S*).6p | 3P   |    |
             567.808   |  1000 |           |      |    11.616246     -     13.799204   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 3F   |    |
                       |       |           |      |                                    |                  |      |                  |      |    |
             569.091   | 2000c |           |      |    12.113356     -     14.291388   | 5s2.5p3.(2D*).6s | 1D*  | 5s2.5p3.(2D*).6p | 3D   |    |
             570.205   |  500* |           |      |    12.448345     -     14.622127   | 5s2.5p3.(4S*).6p | 5P   | 5s2.5p3.(2P*).5d | 3P*  |    |
             570.205   |  500* |           |      |    12.172241     -     14.346019   | 5s2.5p3.(2D*).5d | 3D*  | 5s2.5p3.(2D*).6p | 3P   |    |
             571.053   | 4000c |           |      |    11.983140     -     14.153690   | 5s2.5p3.(2D*).6s | 3D*  | 5s2.5p3.(2D*).6p | 1F   |    |
