
-------------------------------------------------------------------------------------------------------------------------------------------------------------
           Observed  |   Rel. |    Aki    | Acc. |         Ei           Ek         |           Lower level           |           Upper level           |Type|
          Wavelength |   Int. |    s^-1   |      |        (eV)         (eV)        |---------------------------------|---------------------------------|    |
           Vac (nm)  |        |           |      |                                 | Conf.                 | Term    | Conf.                 | Term    |    |
           122.8310  |    300 | 2.21e+08  | B+   |    84.41585    -     94.50974   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           122.9908  |     40 | 5.40e+07  | C    |    85.01946    -     95.10030   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           123.7187  |    900 | 1.96e+09  | A    |    84.41585    -     94.43732   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           123.7744  |     10 | 9.48e+06  | C+   |    85.17207    -     95.18894   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           124.0206  |    600 | 1.37e+09  | A    |    84.67895    -     94.67602   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           124.0861  |    700 | 1.61e+09  | A    |    84.51795    -     94.50974   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           124.8790  |    700 | 1.44e+09  | B    |    85.17207    -     95.10030   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           125.1235  |   150* | 2.20e+08  | B+   |    85.17207    -     95.08110   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           125.1235  |   150* | 1.05e+07  | D    |    85.28011    -     95.18894   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           125.6083  |     40 | 3.81e+07  | C+   |    84.41585    -     94.28654   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           125.7624  |    900 | 1.68e+09  | B+   |    85.28011    -     95.13871   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           126.2544  |    300 | 2.77e+08  | B+   |    85.28011    -     95.10030   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1D*     |    |
           126.4181  |    800 | 1.36e+09  | B+   |    85.38164    -     95.18894   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           126.9209  |     20 | 2.01e+07  | C+   |    84.51795    -     94.28654   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           127.2763  |   1000 | 1.52e+09  | B+   |    85.01946    -     94.76076   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 1F*     |    |
           127.5731  |      5 | 9.20e+06  | C+   |    85.38164    -     95.10030   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 1D*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           127.8265  |     50 | 1.17e+08  | C+   |    85.38164    -     95.08110   | 2s2.2p5.(2P*).3p      | 3P      | 2s2.2p5.(2P*).3d      | 3D*     |    |
           128.3484  |     40 | 6.40e+07  | C+   |    84.51795    -     94.17800   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           129.0486  |     20 | 1.82e+07  | C+   |    84.67895    -     94.28654   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
           130.4547  |     30 | 2.83e+07  | B    |    85.17207    -     94.67602   | 2s2.2p5.(2P*).3p      | 1P      | 2s2.2p5.(2P*).3d      | 3F*     |    |
           130.521   |      1 | 5.16e+06  | C    |    84.67895    -     94.17800   | 2s2.2p5.(2P*).3p      | 3D      | 2s2.2p5.(2P*).3d      | 3P*     |    |
                     |        |           |      |                                 |                       |         |                       |         |    |
           130.6432  |    200 | 8.68e+07  | B    |    85.01946    -     94.50974   | 2s2.2p5.(2P*).3p      | 1D      | 2s2.2p5.(2P*).3d      | 3F*     |    |
