
----------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |          Ei           Ek          |  Lower level  |  Upper level   |Type|
           Wavelength |  Int. |    s^-1   |      |         (eV)         (eV)         |---------------|----------------|    |
            Vac (nm)  |       |           |      |                                   | Conf.  | Term | Conf.   | Term |    |
          867.895     |    30 |           |      |    3.9448028    -     5.372970    | 5s2.6p | 2P*  | 5s2.8d  | 2D   |    |
          868.263     |    20 |           |      |    4.0781166    -     5.505681    | 5s2.5d | 2D   | 5s2.7f  | 2F*  |    |
          870.025     |    50 |           |      |    4.0810065    -     5.505681    | 5s2.5d | 2D   | 5s2.7f  | 2F*  |    |
                      |       |           |      |                                   |        |      |         |      |    |
          889.447     |    40 |           |      |    3.9817835    -     5.375345    | 5s2.6p | 2P*  | 5s2.8d  | 2D   |    |
          917.008     |    10 |           |      |    3.9448028    -     5.296483    | 5s2.6p | 2P*  | 5s2.9s  | 2S   |    |
          934.983     |   40w |           |      |    4.0781166    -     5.403809    | 5s2.5d | 2D   | 5s2.6f  | 2F*  |    |
          937.027     |   60w |           |      |    4.0810065    -     5.403809    | 5s2.5d | 2D   | 5s2.6f  | 2F*  |    |
          942.799     |    20 |           |      |    3.9817835    -     5.296483    | 5s2.6p | 2P*  | 5s2.9s  | 2S   |    |
                      |       |           |      |                                   |        |      |         |      |    |
          997.786     |   100 |           |      |    3.9448028    -     5.187054    | 5s2.6p | 2P*  | 5s2.7d  | 2D   |    |
         1025.703     |   200 |           |      |    3.9817835    -     5.190221    | 5s2.6p | 2P*  | 5s2.7d  | 2D   |    |
         1071.742     |   60w |           |      |    4.0781166    -     5.234644    | 5s2.5d | 2D   | 5s2.5f  | 2F*  |    |
         1074.431     |  100w |           |      |    4.0810065    -     5.234644    | 5s2.5d | 2D   | 5s2.5f  | 2F*  |    |
         1133.472     |    20 |           |      |    3.9448028    -     5.038343    | 5s2.6p | 2P*  | 5s2.8s  | 2S   |    |
                      |       |           |      |                                   |        |      |         |      |    |
         1173.148     |    20 |           |      |    3.9817835    -     5.038343    | 5s2.6p | 2P*  | 5s2.8s  | 2S   |    |
