
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |                              Observed  |    Rel. |     Aki    | Acc. |                  Ei           Ek                   |           Lower level           |           Upper level            |Type|
          |                             Wavelength |    Int. |     s^-1   |      |                 (eV)         (eV)                  |---------------------------------|----------------------------------|    |
          |                              Vac (nm)  |         |            |      |                                                    | Conf.                 | Term    | Conf.                  | Term    |    |
V IV      |                     143.3276           |       1 |            |      |    18.24244             -     26.89279             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     143.4092           |      15 | 1.2e+08    | D    |    18.39544             -     27.04095             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3G      |    |
V IV      |                     143.4842           |      15 | 5.4e+08    | D    |    18.30707             -     26.94796             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     143.9834           |       1 |            |      |    18.30707             -     26.91796             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     144.7120           |         |            |      |    18.20771             -     26.77534             | 3p6.3d.4p             | 3D*     | 3p6.3d.4d              | 1F      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V IV      |                     144.9681           |      20 | 1.2e+08    | D    |    18.39544             -     26.94796             | 3p6.3d.4p             | 3F*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     145.1042           |      30 | 7.0e+08    | D    |    18.77455             -     27.31911             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3S      |    |
V IV      |                     145.1496           |      10 | 2.5e+08    | D    |    18.77729             -     27.31911             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3S      |    |
V VI      |                     145.1517           |       6 |            |      |    67.73058             -     76.27232             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3D      |    |
V IV      |                     145.4000           |      40 | 1.1e+09    | D    |    18.79195             -     27.31911             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3S      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V XIX     |                     145.76             |         | 2.9e+03    | B    |     0.00                -      8.5066              | 2s2.2p                | 2P*     | 2s2.2p                 | 2P*     | M1 |
V VI      |                     146.0991           |       1 |            |      |    87.99746             -     96.48377             | 3s2.3p5.(2P*<3/2>).4d | 2[3/2]* | 3s2.3p5.(2P*<3/2>).4f  | 2[3/2]  |    |
V VI      |                     146.6460           |       7 |            |      |    68.10437             -     76.55900             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3P      |    |
V V       |                     149.0107           |      20 |            |      |    43.301777            -     51.622279            | 3p6.4f                | 2F*     | 3p6.5g                 | 2G      |    |
V V       |                     149.9596           |      10 |            |      |    43.354243            -     51.622095            | 3p6.4f                | 2F*     | 3p6.5g                 | 2G      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V VI      |                     151.2655           |       9 |            |      |    67.73058             -     75.92703             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3D      |    |
V VI      |                     151.5020           |      12 |            |      |    67.73058             -     75.91424             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3D      |    |
V VI      |                     151.6104           |       8 |            |      |    69.13806             -     77.31586             | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* | 3s2.3p5.4p             | 3P      |    |
V VI      |                     151.7931           |       9 |            |      |    68.10437             -     76.27232             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3D      |    |
V IV      |                     152.0142           |      60 | 7.2e+08    | D    |    18.79195             -     26.94796             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3D      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V IV      |                     152.2493           |      40 | 5.5e+08    | D    |    18.77455             -     26.91796             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     152.5756           |      10 | 9.3e+07    | D    |    18.79195             -     26.91796             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     152.7223           |      15 | 2.2e+08    | D    |    18.77455             -     26.89279             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3D      |    |
V IV      |                     152.7721           |      15 | 3.5e+08    | D    |    18.77729             -     26.89279             | 3p6.3d.4p             | 3P*     | 3p6.3d.4d              | 3D      |    |
V VI      |                     153.6373           |      10 |            |      |    69.13806             -     77.20799             | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* | 3s2.3p5.4p             | 1D      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V VI      |                     158.4942           |      10 |            |      |    68.10437             -     75.92703             | 3s2.3p5.(2P*<3/2>).4s | 2[3/2]* | 3s2.3p5.4p             | 3D      |    |
V VI      |                     159.0506           |       9 |            |      |    69.13806             -     76.93333             | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* | 3s2.3p5.4p             | 1P      |    |
V IV      |                     160.1915           |      80 | 1.2e+09    | D    |    19.28766             -     27.02740             | 3p6.3d.4p             | 1P*     | 3p6.3d.4d              | 1P      |    |
V IV      |                     161.1879           |      80 | 5.2e+08    | D    |    19.08349             -     26.77534             | 3p6.3d.4p             | 1F*     | 3p6.3d.4d              | 1F      |    |
V VI      |                     162.9786           |       6 |            |      |    68.66494             -     76.27232             | 3s2.3p5.(2P*<1/2>).4s | 2[1/2]* | 3s2.3p5.4p             | 3D      |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V III     |                     164.303            |    1000 |            |      |                                                    |                       |         |                        |         |    |
V III     |                     165.014            |    1000 |            |      |                                                    |                       |         |                        |         |    |
V III     |                     166.803            |     300 |            |      |                                                    |                       |         |                        |         |    |
V III     |                     167.066            |     300 |            |      |                                                    |                       |         |                        |         |    |
V III     |                     167.919            |     300 |            |      |                                                    |                       |         |                        |         |    |
          |                                        |         |            |      |                                                    |                       |         |                        |         |    |
V V       |                     168.0204           |     100 |            |      |    18.367434            -     25.746558            | 3p6.4s                | 2S      | 3p6.4p                 | 2P*     |    |
V III     |                     169.478            |    1000 |            |      |                                                    |                       |         |                        |         |    |
V V       |                     171.6725           |      50 |            |      |    18.367434            -     25.589559            | 3p6.4s                | 2S      | 3p6.4p                 | 2P*     |    |
V XV      |                     171.94             |         | 3.53e+03   | B    |     0.00                -      7.2026              | 2s2.2p5               | 2P*     | 2s2.2p5                | 2P*     | M1 |
V V       |                     172.0712           |       4 |            |      |    36.439309            -     43.644710            | 3p6.4d                | 2D      | 3p6.5p                 | 2P*     |    |
