
-----------------------------------------------------------------------------------------------------------------------------------------
            Observed  |  Rel. |    Aki    | Acc. |         Ei           Ek         |      Lower level      |      Upper level      |Type|
           Wavelength |  Int. |    s^-1   |      |        (eV)         (eV)        |-----------------------|-----------------------|    |
            Air (nm)  |       |           |      |                                 | Conf.          | Term | Conf.          | Term |    |
           367.2173   |    15 |           |      |    2.241985    -     5.617338   | 5d4.6s2        | 3D   |                | *    |    |
           367.2905   |    8w |           |      |                                 |                |      |                |      |    |
           367.2961   |     1 |           |      |                                 |                |      |                |      |    |
           367.3164   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           367.4131   |     3 |           |      |    3.583014    -     6.956560   | 5d4.6s2        | 3P1  |                | *    |    |
           367.419    |     2 |           |      |                                 |                |      |                |      |    |
           367.4575   |    50 |           |      |    2.436108    -     5.809255   | 5d5.(4G).6s    | 5G   |                | *    |    |
           367.5554   |    80 | 1.20e+06  | B    |    1.507891    -     4.880143   | 5d4.6s2        | 3H   |                | *    |    |
           367.6286   |     8 |           |      |    3.452935    -     6.824504   | 5d5.(2I).6s    | 3I   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           367.6797   |    40 |           |      |    3.675271    -     7.046381   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           367.7112   |     3 |           |      |    2.601563    -     5.972387   | 5d5.(4P).6s    | 5P   |                | *    |    |
           367.9600   |    40 |           |      |    1.868433    -     5.236976   | 5d4.6s2        | 3H   |                | *    |    |
           367.9892   |    5w |           |      |                                 |                |      |                |      |    |
           368.0448   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           368.0710   |     2 |           |      |                                 |                |      |                |      |    |
           368.0854   |     4 |           |      |    2.786753    -     6.154144   | 5d5.(4D).6s    | 5D   |                | *    |    |
           368.0920   |     4 |           |      |    3.452935    -     6.820274   | 5d5.(2I).6s    | 3I   |                | *    |    |
           368.2084   |   200 | 2.0e+06   | B    |    0.771099    -     4.137357   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 5F*  |    |
           368.2538   |     3 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           368.2718   |     6 |           |      |    1.708218    -     5.073908   | 5d4.6s2        | 3F2  |                | *    |    |
           368.3296   |    40 |           |      |    2.266491    -     5.631642   | 5d5.(6S).6s    | 5S   |                | *    |    |
           368.3388   |    30 |           |      |    1.916797    -     5.281874   | 5d4.6s2        | 3D   |                | *    |    |
           368.3930   |    60 |           |      |    2.422032    -     5.786618   | 5d5.(4G).6s    | 5G   |                | *    |    |
           368.4650   |    40 |           |      |    2.387137    -     5.751064   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           368.5010   |    35 |           |      |    2.387469    -     5.751064   | 5d5.(4G).6s    | 5G   |                | *    |    |
           368.5586   |    15 |           |      |    3.675271    -     7.038342   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           368.6994   |    3w |           |      |                                 |                |      |                |      |    |
           368.8057   |   200 |           |      |                                 |                |      |                |      |    |
           368.8190   |     5 |           |      |    2.458116    -     5.818806   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           368.8414   |    20 |           |      |    2.458319    -     5.818806   | 5d5.(4P).6s    | 5P   |                | *    |    |
           368.9047   |    12 |           |      |    3.520246    -     6.880158   | 5d5.(2I).6s    | 3I   |                | *    |    |
           368.9333   |     2 |           |      |    3.507746    -     6.867398   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           368.9506   |     5 |           |      |    3.652696    -     7.012199   | 5d5.(2I).6s    | 3I   |                | *    |    |
           368.9866   |    50 |           |      |    2.352539    -     5.711706   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           369.0248   |    50 |           |      |    1.708218    -     5.067036   | 5d4.6s2        | 3F2  |                | *    |    |
           369.0347   |     3 |           |      |    2.422032    -     5.780769   | 5d5.(4G).6s    | 5G   |                | *    |    |
           369.045    |     2 |           |      |    2.973488    -     6.332143   | 5d5.(4D).6s    | 5D   |                | *    |    |
           369.061    |     3 |           |      |                                 |                |      |                |      |    |
           369.109    |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           369.1546   |     6 |           |      |    2.501282    -     5.858941   | 5d4.6s2        | 1S2  |                | *    |    |
           369.1909   |     3 |           |      |    2.908052    -     6.265361   | 5d5.(4D).6s    | 5D   |                | *    |    |
           369.2332   |     2 |           |      |                                 |                |      |                |      |    |
           369.249    |     2 |           |      |    2.387137    -     5.743909   | 5d4.6s2        | 3P2  |                | *    |    |
           369.2715   |    15 |           |      |    1.916797    -     5.273373   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           369.3668   |    2w |           |      |    3.652696    -     7.008401   | 5d5.(2I).6s    | 3I   |                | *    |    |
           369.407    |     3 |           |      |    3.520246    -     6.875587   | 5d5.(2I).6s    | 3I   |                | *    |    |
           369.4193   |     1 |           |      |    3.452935    -     6.808172   | 5d5.(2I).6s    | 3I   |                | *    |    |
           369.4500   |    40 |           |      |    3.691424    -     7.046381   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
           369.5240   |    10 |           |      |    1.916797    -     5.271081   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           369.5665   |     2 |           |      |    3.330419    -     6.684304   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           369.6161   |     3 |           |      |    2.037223    -     5.390657   | 5d4.6s2        | 3G   |                | *    |    |
           369.6808   |     3 |           |      |    3.514654    -     6.867504   | 5d5.(4F).6s    | 5F   |                | *    |    |
           369.7431   |     4 |           |      |    2.387137    -     5.739430   | 5d4.6s2        | 3P2  |                | *    |    |
           369.7483   |     4 |           |      |    2.786753    -     6.138995   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           369.8196   |     3 |           |      |                                 |                |      |                |      |    |
           369.8712   |    30 |           |      |    2.458116    -     5.809255   | 5d4.6s2        | 3G   |                | *    |    |
           369.9406   |    50 |           |      |    2.436108    -     5.786618   | 5d5.(4G).6s    | 5G   |                | *    |    |
           370.0178   |    4w |           |      |                                 |                |      |                |      |    |
           370.0642   |     8 |           |      |    2.532729    -     5.882124   | 5d5.(4P).6s    | 5P   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           370.0929   |     2 |           |      |                                 |                |      |                |      |    |
           370.2310   |    50 | 3.2e+06   | C    |    1.856810    -     5.204685   | 5d4.6s2        | 3D   |                | *    |    |
           370.2832   |     3 |           |      |    3.514654    -     6.862054   | 5d5.(4F).6s    | 5F   |                | *    |    |
           370.3202   |     6 |           |      |    3.051360    -     6.398425   | 5d4.6s2        | 1F   |                | *    |    |
           370.3323   |    10 |           |      |    3.429715    -     6.776673   | 5d4.6s.(6D).6p | 5F*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           370.3380   |    12 |           |      |    3.691424    -     7.038342   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
           370.3597   |    50 |           |      |    1.708218    -     5.054932   | 5d4.6s2        | 3F2  |                | *    |    |
           370.4080   |     1 |           |      |    1.916797    -     5.263079   | 5d4.6s2        | 3D   |                | *    |    |
           370.4339   |     8 |           |      |    0.598844    -     3.944883   | 5d4.6s2        | 5D   |                | *    |    |
           370.4790   |    60 |           |      |    2.971240    -     6.316879   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           370.5480   |    40 |           |      |    2.966952    -     6.311970   | 5d5.(4D).6s    | 5D   |                | *    |    |
           370.5585   |     2 |           |      |    2.458319    -     5.803260   | 5d5.(4P).6s    | 5P   |                | *    |    |
           370.6578   |     2 |           |      |    2.422032    -     5.766055   | 5d5.(4G).6s    | 5G   |                | *    |    |
           370.7611   |    4w |           |      |    2.966952    -     6.310066   | 5d5.(4D).6s    | 5D   |                | *    |    |
           370.7922   |   300 | 2.9e+06   | B    |    0.365913    -     3.708721   | 5d5.(6S).6s    | 7S   | 5d4.6s.(6D).6p | 5D*  |    |
                      |       |           |      |                                 |                |      |                |      |    |
           371.0274   |     8 |           |      |    2.911741    -     6.252421   | 5d4.6s2        | 1I   |                | *    |    |
           371.0504   |     2 |           |      |                                 |                |      |                |      |    |
           371.0672   |    2w |           |      |    2.971240    -     6.311564   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
           371.1418   |     2 |           |      |    2.241985    -     5.581647   | 5d4.6s2        | 3D   |                | *    |    |
           371.1475   |    10 |           |      |    2.833386    -     6.172997   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           371.2202   |     3 |           |      |    3.675271    -     7.014225   | 5d4.6s.(6D).6p | 7F*  |                |      |    |
           371.4232   |    30 |           |      |    2.108785    -     5.445913   | 5d4.6s2        | 3H   |                | *    |    |
           371.4842   |    30 |           |      |    2.973488    -     6.310066   | 5d5.(4D).6s    | 5D   |                | *    |    |
           371.5034   |    40 |           |      |    2.532729    -     5.869138   | 5d5.(4P).6s    | 5P   |                | *    |    |
           371.5696   |     4 |           |      |    3.374084    -     6.709873   | 5d5.(2F1).6s   | 3F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           371.5832   |     5 |           |      |    3.073526    -     6.409220   | 5d4.6s2        | 1D2  |                | *    |    |
           371.5912   |     4 |           |      |    3.374084    -     6.709697   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           371.6722   |    30 |           |      |    2.246202    -     5.581091   | 5d5.(4G).6s    | 5G   |                | *    |    |
           371.7082   |    30 |           |      |    2.194667    -     5.529234   | 5d4.6s2        | 3F2  |                | *    |    |
           371.7160   |    20 |           |      |    2.352539    -     5.687043   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           371.8676   |     4 |           |      |    3.452935    -     6.786074   | 5d5.(2I).6s    | 3I   |                | *    |    |
           371.8962   |     2 |           |      |                                 |                |      |                |      |    |
           371.9391   |   100 |           |      |    2.120999    -     5.453496   | 5d4.6s2        | 3F2  |                | *    |    |
           372.0504   |    40 |           |      |    2.966952    -     6.298452   | 5d5.(4D).6s    | 5D   |                | *    |    |
           372.1732   |     4 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           372.2235   |    60 | 1.19e+07  | B    |    2.436108    -     5.766055   | 5d5.(4G).6s    | 5G   |                | *    |    |
           372.3862   |     8 |           |      |    2.458116    -     5.786618   | 5d4.6s2        | 3G   |                | *    |    |
           372.5153   |    15 |           |      |    2.601563    -     5.928917   | 5d5.(4P).6s    | 5P   |                | *    |    |
           372.6429   |     4 |           |      |    2.532729    -     5.858941   | 5d5.(4P).6s    | 5P   |                | *    |    |
           372.6776   |     2 |           |      |    3.648917    -     6.974811   |                |      |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           372.7528   |     5 |           |      |    2.037223    -     5.362440   | 5d4.6s2        | 3G   |                | *    |    |
           372.7819   |     6 |           |      |    2.973488    -     6.298452   | 5d5.(4D).6s    | 5D   |                | *    |    |
           372.7882   |     8 |           |      |    2.120999    -     5.445913   | 5d4.6s2        | 3F2  |                | *    |    |
           372.8273   |    15 |           |      |    2.387137    -     5.711706   | 5d4.6s2        | 3P2  |                | *    |    |
           372.9195   |     8 |           |      |    3.330419    -     6.654152   | 5d5.(2F1).6s   | 3F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           372.9990   |     5 |           |      |    1.868433    -     5.191459   | 5d4.6s2        | 3H   |                | *    |    |
           373.0251   |     3 |           |      |    3.691424    -     7.014225   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
           373.0419   |    60 | 1.16e+07  | B    |    2.458116    -     5.780769   | 5d4.6s2        | 3G   |                | *    |    |
           373.0646   |     8 |           |      |    2.458319    -     5.780769   | 5d5.(4P).6s    | 5P   |                | *    |    |
           373.1461   |     2 |           |      |    1.916797    -     5.238519   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           373.1532   |     3 |           |      |                                 |                |      |                |      |    |
           373.1818   |     1 |           |      |    2.966952    -     6.288342   | 5d5.(4D).6s    | 5D   |                | *    |    |
           373.2093   |     2 |           |      |                                 |                |      |                |      |    |
           373.2541   |    20 |           |      |    2.833386    -     6.154144   | 5d4.6s2        | 1G2  |                | *    |    |
           373.3016   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           373.3670   |     6 |           |      |    3.500500    -     6.820274   | 5d5.(4F).6s    | 5F   |                | *    |    |
           373.4030   |    3w |           |      |                                 |                |      |                |      |    |
           373.4394   |    5w |           |      |                                 |                |      |                |      |    |
           373.4757   |    4w |           |      |    3.457879    -     6.776673   | 5d5.(6S).6p    | 7P*  |                |      |    |
           373.5142   |     4 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           373.5530   |     5 |           |      |                                 |                |      |                |      |    |
           373.5938   |     3 |           |      |                                 |                |      |                |      |    |
           373.6141   |     8 |           |      |    1.856810    -     5.174372   | 5d4.6s2        | 3D   |                | *    |    |
           373.6348   |     5 |           |      |                                 |                |      |                |      |    |
           373.6762   |     4 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           373.7200   |     4 |           |      |                                 |                |      |                |      |    |
           373.7346   |     2 |           |      |    3.430702    -     6.747179   | 5d5.(4F).6s    | 5F   |                | *    |    |
           373.7636   |     3 |           |      |                                 |                |      |                |      |    |
           373.7838   |    10 |           |      |    2.194667    -     5.510728   | 5d4.6s2        | 3F2  |                | *    |    |
           373.8110   |    20 |           |      |    2.120999    -     5.436811   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           373.8551   |     6 |           |      |    3.507746    -     6.823181   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           373.8888   |    25 |           |      |    0.771099    -     4.086219   | 5d4.6s2        | 5D   |                | *    |    |
           373.9024   |     4 |           |      |                                 |                |      |                |      |    |
           373.9481   |    40 |           |      |    2.266491    -     5.581091   | 5d5.(6S).6s    | 5S   |                | *    |    |
           373.9996   |     3 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.0502   |     5 |           |      |                                 |                |      |                |      |    |
           374.1016   |     4 |           |      |                                 |                |      |                |      |    |
           374.1182   |     8 |           |      |                                 |                |      |                |      |    |
           374.1338   |     2 |           |      |    3.583014    -     6.895959   | 5d4.6s2        | 3P1  |                | *    |    |
           374.1540   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.1706   |    30 | 3.6e+06   | C    |    1.856810    -     5.169439   | 5d4.6s2        | 3D   |                | *    |    |
           374.2076   |     3 |           |      |                                 |                |      |                |      |    |
           374.2601   |    15 |           |      |                                 |                |      |                |      |    |
           374.2676   |    20 |           |      |    2.786753    -     6.098525   | 5d5.(4D).6s    | 5D   |                | *    |    |
           374.3177   |    4w |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.3807   |    20 |           |      |    2.352539    -     5.663312   | 5d5.(4G).6s    | 5G   |                | *    |    |
           374.4047   |     8 |           |      |                                 |                |      |                |      |    |
           374.4899   |    6w |           |      |    3.654970    -     6.964766   | 5d4.6s2        | 3F1  |                | *    |    |
           374.5886   |     2 |           |      |                                 |                |      |                |      |    |
           374.5961   |     1 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.6063   |     4 |           |      |                                 |                |      |                |      |    |
           374.6344   |     1 |           |      |    3.514654    -     6.823181   | 5d5.(4F).6s    | 5F   |                | *    |    |
           374.6734   |    3w |           |      |                                 |                |      |                |      |    |
           374.7321   |     3 |           |      |    3.500500    -     6.808172   | 5d5.(4F).6s    | 5F   |                | *    |    |
           374.7448   |     8 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.7581   |     3 |           |      |                                 |                |      |                |      |    |
           374.7953   |     1 |           |      |                                 |                |      |                |      |    |
           374.8027   |     2 |           |      |                                 |                |      |                |      |    |
           374.8285   |     5 |           |      |    2.786753    -     6.093569   | 5d5.(4D).6s    | 5D   |                | *    |    |
           374.8475   |     4 |           |      |    2.823589    -     6.130237   | 5d5.(4D).6s    | 5D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.8610   |     2 |           |      |    3.560935    -     6.867504   | 5d5.(4P).6s    | 3P   |                | *    |    |
           374.8981   |     2 |           |      |    2.194667    -     5.500869   | 5d4.6s2        | 3F2  |                | *    |    |
           374.9456   |    10 |           |      |    1.655010    -     4.960794   | 5d4.6s2        | 3G   |                | *    |    |
           374.9531   |     6 |           |      |    1.181329    -     4.487049   | 5d4.6s2        | 3P2  |                | *    |    |
           374.9655   |    50 |           |      |    2.833386    -     6.138995   | 5d4.6s2        | 1G2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           374.9935   |     2 |           |      |    4.162091    -     7.467466   |                |      |                | *    |    |
           375.0164   |     2 |           |      |                                 |                |      |                |      |    |
           375.0605   |    3* |           |      |    3.496875    -     6.801667   | 5d5.(4F).6s    | 5F   |                | *    |    |
           375.0605   |    3* |           |      |    3.853156    -     7.157912   |                |      |                | *    |    |
           375.069    |     2 |           |      |    2.241985    -     5.546707   | 5d4.6s2        | 3D   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           375.1062   |     3 |           |      |    2.532729    -     5.837101   | 5d5.(4P).6s    | 5P   |                | *    |    |
           375.1422   |    20 | 2.7e+06   | C    |    2.387137    -     5.691182   | 5d4.6s2        | 3P2  |                | *    |    |
           375.1688   |     2 |           |      |    3.583014    -     6.886833   | 5d4.6s2        | 3P1  |                | *    |    |
           375.2570   |     4 |           |      |                                 |                |      |                |      |    |
           375.3480   |     8 |           |      |    2.120999    -     5.423238   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           375.4148   |     6 |           |      |    2.659307    -     5.960952   | 5d4.6s.(6D).6p | 7F*  | 5d4.6s.(6D).7s | 5D   |    |
           375.4872   |   10w |           |      |    2.659944    -     5.960952   | 5d4.6s.(6D).6p | 7D*  | 5d4.6s.(6D).7s | 5D   |    |
           375.5450   |     4 |           |      |    2.246202    -     5.546707   | 5d5.(4G).6s    | 5G   |                | *    |    |
           375.5532   |     4 |           |      |    3.507746    -     6.808172   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           375.6372   |    10 |           |      |    2.120999    -     5.420697   | 5d4.6s2        | 3F2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           375.6867   |    10 |           |      |    2.601563    -     5.900834   | 5d5.(4P).6s    | 5P   |                | *    |    |
           375.7082   |   25* |           |      |    0.771099    -     4.070168   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 5D*  |    |
           375.7082   |   25* |           |      |    2.857502    -     6.156564   | 5d4.6s.(6D).6p | 7F*  | 5d4.6s.(6D).7s | 5D   |    |
           375.7338   |     6 |           |      |    1.856810    -     5.155659   | 5d4.6s2        | 3D   |                | *    |    |
           375.7482   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           375.7604   |     1 |           |      |                                 |                |      |                |      |    |
           375.7736   |     2 |           |      |                                 |                |      |                |      |    |
           375.7923   |  200* |           |      |    0.598844    -     3.897184   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 5F*  |    |
           375.7923   |  200* |           |      |    2.037223    -     5.335548   | 5d4.6s2        | 3G   |                | *    |    |
           375.9448   |    2w |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           375.9678   |     2 |           |      |                                 |                |      |                |      |    |
           376.0126   |   200 | 1.99e+06  | B    |    0.412313    -     3.708721   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 5D*  |    |
           376.0630   |    15 |           |      |    3.570403    -     6.866369   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
           376.1212   |     2 |           |      |                                 |                |      |                |      |    |
           376.1608   |    10 | 6.2e+06   | B    |    2.352539    -     5.647644   | 5d5.(4G).6s    | 5G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           376.2183   |     1 |           |      |                                 |                |      |                |      |    |
           376.2404   |     1 |           |      |    2.422032    -     5.716440   | 5d5.(4G).6s    | 5G   |                | *    |    |
           376.3256   |     2 |           |      |    2.833386    -     6.127038   | 5d4.6s2        | 1G2  |                | *    |    |
           376.3420   |     3 |           |      |    3.514654    -     6.808172   | 5d5.(4F).6s    | 5F   |                | *    |    |
           376.3882   |     2 |           |      |    2.971240    -     6.264345   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           376.3974   |     2 |           |      |                                 |                |      |                |      |    |
           376.4312   |    20 |           |      |    2.458319    -     5.751064   | 5d5.(4P).6s    | 5P   |                | *    |    |
           376.5302   |     6 |           |      |    2.973488    -     6.265361   | 5d5.(4D).6s    | 5D   |                | *    |    |
           376.6576   |     2 |           |      |                                 |                |      |                |      |    |
           376.7418   |    10 |           |      |    3.570403    -     6.860432   | 5d4.6s.(6D).6p | 7D*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           376.7838   |    30 |           |      |    2.387469    -     5.677130   | 5d5.(4G).6s    | 5G   |                | *    |    |
           376.8122   |     2 |           |      |                                 |                |      |                |      |    |
           376.8447   |   250 | 3.47e+06  | B    |    0.207090    -     3.496218   | 5d4.6s2        | 5D   | 5d4.6s.(6D).6p | 5P*  |    |
           376.9207   |    50 | 3.8e+06   | B    |    1.856810    -     5.145273   | 5d4.6s2        | 3D   |                | *    |    |
           376.9536   |     1 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           376.9860   |    50 | 5.9e+06   | B    |    1.916797    -     5.204685   | 5d4.6s2        | 3D   |                | *    |    |
           376.9992   |     2 |           |      |                                 |                |      |                |      |    |
           377.0320   |     2 |           |      |                                 |                |      |                |      |    |
           377.0598   |     6 |           |      |    2.241985    -     5.529234   | 5d4.6s2        | 3D   |                | *    |    |
           377.1492   |     2 |           |      |    2.387137    -     5.673616   | 5d4.6s2        | 3P2  |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           377.2050   |     8 |           |      |    3.520246    -     6.806231   | 5d5.(2I).6s    | 3I   |                | *    |    |
           377.2420   |    10 |           |      |    2.601563    -     5.887226   | 5d5.(4P).6s    | 5P   |                | *    |    |
           377.2500   |     6 |           |      |    2.458319    -     5.743909   | 5d5.(4P).6s    | 5P   |                | *    |    |
           377.3706   |   150 |           |      |    1.708218    -     4.992763   | 5d4.6s2        | 3F2  |                | *    |    |
           377.4460   |     3 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           377.4800   |     2 |           |      |    3.330419    -     6.614001   | 5d5.(2F1).6s   | 3F   |                | *    |    |
           377.5442   |   15* |           |      |    2.246202    -     5.529234   | 5d5.(4G).6s    | 5G   |                | *    |    |
           377.5442   |   15* |           |      |    2.037223    -     5.320253   | 5d4.6s2        | 3G   |                | *    |    |
           377.6634   |    3w |           |      |    3.073526    -     6.355514   | 5d4.6s2        | 1D2  |                | *    |    |
           377.6990   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           377.8144   |    10 |           |      |    3.452935    -     6.733619   | 5d5.(2I).6s    | 3I   |                | *    |    |
           377.8550   |    20 |           |      |    2.436108    -     5.716440   | 5d5.(4G).6s    | 5G   |                | *    |    |
           377.8686   |    30 |           |      |    2.266491    -     5.546707   | 5d5.(6S).6s    | 5S   |                | *    |    |
           377.9966   |    12 |           |      |    2.352539    -     5.631642   | 5d5.(4G).6s    | 5G   |                | *    |    |
           378.0340   |     2 |           |      |                                 |                |      |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           378.0458   |     2 |           |      |                                 |                |      |                |      |    |
           378.0772   |   200 | 4.2e+06   | B    |    0.365913    -     3.644317   | 5d5.(6S).6s    | 7S   | 5d4.6s.(6D).6p | 5P*  |    |
           378.0921   |     6 |           |      |                                 |                |      |                |      |    |
           378.1837   |    30 |           |      |    2.037223    -     5.314706   | 5d4.6s2        | 3G   |                | *    |    |
           378.2680   |    15 |           |      |    3.408091    -     6.684843   | 5d5.(6S).6p    | 7P*  |                |      |    |
                      |       |           |      |                                 |                |      |                |      |    |
           378.2966   |     2 |           |      |    3.701382    -     6.977886   | 5d5.(4F).6s    | 5F   |                | *    |    |
           378.3727   |    40 |           |      |    2.387469    -     5.663312   | 5d5.(4G).6s    | 5G   |                | *    |    |
           378.4550   |     3 |           |      |                                 |                |      |                |      |    |
           378.5086   |     6 |           |      |    1.916797    -     5.191459   | 5d4.6s2        | 3D   |                | *    |    |
           378.6370   |    25 |           |      |    2.108785    -     5.382340   | 5d4.6s2        | 3H   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           378.6510   |     4 |           |      |    3.701382    -     6.974811   | 5d5.(4F).6s    | 5F   |                | *    |    |
           378.6813   |     6 |           |      |    1.649870    -     4.923043   | 5d4.6s2        | 3P2  |                | *    |    |
           378.7646   |    2w |           |      |    2.487656    -     5.760095   | 5d4.6s.(6D).6p | 7F*  | 5d4.6s.(6D).7s | 5D   |    |
           379.0875   |     4 |           |      |    2.120999    -     5.390657   | 5d4.6s2        | 3F2  |                | *    |    |
           379.1770   |     2 |           |      |    3.330419    -     6.599310   | 5d5.(2F1).6s   | 3F   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           379.2570   |     3 |           |      |    3.070269    -     6.338461   | 5d4.6s.(6D).6p | 7F*  | 5d4.6s.(6D).7s | 5D   |    |
           379.2759   |   100 |           |      |    1.655010    -     4.923043   | 5d4.6s2        | 3G   |                | *    |    |
           379.3311   |    12 |           |      |    2.601563    -     5.869138   | 5d5.(4P).6s    | 5P   |                | *    |    |
           379.413    |     2 |           |      |                                 |                |      |                |      |    |
           379.4340   |    50 |           |      |    1.868433    -     5.135118   | 5d4.6s2        | 3H   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           379.6282   |    20 | 1.7e+06   | C    |    2.422032    -     5.687043   | 5d5.(4G).6s    | 5G   |                | *    |    |
           379.6935   |     6 |           |      |    1.649870    -     4.914314   | 5d4.6s2        | 3P2  |                | *    |    |
           379.8344   |    30 |           |      |    2.194667    -     5.457908   | 5d4.6s2        | 3F2  |                | *    |    |
           379.848    |    2? |           |      |                                 |                |      |                |      |    |
           379.8915   |    15 |           |      |    2.266491    -     5.529234   | 5d5.(6S).6s    | 5S   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           380.1026   |     1 |           |      |    3.221556    -     6.482484   | 5d4.6s.(6D).6p | 5F*  |                |      |    |
           380.1165   |     2 |           |      |                                 |                |      |                |      |    |
           380.1405   |     2 |           |      |    3.051360    -     6.311970   | 5d4.6s2        | 1F   |                | *    |    |
           380.1512   |   30* |           |      |    3.408091    -     6.668614   | 5d5.(6S).6p    | 7P*  |                |      |    |
           380.1512   |   30* |           |      |    1.655010    -     4.915528   | 5d4.6s2        | 3G   |                | *    |    |
                      |       |           |      |                                 |                |      |                |      |    |
           380.1512   |   30* |           |      |    2.387137    -     5.647644   | 5d4.6s2        | 3P2  |                | *    |    |
