
----------------------------------------------------------------------------------------------------------------------------------------------
            Observed  |     Rel. |    Aki    | Acc. |           Ei           Ek           |     Lower level      |     Upper level      |Type|
           Wavelength |     Int. |    s^-1   |      |          (eV)         (eV)          |----------------------|----------------------|    |
            Vac (nm)  |          |           |      |                                     | Conf.         | Term | Conf.         | Term |    |
             331.94   |       60 |           |      |   [228.13674]    -    [231.8683]    | 1s2.9s        | 2S   | 1s2.11p       | 2P*  |    |
             343.37   |      500 |           |      |   [228.2878]     -    [231.8979]    | 1s2.9p        | 2P*  | 1s2.11d       | 2D   |    |
                      |          |           |      |                                     |               |      |               |      |    |
             348.30   |    100bl |           |      |   [228.3419]     -    [231.90010]   | 1s2.9d        | 2D   | 1s2.11f       | 2F*  |    |
             348.80   |   300bl* |           |      |   [230.38941]    -    [233.9445]    | 1s2.10[k-m]   |      | 1s2.13[g-q]   |      |    |
             348.80   |   300bl* |           |      |   [228.3459]     -    [231.90036]   | 1s2.9f        | 2F*  | 1s2.11g       | 2G   |    |
             348.80   |   300bl* |           |      |   [228.34642]    -    [231.90047]   | 1s2.9g        | 2G   | 1s2.11h       | 2H*  |    |
             348.80   |   300bl* |           |      |   [228.34676]    -    [231.90064]   | 1s2.9i        | 2I   | 1s2.11[k-n]   |      |    |
                      |          |           |      |                                     |               |      |               |      |    |
             348.80   |   300bl* |           |      |   [228.34664]    -    [231.90054]   | 1s2.9h        | 2H*  | 1s2.11i       | 2I   |    |
             348.80   |   300bl* |           |      |   [228.34686]    -    [231.90064]   | 1s2.9k        | 2K*  | 1s2.11[k-n]   |      |    |
             348.80   |   300bl* |           |      |   [228.34692]    -    [231.90064]   | 1s2.9l        | 2L   | 1s2.11[k-n]   |      |    |
             354.40   |       20 |           |      |   [228.2878]     -    [231.7860]    | 1s2.9p        | 2P*  | 1s2.11s       | 2S   |    |
             372.65   |     30bl |           |      |   [231.90064]    -    [235.2269]    | 1s2.11[k-n]   |      | 1s2.15[g-t]   |      |    |
                      |          |           |      |                                     |               |      |               |      |    |
             400.19   |    100bl |           |      |   [225.1915]     -    [228.2878]    | 1s2.8s        | 2S   | 1s2.9p        | 2P*  |    |
             409.28   |       20 |           |      |   1130.300       -    1133.329      | 1s.2s.(3S).8p | 4P*  | 1s.2s.(3S).9d | 4D   |    |
             418.18   |       20 |           |      |   1130.423       -    1133.387      | 1s.2s.(3S).8d | 4D   | 1s.2s.(3S).9f | 4F*  |    |
             422.18   |    20bl* |           |      |   [225.40511]    -    [228.3419]    | 1s2.8p        | 2P*  | 1s2.9d        | 2D   |    |
             422.18   |    20bl* |           |      |   [225.40832]    -    [228.3419]    | 1s2.8p        | 2P*  | 1s2.9d        | 2D   |    |
                      |          |           |      |                                     |               |      |               |      |    |
             431.38   |      100 |           |      |   1130.530       -    1133.403      | 1s.2s.(3S).8f | 4F*  | 1s.2s.(3S).9g | 4G   |    |
             433.18   |     200* |           |      |   [225.4839]     -    [228.3459]    | 1s2.8d        | 2D   | 1s2.9f        | 2F*  |    |
             433.18   |     200* |           |      |   [225.4848]     -    [228.3459]    | 1s2.8d        | 2D   | 1s2.9f        | 2F*  |    |
             433.772  |      400 |           |      |   [225.48895]    -    [228.34642]   | 1s2.8f        | 2F*  | 1s2.9g        | 2G   |    |
             433.999  |      400 |           |      |   [225.49066]    -    [228.34664]   | 1s2.8g        | 2G   | 1s2.9h        | 2H*  |    |
                      |          |           |      |                                     |               |      |               |      |    |
             434      |   400bl* |           |      |   1130.553       -   [1133.410]     | 1s.2s.(3S).8k | 4K*  | 1s.2s.(3S).9l | 4L   |    |
             434      |   400bl* |           |      |   1130.563       -    1133.418      | 1s.2s.(3S).8g | 4G   | 1s.2s.(3S).9h | 4H*  |    |
             434.09   |     400* |           |      |   [225.4913]     -    [228.34686]   | 1s2.8i        | 2I   | 1s2.9k        | 2K*  |    |
             434.09   |     400* |           |      |   [225.4912]     -    [228.34676]   | 1s2.8h        | 2H*  | 1s2.9i        | 2I   |    |
             434.09   |     400* |           |      |   [225.4914]     -    [228.34692]   | 1s2.8k        | 2K*  | 1s2.9l        | 2L   |    |
                      |          |           |      |                                     |               |      |               |      |    |
             437.654  |    100bl |           |      |   1130.58464     -    1133.41678    | 1s.2s.(3S).8h | 4H*  | 1s.2s.(3S).9i | 4I   |    |
             438.009  |   100bl* |           |      |   1130.57560     -    1133.40544    | 1s.2s.(3S).8i | 4I   | 1s.2s.(3S).9k | 4K*  |    |
             438.009  |   100bl* |           |      |   1130.57560     -    1133.40544    | 1s.2s.(3S).8i | 4I   | 1s.2s.(3S).9k | 4K*  |    |
